code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,Relative Return,Label,Code
80,하이트진로,2019,Q1,생활소비재,-0.06027971327344883,0.02281548901552677,0.001079346199511999,-0.1877727305914788,0.6897806449205179,0.03482530829707153,0.0,0.5745497952748062,-0.0571906732338171,-0.08561562260265265,-1.2591771900780397,-2.8027381050160685,0.13211775161023842,0.0872777002159705,000080
80,하이트진로,2018,Q4,생활소비재,0.24692103519469222,0.021948372902118374,0.07256839389999525,0.1814822264606617,0.007789461030083711,0.13199378764145964,0.0,-0.08282817200515613,-0.016575649822790806,-0.05531814741359575,-0.17436216453133224,-0.319764899298566,0.15274857846813358,0.13211775161023842,000080
80,하이트진로,2018,Q3,생활소비재,-0.006005646833353362,-0.005494126268979604,-0.005609266957600223,-0.04100067685784403,0.06509937278518274,-0.012986984059138784,0.0,0.02897530044795049,0.005667216150017307,0.009322625068508117,0.05539764138111525,-0.13119647633688114,-0.037858348509401896,0.15274857846813358,000080
80,하이트진로,2018,Q2,생활소비재,-0.10625954046774955,-0.0007248461255195959,-0.026597560409864385,0.07916238171961787,-0.28229728721539105,-0.047496748222774166,0.0,0.037824002600140405,0.007179471377986468,0.17278018511069937,0.30770681300134783,0.7769980648866561,-0.08982263492396855,-0.037858348509401896,000080
80,하이트진로,2018,Q1,생활소비재,-0.19778847845150793,-0.006427551945900167,-0.06132191908435625,-0.2220574739411194,0.43119421570573335,-0.07394347021207714,0.0,-0.17417891544136044,-0.04017936805941125,-0.07796089871644829,-0.2696023580050375,2.562316994449643,-0.04948171985198782,-0.08982263492396855,000080
80,하이트진로,2017,Q4,생활소비재,0.23185145453932465,-0.0030302297680568913,0.05465656229504834,0.16884556413959406,-0.08452672996428379,0.09982887031885124,0.0,-0.05718061831079546,-0.013233501701021555,-0.1441622781027092,-0.5259286216095589,-0.9459377665888548,-0.07153284189618661,-0.04948171985198782,000080
80,하이트진로,2017,Q3,생활소비재,0.10152977254646234,-0.0036031318776511556,0.020313684556874545,0.022268483879229528,0.009479774792934936,0.01875293624425378,0.0,0.11114709487158358,0.022668369254034593,0.08807735732368793,0.5812973041436831,0.8270047059302341,-0.001981459988192033,-0.07153284189618661,000080
80,하이트진로,2017,Q2,생활소비재,-0.01902354521613958,1.7273490862779184e-05,-0.004379010970650965,-0.044554357083758545,0.0705316149159343,-0.015459049276709824,0.0,0.058471993297237956,0.01281742830059418,0.19088435899838396,-2.136123171146868,-1.7708285686901073,0.06856733350009801,-0.001981459988192033,000080
80,하이트진로,2017,Q1,생활소비재,-0.10392693770645012,-0.007518281364236601,-0.03157512861122269,0.07961765812435195,-0.20144143629348743,-0.008597169855558029,0.0,-0.25177656189515707,-0.06520124299546326,-0.15225377718456823,-1.751994192346809,-2.6024480453845893,0.008827454099233585,0.06856733350009801,000080
80,하이트진로,2016,Q4,생활소비재,0.1935439788360438,-0.04539864215488432,0.004795806882649467,0.012777044244090208,-0.008738955824266426,0.0059240144008561035,0.0,0.010075903493099059,0.003149333770795737,0.013367361045171888,0.5945980863061411,0.9611704957392866,-0.17068264442794995,0.008827454099233585,000080
80,하이트진로,2016,Q3,생활소비재,-0.026066099480617444,-0.00035696854703115566,-0.005869655256026007,-0.02312419709068536,0.007578404108758541,-0.01355021992291161,0.0,0.019400058661172448,0.005556238667820068,-0.03002463541409872,-0.08459790919232058,-0.4965490301398281,-0.03598531033709729,-0.17068264442794995,000080
80,하이트진로,2016,Q2,생활소비재,0.06682440002272338,-0.01278768375772199,0.003266126146193704,0.041116649425299245,-0.08062696440096995,-0.0001689197085014138,0.0,0.03565536001713587,0.00842012655509694,0.23038273714967517,0.06225300778873777,-0.16413379490709135,-0.21978854970262243,-0.03598531033709729,000080
80,하이트진로,2016,Q1,생활소비재,-0.0783150762203142,-0.002774170367094375,-0.018987542535262136,-0.045239953343617745,0.07972263992679673,-0.006236510410104978,0.0,-0.14283658413234124,-0.03751719158153222,-0.7875491240816817,-0.7921962925095051,-0.6738069775656848,-0.09220073570701287,-0.21978854970262243,000080
1040,CJ,2024,Q4,생활소비재,1.4694932168716845,-0.015037247416637034,0.010616491786417104,0.12151055905281072,0.032599564676002446,0.05730239542009241,0.0,0.005064448634298779,0.003245761294698779,0.49197075475819374,3.71018555063643,8.101849091596785,0.2627874954263843,0.2627874954263843,001040
1040,CJ,2024,Q3,생활소비재,-0.06085528801679385,-6.314511009308799e-05,-0.0011804290069817869,0.01601922912939613,-0.02617929554325016,-0.014810714145760628,0.0,0.0015706634165100208,0.0010060571335746005,-0.3776004133233004,-0.704023394002781,-0.9818128892658755,-0.059163245803340925,0.2627874954263843,001040
1040,CJ,2024,Q2,생활소비재,-0.5357277992889076,0.04897929944839419,0.025248577605573308,-0.08533264005112495,-0.12451928963161796,-0.11429643101389741,0.0,0.0833451866729138,0.05183220014249712,-0.2934323107426755,-0.6213239832164139,1.871926562107221,-0.17122467059725835,-0.059163245803340925,001040
1040,CJ,2024,Q1,생활소비재,2.0349299598300257,-0.00016710716567569506,0.027804641176130795,-0.14370556998538608,0.6238143001296939,0.31607591462241835,0.0,-0.021317405139378076,-0.01336497416393767,-0.6274824866221511,1.5041326922124512,5.624587820787827,0.3078080192280813,-0.17122467059725835,001040
1040,CJ,2023,Q4,생활소비재,-0.2027014086288017,-8.031505320604815e-05,-0.0035608733677963134,-0.28043084818023334,0.21945773678406533,-0.046213193736154734,0.0,0.004543680757163937,0.0028438460482544947,2.561238358898701,1.6515244887590685,-0.2523888062270738,0.10516296191705135,0.3078080192280813,001040
1040,CJ,2023,Q3,생활소비재,-0.0016518990129023026,0.0316585615253433,0.031067612466071592,0.5659782043414197,0.025254475159158796,0.255685799315158,0.0,0.006561338116065185,0.004096622552653084,0.059302924628733544,-0.14509910933414283,0.1634556802666809,0.23725698679259047,0.10516296191705135,001040
1040,CJ,2023,Q2,생활소비재,-0.5851004834611846,-0.0001804902428939048,-0.02457635543452852,-0.3948144540532834,0.02287837532444903,-0.20959955712256473,0.0,0.005832896904294893,0.003633852539001392,-0.04667671090908676,-0.857424106651499,-0.8623895956315449,-0.17919900942632128,0.23725698679259047,001040
1040,CJ,2023,Q1,생활소비재,-0.40505401502802074,-0.0006821353075396885,-0.028229920665161945,0.01872050713954465,-0.33243002944431554,-0.17395235033850798,0.0,-0.0021971101494422385,-0.0013699184548650045,-0.045551962510293365,6.539313764554192,7.512720602874477,-0.13613870129101321,-0.17919900942632128,001040
1040,CJ,2022,Q4,생활소비재,2.091669684890398,-0.008030520405196917,0.04009122593313563,0.8219965586978846,0.06137434687826837,0.30776618733785854,0.0,0.0036583103570728692,0.00227785293683902,0.05711972209123073,2.1376614948970563,4.3611276291525245,0.30441975423708406,-0.13613870129101321,001040
1040,CJ,2022,Q3,생활소비재,0.6682829414240496,0.007009046459044432,0.01624097555229942,0.4027446157629164,0.04540291952661257,0.13942931576511053,0.0,0.0015323501314974397,0.0009535689376702905,0.027663086415936178,-0.7609286832989623,-0.8548740316200487,-0.028630712774054167,0.30441975423708406,001040
1040,CJ,2022,Q2,생활소비재,-0.6201263376623947,0.0021656217953611723,-0.020241452214556865,-0.45921487289168916,0.0068316136831265695,-0.1792772536382813,0.0,0.006281080295398311,0.0038994137993966227,-0.039579888596488755,-0.8329166881356315,-0.8581785232192509,0.014524224541941813,-0.028630712774054167,001040
1040,CJ,2022,Q1,생활소비재,0.7509315154456013,-0.0006623326478456537,0.015026197894472126,0.289992319917026,0.006478284676215251,0.10331126988394934,0.0,0.004591037336294068,0.002845249961662688,0.026027735132396534,4.060620788272118,4.711137577021406,0.08096572305841608,0.014524224541941813,001040
1040,CJ,2021,Q4,생활소비재,0.6314449998291984,-0.0007903595871687763,0.00735836031585424,0.10216475467240249,0.005331462099485984,0.036431988970620166,0.0,0.005618432515553717,0.0034745447164747922,0.0063778852955898024,-0.3170238126470596,-0.3775108302736526,-0.049183820687011576,0.08096572305841608,001040
1040,CJ,2021,Q3,생활소비재,0.5950172492230819,-0.0010171429316341296,0.0038175772185380374,-0.07908017512600174,0.0010053258070599203,-0.02619335590160765,0.0,0.01294688481611983,0.00796723750606021,-0.0018017796429269373,1.1887310916577118,1.5274439073273611,0.019682560711275984,-0.049183820687011576,001040
1040,CJ,2021,Q2,생활소비재,-0.7362116454738805,-0.0007537298294607586,-0.022852213815106492,-0.38609047645700334,0.002965295604362206,-0.17466993914802442,0.0,0.004313370435528929,0.0026499600898397535,-0.0406935682120223,-0.7980999170942884,-0.8277499091172497,-0.07447352766795284,0.019682560711275984,001040
1040,CJ,2021,Q1,생활소비재,1.1727056624056167,-0.003895211083354999,0.012581206382162868,-0.482723410840749,123.34687381617577,0.12735480735355797,0.0,-0.007214015153665154,-0.004444363009906471,0.057372104043133865,1.7313009398847683,-194.70825058922964,0.1407733576447262,-0.07447352766795284,001040
1040,CJ,2020,Q4,생활소비재,-0.05884590879432072,0.059975094260653394,0.05810443522786346,0.8590345216197321,-0.734842390154945,0.8055627791399302,0.0,-0.0050442249377706805,-0.0031136428423581552,0.12789498208890437,1.3820054865879405,-1.0313992583484346,-0.08034132147644424,0.1407733576447262,001040
1040,CJ,2020,Q3,생활소비재,-0.5096334876889275,0.028091312762146492,0.010643591654905693,0.1194935278021283,0.16877726657579273,0.12107943523391107,0.0,0.004145719267162118,0.0025549693357740377,0.028676788361215344,0.4990164908230561,-0.3344038402106567,-0.15509078929638534,-0.08034132147644424,001040
1040,CJ,2020,Q2,생활소비재,-0.49300131934525815,-0.0011872682805297297,-0.0316660705239904,-0.04093459166402802,-0.9378830697842654,-0.34519415950650945,0.0,0.0057355844982820425,0.003527026651674703,-0.07164567420982004,-0.8903748248152804,-0.6811123722043968,-0.1269689384985466,-0.15509078929638534,001040
1040,CJ,2020,Q1,생활소비재,1.3863098183290754,-0.005106075742739247,0.03219210316312271,1.2247649084124022,0.01088315041454413,0.5808348739613105,0.0,-0.010545275190710912,-0.0065111253775759215,0.06193670563984144,4.3176920899013735,1.4665342005717106,0.12774314746819232,-0.1269689384985466,001040
1040,CJ,2019,Q4,생활소비재,1.1646464112768622,0.04463898819980927,0.05933151514543211,1.0400536101543802,-0.04370474166381266,0.27409581398444205,0.0,0.008625523468160257,0.046883053015542187,0.06926147537427907,-0.12717008443991185,0.09924160118006253,-0.12836156294329962,0.12774314746819232,001040
1040,CJ,2019,Q3,생활소비재,0.367948153752653,0.0034708583210154575,0.0069905273136972035,0.37304746261271826,-0.0386824568722437,0.05399816217322417,0.0,0.0073445635061542,0.00439403950484718,0.009361755813368289,0.70620321634364,-2.665059076982682,0.0876596259759125,-0.12836156294329962,001040
1040,CJ,2019,Q2,생활소비재,-0.5923063002199069,-0.0036122138302684403,-0.01731476542362087,-0.6571164876359635,0.009852810818969271,-0.29766981456041075,0.13382253380794373,-0.004868252584626087,0.004840766483536596,-0.03970844063190848,-0.8519344699982798,-1.2221882936739483,-0.22322779129095355,0.0876596259759125,001040
1040,CJ,2019,Q1,생활소비재,0.2362859835375084,0.006704233237018853,0.011074554574949325,0.9362419793743542,0.03278340876927266,0.3158812349784681,0.0,-0.010962648062234681,-0.007100958434155924,0.03509847139981681,4.275578278197231,2.4244923121743223,-0.1025298796100788,-0.22322779129095355,001040
1040,CJ,2018,Q4,생활소비재,-0.33104090094839744,0.014525718565627788,0.0046465245728328775,0.26288294648312394,-0.019385911893585295,0.05446581688529828,0.0,0.0028189272266914145,0.0018241234889764257,0.01303533810530988,-0.2252471600072561,1.4269870691136215,0.04888600235897958,-0.1025298796100788,001040
1040,CJ,2018,Q3,생활소비재,-0.2902781258363495,0.004808694719706352,-0.006994592218023343,0.6436565268626224,0.013721652492711067,0.12669865818272608,0.0,0.002320086147986844,-0.013625374566606285,0.004153715414155323,-0.011584521347804189,-0.8084160777596769,-0.07831231994398848,0.04888600235897958,001040
1040,CJ,2018,Q2,생활소비재,-0.26247127625359823,0.008568491446708126,-0.006042346088141137,-0.8516915351992727,11.84440231271691,-0.21456283434544954,0.0,0.01138457721680819,0.007219893552173673,0.0009607171827845651,-0.7599482977293289,-6.61759529912177,-0.07695835042899499,-0.07831231994398848,001040
1040,CJ,2018,Q1,생활소비재,1.8278484137290367,-0.03821583594984923,-0.0027409889020075795,0.2672515575443688,0.2198254107251465,0.2647838509458065,0.0,-0.019818424766712694,-0.01597892675759849,-0.0038773759566005372,5.191425229235256,-1.665770586400051,0.06456432208947764,-0.07695835042899499,001040
1040,CJ,2017,Q4,생활소비재,0.11908537919480722,0.0005426634733078917,0.00256157200706153,0.05820501734940153,-0.34741853558148783,0.025052965128609106,0.0,0.004043668339337225,0.0014742302808898877,1.0266868513488867,-0.04129277746012028,-0.010248276554823521,-0.14833598925198915,0.06456432208947764,001040
1040,CJ,2017,Q3,생활소비재,0.04068843810667566,0.002500345078888744,0.003127254857281825,0.005254671807464195,0.29995213758692696,0.024231980577862133,0.0,0.0033566203062684874,0.0021289695142534537,0.06213034521950944,0.07720992908927116,0.08198127230446617,0.045448715919286786,-0.14833598925198915,001040
1040,CJ,2017,Q2,생활소비재,-0.3545420901324746,6.742038822782348e-07,-0.008936072327945022,1.3772806905667263,-0.9234042174282954,-0.18981400456780662,0.0,0.0031935988091149614,0.0016415527122002338,-0.5853995723223742,-0.836325297712728,-0.8500881165783496,-0.13370168117654951,0.045448715919286786,001040
1040,CJ,2017,Q1,생활소비재,0.6607942325209006,-0.0010828105331858184,0.009053655372479374,0.7561337656596336,0.008132782545407613,0.16656770250602126,0.0,0.0018463894371840706,0.001148499711225437,1.2479839027137793,-8.981830070734741,7.188970547380016,0.08616570802638535,-0.13370168117654951,001040
1040,CJ,2016,Q4,생활소비재,-0.7489162279916598,-0.0029915826804676193,-0.04637876733845314,-0.825972003474537,-0.05063288656725573,-0.5115601538842177,9.499694774817158e-05,0.002232409014018666,0.0014896240139863348,0.09710737526274893,-1.507780598108885,-0.43119664947067027,-0.06228555020128465,0.08616570802638535,001040
1040,CJ,2016,Q3,생활소비재,0.08310912825388472,-0.0006186861606024552,0.0038952190870920056,0.011462646777816499,0.007249193258550113,0.009749785234711927,0.0005924984875447237,0.004574507703857478,0.003296618965649145,0.04539967464922845,0.008895097874344726,0.028864798176029716,-0.1523368496930036,-0.06228555020128465,001040
1040,CJ,2016,Q2,생활소비재,-0.13979043045618333,2.998635143214301e-05,-0.00865707558108475,-0.18165927953728633,0.0072292199775858546,-0.1141234131634089,0.00027890058151402997,0.004545587279831453,0.003558826977634766,-0.5946921647564738,-0.7366765580435821,-0.7669861265716806,-0.18960116914057856,-0.1523368496930036,001040
1040,CJ,2016,Q1,생활소비재,0.1888697401795656,-0.0007438857420923872,0.009257020929942517,0.16085089597896163,0.0011539542745053755,0.09821653249964535,0.0004042522645735236,-0.0007255670168015982,-0.0001242599386843679,-0.4765896394266991,-0.20218102130330573,-0.12975343627060276,0.1658840593286085,-0.18960116914057856,001040
1680,대상,2024,Q4,생활소비재,-0.00434548482706143,0.01924554631598374,0.008287842430413805,0.014614053034689878,-0.030646424968716057,-0.005740685449942662,0.0,0.02035165254518745,0.024926931579290823,-0.05869924541611826,-0.42577405443558414,-0.5398987697482855,0.20304523791053117,0.20304523791053117,001680
1680,대상,2024,Q3,생활소비재,-0.02541116912598762,0.010197360753959162,-0.006660518835169493,-0.06747403908439165,0.001712445881012048,-0.03757967114181393,0.0,0.038105239924037804,0.03268997630045667,0.048558562117150705,0.377171622170114,0.7751119689181638,-0.09678073320051425,0.20304523791053117,001680
1680,대상,2024,Q2,생활소비재,0.007448092745516055,0.007073145785054358,0.007250619322121787,0.045818968928757364,-0.056376479047764994,-0.0009325486849928177,0.0,0.020950335689395194,0.01786116760758616,0.00031224785558281454,-0.22071692726924352,-0.22856208780346732,0.1485137855390761,-0.09678073320051425,001680
1680,대상,2024,Q1,생활소비재,0.03783844042180151,0.007963995634372445,0.021887122624925537,0.25611994460077425,-0.1443264454562655,0.034616772889683345,0.0,0.0007292395704567856,0.0058405438332131965,0.061817674152355284,-7.102219337924821,6.136869451299534,0.10969403614789311,0.1485137855390761,001680
1680,대상,2023,Q4,생활소비재,-0.05345445829109541,-0.0021380826796794095,-0.02672957746939708,-0.05426330949213931,-0.011424278092949436,-0.031037424454084972,0.0,-0.014493159087137553,-0.021244364149633488,-0.12246433661725542,-1.1651955084933432,-0.8623183831009658,-0.18735620286412608,0.10969403614789311,001680
1680,대상,2023,Q3,생활소비재,0.05257001833360464,0.006776147810416244,0.028213372359429556,0.0745015257512851,0.0035075270613653675,0.034810311891903645,0.0,0.026382540041726132,0.019934195473575,0.1057636148372354,0.3536436488145913,-0.010105261558042256,0.20231955530211015,-0.18735620286412608,001680
1680,대상,2023,Q2,생활소비재,0.008437447521832508,0.009756741601712582,0.009138718479443808,-0.03938728877754649,0.025740115173348954,-0.004032830072731586,0.0,0.03261988164759111,0.02617033730561036,0.025288841820854557,0.3867737264089872,1.0699460800075404,-0.11603061908663619,0.20231955530211015,001680
1680,대상,2023,Q1,생활소비재,0.02343010371274512,0.0465109212280701,0.03557045670295955,-0.0037799036079536608,0.12708311773583136,0.06323488320827897,0.0,-0.012416447825644217,0.0018634580990237737,0.016864459613057825,2.3431612021787993,-0.2154473154318124,-0.042117077353037366,-0.11603061908663619,001680
1680,대상,2022,Q4,생활소비재,-0.03829750839883839,-0.03298693252591467,-0.035511474042588254,-0.07497406349163227,-0.058448110548983356,-0.0665842740122321,0.0,0.04412935487793668,0.005262512452327117,-0.04740834479098843,-0.7954001557956532,0.7651202583773185,-0.08923692255085477,-0.042117077353037366,001680
1680,대상,2022,Q3,생활소비재,0.0642062336742637,0.023289038692122732,0.04234060160076969,0.07569694635743152,0.040232928335389495,0.057395751104707404,0.0,0.007759285947577466,0.02322355381266794,0.017481406362892082,-0.27114698590183983,-0.6721020258775063,-0.03113067350765521,-0.08923692255085477,001680
1680,대상,2022,Q2,생활소비재,0.008800835744682267,0.05538075129377629,0.03316867036346971,0.006027646968464584,0.06033884571001935,0.03334131492264092,0.0,0.031961079673317405,0.03294952920263716,0.02006316343272041,0.0511964681307826,0.06588159702472218,0.00908591641667051,-0.03113067350765521,001680
1680,대상,2022,Q1,생활소비재,0.06213814044355992,0.03470319734599259,0.04760682820087192,-0.026212540109977422,0.22470151714523912,0.08564728176707459,0.0,-0.0004292251387612023,0.0029972869578529515,0.07432328304684899,1.758853041157142,-0.4109959040004143,0.13444508417465725,0.00908591641667051,001680
1680,대상,2021,Q4,생활소비재,0.02819392602127735,0.04067889098868993,0.03476921513521458,0.06520858999434753,-0.01806669354966317,0.026402407531008754,0.0,0.057306155020289795,0.04475631043247885,0.016078588369014435,-0.44789828906794027,1.2695208083588185,0.017341955966959574,0.13444508417465725,001680
1680,대상,2021,Q3,생활소비재,0.0027367553310995163,0.04099591593784102,0.022528745334192912,0.013983999234759903,0.013072277985940017,0.01355893413074738,0.0,0.026442307744815485,0.03344569652482243,0.06554593341225501,-0.2985676566318719,-0.29697704121157387,-0.029237376103471387,0.017341955966959574,001680
1680,대상,2021,Q2,생활소비재,0.004623731357259908,0.01421974260208847,0.009565097569023129,-0.016306205732675272,0.006661666580246806,-0.005729875562662801,0.0,0.03804619551385535,0.028827251725455305,0.035467067257205276,-0.0774883782731326,0.013787049439727861,-0.11411406532792048,-0.029237376103471387,001680
1680,대상,2021,Q1,생활소비재,0.11389284436080871,0.006707230929147157,0.05599638135034346,0.1394943160136899,0.04412311927989632,0.09350057139809098,0.0,0.011178549808208649,0.012272920409030386,0.10410747656968011,-43.139845947753805,-6.134477566032436,0.1534845986607466,-0.11411406532792048,001680
1680,대상,2020,Q4,생활소비재,0.06235379124525742,-0.07037721716410617,-0.013711273499563359,0.007542654489817835,-0.017742954018179602,-0.004812121391183033,0.0,-0.01935828128277406,-0.023887300624633845,-0.1280731435308854,-1.0222525147859056,-1.1592620103206446,-0.22717685721862335,0.1534845986607466,001680
1680,대상,2020,Q3,생활소비재,-0.08656288657574862,-0.007716380345206386,-0.042983732348468306,-0.16914154372090395,0.007438310348415689,-0.0913209247031943,0.0,0.047116741269914275,0.01899954103768864,0.07931721579358952,-0.06218007691560101,0.06821975620823251,-0.0956107688888938,-0.22717685721862335,001680
