,name,year,quarter,sector,Relative Return,영업이익 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,매출액 변화율,이익잉여금 변화율,비유동부채 변화율,Label,Code
34,크라운제과,2016,Q2,생활소비재,0.0,-0.05339538352747164,-0.06159778138210481,0.005681390398843966,-0.09584555401821115,0.016953414479806028,0.00714554766102915,-0.20353549157697867,005740
34,GS리테일,2016,Q2,생활소비재,-0.1831230244588442,1.3679017101505146,1.1692814140738546,0.017635336191169193,0.12327534684946695,0.026149037446411727,-0.010376141983123421,-0.01442743672275524,007070
34,오뚜기,2016,Q2,생활소비재,-0.13600658228746648,0.18633507939600613,-0.16296349520417197,0.005306243830301094,-0.05359172396021794,0.03436006418630311,0.05079721842817464,-0.17209549331982874,007310
34,한국전력,2016,Q2,생활소비재,-0.07216715727288248,5.530944557739515,0.5228597483373363,0.01620396328960294,-0.14861225381579846,0.03955355333175192,-0.026928307335072788,-0.22526467783428658,015760
34,KT&G,2016,Q2,생활소비재,-0.14872587673188048,-0.014085893398914195,0.09069563737548836,0.0074791594414069795,0.06313354138035265,1.0887993393470765,-0.05579607033318834,-0.10410088890544986,033780
34,무학,2016,Q2,생활소비재,-0.29197951385410953,0.29585624077582184,1.0546212860576452,-0.0009032949881446761,0.0529412200862065,0.032295654445108735,0.0,-0.022529302909010077,033920
34,한국가스공사,2016,Q2,생활소비재,-0.004459828013295114,-1.0330403250093085,-1.304368716908247,-0.00026673119251996447,-0.5716761737470636,-0.02049277575309061,-0.03166034519095162,0.003573029335047398,036460
34,팜스코,2016,Q2,생활소비재,0.013157518051792848,0.016790479992745633,-0.596109993219291,0.020221113385233247,0.04844735190789495,0.015067403999617479,-0.04825227031109869,-0.15791100369136207,036580
34,동원F&B,2016,Q2,생활소비재,-0.26897484335486,-0.8350499102942968,-0.8622562947279889,0.00401170646878013,-0.18350098289643868,-0.051226488671079484,-0.00017930679909250458,-0.1043702443845416,049770
34,LG생활건강,2016,Q2,생활소비재,-0.11449125936724094,-0.09460835326467032,-0.28203684854461397,0.018757931979916487,-0.015716821041741325,0.08184149057216894,-0.23465246715588683,-0.1205356677915323,051900
34,에이블씨엔씨,2016,Q2,생활소비재,-0.28783907312184914,0.19738668437237705,0.238670276905665,0.030109757465932363,0.10847907246446797,0.0424376045506476,0.10241959794188693,-0.22232169398249998,078520
34,아모레퍼시픽,2016,Q2,생활소비재,-0.15311196150219172,-0.2538657331996347,-0.26096438149330736,0.03333967874079624,-0.03860156333520137,0.06255998880830349,-0.15175696657661764,-0.04223509512476246,090430
34,CJ제일제당,2016,Q2,생활소비재,-0.061017396581539846,-0.3797347000759673,-0.6080701025885181,-0.012695461224801585,-0.04912312710240263,0.009211786304353264,-0.03911490802343409,-0.05723364738805751,097950
34,락앤락,2016,Q2,생활소비재,-0.23513132676168297,0.29373196907781884,-0.8931928788918994,0.008941073958775192,-0.07286242577573443,0.01095617983660846,-0.11535645996940747,0.12702067764508873,115390
34,이마트,2016,Q2,생활소비재,-0.2056284002350967,-0.6497347585730788,-0.7848337545681323,-0.008895785900600806,-0.08523242494679717,0.016223069791508227,-0.06896821909608175,0.15427269156707332,139480
34,삼양사,2016,Q2,생활소비재,0.010794472105328842,0.15392383150605893,0.03327911255699845,0.02004771295315,-0.007119230573507718,0.018300467436830115,0.01316246807610355,0.04814952025985293,145990
34,한국콜마,2016,Q2,생활소비재,-0.04343351853343513,0.22402831403597423,0.2770011956906189,0.03268022054560071,0.1518808593394505,0.17737935478603784,0.0023023790712806136,-0.14048568583865312,161890
34,코스맥스,2016,Q2,생활소비재,-0.1335690260926672,0.17789343708055738,0.2652200707264436,0.07676557074953272,0.03290986462728829,0.3068404505509128,0.02565446167732155,-0.11849363321463642,192820
