,name,year,quarter,sector,Relative Return,영업이익 변화율,법인세차감전 순이익 변화율,비유동자산 변화율,매출액 변화율,이익잉여금 변화율,비유동부채 변화율,Label,Code
8,팜스코,2022,Q4,생활소비재,-0.02478788675794809,-1.1673671753811046,-1.8060640743359422,-0.04836857479899248,0.08133803290234387,0.4823365909661792,-0.14928042584140244,-0.0454691207593151,036580
8,동원F&B,2022,Q4,생활소비재,0.21799513746955249,-0.45980194053364676,-0.3718289336829663,-0.061725844054291934,-0.18417725518144024,0.2780903092826532,-0.13734367302289485,-0.038776095566564445,049770
8,LG생활건강,2022,Q4,생활소비재,-0.04894261119604944,-0.47383126972063183,-2.6559184459044207,-0.05411164307045924,-0.13385109896724479,-0.03359962024588681,-0.16481141209125294,-0.04558158822589467,051900
8,에이블씨엔씨,2022,Q4,생활소비재,0.5345394540583583,2.1345190465369015,-0.9411133449476817,0.01710450216409698,0.010897700626802065,-3.524764051759931,0.2636040968596882,0.34610935191975933,078520
8,아모레퍼시픽,2022,Q4,생활소비재,0.1325842662596099,0.09928240829806234,-1.1142373311663691,0.07569238517471755,0.06423297266135575,0.0016297617664817743,0.08012056984639826,-0.17687754275939044,090430
8,CJ제일제당,2022,Q4,생활소비재,-0.21823746968871954,-0.874364792101205,-0.6608496499579217,0.005100015172142092,-0.13373034600782485,0.009485486045075708,-0.03743404456798305,-0.017709560609676888,097950
8,락앤락,2022,Q4,생활소비재,-0.0474207851944138,0.026213828685497376,5.392890954934074,-0.04062582392429148,-0.050255244440642,-0.37620375923308225,-0.28049913483436684,-0.07693829289283696,115390
8,이마트,2022,Q4,생활소비재,0.1889872866589728,-0.2253416382535517,-0.5419451089423695,0.01712374563750374,-0.07919312603554818,0.04062039192125355,-0.1236499703562578,-0.22505946038126384,139480
8,삼양사,2022,Q4,생활소비재,0.082510657797629,-0.39093006744763936,0.13437832902145797,0.03303531923560432,-0.05097117885353519,0.06920561946952031,-0.00471821525056515,0.07994251658988119,145990
8,한국콜마,2022,Q4,생활소비재,0.015333532148795119,1.0605403673380263,-3.8352387146113234,-0.019780089268053636,-0.06586493703633511,-0.1288758147195913,-0.012057549249833266,0.022101969815024207,161890
8,코스맥스,2022,Q4,생활소비재,0.5162771828443886,-0.7495580760910436,-5.306767114113511,-0.21596584524504614,0.048097155661867674,-0.8107467280112755,0.26259685747587236,0.0021474449505059917,192820
