code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
10130,Korea_Zinc,Metal,2019,Q2,3605711650798.0,3172822428730.0,6778534079528.0,575760666655.0,111786740606.0,687547407261.0,5977598736729.0,6090986672267.0,1372409803663.0,229736307148.0,241929954822.0,175676761216.0,175676761216.0,94350000000.0,
10950,S_Oil,Chemistry,2019,Q2,6840546000000.0,10428721000000.0,17269267000000.0,6607281000000.0,4256746000000.0,10864027000000.0,4763575000000.0,6405240000000.0,6257197000000.0,-90543000000.0,-198239000000.0,-149207000000.0,-149207000000.0,291512000000.0,
11170,Lotte_Chemical,Chemistry,2019,Q2,4850768256493.0,10674495868181.0,15525264124674.0,2485771673742.0,1487427437403.0,3973199111145.0,171377095000.0,10435336211584.0,11552065013529.0,2475664168964.0,254026113828.0,311818593936.0,225089582280.0,225089582280.0,
12330,Hyundai_Mobis,Transportation,2019,Q2,14504056000000.0,14060744000000.0,28564800000000.0,5025736000000.0,413417000000.0,5439153000000.0,21390101000000.0,23125647000000.0,5756024000000.0,442483000000.0,677039000000.0,520902000000.0,520902000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2019,Q2,8208895000000.0,100129426000000.0,108338321000000.0,18336827000000.0,37528656000000.0,55865483000000.0,4053578000000.0,34789430000000.0,52472838000000.0,13124911000000.0,259763000000.0,141562000000.0,125446000000.0,125446000000.0,
17670,SK_Telecom,Communication,2019,Q2,4600161000000.0,24459389000000.0,29059550000000.0,4419372000000.0,7613869000000.0,12033241000000.0,16622168000000.0,17026309000000.0,2847717000000.0,275225000000.0,217578000000.0,162014000000.0,162014000000.0,44639000000.0,,
18260,Samsung_SDS,IT_Service,2019,Q2,3884953039307.0,2595491327429.0,6480444366736.0,891580179094.0,303996796351.0,1195576975445.0,38688900000.0,4089543251346.0,5284867391291.0,1363252251957.0,186466941424.0,201722595366.0,148208224827.0,148208224827.0,
18880,Hanon_Systems,Machines,2019,Q2,1061698767381.0,3262672139721.0,4324370907102.0,691683617330.0,2170833210579.0,2862516827909.0,1198696755935.0,1461854079193.0,676622338418.0,23830876182.0,-3385571244.0,6873031752.0,6873031752.0,53380000000.0,
28260,Samsung_C&T,Distribution,2019,Q2,8185113563978.0,27468177118821.0,35653290682799.0,8551584029566.0,6273359056660.0,14824943086226.0,6158389905673.0,20828347596573.0,5385960552358.0,274897510388.0,302239821968.0,210104645091.0,210104645091.0,19131748300.0,
30200,KT_Corporation,Communication,2019,Q2,7052443000000.0,19907385000000.0,26959828000000.0,6238736000000.0,7837760000000.0,14076496000000.0,12883332000000.0,4558528000000.0,191136000000.0,189376000000.0,139717000000.0,139717000000.0,1564499000000.0,10880242000000.0,,
33780,KT&G,Food,2019,Q2,4823527924370.0,4478583509767.0,9302111434137.0,1817204656340.0,123837602723.0,1941042259063.0,954959485000.0,486983361913.0,7361069175074.0,812615657556.0,339906730098.0,390802180347.0,286173643247.0,286173643247.0,
34220,LG_Display,Electronics,2019,Q2,6198149000000.0,21941498000000.0,28139647000000.0,8184753000000.0,7272418000000.0,15457171000000.0,8642284000000.0,12682476000000.0,4935961000000.0,-414658000000.0,-448912000000.0,-407764000000.0,-407764000000.0,1789079000000.0,
34730,SK_Inc,etc,2019,Q2,837529000000.0,21374411000000.0,22211940000000.0,2247836000000.0,5939540000000.0,8187376000000.0,9599375000000.0,14024564000000.0,178714000000.0,125893000000.0,50629000000.0,50629000000.0,604830000000.0,15385000000.0,,
35420,NAVER,IT_Service,2019,Q2,1435182506798.0,5173832960160.0,6609015466958.0,1407383253217.0,195166077721.0,1602549330938.0,6156048222443.0,5006466136020.0,1000175886277.0,349010568452.0,357175684975.0,278935286566.0,278935286566.0,16481339500.0,,,
35720,Kakao,IT_Service,2019,Q2,1248371558153.0,5038011867921.0,6286383426074.0,1205493678715.0,281694648647.0,1487188327362.0,616731060408.0,4799195098712.0,,45348379335.0,42680126147.0,26137432897.0,26137432897.0,41779386500.0,,
36570,NCSoft,IT_Service,2019,Q2,1620389582414.0,1491433530974.0,3111823113388.0,206279902679.0,367915552786.0,574195455465.0,2308431753904.0,,361589304567.0,147964850089.0,164197549858.0,133873629694.0,133873629694.0,10973261000.0,,
51900,LG_Household_&_Health_Care,Chemistry,2019,Q2,991226313838.0,2826893909435.0,3818120223273.0,793872492706.0,38435729590.0,832308222296.0,2871262926554.0,2985812000977.0,1088988378036.0,206607533378.0,207487708490.0,157453957491.0,157453957491.0,88589470000.0,
51910,LG_Chem,Chemistry,2019,Q2,8957462000000.0,17612271000000.0,26569733000000.0,4348554000000.0,5701207000000.0,10049761000000.0,14210195000000.0,16519972000000.0,5576488000000.0,267982000000.0,322707000000.0,223612000000.0,223612000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2019,Q2,8714392000000.0,20003225000000.0,28717617000000.0,10627493000000.0,8563783000000.0,19191276000000.0,904169000000.0,5646437000000.0,9526341000000.0,8062005000000.0,506541000000.0,430831000000.0,324804000000.0,324804000000.0,
68270,Celltrion,Medicine_Production,2019,Q2,1531524247770.0,1978610388579.0,3510134636349.0,452146500550.0,310161117742.0,762307618292.0,128329070000.0,1967089400646.0,2747827018057.0,196824444912.0,78608120354.0,82171580502.0,75546799324.0,75546799324.0,
86280,Hyundai_Glovis,Transportation,2019,Q2,3538966449648.0,4402878679425.0,7941845129073.0,2792192250611.0,1337740602339.0,4129932852950.0,18750000000.0,3811912276123.0,3554402320537.0,144154062753.0,120448462445.0,79684721680.0,79684721680.0,3565654292228.0,
90430,Amorepacific,Chemistry,2019,Q2,1135102541491.0,3634777269704.0,4769879811195.0,374363172777.0,139610189714.0,513973362491.0,3609320304107.0,4255906448704.0,993677456982.0,108925194416.0,111983557969.0,87622604684.0,87622604684.0,34508160000.0,
96770,SK_Innovation,Chemistry,2019,Q2,1519566333000.0,15100742349000.0,16620308682000.0,379142162000.0,2497432038000.0,2876574200000.0,8544618551000.0,13743734482000.0,319474303000.0,-72846378000.0,-115415628000.0,,,468569950000.0,
