code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
12330,Hyundai_Mobis,Transportation,2022,Q1,15889482000000.0,17101343000000.0,32990825000000.0,6691845000000.0,1593493000000.0,8285338000000.0,23845683000000.0,24705487000000.0,7394199000000.0,280237000000.0,541050000000.0,413669000000.0,413669000000.0,491096000000.0,
15760,Korea_Electric_Power,Electronics,2022,Q1,10520179000000.0,108451136000000.0,118971315000000.0,28297063000000.0,50043922000000.0,78340985000000.0,4053578000000.0,22975398000000.0,40630330000000.0,16015549000000.0,-9162365000000.0,-9030686000000.0,-6476612000000.0,-6476612000000.0,
17670,SK_Telecom,Communication,2022,Q1,4767302000000.0,21323479000000.0,26090781000000.0,5570836000000.0,9738615000000.0,15309451000000.0,14672285000000.0,10781330000000.0,3077393000000.0,356941000000.0,338627000000.0,252018000000.0,252018000000.0,30493000000.0,,
18260,Samsung_SDS,IT_Service,2022,Q1,4182554307171.0,2698103890394.0,6880658197565.0,1091838821560.0,242658406092.0,1334497227652.0,38688900000.0,4494811952566.0,5546160969913.0,1283994438672.0,116315523061.0,161217405552.0,120546663170.0,120546663170.0,
18880,Hanon_Systems,Machines,2022,Q1,1264177780527.0,3378340146796.0,4642517927323.0,1071491644954.0,2503258781477.0,3574750426431.0,793699189806.0,1067767500892.0,761004639655.0,-11685866711.0,-27872722391.0,-21217466868.0,-21217466868.0,53380000000.0,
28260,Samsung_C&T,Distribution,2022,Q1,9146875843074.0,32948904241743.0,42095780084817.0,8805868252677.0,7062270774373.0,15868139027050.0,7933649199711.0,26227641057767.0,6798028079029.0,220029974206.0,854691914006.0,734173108698.0,734173108698.0,18851450600.0,
30200,KT_Corporation,Communication,2022,Q1,7443683000000.0,21861892000000.0,29305575000000.0,6910094000000.0,8599376000000.0,15509470000000.0,13796105000000.0,4608389000000.0,429893000000.0,529051000000.0,390969000000.0,390969000000.0,1564499000000.0,11859772000000.0,,
33780,KT&G,Food,2022,Q1,4055370965039.0,5834612367000.0,9889983332039.0,2127330298089.0,69094435528.0,2196424733617.0,954959485000.0,248902846225.0,7693558598422.0,844849883439.0,272561308510.0,357320961911.0,257874059744.0,257874059744.0,
34220,LG_Display,Electronics,2022,Q1,8323110000000.0,21025716000000.0,29348826000000.0,13789260000000.0,5317496000000.0,19106756000000.0,6215990000000.0,10242070000000.0,6457899000000.0,-255702000000.0,-209810000000.0,-159395000000.0,-159395000000.0,1789079000000.0,
34730,SK_Inc,etc,2022,Q1,1695944000000.0,26437496000000.0,28133440000000.0,5439430000000.0,6532264000000.0,11971694000000.0,12797305000000.0,16161746000000.0,580652000000.0,796271000000.0,748900000000.0,748900000000.0,1050165000000.0,16143000000.0,,
35420,NAVER,IT_Service,2022,Q1,1954057321854.0,11700691980770.0,13654749302624.0,1473089835446.0,2311974857180.0,3785064692626.0,9780034117190.0,9869684609998.0,1308433804251.0,360568832190.0,728201598795.0,598860970437.0,598860970437.0,16481339500.0,,,
35720,Kakao,IT_Service,2022,Q1,2441129161565.0,9300466608356.0,11741595769921.0,2351185495150.0,1664157336288.0,4015342831438.0,1824258691859.0,7726252938483.0,,123095775939.0,1527189793860.0,1144428789680.0,1144428789680.0,44677040600.0,,
36570,NCSoft,IT_Service,2022,Q1,2348741366219.0,2020101999381.0,4368843365600.0,482450757741.0,736441107233.0,1218891864974.0,3114550678900.0,,753141255761.0,247951661649.0,242568088957.0,176971794584.0,176971794584.0,10977011000.0,,
51900,LG_Household_&_Health_Care,Chemistry,2022,Q1,1190764838847.0,3856372842072.0,5047137680919.0,797616459866.0,145984741726.0,943601201592.0,3895198664586.0,4103536479327.0,903354204929.0,112504032908.0,111046475019.0,83692766866.0,83692766866.0,88589470000.0,
51910,LG_Chem,Chemistry,2022,Q1,9752131000000.0,22270119000000.0,32022250000000.0,5835859000000.0,6261173000000.0,12097032000000.0,16801637000000.0,19925218000000.0,6314004000000.0,630870000000.0,2874059000000.0,2080491000000.0,2080491000000.0,391406000000.0,
66570,LG_Electronics,Electronics,2022,Q1,11519235000000.0,18437671000000.0,29956906000000.0,13571555000000.0,6685480000000.0,20257035000000.0,904169000000.0,5715663000000.0,9699871000000.0,8177002000000.0,727583000000.0,1046049000000.0,780295000000.0,780295000000.0,
68270,Celltrion,Medicine_Production,2022,Q1,2669666011454.0,2648035165551.0,5317701177005.0,1064245615636.0,411346496978.0,1475592112614.0,140688010000.0,3192834198337.0,3842109064391.0,538603256495.0,153613342618.0,156725784195.0,135835323575.0,135835323575.0,
86280,Hyundai_Glovis,Transportation,2022,Q1,6202190197522.0,4890162271644.0,11092352469166.0,4034904069190.0,2126379683444.0,6161283752634.0,18750000000.0,4931068716532.0,5125218984877.0,358053531313.0,339962949206.0,279378790960.0,279378790960.0,4709756379133.0,
90430,Amorepacific,Chemistry,2022,Q1,1482074990722.0,3754368544530.0,5236443535252.0,379562673937.0,113674690063.0,493237364000.0,3969691186861.0,4743206171252.0,796422857997.0,115866020846.0,121069268982.0,88066231101.0,88066231101.0,34525294500.0,
96770,SK_Innovation,Chemistry,2022,Q1,1525842978000.0,17160072646000.0,18685915624000.0,210306782000.0,2569654174000.0,2779960956000.0,10919511961000.0,15905954668000.0,731807787000.0,420771036000.0,403514005000.0,446428094000.0,446428094000.0,468569950000.0,
