code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
10130,Korea_Zinc,Metal,2024,Q1,4146982032044.0,5999258774134.0,10146240806178.0,1345616217478.0,31668026293.0,1377284243771.0,7383749716744.0,8768956562407.0,1813648823870.0,190660942895.0,161796444309.0,140041875673.0,140041875673.0,104542940000.0,129616124506.0
10950,S_Oil,Chemistry,2024,Q1,10197173000000.0,12051674000000.0,22248847000000.0,9971251000000.0,3258407000000.0,13229658000000.0,7353288000000.0,9019189000000.0,9223162000000.0,453503000000.0,229638000000.0,168791000000.0,168791000000.0,291512000000.0,168791000000.0
11170,Lotte_Chemical,Chemistry,2024,Q1,5884410982979.0,15956082862549.0,21840493845528.0,5805476811869.0,3205039985738.0,9010516797607.0,213877095000.0,10276434954577.0,12829977047921.0,3396127833556.0,-92430201978.0,-47990997854.0,-5884363551.0,-5884363551.0,32034415565.0
12330,Hyundai_Mobis,Transportation,2024,Q1,16345061000000.0,19739066000000.0,36084127000000.0,7202511000000.0,1427473000000.0,8629984000000.0,26520596000000.0,27454143000000.0,8901040000000.0,250399000000.0,792351000000.0,635801000000.0,635801000000.0,491096000000.0,654551000000.0
15760,Korea_Electric_Power,Electronics,2024,Q1,12467944000000.0,123258586000000.0,135726530000000.0,53673368000000.0,62796824000000.0,116470192000000.0,3209820000000.0,2183894000000.0,19256338000000.0,22782168000000.0,1261893000000.0,742473000000.0,592838000000.0,592838000000.0,599246000000.0
17670,SK_Telecom,Communication,2024,Q1,5160532000000.0,20036688000000.0,25197220000000.0,5731093000000.0,8684936000000.0,14416029000000.0,15098776000000.0,10781191000000.0,3188680000000.0,436427000000.0,566591000000.0,492106000000.0,492106000000.0,30493000000.0,564470000000.0,2752253000000.0
18260,Samsung_SDS,IT_Service,2024,Q1,3920413884220.0,3716165360607.0,7636579244827.0,1141679224143.0,445874411817.0,1587553635960.0,38688900000.0,4988853363438.0,6049025608867.0,1334450299102.0,123563161221.0,170666359466.0,131299769599.0,131299769599.0,129889264849.0
18880,Hanon_Systems,Machines,2024,Q1,1936258614271.0,5212474545059.0,7148733159330.0,1791111307018.0,2794610440167.0,4585721747185.0,2026013199078.0,2563011412145.0,882567089160.0,17922809939.0,11182046683.0,7988390863.0,7988390863.0,53380000000.0,85355098409.0
28260,Samsung_C&T,Distribution,2024,Q1,8760752294686.0,40957180416468.0,49717932711154.0,8132810495378.0,9171319403739.0,17304129899117.0,9974328761410.0,32413802812037.0,6101350561858.0,279094136190.0,721417471218.0,620706774223.0,620706774223.0,18721909500.0,2083559811629.0
30200,KT_Corporation,Communication,2024,Q1,7578414000000.0,22756398000000.0,30334812000000.0,7477756000000.0,7857889000000.0,15335645000000.0,14999167000000.0,4694828000000.0,393773000000.0,466149000000.0,354031000000.0,354031000000.0,1564499000000.0,12390518000000.0,463859000000.0,4301055000000.0
33780,KT&G,Food,2024,Q1,3852480000000.0,6837291000000.0,10689771000000.0,2628158000000.0,383080000000.0,3011238000000.0,954959000000.0,71998000000.0,7678533000000.0,791799000000.0,208656000000.0,345297000000.0,278143000000.0,278143000000.0,297057000000.0
34220,LG_Display,Electronics,2024,Q1,5813484000000.0,24736922000000.0,30550406000000.0,17593470000000.0,6873801000000.0,24467271000000.0,762129000000.0,6083135000000.0,5137018000000.0,-644820000000.0,-1119324000000.0,-876445000000.0,-876445000000.0,2500000000000.0,-879234000000.0
34730,SK_Inc,etc,2024,Q1,2516553000000.0,26520227000000.0,29036780000000.0,5759797000000.0,7130495000000.0,12890292000000.0,12752234000000.0,16146488000000.0,606350000000.0,472873000000.0,477969000000.0,477969000000.0,1236876000000.0,16143000000.0,484110000000.0,630526000000.0
35420,NAVER,IT_Service,2024,Q1,2500948235738.0,13453865756237.0,15954813991975.0,1656838680540.0,2727337763385.0,4384176443925.0,11484834724856.0,11570637548050.0,1421596446158.0,406527250444.0,295736062085.0,224372494367.0,224372494367.0,16481339500.0,197531845719.0,11923794455.0,1015069195714.0
35720,Kakao,IT_Service,2024,Q1,1950248097160.0,9609630206760.0,11559878303920.0,2573738178798.0,1678328967879.0,4252067146677.0,1496515557590.0,7307811157243.0,640465512784.0,137725978047.0,171438859402.0,132188844013.0,132188844013.0,44574388700.0,131908772888.0,502739534737.0
36570,NCSoft,IT_Service,2024,Q1,1945529753364.0,2262308823201.0,4207838576565.0,438746934576.0,480180898638.0,918927833214.0,3471693405394.0,3288910743351.0,362138728323.0,23896487731.0,83539901591.0,63601422671.0,63601422671.0,10977011000.0,84021271235.0,338242240592.0
51900,LG_Household_&_Health_Care,Chemistry,2024,Q1,1334592527593.0,3836853469350.0,5171445996943.0,571506025378.0,161751378133.0,733257403511.0,4230150620424.0,4438188593432.0,909688467227.0,60632180223.0,73789314374.0,59201962197.0,59201962197.0,88589470000.0,58784490980.0
51910,LG_Chem,Chemistry,2024,Q1,9060041000000.0,25656389000000.0,34716430000000.0,7292547000000.0,7129458000000.0,14422005000000.0,17173409000000.0,20294425000000.0,5012066000000.0,46816000000.0,152156000000.0,198731000000.0,198731000000.0,391406000000.0,163561000000.0
66570,LG_Electronics,Electronics,2024,Q1,11648489000000.0,21611010000000.0,33259499000000.0,13896677000000.0,8100273000000.0,21996950000000.0,904169000000.0,7241624000000.0,11262549000000.0,7750009000000.0,285516000000.0,924591000000.0,821094000000.0,821094000000.0,891914000000.0
68270,Celltrion,Medicine_Production,2024,Q1,4072310396338.0,15160951183002.0,19233261579340.0,2101031683142.0,196601800867.0,2297633484009.0,220359575000.0,3672111407318.0,16935628095331.0,638244942209.0,28784806251.0,49326953682.0,60933167968.0,60933167968.0,60741085628.0
86280,Hyundai_Glovis,Transportation,2024,Q1,7060478055303.0,5463961789684.0,12524439844987.0,4239716338562.0,1671418422291.0,5911134760853.0,18750000000.0,6613305084134.0,5057308368370.0,271336700073.0,423824575112.0,341813606211.0,341813606211.0,6380779888056.0,352046125623.0
90430,Amorepacific,Chemistry,2024,Q1,1774522021048.0,3747429611786.0,5521951632834.0,518844022370.0,131058769378.0,649902791748.0,4102034200123.0,4872048841086.0,632433511378.0,54388557418.0,127605742408.0,106253270269.0,106253270269.0,34525294500.0,105566215437.0
96770,SK_Innovation,Chemistry,2024,Q1,1646493194000.0,19879532458000.0,21526025652000.0,465041241000.0,2472830895000.0,2937872136000.0,11048439427000.0,18588153516000.0,681822695000.0,369259412000.0,383549570000.0,349379210000.0,349379210000.0,509519950000.0,367679299000.0
