code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
30200,KT_Corporation,Communication,2016,Q4,4851079000000.0,19849258000000.0,24700337000000.0,6027671000000.0,7588147000000.0,13615818000000.0,11084519000000.0,8624474000000.0,147204000000.0,443482000000.0,162893000000.0,162893000000.0,,,,
33780,KT&G,Food,2016,Q4,4782328715150.0,3656685115419.0,8439013830569.0,1762298786473.0,136870115230.0,1899168901703.0,954959485000.0,1029416405188.0,6539844928866.0,767614296517.0,302561627957.0,440639158639.0,358950835704.0,358950835704.0,
34220,LG_Display,Electronics,2016,Q4,8712575000000.0,13100175000000.0,21812750000000.0,6176344000000.0,3400959000000.0,9577303000000.0,8195255000000.0,12235447000000.0,7253014000000.0,730720000000.0,1259779000000.0,1043274000000.0,1043274000000.0,,
34730,SK_Inc,etc,2016,Q4,784945000000.0,17595863000000.0,18380808000000.0,1433585000000.0,5021522000000.0,6455107000000.0,7183223000000.0,11925701000000.0,44971000000.0,39000000.0,1700000000.0,1700000000.0,1339500000000.0,,,
35420,NAVER,IT_Service,2016,Q4,2108036835289.0,1748453838642.0,3856490673931.0,875568258127.0,271506512177.0,1147074770304.0,3925393924603.0,2709415903627.0,678707812710.0,279343730580.0,198316289561.0,106588404539.0,106588404539.0,,,,
35720,Kakao,IT_Service,2016,Q4,511066507579.0,4318230482255.0,4829296989834.0,611661868833.0,842477212630.0,1454139081463.0,290221821390.0,3375157908371.0,451404097590.0,15471617409.0,12852860059.0,9980864564.0,9980864564.0,,,
36570,NCSoft,IT_Service,2016,Q4,1018270459212.0,1258992423820.0,2277262883032.0,183894655418.0,172598813292.0,356493468710.0,1552918806186.0,1920769414322.0,233853428756.0,112862788341.0,112932574835.0,78377986352.0,78377986352.0,,,
51900,LG_Household_&_Health_Care,Chemistry,2016,Q4,773513696793.0,2316391201480.0,3089904898273.0,674497928821.0,539545501803.0,1214043430624.0,1759569535338.0,1875861467649.0,853145909175.0,126488715823.0,80435269999.0,66877365029.0,66877365029.0,,
51910,LG_Chem,Chemistry,2016,Q4,6784724000000.0,9991170000000.0,16775894000000.0,3138763000000.0,160800000000.0,3299563000000.0,11954330000000.0,13476331000000.0,4560454000000.0,405398000000.0,368308000000.0,290285000000.0,290285000000.0,,
66570,LG_Electronics,Electronics,2016,Q4,8311565000000.0,18287510000000.0,26599075000000.0,10543126000000.0,7290497000000.0,17833623000000.0,904169000000.0,4851573000000.0,8765452000000.0,6877132000000.0,-464640000000.0,-505766000000.0,-544363000000.0,-544363000000.0,
68270,Celltrion,Medicine_Production,2016,Q4,1076603083554.0,1646143636158.0,2722746719712.0,524271608642.0,125584949957.0,649856558599.0,116598327000.0,1200532713975.0,2072890161113.0,180231972706.0,73327204680.0,68929092963.0,55553856043.0,55553856043.0,
86280,Hyundai_Glovis,Transportation,2016,Q4,2961809595836.0,3820455785132.0,6782265380968.0,2202218892322.0,1530899314767.0,3733118207089.0,18750000000.0,3049147173879.0,3150009397550.0,139153168692.0,-19676535318.0,-22944897912.0,-22944897912.0,,
90430,Amorepacific,Chemistry,2016,Q4,1701124608413.0,2917525614209.0,4618650222622.0,708119133721.0,105365893725.0,813485027446.0,3056613545960.0,3805165195176.0,934329567026.0,84978066652.0,115332438900.0,83622107376.0,83622107376.0,,
96770,SK_Innovation,Chemistry,2016,Q4,861116049000.0,12700721692000.0,13561837741000.0,208608312000.0,1142467348000.0,1351075660000.0,6018326398000.0,12210762081000.0,256662501000.0,-51538248000.0,-267854281000.0,-239164959000.0,-239164959000.0,,
