code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금
10130,Korea_Zinc,Metal,2023,Q3,4483655581921.0,5636960772953.0,10120616354874.0,1410082239436.0,29027486623.0,1439109726059.0,7189605675944.0,8681506628815.0,1782937382607.0,166649827192.0,133288762524.0,101043489221.0,101043489221.0,104542940000.0,29421552540.0
10950,S_Oil,Chemistry,2023,Q3,10388454000000.0,11295682000000.0,21684136000000.0,9246312000000.0,3549202000000.0,12795514000000.0,7225563000000.0,8888622000000.0,8878989000000.0,857971000000.0,735069000000.0,543894000000.0,543894000000.0,291512000000.0,543894000000.0
11170,Lotte_Chemical,Chemistry,2023,Q3,6233740382595.0,15240048666913.0,21473789049508.0,4690321362091.0,3851991674465.0,8542313036556.0,213877095000.0,10385711734951.0,12931476012952.0,3277659002718.0,-3405565513.0,-47488105014.0,10192643079.0,10192643079.0,26132232140.0
12330,Hyundai_Mobis,Transportation,2023,Q3,16235005000000.0,19142812000000.0,35377817000000.0,6954639000000.0,1495683000000.0,8450322000000.0,26097636000000.0,26927495000000.0,9146660000000.0,338734000000.0,694213000000.0,594572000000.0,594572000000.0,491096000000.0,612653000000.0
15760,Korea_Electric_Power,Electronics,2023,Q3,11335354000000.0,121979196000000.0,133314550000000.0,42834123000000.0,75452297000000.0,118286420000000.0,4053578000000.0,-2608720000000.0,15028130000000.0,23893276000000.0,-679945000000.0,-1245067000000.0,-932258000000.0,-932258000000.0,-882651000000.0
17670,SK_Telecom,Communication,2023,Q3,4737648000000.0,20121846000000.0,24859494000000.0,5018362000000.0,9268663000000.0,14287025000000.0,15092059000000.0,10572469000000.0,3148447000000.0,407111000000.0,327516000000.0,250414000000.0,250414000000.0,30493000000.0,173622000000.0,2741336000000.0
18260,Samsung_SDS,IT_Service,2023,Q3,3823403185335.0,3538361354469.0,7361764539804.0,862012208806.0,472111370089.0,1334123578895.0,38688900000.0,4932203954751.0,6027640960909.0,1272257068479.0,79771881768.0,104883691544.0,85606684295.0,85606684295.0,82071415445.0
18880,Hanon_Systems,Machines,2023,Q3,1827704613295.0,5135083885261.0,6962788498556.0,1862654734291.0,2485639777268.0,4348294511559.0,2168183094421.0,2614493986997.0,866297794645.0,18038604794.0,-54927666537.0,-57250417472.0,-57250417472.0,53380000000.0,-27225451592.0
28260,Samsung_C&T,Distribution,2023,Q3,8097431711650.0,35124295867965.0,43221727579615.0,7726549602780.0,7536372005273.0,15262921608053.0,9473843310711.0,27958805971562.0,6203139571686.0,256071908133.0,376781878505.0,269485855971.0,269485855971.0,18721909500.0,-382882569948.0
30200,KT_Corporation,Communication,2023,Q3,7505368000000.0,23309403000000.0,30814771000000.0,6925184000000.0,8906222000000.0,15831406000000.0,14983365000000.0,4672959000000.0,193502000000.0,228166000000.0,210569000000.0,210569000000.0,1564499000000.0,12541260000000.0,210205000000.0,4479457000000.0
33780,KT&G,Food,2023,Q3,3745540506293.0,6606310774236.0,10351851280529.0,2244328683391.0,370605875699.0,2614934559090.0,954959485000.0,561292925233.0,7736916721439.0,976105611000.0,293923736820.0,345723534468.0,258342781377.0,258342781377.0,266029162439.0
34220,LG_Display,Electronics,2023,Q3,5655444000000.0,24589554000000.0,30244998000000.0,16077680000000.0,8407614000000.0,24485294000000.0,1719512000000.0,5759704000000.0,4688687000000.0,-589179000000.0,-840903000000.0,-641314000000.0,-641314000000.0,1789079000000.0,-641268000000.0
34730,SK_Inc,etc,2023,Q3,1719782000000.0,27442537000000.0,29162319000000.0,5337961000000.0,7373937000000.0,12711898000000.0,12947139000000.0,16450421000000.0,192390000000.0,35662000000.0,37728000000.0,37728000000.0,765710000000.0,16143000000.0,44069000000.0,
35420,NAVER,IT_Service,2023,Q3,1659723268582.0,13754604376475.0,15414327645057.0,2124374266050.0,2330976268537.0,4455350534587.0,11166118215271.0,10958977110470.0,1407456970299.0,448043662872.0,579429486476.0,439525836117.0,439525836117.0,16481339500.0,383253428287.0,,
35720,Kakao,IT_Service,2023,Q3,2061453306207.0,9537201944195.0,11598655250402.0,2620081141676.0,1559989144539.0,4180070286215.0,1630960191307.0,7418584964187.0,,135413270709.0,135602314650.0,100148854337.0,100148854337.0,44498544400.0,99089019892.0,
36570,NCSoft,IT_Service,2023,Q3,2201472403904.0,2037593954051.0,4239066357955.0,569089778896.0,487655140145.0,1056744919041.0,3452477940861.0,3182321438914.0,379659695959.0,13184703134.0,44531241974.0,45624010907.0,45624010907.0,10977011000.0,16782526368.0,
51900,LG_Household_&_Health_Care,Chemistry,2023,Q3,1409128724380.0,3828547246297.0,5237675970677.0,551499510262.0,159782489064.0,711281999326.0,4318297414822.0,4526393971351.0,949332725290.0,78114649559.0,82778081275.0,62326512716.0,62326512716.0,88589470000.0,62528282460.0
51910,LG_Chem,Chemistry,2023,Q3,9235600000000.0,25347882000000.0,34583482000000.0,4109620000000.0,9969775000000.0,14079395000000.0,17320482000000.0,20504087000000.0,4911476000000.0,74442000000.0,,,,391406000000.0,107268000000.0
66570,LG_Electronics,Electronics,2023,Q3,11736209000000.0,20925786000000.0,32661995000000.0,13317976000000.0,7799724000000.0,21117700000000.0,904169000000.0,7547576000000.0,11544295000000.0,7412751000000.0,384426000000.0,671881000000.0,564707000000.0,564707000000.0,625592000000.0
68270,Celltrion,Medicine_Production,2023,Q3,2986238613476.0,3210624648594.0,6196863262070.0,1607901941651.0,236629327213.0,1844531268864.0,146402770000.0,4045854636676.0,4352331993206.0,600019669457.0,264168971540.0,284830001137.0,222866444477.0,222866444477.0,222686367283.0
86280,Hyundai_Glovis,Transportation,2023,Q3,6710497647482.0,5270367055108.0,11980864702590.0,3683255115785.0,2024952772207.0,5708207887992.0,18750000000.0,6272656814598.0,4762234117526.0,244685190655.0,217279624988.0,164739409213.0,164739409213.0,6050034060344.0,166248661931.0
90430,Amorepacific,Chemistry,2023,Q3,1440755571942.0,3886379936315.0,5327135508257.0,317683842050.0,116618046820.0,434301888870.0,4114715677163.0,4892833619387.0,612472350569.0,16085569110.0,39520327183.0,29851221509.0,29851221509.0,34525294500.0,27748374236.0
96770,SK_Innovation,Chemistry,2023,Q3,1509135326000.0,19924935898000.0,21434071224000.0,1459425859000.0,2446182927000.0,3905608786000.0,10803718276000.0,17528462438000.0,295375306000.0,12688215000.0,3364775000.0,-13893031000.0,-13893031000.0,509519950000.0,
