,name,year,quarter,sector,Relative Return,비유동자산 변화율,자산총계 변화율,자본총계 변화율,영업이익 변화율,법인세차감전 순이익 변화율,유동부채 변화율,Label,Code
30,LG이노텍,2017,Q2,정보기술,0.20028424044636273,0.0493054091457803,0.03400452611396143,0.0098626764240195,-0.5722414717336398,-0.6698026880006349,0.051944774593311704,-0.1233902077320349,011070
30,현대상선,2017,Q2,산업재,-0.15852426423223576,-0.01802591553881061,-0.11203572854020927,-0.07595588860953073,-0.13964198999575617,-0.7309445738775275,-0.34245839545846024,-0.2434103961001017,011200
30,삼성에스디에스,2017,Q2,정보기술,0.16750537547571698,-0.005423801705181974,0.03912749533453286,0.018498289762637787,0.3795082392850839,0.33803334105105276,0.13100496134521822,0.04872766082613314,018260
30,일진머티리얼즈,2017,Q2,정보기술,0.7568403036741871,0.027325659601452834,0.049750707202682154,0.08082966095864363,-0.024214471029115003,0.25940836688254865,-0.20939857885869162,-0.01814832852091175,020150
30,한국단자,2017,Q2,산업재,-0.07227961953471577,0.046316961797328915,0.020687168106272136,0.030567353382799922,-0.16407360884873678,0.031556966779778595,-0.025685526306533535,-0.08213517779674952,025540
30,신도리코,2017,Q2,정보기술,0.07555076496661861,-0.017763368357557097,-7.148278310464828e-05,0.018659037893613784,0.6298202777856126,2.481283674770969,-0.217170031042356,-0.02085740965232627,029530
30,LG디스플레이,2017,Q2,정보기술,0.016931343947018694,0.06838941802414622,0.05551924565876609,0.03780730415341882,-0.29351485024591206,-0.15461355092776763,-0.03621708506498689,-0.1126612215939316,034220
30,SK,2017,Q2,정보기술,0.06368776918853691,0.00245687245800541,-0.0020034179759150783,0.0032399018793460854,-0.8728410279052796,-0.9212817512151774,-0.2591607531313955,-0.05936746288273066,034730
30,한미반도체,2017,Q2,정보기술,-0.05422343559557907,-0.13750735934326663,0.006026689864352619,-0.06654509924234253,1.715342722959619,2.888474787839476,0.32639758370609306,0.23001360984134783,042700
30,대우인터내셔널,2017,Q2,산업재,-0.04366249078850408,0.011254855047295953,0.06409379885466926,0.005731304233013823,-0.07739147013250891,-0.7647071580737022,0.13054468621652293,-0.2495476075871764,047050
30,한국항공우주,2017,Q2,산업재,-0.41103735527460894,0.03716847425770231,-0.05205264972730628,-0.0297517936263898,-1.3911129271157874,-1.7420205157546285,-0.2986112644947543,0.22578965339006057,047810
30,한전KPS,2017,Q2,산업재,-0.15239433098220867,0.04270955873312099,0.05842417386447152,0.047881053843502386,0.6657482373151253,0.689466402182872,0.010734527992843468,-0.27659612149542767,051600
30,LG전자,2017,Q2,정보기술,-0.11669096039191877,-0.0001546860443368825,0.015068676247471213,0.03885058796390228,0.3519277213801826,0.24941005676504502,-0.044432111072840064,0.15716939683144582,066570
30,현대글로비스,2017,Q2,산업재,0.06391622056542583,0.03523211102032642,0.007372691017806243,0.02130528221607131,-0.08428796931751326,-0.7692029431242859,-0.048077251057757286,-0.19470552100981864,086280
