video_id,published_at,view_count
5Wtz9p0neNQ,2020-07-31T08:29:56Z,19329
39GCorC7r6Y,2020-07-31T08:30:09Z,7613
C5WtuMH7Duw,2020-07-31T08:01:58Z,3478
eMqcsZzNk3c,2020-07-31T05:45:07Z,31280
vAHVHcuxtD4,2020-07-31T05:16:49Z,2542
VqTH6RGsHjE,2020-07-31T05:15:19Z,24078
1v5qIgCPbqk,2020-07-31T05:14:47Z,5519
Y-5yjeR0t8M,2020-07-31T01:35:36Z,20059
BupAsmd9uLQ,2020-07-31T00:13:17Z,1226
LFV4f_-quqo,2020-07-31T00:01:34Z,7942
lYChU17IPQ0,2020-07-30T23:42:01Z,2498
zg2ksaVfAd0,2020-07-30T23:31:05Z,1999
JhHKEsV4GYI,2020-07-30T09:14:48Z,4310
F4mrawMfV2o,2020-07-30T09:14:19Z,37769
roN1opUrwBI,2020-07-30T09:09:43Z,6123
tw08jQg2aSk,2020-07-30T09:05:52Z,6196
9FbPVgiE9eY,2020-07-30T08:53:45Z,14835
qWB-t69jVbQ,2020-07-30T07:19:17Z,10249
XbXBoIm16rc,2020-07-30T07:19:35Z,35399
a8YR1ZGsbpY,2020-07-30T06:42:12Z,3490
ausjdGmoJSY,2020-07-30T05:28:03Z,8761
-EPGbXQ4FkY,2020-07-30T05:27:16Z,24060
MsYUMnz8DDM,2020-07-30T05:22:35Z,6847
1Jni33r8CEI,2020-07-30T03:39:08Z,38070
1LpBBwd5oPs,2020-07-29T23:32:07Z,3101
grXIDMzdH5o,2020-07-29T23:20:43Z,1726
Xc6sAs1rjwE,2020-07-29T23:13:44Z,14182
SbUBjdNKzNs,2020-07-29T09:39:58Z,2023
LxZWo966BEA,2020-07-29T09:30:07Z,1915
olYtw6Sn97c,2020-07-29T07:32:19Z,17734
WUActGqnWaw,2020-07-29T07:33:05Z,6339
Dhj5zt7R0wI,2020-07-29T05:49:26Z,11210
snIwZJQOvPg,2020-07-29T05:13:05Z,3226
csGf3ulbRno,2020-07-29T05:12:04Z,32621
QJCtfsNznLo,2020-07-29T05:11:45Z,13212
Jk3Thle9RQg,2020-07-29T04:15:42Z,11007
8VKZcwx2ELE,2020-07-29T02:04:36Z,12833
j8qLngNkkk0,2020-07-28T23:46:43Z,2957
F8S8lvlujlg,2020-07-28T23:30:38Z,2442
q3dO24UFZsc,2020-07-28T23:15:11Z,4824
zRufFsdWDKY,2020-07-28T22:50:48Z,26871
JxbH43VHiO8,2020-07-28T09:27:17Z,2980
ar9I6Wit1-M,2020-07-28T09:04:18Z,4040
CsRxrVQEHvw,2020-07-28T08:46:13Z,3163
LJWAkr4puM8,2020-07-28T06:24:52Z,2704
CsrMqK8Ax2k,2020-07-28T06:20:39Z,1926
e1UGpSuSZEI,2020-07-28T05:17:43Z,6321
9K3r2LiRDG0,2020-07-28T05:16:45Z,23700
9rVrs9RSPio,2020-07-28T05:16:44Z,18298
7GRF6j5TqU4,2020-07-28T02:05:36Z,15801
