,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_영업비용 변화율,F_당기손익-공정가치측정금융자산 변화율,F_기타포괄손익-공정가치측정금융자산 변화율,F_이자수익 변화율,F_파생상품자산 변화율,F_차입부채 변화율
17,210,DL_Holdings,화학,2020,Q2,0.04937712940327521,0.0037004840000132155,0.02485291647678456,0.05472010345118039,0.12859941328422309,0.07535688505585636,-0.018606326678747287,-0.016480446658728498,-0.016146263710212105,-0.33656637730243344,0.5798581201866663,0.6988234405636764,0.6988234405636764,-0.0,0.14764068809141118,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.13777971691906588,-0.0,0.13534941255820576,0.0,0.1474637027050123,0.14518071935929966,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.14672429640409201,-0.0,0.14672425128983835,0.14672425128983824,0.14672425128983835,0.008475770750884765,-0.12696123473662732,000210,,,,,,
18,210,DL_Holdings,화학,2020,Q1,0.011741053965726,-0.06963706399193259,-0.03034667071509589,-0.013267569587689376,-0.0009332045533083644,-0.009791706683323742,-0.05449619866870914,-0.04780246335357141,0.16631566601117764,0.43369233579807875,-1.2568603183419222,-2.2153122907008083,-2.2153122907008083,-0.0,-0.01803249015024999,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.01808774268919522,-0.0,-0.018101360979746683,0.0,-0.018033481773752413,-0.01804627317216778,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.018037624581125344,-0.0,-0.01803762483389626,-0.01803762483389626,-0.01803762483389626,-0.19145807343458393,0.008475770750884765,000210,,,,,,
19,210,DL_Holdings,화학,2019,Q4,-0.03432344713371971,0.020110822170772424,-0.005436742907243053,0.06370090752337143,-0.18638158615593725,0.004569867400844085,-0.018537867647057116,-0.014093938786702287,-0.2952811171764389,-1.37402536244764,-2.008886232301353,-1.1839659590374465,-1.1839659590374465,-0.0,0.025792108006778225,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.02288823997015088,-0.024269247235590763,0.0221698520640895,0.0,0.025740144073545856,0.02506934058012933,-0.0029325513196480912,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02552298904035044,-0.0,0.025522975787811264,0.025522975787811264,0.025522975787811153,-0.08184192449297666,-0.19145807343458393,000210,,,,,,
20,210,DL_Holdings,화학,2019,Q3,-0.017066854894868477,0.05375354340190086,0.021785194093869586,0.04057244169478069,0.11049403883766096,0.05807933279071531,-0.009539286033366956,-0.011949057173177069,0.1629417899811697,0.422068209161119,0.24837063420872463,0.1689602442435486,0.1689602442435486,-0.0,0.013314627327930983,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.014437013597102144,-0.0,0.014714286849457747,0.0,0.013334734590050412,0.013594226100981266,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.013418753102740877,-0.0,0.013418758229786776,0.013418758229786887,0.013418758229786887,0.19870841258541624,-0.08184192449297666,000210,,,,,,
21,210,DL_Holdings,화학,2019,Q2,0.10391854035986015,-0.025820789985082637,0.0371099320190903,0.07613991165041645,0.107194129916942,0.08411621431253069,-0.011620136696281147,-0.011124217700643202,-0.053251434093519956,-0.3025588469066365,0.7251190378281205,0.7416330767548154,0.7416330767548154,-0.0,-0.06400404303096074,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.053493769799784374,-0.0,-0.05092922771580022,0.0,-0.06381390968381062,-0.06136625298095377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06302016912974251,-0.0,-0.06302012072960483,-0.06302012072960483,-0.06302012072960483,-0.09540628087893688,0.19870841258541624,000210,,,,,,
22,210,DL_Holdings,화학,2019,Q1,-0.041835660713545275,-0.07040961484134511,-0.05635649678707755,-0.06417205844408924,-0.1483738311835281,-0.08459827255239372,-0.030620912036328995,-0.028866120690480113,0.17878752446805712,-0.7732320624704767,24.393457437693485,9.605786283109108,9.605786283109108,-0.0,0.10489911908458982,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.09225389306741838,-0.0,0.08911400286743176,0.0,0.10467349371504797,0.10175874475661406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.10373035643999418,-0.0,0.10373029886946639,0.10373029886946639,0.10373029886946639,0.38122201956557783,-0.09540628087893688,000210,,,,,,
23,210,DL_Holdings,화학,2018,Q4,0.08027905195251961,-0.0036384638817694714,0.03946499185535324,0.013838515284134045,0.20212946326972725,0.06723770198847479,0.012794267168145357,0.010795360866090342,-0.06392938994232877,0.4319441607811294,1.0244425984293795,1.0644926299712958,1.0644926299712958,-0.0,0.0067573589085820895,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.009758662308969934,-0.009216728201022706,0.010501096094390316,0.0,0.006811069762002853,0.007504413354533002,-0.07911392405063289,-0.14912255338140046,-0.10871212121212115,-0.16666666666666674,-0.16666666666666674,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.007035523781765862,-0.0,0.007035537479682774,0.007035537479682774,0.007035537479682774,0.08077439818280213,0.38122201956557783,000210,,,,,,
24,210,DL_Holdings,화학,2018,Q3,0.07609312293173964,-0.005461379407374123,0.038148726136281175,0.13068941297270797,0.12935115221113647,0.13031030122578957,-0.0954106636885157,-0.07999514816562536,0.17762621278964574,-0.05421065651469781,-2.60530528421858,-2.966780194724099,-2.966780194724099,-0.0,-0.054037371724039884,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.04334215722904444,-0.0,-0.04072987955084284,0.0,-0.05384404528939557,-0.051354781166718544,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05303691403920996,-0.0,-0.05303686481955916,-0.05303686481955916,-0.05303686481955938,0.08279547369027626,0.08077439818280213,000210,,,,,,
25,210,DL_Holdings,화학,2018,Q2,-0.006460442653097198,0.007932405246263374,0.00028763770757644913,0.06378335086950793,-0.11862621745012314,0.01844083635489735,-0.023281696970536947,-0.02398927211314983,-0.009006309596034878,0.1288337117840348,0.627748576472155,0.663674808524813,0.663674808524813,-0.0,-0.024050913919360983,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.02120984270070636,-0.0,-0.020518312400802152,0.0,-0.02399941850211662,-0.02333682774445811,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.023784482832138076,-0.0,-0.023784469727902602,-0.023784469727902602,-0.023784469727902602,-0.054083825799083475,0.08279547369027626,000210,,,,,,
26,210,DL_Holdings,화학,2018,Q1,-0.03141000431059626,-0.01720123757771863,-0.02469912574639932,-0.07788458807068865,0.05592016870209049,-0.04120233916550142,-0.008531300795124208,-0.003429469192212764,0.1546523364338871,13.84514439158824,2.4825904818393836,2.903079812264817,2.903079812264817,-0.0,-0.024231750328371326,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.024324568978846717,-0.0,-0.0243471640273496,0.0,-0.0242334325494431,-0.02425507815561123,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.024240453997272704,-0.0,-0.024240454425360713,-0.02424045442536049,-0.024240454425360713,0.01926660242157504,-0.054083825799083475,000210,,,,,,
27,210,DL_Holdings,화학,2017,Q4,0.11066801302516793,0.03837015190205961,0.07792592892283168,0.11437726987541297,0.08484241986593799,0.10647172902937918,0.03503274311522209,0.038329865379850836,0.041606055463758285,1.0886000053583318,2.6218715061606392,2.3064439001868045,2.3064439001868045,-0.0,0.08060287878194794,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08111875571183358,-0.002911065434586524,0.08124424916380635,0.0,0.08061223355506952,0.08073258703951258,0.14013605442176869,-0.13382842728644007,-0.13585027428202645,-0.12567107270014732,-0.08608534322820027,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08065127752782986,-0.0,0.0806512799081851,0.08065127990818488,0.08065127990818499,-0.11608341002438625,0.01926660242157504,000210,,,,,,
28,210,DL_Holdings,화학,2017,Q3,0.025044355597405143,-0.08638699690624452,-0.02245043503213795,-0.011541555112948076,-0.045603353885667275,-0.020439396211469063,-0.027850920539118196,-0.025253118995087753,-0.05619273517496337,-0.19740660967938828,-0.5816062064829237,-27.881063078368676,-27.881063078368676,-0.20546395490196834,-0.0351116758999499,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.03343458203898253,-0.0,-0.033027429662271235,0.0,-0.03508121547494758,-0.034689487851998546,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0349541022950004,-0.0,-0.03495409454636955,-0.03495409454636955,-0.03495409454636955,-0.007322158991907302,-0.11608341002438625,000210,,,,,,
29,210,DL_Holdings,화학,2017,Q2,-0.02365020676600471,-0.037620731154822895,-0.029558522306349033,-0.022090919218643812,-0.1381359229481698,-0.050059027696703895,-0.0009652623904323754,-0.002287779708479043,-0.25572269797940983,-0.7548838990648417,0.4261488097844426,0.971139239521583,0.971139239521583,-0.039114292524565775,-0.04086134400670405,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.04043106543962671,-0.0,-0.04032665926909873,0.0,-0.0408535258457019,-0.04075299307843516,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.04082090145872841,-0.0,-0.040820899470056515,-0.040820899470056515,-0.04082089947005674,-0.15722850962966564,-0.007322158991907302,000210,,,,,,
30,210,DL_Holdings,화학,2017,Q1,-0.06935931469080958,0.005352721665481286,-0.03643516348260123,-0.08623282130406129,0.050170943746387864,-0.049894632986245524,-0.031448559559055234,-0.019056637178026525,0.012470503480171757,-0.9234322178468932,2.5352203839146075,3.623171717015535,3.623171717015535,-0.05228167420108565,-0.05814654241347261,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.056696033711562954,-0.0,-0.056344670231504024,0.0,-0.05812015115241609,-0.05778090644859257,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05801003732373333,-0.0,-0.05801003061226684,-0.05801003061226684,-0.058010030612266617,0.04621552129814459,-0.15722850962966564,000210,,,,,,
