code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
3200,일신방직,경기소비재,2020,Q4,2021-03-17,"247,421,835,273","322,120,136,486","569,541,971,759","75,406,640,235","16,404,267,035","91,810,907,270","12,000,000,000","460,150,277,678","477,731,064,489",81543735577,344175335,-8793407734,-8744500241,-8744500241,
3200,일신방직,경기소비재,2021,Q1,2021-05-17,"254,374,822,313","330,441,745,756","584,816,568,069","88,815,132,621","14,312,489,886","103,127,622,507","12,000,000,000","464,108,709,868","481,688,945,562",92455646438,4338654358,9455134988,7354553690,7354553690,
3200,일신방직,경기소비재,2021,Q2,2021-08-17,"269,292,217,252","341,904,308,590","611,196,525,842","103,602,982,630","13,971,771,168","117,574,753,798","12,000,000,000","476,041,226,347","493,621,772,044",94980371536,6772447831,8101557989,11932516479,11932516479,
3200,일신방직,경기소비재,2021,Q3,2021-11-15,"276,833,615,401","346,627,347,568","623,460,962,969","111,802,339,898","14,386,129,616","126,188,469,514","12,000,000,000","479,690,604,410","497,272,493,455",100929516756,4191268889,4926558881,3649378063,3649378063,
3200,일신방직,경기소비재,2021,Q4,2022-03-16,"270,836,952,086","365,204,161,908","636,041,113,994","115,358,655,602","15,987,358,414","131,346,014,016","12,000,000,000","488,085,721,087","504,695,099,978",126061033280,11847140643,11254989984,8395116677,8395116677,
3200,일신방직,경기소비재,2022,Q1,2022-05-16,"281,870,701,841","365,644,397,048","647,515,098,889","124,143,523,741","16,439,573,716","140,583,097,457","12,000,000,000","490,322,725,876","506,932,001,432",117760751957,9095421008,11679236431,9029247789,9029247789,
3200,일신방직,경기소비재,2022,Q2,2022-08-16,"280,996,687,423","373,992,898,044","654,989,585,467","126,854,929,624","17,172,606,314","144,027,535,938","12,000,000,000","494,353,703,982","510,962,049,529",102418219010,6682234238,5369247552,4030978106,4030978106,
3200,일신방직,경기소비재,2022,Q3,2022-11-14,"276,913,124,930","384,158,487,925","661,071,612,855","139,040,366,972","15,940,754,692","154,981,121,664","12,000,000,000","489,481,112,300","506,090,491,191",82410260087,-2977503666,-6563268966,-4872591682,-4872591682,
3200,일신방직,경기소비재,2022,Q4,2023-03-15,"304,304,486,907","454,321,410,440","758,625,897,347","130,193,281,211","22,677,725,562","152,871,006,773","12,000,000,000","589,179,651,057","605,754,890,574",85952762497,-28588126487,146718411219,99698538757,99698538757,
3200,일신방직,경기소비재,2023,Q1,2023-05-15,"232,853,066,212","470,084,468,970","702,937,535,182","83,686,289,565","23,068,406,775","106,754,696,340","12,000,000,000","573,513,962,158","596,182,838,842",81971126681,-4466586024,1684167149,1748940101,1748940101,
3200,일신방직,경기소비재,2023,Q2,2023-08-14,"204,153,631,748","458,489,990,087","662,643,621,835","77,381,594,955","12,197,288,069","89,578,883,024","12,000,000,000","570,497,245,377","573,064,738,811",81556083661,-6238056968,-3793146428,-3016716781,-3016716781,
3200,일신방직,경기소비재,2023,Q3,2023-11-14,"195,781,906,640","456,356,007,996","652,137,914,636","60,738,507,094","18,083,606,520","78,822,113,614","12,000,000,000","570,747,289,362","573,315,801,022",79066552403,-2567472670,279542937,250043985,250043985,251062211.0
3200,일신방직,경기소비재,2023,Q4,2024-03-20,"203,525,546,895","432,208,522,875","635,734,069,770","63,733,257,368","10,454,296,490","74,187,553,858","12,000,000,000","559,077,031,265","561,546,515,912",77540184958,-2591872279,-17298004806,-11670258097,-11670258097,-13039031873.0
3200,일신방직,경기소비재,2024,Q1,2024-05-16,"180,920,991,969","468,519,738,170","649,440,730,139","75,463,650,139","9,487,647,400","84,951,297,539","12,000,000,000","562,020,262,328","564,489,432,600",86632708676,990897005,4448731958,5073312063,5073312063,5072997688.0
3200,일신방직,경기소비재,2024,Q2,2024-08-14,"186,069,337,326","498,321,285,605","684,390,622,931","92,478,120,639","14,622,887,461","107,101,008,100","12,000,000,000","574,821,922,122","577,289,614,831",78363352612,1229430854,15882447221,12801659794,12801659794,12800182231.0
3200,일신방직,경기소비재,2024,Q3,2024-11-13,"172,199,717,841","497,222,829,457","669,422,547,298","76,683,717,129","14,798,594,100","91,482,311,229","12,000,000,000","575,471,310,311","577,940,236,069",72777089460,-2114443139,832208177,649388189,649388189,650621238.0
3200,일신방직,경기소비재,2024,Q4,2025-03-18,"178,957,800,857","496,218,567,011","675,176,367,868","80,036,556,870","14,857,389,835","94,893,946,705","12,000,000,000","573,371,612,751","580,282,421,163",83628180448,489834948,1307080344,1973582440,1973582440,2342185094.0
