date,code,score,return
2024-07-17,47810,1,0.1180000000000001
2024-08-15,47810,1,-0.0766550522648084
2024-09-15,47810,-1,-0.02425373134328357
2024-10-15,47810,1,0.2657743785850861
2024-11-15,47810,-1,-0.1593323216995448
2024-12-15,47810,1,-0.03985507246376807
2025-01-15,47810,1,0.03396226415094339
2025-02-15,47810,1,0.5782688766114181
2025-03-15,47810,-1,-0.09578947368421054
2021-03-24,51600,-1,0.22597864768683285
2021-04-24,51600,1,0.13157894736842102
2021-05-18,51600,1,0.04856787048567868
2021-06-18,51600,-1,0.0213776722090262
2021-07-18,51600,-1,-0.06876456876456871
2021-08-18,51600,-1,0.009138381201044377
2021-09-18,51600,-1,0.10397946084723997
2021-10-18,51600,-1,0.032558139534883734
2021-11-16,51600,1,-0.11633109619686799
2021-12-16,51600,-1,-0.09240506329113929
2022-01-16,51600,-1,-0.03851640513552068
2022-02-16,51600,-1,0.2685459940652819
2022-03-16,51600,1,-0.040935672514619936
2022-04-16,51600,1,-0.09247842170160292
2022-05-17,51600,-1,-0.02841677943166443
2022-06-17,51600,-1,0.027855153203342642
2022-07-17,51600,1,0.11764705882352944
2022-08-17,51600,1,-0.10012062726176119
2022-09-17,51600,1,-0.15117891816920948
2022-10-17,51600,-1,0.12254901960784315
2022-11-15,51600,-1,0.012949640287769792
2022-12-15,51600,1,-0.015625
2023-01-15,51600,-1,0.011730205278592365
2023-02-15,51600,1,0.07971014492753614
2023-03-15,51600,-1,-0.012080536912751683
2023-04-01,51600,-1,-0.03513513513513511
2023-05-01,51600,-1,0.038028169014084456
2023-05-16,51600,1,-0.08548168249660792
2023-06-16,51600,-1,-0.008902077151335286
2023-07-16,51600,-1,0.021052631578947434
2023-08-15,51600,-1,-0.003012048192771122
2023-09-15,51600,-1,0.03474320241691853
2023-10-15,51600,-1,0.013412816691505292
2023-11-15,51600,1,0.027298850574712707
2023-12-15,51600,-1,-0.051748251748251706
2024-01-15,51600,-1,0.06047197640117985
2024-02-15,51600,-1,0.037552155771905404
2024-03-15,51600,-1,-0.03753351206434319
2024-03-22,51600,-1,-0.05785123966942152
2024-04-22,51600,-1,0.04970760233918137
2024-05-17,51600,-1,0.0027510316368637433
2024-06-17,51600,-1,0.03155006858710552
2024-07-17,51600,-1,0.10372340425531923
2024-08-15,51600,1,0.04111245465538094
2024-09-15,51600,1,0.02549246813441486
2024-10-15,51600,-1,-0.011299435028248594
2024-11-15,51600,1,-0.041479820627802644
2024-12-15,51600,-1,-0.012672811059907807
2025-01-15,51600,1,0.028004667444574194
2025-02-15,51600,-1,0.011627906976744207
2025-03-15,51600,-1,-0.02183908045977012
2021-03-24,66570,-1,0.11604095563139927
2021-04-24,66570,-1,-0.12389380530973448
2021-05-18,66570,-1,0.046666666666666634
2021-06-18,66570,-1,0.022292993630573354
2021-07-18,66570,1,-0.0444444444444444
2021-08-18,66570,-1,-0.0912052117263844
2021-09-18,66570,1,-0.12099644128113884
2021-10-18,66570,-1,-0.012145748987854255
2021-11-16,66570,-1,0.048387096774193505
2021-12-16,66570,1,0.12307692307692308
2022-01-16,66570,1,-0.1245551601423488
2022-02-16,66570,-1,0.016260162601626105
2022-03-16,66570,-1,0.008000000000000007
2022-04-16,66570,1,-0.13654618473895586
2022-05-17,66570,1,-0.13302325581395347
2022-06-17,66570,1,-0.02467811158798283
2022-07-17,66570,1,0.09189189189189184
2022-08-17,66570,1,-0.12463768115942031
2022-09-17,66570,1,-0.09623893805309736
2022-10-17,66570,-1,0.15667074663402691
2022-11-15,66570,-1,-0.08178053830227738
2022-12-15,66570,-1,0.06200676437429542
2023-01-15,66570,-1,0.19491525423728806
2023-02-15,66570,-1,0.04078014184397172
2023-03-15,66570,-1,-0.03662691652470185
2023-04-01,66570,-1,-0.039543057996485054
2023-05-01,66570,-1,0.02100456621004576
2023-05-16,66570,1,0.12669683257918551
2023-06-16,66570,1,0.0072289156626506035
2023-07-16,66570,1,-0.16155088852988686
2023-08-15,66570,1,0.07831325301204828
2023-09-15,66570,-1,-0.02141527001862198
2023-10-15,66570,1,-0.03222748815165877
2023-11-15,66570,-1,-0.08903467666354259
2023-12-15,66570,-1,-0.021604938271604923
2024-01-15,66570,1,0.029442691903259766
2024-02-15,66570,-1,0.010214504596527174
2024-03-15,66570,-1,-0.029322548028311468
2024-03-22,66570,-1,-0.07444668008048294
2024-04-22,66570,-1,0.06847826086956532
2024-05-17,66570,-1,0.025536261491317713
2024-06-17,66570,-1,0.11653386454183257
2024-07-17,66570,-1,-0.1543264942016057
2024-08-15,66570,1,0.08074534161490687
2024-09-15,66570,-1,-0.10136986301369866
2024-10-15,66570,-1,-0.108739837398374
2024-11-15,66570,1,-0.002259887005649719
2024-12-15,66570,1,-0.03986332574031892
2025-01-15,66570,-1,-0.05693950177935947
2025-02-15,66570,-1,0.01385390428211597
2025-03-15,66570,-1,0.008526187576126665
2021-03-24,86280,-1,-0.002665614637423097
2021-04-24,86280,-1,-0.04370528739412882
2021-05-18,86280,-1,0.07712921509618553
2021-06-18,86280,-1,0.0024681607266265893
2021-07-18,86280,1,-0.06947186696960983
2021-08-18,86280,-1,-0.04031772647147336
2021-09-18,86280,-1,-0.002835036991020501
2021-10-18,86280,-1,-0.11047301889357075
2021-11-16,86280,-1,0.01858110199180496
2021-12-16,86280,-1,0.054714275297148784
2022-01-16,86280,-1,0.005880070090435563
2022-02-16,86280,1,-0.008768545473676781
2022-03-16,86280,-1,0.15928900840970472
2022-04-16,86280,1,0.06667145112674033
2022-05-17,86280,1,-0.105775607693121
2022-06-17,86280,-1,-0.026882067156799527
2022-07-17,86280,-1,0.04109063821396486
2022-08-17,86280,-1,-0.037339929841022745
2022-09-17,86280,-1,-0.020293449538732578
2022-10-17,86280,1,0.06508700744088114
2022-11-15,86280,1,-0.04957867489122647
2022-12-15,86280,-1,0.02317926846228735
2023-01-15,86280,-1,-0.07781388274336287
2023-02-15,86280,-1,-0.05687795979058119
2023-03-15,86280,-1,0.051696498363783316
2023-04-01,86280,-1,0.03804464953537612
2023-05-01,86280,-1,-0.015609615523162312
2023-05-16,86280,-1,0.1954211159479604
2023-06-16,86280,-1,0.03009710752375816
2023-07-16,86280,-1,-0.13772788468351738
2023-08-15,86280,-1,0.055459231213804694
2023-09-15,86280,-1,-0.02739006537408506
2023-10-15,86280,1,-0.001749618000070008
2023-11-15,86280,-1,0.00957908378880945
2023-12-15,86280,-1,-0.004465033208684521
2024-01-15,86280,-1,-0.014027022481359008
2024-02-15,86280,1,0.07622762526440274
2024-03-15,86280,-1,-0.021143950040681814
2024-03-22,86280,-1,-0.05069502971078654
2024-04-22,86280,-1,0.05733550598415471
2024-05-17,86280,1,-0.006792981282723876
2024-06-17,86280,-1,0.27108389364142393
2024-07-17,86280,-1,-0.09685430463576161
2024-08-15,86280,1,0.05855443732845389
2024-09-15,86280,-1,-0.019557823129251695
2024-10-15,86280,-1,-0.013876843018213347
2024-11-15,86280,-1,0.05323868677905952
2024-12-15,86280,-1,0.13596491228070184
2025-01-15,86280,-1,0.008494208494208566
2025-02-15,86280,-1,-0.03806502775574938
2025-03-15,86280,-1,-0.008216926869350827
