video_id,published_at,view_count
dlpgl8OWGuk,2024-03-20T05:21:40Z,1455
tuIQLJF_cFE,2024-03-20T05:20:43Z,1413
GBrkvJnc6ts,2024-03-20T05:20:05Z,2700
fi4f4BB0E8o,2024-03-20T01:22:03Z,1407
4-oe00Q5az8,2024-03-20T01:21:00Z,1037
mNHKa8UFMgs,2024-03-20T00:35:55Z,1521
O59ol93UmwY,2024-03-20T00:23:53Z,3696
A36D-yZGTKc,2024-03-19T23:37:13Z,1488
sd8z-4Miv74,2024-03-19T09:43:18Z,2956
AK2RcigC9z8,2024-03-19T09:23:31Z,1330
BPT9mu67zpE,2024-03-19T07:58:09Z,1341
itC15zsNT-8,2024-03-19T07:41:41Z,1510
fZpVgX52aEg,2024-03-19T05:11:21Z,5877
qMB5g4ItACM,2024-03-19T05:10:45Z,3919
d7pnpJZKEqc,2024-03-19T05:07:11Z,7178
sPQTYRxhqLM,2024-03-19T05:03:33Z,1598
aNfnnDit-to,2024-03-19T00:50:50Z,1074
N11oXxX2u80,2024-03-18T23:34:35Z,1919
tVcgnjgmKyE,2024-03-18T07:29:22Z,4933
DxWKZd0xifQ,2024-03-18T07:27:14Z,1522
uEKrGyFbtg0,2024-03-18T05:33:11Z,1144
0JC6J8Q8eHc,2024-03-18T01:54:02Z,3018
UwH0ZAx-WNg,2024-03-18T01:52:37Z,1089
wDxO7EDCCt4,2024-03-17T23:37:25Z,1864
HiXXHVWTh08,2024-03-15T09:43:40Z,1238
ttC63XNlyVo,2024-03-15T07:50:53Z,10556
K4tIgQyAuGw,2024-03-15T07:41:15Z,4335
xQkL_zeZpEo,2024-03-15T01:30:24Z,3119
ScywjeNXPHo,2024-03-14T09:40:18Z,1203
M5pMhS9-K84,2024-03-14T07:23:35Z,1860
5fLhF58gWEs,2024-03-14T05:23:03Z,3934
r86hqwo7Z7Q,2024-03-14T01:28:36Z,1329
QlDaaveSyfU,2024-03-13T09:37:27Z,1764
3jooEi1ASoE,2024-03-13T07:48:29Z,19370
rWCadc879Jk,2024-03-13T07:45:19Z,3593
7tGuL6gnq7w,2024-03-13T07:40:53Z,4685
WOLBr1SgcHA,2024-03-13T07:39:24Z,1145
WB8dren6xMA,2024-03-13T01:28:36Z,3043
kC35UVYhYQQ,2024-03-13T01:23:36Z,7344
8I7TZXjSI5s,2024-03-12T23:36:55Z,2259
vOahXjj_fqs,2024-03-12T07:46:38Z,18744
H7Vb4iSQY5w,2024-03-12T07:39:01Z,1069
zvLaL2oZ4xM,2024-03-12T06:27:58Z,3137
aXbm6erJuJI,2024-03-12T04:57:45Z,4197
9r3Mgn8Hea4,2024-03-12T01:21:26Z,2789
bNItlBSmISE,2024-03-11T23:32:15Z,1321
Jeq00A-Rg5o,2024-03-11T07:47:38Z,7857
etBvOY165IE,2024-03-11T01:35:04Z,4214
IoHthSy1aS8,2024-03-10T22:00:09Z,1741
2O7RrFt0Tnk,2024-03-09T05:23:32Z,6059
SAcBtr3COvo,2024-03-09T05:04:34Z,1963
mdwOa1Y8cmQ,2024-03-08T09:41:18Z,16004
qeRH6Tu48Pg,2024-03-08T07:29:39Z,2578
eazepcI7OhY,2024-03-08T01:47:58Z,1285
1oeiLF2-_Sw,2024-03-07T09:53:56Z,5596
_FU-Q1TsAI0,2024-03-07T05:17:15Z,2376
1yrYFETI2w8,2024-03-07T01:40:17Z,26792
pnaef9kvfKM,2024-03-06T08:19:38Z,12989
tmT1ObO4BUo,2024-03-06T05:35:54Z,2661
ve7H6bQRa5Q,2024-03-06T03:24:57Z,4929
IDkeC7PrWHs,2024-03-05T23:25:39Z,3036
fRuCC7wj05A,2024-03-05T07:49:25Z,1938
8b2n4nCqujI,2024-03-05T07:32:04Z,2197
YPjOqdVP4P4,2024-03-04T23:57:19Z,1611
Yo_Uf7Ag86c,2024-03-04T10:16:25Z,4482
W1XgDU9m0J0,2024-03-04T05:14:03Z,2549
svIRBn0zKBk,2024-03-02T10:20:41Z,2752
eYyrBTpWnq0,2024-03-02T08:58:01Z,7724
mbCBET9L3Z8,2024-03-02T08:56:30Z,5195
lSj-805vudk,2024-02-28T22:31:17Z,3302
chRjVlrIZks,2024-02-28T07:48:14Z,18832
OvTDxWDYQxw,2024-02-28T07:47:54Z,1664
47mHRG3tHgs,2024-02-28T07:21:03Z,4355
Xyn2hgbOBEE,2024-02-28T05:37:45Z,7117
G47RlBYU-lo,2024-02-27T05:33:04Z,3584
nRwaQTFia30,2024-02-27T01:38:47Z,2365
s8Soym8nw04,2024-02-26T23:55:03Z,1522
lSmK3GsNIxg,2024-02-26T09:39:46Z,5374
a17dVSZYhtQ,2024-02-26T07:42:13Z,2597
UMPXByrTM6k,2024-02-26T06:22:09Z,6523
VjkoNo9wxRU,2024-02-26T01:58:27Z,1465
Tb3-4ZzHfMQ,2024-02-25T22:00:24Z,1139
urbSffZXpIk,2024-02-24T03:43:38Z,16611
6zRf8HU0gyI,2024-02-22T23:36:47Z,1793
Q7H_Os4baXw,2024-02-22T06:19:18Z,6849
3pyXaUQXFGs,2024-02-22T01:45:16Z,4627
d1WQN3y9DaE,2024-02-21T08:28:02Z,7151
tJ_FtN4CphQ,2024-02-21T05:11:14Z,2955
yQ_FIY7YG7c,2024-02-21T02:09:11Z,3274
yRXY0G0vm0g,2024-02-20T08:26:27Z,1103
SgK67itJ7j4,2024-02-20T05:19:35Z,1408
vSZPH2-2UXk,2024-02-19T23:37:32Z,1332
-YWMbK3XCzs,2024-02-19T08:23:30Z,1266
AqJBUEpZpBY,2024-02-19T08:13:34Z,1673
6MYg0FyczwA,2024-02-19T00:40:54Z,2311
HfHUqyZuFiw,2024-02-18T22:00:09Z,1719
aMmOr6WIlW8,2024-02-17T05:47:02Z,7378
oJnGwX_CMyQ,2024-02-15T00:49:19Z,1033
lsUiCH5qAQ4,2024-02-14T07:53:14Z,13532
gkozNUXc88c,2024-02-14T07:01:17Z,7041
VkvAyCNVmvY,2024-02-14T05:22:54Z,6168
SdZG8FgEv4A,2024-02-14T05:20:48Z,6198
ElRP7y2a1Nk,2024-02-13T23:32:42Z,1928
ztXf0EZBNzI,2024-02-13T06:07:10Z,4169
UK-or7gF0zw,2024-02-12T22:25:32Z,1662
FIPOmcI4YUg,2024-02-08T09:39:36Z,15411
2qKwmEcPCt8,2024-02-08T09:31:17Z,2096
6JxBpDQuDVE,2024-02-08T00:41:04Z,1505
h_kO_q9rncQ,2024-02-07T00:36:46Z,2871
