video_id,published_at,view_count
WvYesctxvz4,2022-02-10T05:04:11Z,1749
rFAX49-TnaE,2022-02-10T02:05:58Z,5400
n55Zy_oHxe0,2022-02-09T02:54:32Z,6002
asZPpkeHuNg,2022-02-09T02:25:00Z,11465
xMKHPimU1F8,2022-02-09T01:43:55Z,3406
PWATyibxq4A,2022-02-08T05:07:48Z,2718
h-KGcTvW6T4,2022-02-07T23:36:16Z,2891
TFrGcVBYN7c,2022-02-07T05:05:45Z,2688
80t0ijTOsd8,2022-02-07T03:13:03Z,8755
t863Lgri6bI,2022-02-07T03:10:17Z,20260
ydQ44f0xqMI,2022-02-07T01:25:47Z,4046
j9IShXu2hjY,2022-02-07T00:05:45Z,1630
-IZ-dcHWYTI,2022-02-04T06:57:31Z,5079
FiNLZB98fnU,2022-02-04T02:49:11Z,1748
1M1I397O0vA,2022-02-04T00:23:53Z,1277
