,name,year,quarter,sector,Relative Return,국제유가 변화율,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,매출액 변화율,소비자물가지수 변화율,Label,Code
18,삼성엔지니어링,2020,Q2,건설,-0.11558748957876197,-0.41825270948982285,0.14149566337169572,1.3114813799815517,-0.003518518673418014,0.045615281630815074,-0.9744470971009336,-0.09090921381618286,028050
18,KT&G,2020,Q2,생활소비재,-0.12932151669284642,-0.41825270948982285,0.4802359234781597,1.0438059633733605,0.0228216618747632,0.3732040791859821,-0.9744470971009336,-0.052553364108449935,033780
18,무학,2020,Q2,생활소비재,-0.38563195529230704,-0.41825270948982285,0.10498708337258988,0.07187908813170751,0.08912895296653489,0.02692216701491268,-0.9744470971009336,0.06592425872299756,033920
18,한국가스공사,2020,Q2,생활소비재,-0.2847226055874563,-0.41825270948982285,-1.0879307514416217,-0.11853480713684372,-0.010187682048196312,-0.49116008019241386,-0.9744470971009336,0.05635921234938011,036460
18,팜스코,2020,Q2,생활소비재,-0.14744586612909205,-0.41825270948982285,0.1654107639908673,0.04242327140684088,-0.03577479846235809,0.1512159514739828,-0.9744470971009336,-0.23345666820148905,036580
18,대우건설,2020,Q2,건설,-0.27334455687061837,-0.41825270948982285,-0.3570107467503707,-1.2050286406083073,-0.03125878033052387,-0.02483438570466212,-0.9744470971009336,-0.02698955444961175,047040
18,동원F&B,2020,Q2,생활소비재,-0.3920448019939634,-0.41825270948982285,-0.6239063630739694,0.30252353085451444,-0.011329214994132975,-0.1181326567314519,-0.9744470971009336,-0.09283835251008475,049770
18,LG생활건강,2020,Q2,생활소비재,-0.19484384965703985,-0.41825270948982285,-0.36098181671478013,0.06838450574244637,0.07877868304860791,-0.17719856152396696,-0.9744470971009336,-0.0330287161746497,051900
18,한전기술,2020,Q2,건설,-0.18602550750536437,-0.41825270948982285,-1.7415329581320838,-0.009746638578360445,0.00044846302898959856,-0.016104329073286072,-0.9744470971009336,-0.08128753115102193,052690
18,에이블씨엔씨,2020,Q2,생활소비재,-0.4017103029593384,-0.41825270948982285,-0.48524999315351136,-0.02001830107028202,-0.013306906690002562,-0.06501543133789145,-0.9744470971009336,-0.13230984217333294,078520
18,아모레퍼시픽,2020,Q2,생활소비재,-0.1978963527095429,-0.41825270948982285,-0.4090725271445518,0.009625947364984233,-0.0022574061501237086,-0.13552821571724205,-0.9744470971009336,-0.13351138976663313,090430
18,CJ제일제당,2020,Q2,생활소비재,0.06065065583746565,-0.41825270948982285,0.44727838626786487,0.005681209000782506,-0.004241433750658108,-0.03393298819815205,-0.9744470971009336,-0.1481640444682132,097950
18,LG하우시스,2020,Q2,건설,-0.16662829297173226,-0.41825270948982285,-0.2322167409293444,0.029170142406006017,3.4810760005887786e-05,-0.007999204569874352,-0.9744470971009336,0.019354056663425337,108670
18,락앤락,2020,Q2,생활소비재,-0.19384377272804532,-0.41825270948982285,-0.2512339773905691,-0.00677105445959425,-0.003529545793692912,0.10840899659497549,-0.9744470971009336,-0.1238232454367362,115390
18,이마트,2020,Q2,생활소비재,-0.18220162462543427,-0.41825270948982285,-1.175067059378589,0.10935231780068633,0.021936440013933245,-0.06598511305002774,-0.9744470971009336,0.27119966292979764,139480
18,삼양사,2020,Q2,생활소비재,0.7021486315459677,-0.41825270948982285,-0.5528267780340335,0.034257788637751974,0.022212153639106225,-0.040617436154151365,-0.9744470971009336,-0.33733237940155353,145990
18,한국콜마,2020,Q2,생활소비재,-0.04626839410758293,-0.41825270948982285,-0.006446752482684226,0.055654966900263725,-0.09213123569189696,-0.2534135327935281,-0.9744470971009336,-0.13308758578090446,161890
18,코스맥스,2020,Q2,생활소비재,-0.16843584797154068,-0.41825270948982285,0.268043421421146,0.042019349871467604,0.11128092246425125,0.03455030645854129,-0.9744470971009336,-0.003013340335905848,192820
