,name,year,quarter,sector,Relative Return,국제유가 변화율,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,매출액 변화율,소비자물가지수 변화율,Label,Code
7,한국가스공사,2023,Q1,생활소비재,-0.043305680653114534,-0.08337411073888668,-0.5235065717416708,0.008050296572577054,0.05975345334748172,-0.007234269188559295,-0.11353477832962133,-0.08128187759639563,036460
7,팜스코,2023,Q1,생활소비재,-0.0454691207593151,-0.08337411073888668,-14.540160545899715,-0.022947933662324838,-0.002340958676020022,-0.08643679592756082,-0.11353477832962133,0.018395632763530914,036580
7,대우건설,2023,Q1,건설,-0.030223112328398756,-0.08337411073888668,2.2441467109111657,0.09928360939628966,-0.0005707573505333574,-0.09018522558669995,-0.11353477832962133,0.05478737777618199,047040
7,동원F&B,2023,Q1,생활소비재,-0.038776095566564445,-0.08337411073888668,0.514457318960011,-0.609214544333887,0.0010489854869872861,0.14216309734758403,-0.11353477832962133,-0.1676826942253406,049770
7,LG생활건강,2023,Q1,생활소비재,-0.04558158822589467,-0.08337411073888668,-0.04055313916380121,0.07186933980827281,-0.005160417448026311,0.023250129399907005,-0.11353477832962133,-0.17802730342237955,051900
7,한전기술,2023,Q1,건설,-0.14834382949614142,-0.08337411073888668,-0.264664238609994,-0.019035625105794596,-0.038912775887184226,-0.4419343066499697,-0.11353477832962133,0.029521178961284117,052690
7,에이블씨엔씨,2023,Q1,생활소비재,0.34610935191975933,-0.08337411073888668,0.13087486222960787,-0.052510358815059055,-0.03595678230271837,0.01377108022724527,-0.11353477832962133,-0.09499247683403625,078520
7,아모레퍼시픽,2023,Q1,생활소비재,-0.17687754275939044,-0.08337411073888668,-0.02755388231008038,0.0011787706476220627,-0.0030389570609586913,-0.12707573520848214,-0.11353477832962133,0.09135121616408058,090430
7,CJ제일제당,2023,Q1,생활소비재,-0.017709560609676888,-0.08337411073888668,1.789494699144198,0.060048752330176036,-0.0010303425700226576,-0.03284504855515369,-0.11353477832962133,-0.0763624167881985,097950
7,LG하우시스,2023,Q1,건설,0.22373525003691946,-0.08337411073888668,-2.4744897959183674,0.07856796065269256,-0.009405656386191397,-0.053530558840883424,-0.11353477832962133,0.15290346189240067,108670
7,락앤락,2023,Q1,생활소비재,-0.07693829289283696,-0.08337411073888668,-0.4854439288437924,-0.0982845258763575,-0.0056965416492072984,-0.03599151458676364,-0.11353477832962133,-0.0557954291272384,115390
7,이마트,2023,Q1,생활소비재,-0.22505946038126384,-0.08337411073888668,-0.20941354496642328,0.008600382109216875,-0.007625164444893029,-0.015469432605191846,-0.11353477832962133,-0.12589506555070507,139480
7,삼양사,2023,Q1,생활소비재,0.07994251658988119,-0.08337411073888668,0.14643741803875865,0.07677670051520757,0.021760708351576064,0.012952454690858817,-0.11353477832962133,-0.1649531068798749,145990
7,한국콜마,2023,Q1,생활소비재,0.022101969815024207,-0.08337411073888668,-0.36781325455063274,-0.009134735289152096,0.017687050654086267,0.2307805104091154,-0.11353477832962133,0.31854906432887115,161890
7,코스맥스,2023,Q1,생활소비재,0.0021474449505059917,-0.08337411073888668,3.4613843309488477,0.6422180436698874,0.06975631767802004,0.12333654241718106,-0.11353477832962133,0.40067074506423156,192820
