,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
0,금호타이어,2025,Q2,경기소비재,-0.2617740614293306,-1.6534550682013256,0.09306025725512312,-0.03660744169047303,-1.201243868260238,0.047557177658022365,-0.027942221169784176,-0.2617740614293306,073240
0,현대리바트,2025,Q2,경기소비재,-0.2797034052758354,-0.9325527947104912,0.09312195900265041,-0.03660744169047303,-1.2012036824250074,0.047557177658022365,-0.027942221169784176,-0.2797034052758354,079430
0,베이직하우스,2025,Q2,경기소비재,-0.04116317312946516,-2.2674495053007853,0.09313163676984826,-0.03660744169047303,-1.2012038579150617,0.047557177658022365,-0.027942221169784176,-0.04116317312946516,084870
0,LF,2025,Q2,경기소비재,-0.053548035686364015,0.33089259645068725,0.09311284049717705,-0.03660744169047303,-1.201206830791651,0.047557177658022365,-0.027942221169784176,-0.053548035686364015,093050
0,한세실업,2025,Q2,경기소비재,-0.33737513261617025,0.3401820068027326,0.09312702671654005,-0.03660744169047303,-1.2012109897643666,0.047557177658022365,-0.027942221169784176,-0.33737513261617025,105630
0,영원무역,2025,Q2,경기소비재,-0.11354590272582762,-0.029047721045483366,0.09316556125625186,-0.03660744169047303,-1.2011697849834313,0.047557177658022365,-0.027942221169784176,-0.11354590272582762,111770
0,GKL,2025,Q2,경기소비재,0.057640350352564124,0.06775499679907493,0.09311883379968489,-0.03660744169047303,-1.2012061681411954,0.047557177658022365,-0.027942221169784176,0.057640350352564124,114090
0,한미약품,2025,Q2,헬스케어,-0.26434031412208864,-0.31635694272701587,0.09300280947454787,-0.03660744169047303,-1.201217344357132,0.047557177658022365,-0.027942221169784176,-0.26434031412208864,128940
0,한국타이어,2025,Q2,경기소비재,-0.10733193952706452,-1.09061155431731,0.09307686471158139,-0.03660744169047303,-1.201532157040388,0.047557177658022365,-0.027942221169784176,-0.10733193952706452,161390
0,동아에스티,2025,Q2,헬스케어,-0.29699002255847723,-4.258134458055771,0.09312472704894992,-0.03660744169047303,-1.2012041714388764,0.047557177658022365,-0.027942221169784176,-0.29699002255847723,170900
0,종근당,2025,Q2,헬스케어,-0.2366399656900329,0.38872029075198156,0.09314416130572245,-0.03660744169047303,-1.2011944595370265,0.047557177658022365,-0.027942221169784176,-0.2366399656900329,185750
