,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
1,영진약품,2025,Q1,헬스케어,0.010025282691595272,-2.0094752115995855,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.20777006726536287,003520
1,쌍용차,2025,Q1,경기소비재,-0.15217322966964436,0.6438243369190824,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.232208251344071,003620
1,한솔홀딩스,2025,Q1,경기소비재,0.05162120798870903,2.091309246145932,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.001933307812643309,004150
1,신세계,2025,Q1,경기소비재,0.11617361464637883,-2.9399566759650106,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.25724655709088956,004170
1,세방전지,2025,Q1,경기소비재,0.06474227063861562,0.1292729439187701,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.3387116267092566,004490
1,조광피혁,2025,Q1,경기소비재,0.03613046470031627,-0.2585822902620173,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.05308615557566057,004700
1,현대차,2025,Q1,경기소비재,-0.016773724752573462,-0.3422087218392579,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.13861917400670626,005380
1,에스엘,2025,Q1,경기소비재,-0.08597010516038445,-0.20049203142240646,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2330736766232088,005850
1,녹십자,2025,Q1,헬스케어,-0.07599810252533833,-7.302547231241286,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.12338699016110612,006280
1,동아타이어,2025,Q1,경기소비재,0.02379786653292581,0.025106622203538764,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.06775719621717688,007340
1,일양약품,2025,Q1,헬스케어,0.15799290646567066,-0.19399818251756829,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2157647863500042,007570
1,서연,2025,Q1,경기소비재,-0.04969940122663703,14.791607911620657,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.06565695560708756,007860
1,서흥,2025,Q1,헬스케어,0.10030059877336296,-5.049649393025644,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.12209020690401884,008490
1,호텔신라,2025,Q1,경기소비재,0.10723364018916301,-1.0075808065645049,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.09784476451296314,008770
1,한샘,2025,Q1,경기소비재,-0.031676876487694385,-1.7215251095475383,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.1840254719191959,009240
1,광동제약,2025,Q1,헬스케어,0.003250909332369178,-0.44942602609944404,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.1417282751938176,009290
1,모토닉,2025,Q1,경기소비재,0.06796922804719832,-0.3105609412412035,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.19818982991186204,009680
1,화신,2025,Q1,경기소비재,0.0719005498077613,-0.29894914525387883,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.18116688922013777,010690
1,현대위아,2025,Q1,경기소비재,-0.07128956433323705,13.38151728404609,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.08722068578294812,011210
1,현대모비스,2025,Q1,경기소비재,-0.026832430798690993,-0.3210752885676188,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.07262753144804343,012330
1,에스원,2025,Q1,경기소비재,0.07509507682517001,0.1583469728299518,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.09239877327810878,012750
1,한온시스템,2025,Q1,경기소비재,-0.10366063173654011,-0.9382738884272215,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.17046390737772565,018880
1,대교,2025,Q1,경기소비재,0.08937163702472908,-1.1904594323548265,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.30631192223492587,019680
1,한섬,2025,Q1,경기소비재,0.008867195989294361,0.24742388759839584,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2862378271140041,020000
1,코웨이,2025,Q1,경기소비재,0.1562934531249512,0.3448103111301015,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.153234402295556,021240
1,롯데쇼핑,2025,Q1,경기소비재,0.16058349886963785,-1.157621128118732,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.3450415982893549,023530
1,삼성물산,2025,Q1,경기소비재,0.02047207368936343,0.5854111153192691,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,0.055387510185048144,028260
1,세종공업,2025,Q1,경기소비재,0.04315774163050583,-1.7869699278597664,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.17605212709275292,033530
1,강원랜드,2025,Q1,경기소비재,0.0068334598516785906,-0.33114507197959187,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.15775776783084228,035250
1,한라홀딩스,2025,Q1,경기소비재,0.04254576993419678,-1.4634627901107726,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2606604220236285,060980
1,S&T모티브,2025,Q1,경기소비재,0.11248437853526773,-0.350619312894886,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.07968359330940769,064960
1,대웅제약,2025,Q1,헬스케어,0.2198333014979163,-5.71750516626506,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.3136310323544046,069620
1,현대백화점,2025,Q1,경기소비재,0.17232229001213606,0.20935896686892552,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.14178148932749152,069960
1,금호타이어,2025,Q1,경기소비재,0.01020124968120812,-0.7102774076662672,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2617740614293306,073240
1,현대리바트,2025,Q1,경기소비재,0.08666692953803398,-20.56968169187687,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2797034052758354,079430
1,베이직하우스,2025,Q1,경기소비재,0.06518628779698302,-2.9663505870036815,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.04116317312946516,084870
1,LF,2025,Q1,경기소비재,-0.0052934835197484525,0.26308678519790485,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.053548035686364015,093050
1,한세실업,2025,Q1,경기소비재,-0.05604401999900147,11.78747024901589,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.33737513261617025,105630
1,영원무역,2025,Q1,경기소비재,-0.004479481197556699,-0.5453307352210881,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.11354590272582762,111770
1,GKL,2025,Q1,경기소비재,0.19762064307015142,1.735479615859775,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,0.057640350352564124,114090
1,한미약품,2025,Q1,헬스케어,0.19721126386584625,-0.15662245077445125,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.26434031412208864,128940
1,한국타이어,2025,Q1,경기소비재,-0.010810512337748143,-3.2210858812314727,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.10733193952706452,161390
1,동아에스티,2025,Q1,헬스케어,0.050517048989813185,0.13146176815290378,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.29699002255847723,170900
1,종근당,2025,Q1,헬스케어,0.03744108385905353,0.777931361658015,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2366399656900329,185750
