video_id,published_at,view_count
wnr-DyfOLAw,2021-11-09T02:59:02Z,5397
W7Ju1rtDUjE,2021-11-09T02:59:00Z,7439
_f7g6J_xSnM,2021-11-09T02:59:05Z,16762
VAnsuYnLGKM,2021-11-09T01:40:50Z,2142
MVh19aFhCEU,2021-11-09T01:40:47Z,4592
pJn77FZUUmw,2021-11-09T01:40:45Z,3063
0DRKZRFkeBY,2021-11-09T00:01:43Z,34265
KojA87IVY_Q,2021-11-08T08:09:18Z,2610
QO-CzOxGY5Y,2021-11-08T08:03:07Z,16415
Tr2r7jzoV70,2021-11-08T08:03:04Z,17894
P6T-Iy8iPj8,2021-11-08T07:03:21Z,8226
o4DpNcZsItg,2021-11-08T07:03:22Z,5085
yMjazhCVIGA,2021-11-08T05:27:03Z,6789
qk2CkQ6dJvU,2021-11-08T05:27:01Z,4463
2FQXLBCiCOs,2021-11-08T03:03:39Z,5971
tJzY8NDNouo,2021-11-08T03:02:14Z,5683
9M1cjVZ4NXI,2021-11-08T01:21:41Z,1184
qRJ1BSstMhQ,2021-11-08T01:21:43Z,5928
eq1rSIyMQIE,2021-11-08T01:21:37Z,5068
29fntqTjRoo,2021-11-08T00:02:52Z,3402
v-ZbRhumxYA,2021-11-08T00:02:57Z,1584
t52mc_zG0yM,2021-11-07T08:30:04Z,1832
WbUzgLTYb1A,2021-11-06T02:30:04Z,4301
_cnadvT1wDs,2021-11-05T09:00:16Z,35638
Gqz9WKOtfrQ,2021-11-05T08:45:01Z,8401
qAidNpRCKHY,2021-11-05T08:16:10Z,1254
LGE-bJMDSYo,2021-11-05T07:05:21Z,12011
gpzxHcEUAwg,2021-11-05T07:00:01Z,8299
mmU_rRLjLgA,2021-11-05T05:21:10Z,4836
tIYQ7hMltNc,2021-11-05T05:07:20Z,1368
pXvSE2gXzVk,2021-11-05T03:02:54Z,20156
oeUNgX2nPf8,2021-11-05T03:02:57Z,4829
VTaSnQnxsgQ,2021-11-05T01:50:13Z,7714
SpXXoMR622Q,2021-11-05T01:50:07Z,2991
JmkKa7qaz5c,2021-11-05T01:50:05Z,14963
pi0ZdTM4U1I,2021-11-05T01:50:10Z,5314
3nxzQb2MdGk,2021-11-04T23:42:12Z,16836
e5ZdkWOb4PQ,2021-11-04T23:42:14Z,2040
yaUzMJj3xcw,2021-11-04T23:42:08Z,3540
NFqMSfxG8l8,2021-11-04T12:03:43Z,2497
Ibow0buFF-k,2021-11-04T08:30:03Z,1949
oSN4goJtEtM,2021-11-04T07:31:13Z,15519
xdz0Yl_aMFM,2021-11-04T07:09:57Z,5270
DF2qOnESoRI,2021-11-04T07:07:20Z,9904
2i6Wsg7Wsgg,2021-11-04T06:57:30Z,35005
br0698yZKbc,2021-11-04T05:06:47Z,19054
LOgP6HjNAnI,2021-11-04T03:03:03Z,24956
_5fWr2KQnDM,2021-11-04T03:03:06Z,5458
tpf-t9TqK3s,2021-11-04T01:38:48Z,3590
9yug4mlSpoE,2021-11-04T01:38:45Z,3125
IO1IYVzvtLs,2021-11-04T01:38:50Z,2878
27Qwa4msDCg,2021-11-04T01:10:39Z,6324
KmwgixXMNsk,2021-11-03T23:50:09Z,2292
BoewDZBuFyA,2021-11-03T23:16:14Z,1978
IdHLThllqE4,2021-11-03T08:45:00Z,15826
HcfwrT_ysBs,2021-11-03T08:30:05Z,2573
XsIG9RJfEPs,2021-11-03T08:22:31Z,8955
0EgIMOxvGsw,2021-11-03T08:21:54Z,2014
0FkGirDUQrA,2021-11-03T08:21:58Z,3613
yoiyuXPsxwY,2021-11-03T08:00:45Z,7095
IcXmq3p3slI,2021-11-03T07:50:50Z,11160
l4oGdQ5Ee5M,2021-11-03T07:49:02Z,5822
i81ymb5N0Qs,2021-11-03T07:49:24Z,8644
M1gpV8RbZqo,2021-11-03T07:05:33Z,4574
a18bMFTWPzk,2021-11-03T06:25:24Z,1289
wp-qUO68cUU,2021-11-03T03:53:25Z,118080
nAF0ntafAcA,2021-11-03T03:49:07Z,11974
8EtdJ5NCJDI,2021-11-03T03:44:07Z,8551
Zd5FXVk1M8M,2021-11-03T01:34:27Z,1112
J_2wirPRP5A,2021-11-02T23:52:00Z,1419
iTaeODP_Rbo,2021-11-02T08:14:18Z,7480
5_REiz4GZuY,2021-11-02T08:08:19Z,1077
kn_9Vr-UrRk,2021-11-02T07:03:45Z,13476
DuJAzQKIp-c,2021-11-02T07:03:56Z,23076
LS8EU7tdf48,2021-11-02T05:44:00Z,7956
nhwRpi3h8jQ,2021-11-02T02:58:05Z,1019
gSw1_TRpAYk,2021-11-02T01:46:16Z,5453
tfzjX_fv9gI,2021-11-02T01:46:23Z,1314
N4-CAJ_BSEs,2021-11-01T23:55:03Z,38378
W2VqTg44F_g,2021-11-01T23:55:09Z,2803
f1ut4K-G-EA,2021-11-01T07:11:24Z,19822
LzVNWjAYa9U,2021-11-01T07:11:56Z,3425
KWoHLXVk4QU,2021-11-01T07:08:48Z,10797
lHokl2HzahI,2021-11-01T05:09:49Z,5214
Cdb8xA4WJdY,2021-11-01T05:09:43Z,1926
RUTtW4IT-7Q,2021-11-01T05:06:28Z,3062
bPV-U3Utp88,2021-11-01T03:11:50Z,11583
TM5EAlXNeTM,2021-11-01T03:11:54Z,14126
vdrzsixbkaE,2021-11-01T03:11:52Z,9147
mh62c7XOUSY,2021-11-01T01:30:19Z,6373
WlUUWsSQ0Bc,2021-11-01T01:22:40Z,1147
-21oZvTWV0Y,2021-10-31T23:52:29Z,10272
yQgy1qKNC1I,2021-10-31T23:52:27Z,15621
SDybMrenLeU,2021-10-31T08:00:14Z,1608
b5yAF76Z10Y,2021-10-30T02:30:06Z,4695
fXuLP8ou_Tw,2021-10-29T08:15:34Z,1748
uQ5d3VzDul0,2021-10-29T08:15:36Z,1586
nPPjED3h_wc,2021-10-29T07:05:00Z,34577
TTKp1Y1baF4,2021-10-29T07:05:00Z,18360
uZheR75jbTo,2021-10-29T06:53:35Z,7824
pXB1s3HPdvA,2021-10-29T05:04:32Z,10878
G0k908_NXbs,2021-10-29T05:04:00Z,14744
PLrz1vegac8,2021-10-29T02:51:44Z,16477
ZUNYuQHS6u0,2021-10-29T02:50:59Z,10389
i_SutnxSUng,2021-10-29T02:49:00Z,14128
-FqDihaOxwg,2021-10-29T01:32:23Z,5070
57yaYIZYoqM,2021-10-29T01:04:22Z,14882
g5fnl2oMw0E,2021-10-29T01:01:40Z,3994
jPNSZfPwgQU,2021-10-29T01:01:33Z,2750
ENLka1cKFzg,2021-10-29T00:20:45Z,5174
MnIcqs3lPBs,2021-10-29T00:21:31Z,6529
FCtrLJYGzEM,2021-10-29T00:22:06Z,1200
VVzywvHAnQw,2021-10-28T12:04:21Z,2197
7Dqe6t30m9A,2021-10-28T08:12:07Z,1327
C4puxh6ZuAs,2021-10-28T08:11:58Z,1197
_XRr7jeQje8,2021-10-28T07:03:40Z,12302
Tt0yqdO8b40,2021-10-28T07:02:25Z,20423
SVM8oxUtvz8,2021-10-28T06:57:38Z,33360
kaP44I4kuBU,2021-10-28T05:05:58Z,15243
0ktNpmsrLDU,2021-10-28T05:03:03Z,3492
45liafPOo2k,2021-10-28T03:52:20Z,59808
HAX74Hs7zJM,2021-10-28T03:52:22Z,8553
uJGk-8pyJvw,2021-10-28T03:52:15Z,26372
rUNl626STqg,2021-10-28T01:35:07Z,4648
TWZBSbOmpEY,2021-10-28T01:35:03Z,3100
Tl2mJa1bJNs,2021-10-28T01:35:11Z,9462
L1oIKVx82mE,2021-10-28T00:14:06Z,6433
tnl92aebRpI,2021-10-28T00:14:04Z,2908
8vgIDyNGmZM,2021-10-27T08:30:00Z,1756
-DLHZlRUJLQ,2021-10-27T08:16:01Z,11102
-fzV_9pMi58,2021-10-27T07:33:37Z,19536
VikrcJYMP64,2021-10-27T07:06:19Z,4724
LTtrS5X_1RI,2021-10-27T07:00:26Z,31559
0Lmuf8nNpt8,2021-10-27T06:58:01Z,6906
hYWyn51Fc5g,2021-10-27T05:37:55Z,9571
A6T0hXN7I8s,2021-10-27T03:09:27Z,9637
0Zk1MmhPETs,2021-10-27T03:09:30Z,1772
YXIBnAkCZ6s,2021-10-27T03:09:32Z,36246
Ms6pofiJLyM,2021-10-27T01:39:20Z,1339
-xidmY9Ctsw,2021-10-27T01:38:11Z,3967
