,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,GDP 변화율,자본총계 변화율,매출액 변화율,Label,Code
14,KT&G,2021,Q4,생활소비재,0.044298563704667324,0.11917923978283862,0.04057366960659792,-0.4523208600093468,0.059353926997869566,-0.031182599268850142,-0.08499124754089415,0.059714760994250535,033780
14,무학,2021,Q4,생활소비재,0.21128920369283527,0.005164414900025838,0.021270695918405913,-0.37901553633428753,0.059353926997869566,-0.008249421438959237,0.15645561512493766,-0.1620893697169577,033920
14,한국가스공사,2021,Q4,생활소비재,0.01392207872912575,0.11880204726759236,0.031951986832455814,-0.04717492838429205,0.059353926997869566,0.12567948093569958,0.8110087466858107,0.128595781306949,036460
14,팜스코,2021,Q4,생활소비재,0.11210329566034268,-0.1194695274933596,-0.05181398161809181,0.0004477458358578268,0.059353926997869566,-0.087795866152382,0.11535577019500076,-0.0030184722602288917,036580
14,동원F&B,2021,Q4,생활소비재,-0.022104075514811805,0.08244059918061941,0.06925133861896993,-0.26288306870965505,0.059353926997869566,0.00555891526061747,-0.2295301145871005,-0.04243222523227552,049770
14,LG생활건강,2021,Q4,생활소비재,-0.18639915324598344,0.004209211298271898,-0.002336902199855273,-0.08189103463898573,0.059353926997869566,0.0039405151043754305,-0.22248963626233764,-0.1961245808665967,051900
14,에이블씨엔씨,2021,Q4,생활소비재,0.06701185328629161,-0.13563250922909742,-0.06599682471505719,-0.17096530144891553,0.059353926997869566,-0.02518965961559383,0.2721855173115586,-0.018200180565223326,078520
14,아모레퍼시픽,2021,Q4,생활소비재,-0.02982542551366152,-0.0032983135573898537,0.054137446163969205,-0.16529475429312246,0.059353926997869566,-0.0032676931955386568,0.0154103638525942,0.043493825418476253,090430
14,CJ제일제당,2021,Q4,생활소비재,0.14934186089352433,0.014703272565955272,0.06294807761574539,0.0038475484533599946,0.059353926997869566,0.009946747756716778,-0.0935965469234743,0.06621242030201958,097950
14,이마트,2021,Q4,생활소비재,-0.06497334276598901,-0.008939562747616536,0.23971238725742383,0.39829522939592366,0.059353926997869566,-0.012815397890328706,-0.07542151125431007,-0.08125179932714849,139480
14,삼양사,2021,Q4,생활소비재,-0.1295998742327382,-0.06766135738501888,0.002253411658504234,-0.024292290913738968,0.059353926997869566,-0.025041536035250056,0.06846611373403477,0.015396762838655051,145990
14,한국콜마,2021,Q4,생활소비재,0.19252595434387093,0.01919107464234049,-0.010130977615179004,-0.1953474465645394,0.059353926997869566,0.011766626524061241,0.04636638118431757,-0.07502469310004227,161890
14,코스맥스,2021,Q4,생활소비재,-0.0973166717035499,-0.0414407764284066,0.05766245475346121,-0.018243398668418176,0.059353926997869566,-0.014619666587682434,-0.0031630382907424925,-0.1389781814721353,192820
