,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,자본총계 변화율,GDP 변화율,매출액 변화율,Label,Code
4,오뚜기,2024,Q2,생활소비재,-0.007607883268906927,0.014554249873378833,-0.018379229071753933,-0.3089377603735759,0.014038788911270084,0.04194592186420354,-0.03618007793864819,0.03902453230191315,007310
4,한국전력,2024,Q2,생활소비재,0.02358362834619821,-0.24518543482421762,0.008749524353621974,-0.08364961259824222,-0.026717644860616785,0.04194592186420354,-0.11281261730665848,0.2649357861519537,015760
4,KT&G,2024,Q2,생활소비재,0.19194711079139515,4.278410511403094,0.018572267876268533,0.796374125509032,0.039799399182109285,0.04194592186420354,0.19230764373281595,0.31822761978690717,033780
4,무학,2024,Q2,생활소비재,0.23803609014585864,0.02353344491693421,0.40349631327945334,-0.2987218507758467,0.023195903344505497,0.04194592186420354,0.048301378629616476,0.06045197120200148,033920
4,한국가스공사,2024,Q2,생활소비재,0.7475192575237629,0.044384325070935704,-0.008960224974243092,-0.002226935240434824,0.02337014461198539,0.04194592186420354,-0.4258498076656534,-0.027917800186637837,036460
4,팜스코,2024,Q2,생활소비재,-0.10081361142766279,-0.0159170379132223,0.004739970226003809,0.14977126346611702,-0.010901750482782413,0.04194592186420354,0.004083959276931726,-0.09298441585566314,036580
4,동원F&B,2024,Q2,생활소비재,-0.05815360283659749,0.2760204640305106,0.013098982958047234,-0.01780156230399621,0.011694286229297912,0.04194592186420354,-0.12843870583717476,0.00034104738056708883,049770
4,LG생활건강,2024,Q2,생활소비재,-0.22010182890920474,0.016585082554334107,-0.0036181272518993612,-0.03610229594580883,0.01579738593527935,0.04194592186420354,0.033162146101465506,0.11555424328540564,051900
4,에이블씨엔씨,2024,Q2,생활소비재,-0.023821494993460236,0.0299698535613504,-0.013763705859478947,-0.033855658269845934,0.020536512176677846,0.04194592186420354,-0.10140357321307591,-0.07968610984968433,078520
4,아모레퍼시픽,2024,Q2,생활소비재,-0.26214869011960895,0.028138632861602897,0.20555714203018072,-0.1562770240191046,0.024140499068721066,0.04194592186420354,-0.11304658497495146,0.06697085514344364,090430
4,CJ제일제당,2024,Q2,생활소비재,0.1599541139048076,0.07208790106844543,-0.005657670999734021,-0.06886254224178978,0.05219674058401225,0.04194592186420354,-0.027436687508614832,-0.23168930144823155,097950
4,이마트,2024,Q2,생활소비재,-0.010437759053943362,-0.009506254608201425,0.019738863775471627,-0.02543643445895516,-0.05284088271403786,0.04194592186420354,-0.08899645474786366,0.048651835992118864,139480
4,삼양사,2024,Q2,생활소비재,-0.009540772803594187,0.06121541327657165,0.026119635765212035,0.020642458309470868,0.038451723489489886,0.04194592186420354,0.04352745154020532,0.13289523792312677,145990
4,한국콜마,2024,Q2,생활소비재,0.1924577264918067,0.12850101332749198,0.039627974685326306,-0.441800940329244,0.08301456578992639,0.04194592186420354,0.19856389184836698,0.005590776634040895,161890
4,코스맥스,2024,Q2,생활소비재,-0.21329772384116372,0.45522041443591377,0.07366523043320683,0.10314883039357414,0.08963076451291152,0.04194592186420354,0.10396621855549992,0.23282755686744405,192820
