,name,year,quarter,sector,Relative Return,이익잉여금 변화율,비유동자산 변화율,비유동부채 변화율,자본총계 변화율,GDP 변화율,매출액 변화율,Label,Code
20,오뚜기,2020,Q2,생활소비재,-0.05458215559166342,0.027195091789897985,-0.0038189239145404175,0.13557851845787283,0.026537461023356634,0.015575144282893083,-0.013160742360676436,-0.10735955595426544,007310
20,한국전력,2020,Q2,생활소비재,-0.13885860915165357,0.006810070973109594,0.013547073260785636,0.0004504902571427216,0.00450810236400212,0.015575144282893083,-0.13121401821713974,-0.06950989702044662,015760
20,KT&G,2020,Q2,생활소비재,-0.10685839015956465,1.0438059633733605,0.0228216618747632,0.2750571424675248,0.03685699552794586,0.015575144282893083,0.3732040791859821,-0.07307324543673621,033780
20,무학,2020,Q2,생활소비재,-0.11870625953431574,0.07187908813170751,0.08912895296653489,-0.003249052767874794,0.06342038831953056,0.015575144282893083,0.02692216701491268,0.06592425872299756,033920
20,한국가스공사,2020,Q2,생활소비재,-0.2580347237258353,-0.11853480713684372,-0.010187682048196312,-0.004318334340881802,-0.08175823907753166,0.015575144282893083,-0.49116008019241386,0.05635921234938011,036460
20,팜스코,2020,Q2,생활소비재,-0.2032394636507955,0.04242327140684088,-0.03577479846235809,0.14533645244628768,0.0382756668318005,0.015575144282893083,0.1512159514739828,-0.2977396504602841,036580
20,동원F&B,2020,Q2,생활소비재,-0.19255624796251808,0.30252353085451444,-0.011329214994132975,0.1306989427157883,0.011304811993309682,0.015575144282893083,-0.1181326567314519,-0.10583110961926626,049770
20,LG생활건강,2020,Q2,생활소비재,0.007960787085996582,0.06838450574244637,0.07877868304860791,0.25793573770785994,0.06619122445375125,0.015575144282893083,-0.17719856152396696,-0.0330287161746497,051900
20,에이블씨엔씨,2020,Q2,생활소비재,-0.22730127090207086,-0.02001830107028202,-0.013306906690002562,0.05222705437606434,-0.009719488892640737,0.015575144282893083,-0.06501543133789145,-0.13230984217333294,078520
20,아모레퍼시픽,2020,Q2,생활소비재,-0.04409254307999208,0.009625947364984233,-0.0022574061501237086,-0.02831806971777928,0.00822889332243637,0.015575144282893083,-0.13552821571724205,-0.13351138976663313,090430
20,CJ제일제당,2020,Q2,생활소비재,0.2831911158078559,0.005681209000782506,-0.004241433750658108,0.012988338049347181,0.006041999486465555,0.015575144282893083,-0.03393298819815205,-0.1481640444682132,097950
20,이마트,2020,Q2,생활소비재,-0.06940810863675873,0.10935231780068633,0.021936440013933245,-0.041683021766159456,0.04133395998150435,0.015575144282893083,-0.06598511305002774,0.27119966292979764,139480
20,삼양사,2020,Q2,생활소비재,0.5977949811604734,0.034257788637751974,0.022212153639106225,0.008364995101802997,0.0158731822799818,0.015575144282893083,-0.040617436154151365,-0.33733237940155353,145990
20,한국콜마,2020,Q2,생활소비재,-0.0028372633073875664,0.055654966900263725,-0.09213123569189696,0.4324645822019977,0.028316003941022627,0.015575144282893083,-0.2534135327935281,-0.13308758578090446,161890
20,코스맥스,2020,Q2,생활소비재,-0.043514834289469506,0.042019349871467604,0.11128092246425125,0.6130786259971903,0.014813998009889362,0.015575144282893083,0.03455030645854129,-0.003013340335905848,192820
