code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익
10060,OCI,에너지_화학,2019,Q3,2019-11-13,"1,096,020,276,000","3,334,505,342,000","4,430,525,618,000","613,060,168,000","571,054,052,000","1,184,114,220,000","127,246,855,000","2,296,525,102,000","3,246,411,398,000",449775341000,-42151856000,-54609137000,-41614195000,-41614195000,
10060,OCI,에너지_화학,2019,Q4,2020-03-30,"1,020,694,352,000","2,775,983,364,000","3,796,677,716,000","645,108,280,000","553,714,224,000","1,198,822,504,000","127,246,855,000","1,647,968,916,000","2,597,855,212,000",417338038000,-51761908000,-831489995000,-639613776000,-639613776000,
10060,OCI,에너지_화학,2020,Q1,2020-05-14,"898,483,061,000","2,829,932,527,000","3,728,415,588,000","653,686,602,000","530,220,776,000","1,183,907,378,000","127,246,855,000","1,596,959,688,000","2,544,508,210,000",353090192000,-95083967000,-68253930000,-50888389000,-50888389000,
10060,OCI,에너지_화학,2020,Q2,2020-08-14,"860,583,122,000","2,790,514,410,000","3,651,097,532,000","649,981,806,000","486,829,333,000","1,136,811,139,000","127,246,855,000","1,571,407,895,000","2,514,286,393,000",249039704000,-20960653000,-30957422000,-24402052000,-24402052000,
10060,OCI,에너지_화학,2020,Q3,2020-11-13,"804,164,433,000","2,796,716,323,000","3,600,880,756,000","519,052,943,000","553,039,709,000","1,072,092,652,000","127,246,855,000","1,585,909,606,000","2,528,788,104,000",305916033000,23283013000,18328939000,14345788000,14345788000,
10060,OCI,에너지_화학,2020,Q4,2021-04-01,"791,858,357,000","2,577,116,921,000","3,368,975,278,000","541,975,383,000","492,680,866,000","1,034,656,249,000","127,246,855,000","1,391,440,531,000","2,334,319,029,000",313932425000,21100372000,-249050460000,-192666674000,-192666674000,
10060,OCI,에너지_화학,2021,Q1,2021-05-18,"870,483,721,000","2,546,942,479,000","3,417,426,200,000","664,561,754,000","384,193,794,000","1,048,755,548,000","127,246,855,000","1,425,792,154,000","2,368,670,652,000",329900077000,36891082000,37755087000,34392639000,34392639000,
10060,OCI,에너지_화학,2021,Q2,2021-08-13,"937,657,537,000","2,508,132,094,000","3,445,789,631,000","683,965,554,000","335,053,251,000","1,019,018,805,000","127,246,855,000","1,483,892,328,000","2,426,770,826,000",397123892000,72505428000,68498918000,58320273000,58320273000,
10060,OCI,에너지_화학,2021,Q3,2021-11-12,"1,000,394,428,000","2,477,133,907,000","3,477,528,335,000","685,185,152,000","324,234,342,000","1,009,419,494,000","127,246,855,000","1,525,435,193,000","2,468,108,841,000",384507667000,46769489000,50805288000,41578695000,41578695000,
10060,OCI,에너지_화학,2021,Q4,2022-03-11,"1,010,342,753,000","2,513,301,712,000","3,523,644,465,000","666,781,341,000","344,560,467,000","1,011,341,808,000","127,246,855,000","1,555,986,975,000","2,512,302,657,000",450859676000,49290987000,42122728000,38933881000,38933881000,
10060,OCI,에너지_화학,2022,Q1,2022-05-13,"923,494,666,000","2,657,249,520,000","3,580,744,186,000","673,066,521,000","406,674,057,000","1,079,740,578,000","127,246,855,000","1,546,125,512,000","2,501,003,608,000",490435770000,47166696000,48396420000,38055734000,38055734000,
10060,OCI,에너지_화학,2022,Q2,2022-08-12,"1,046,243,177,000","2,700,167,889,000","3,746,411,066,000","672,715,084,000","540,577,596,000","1,213,292,680,000","127,246,855,000","1,580,331,324,000","2,533,118,386,000",524645147000,46210656000,44953676000,34548885000,34548885000,
10060,OCI,에너지_화학,2022,Q3,2022-11-11,"1,076,773,048,000","2,702,341,976,000","3,779,115,024,000","731,525,367,000","482,472,514,000","1,213,997,881,000","127,246,855,000","1,615,401,288,000","2,565,117,143,000",576649414000,60759942000,61249581000,35270982000,35270982000,
10060,OCI,에너지_화학,2022,Q4,2023-03-06,"1,083,120,898,000","2,693,784,736,000","3,776,905,634,000","753,141,186,000","452,478,973,000","1,205,620,159,000","127,246,855,000","1,648,562,292,000","2,571,285,475,000",555286735000,58516449000,57613959000,23243957000,23243957000,
10060,OCI,에너지_화학,2023,Q1,2023-06-16,"2,080,898,675,000","1,747,362,481,000","3,828,261,156,000","2,321,795,296,000","72,545,631,000","2,394,340,927,000","127,246,855,000","1,671,288,531,000","1,433,920,229,000",1139695000,-3929061000,1786352000,87146362000,87146362000,
10060,OCI,에너지_화학,2023,Q2,2023-08-11,"185,687,046,000","1,719,615,776,000","1,905,302,822,000","80,036,945,000","74,075,183,000","154,112,128,000","90,063,210,000","1,984,360,665,000","1,751,190,694,000",2769752000,-2742053000,-4180042000,313889611000,313889611000,
10060,OCI,에너지_화학,2023,Q3,2023-11-14,"241,746,502,000","2,072,648,663,000","2,314,395,165,000","30,481,137,000","74,126,769,000","104,607,906,000","107,063,575,000","2,090,877,885,000","2,209,787,259,000",111079447000,104443619000,94738599000,105652828000,105652828000,106777541000.0
10060,OCI,에너지_화학,2023,Q4,2024-03-29,"463,465,463,000","1,793,991,396,000","2,257,456,859,000","5,153,103,000","73,094,855,000","78,247,958,000","107,063,575,000","2,062,437,288,000","2,179,208,901,000",111049886000,102864642000,24207179000,-23617088000,-23617088000,364658142000.0
10060,OCI,에너지_화학,2024,Q1,2024-05-14,"624,932,205,000","1,949,291,957,000","2,574,224,162,000","98,778,647,000","72,940,951,000","171,719,598,000","107,063,575,000","2,266,449,228,000","2,402,504,564,000",317398411000,294938294000,290457127000,287145194000,287145194000,287856807000.0
10060,OCI,에너지_화학,2024,Q2,2024-08-14,"470,101,913,000","1,971,617,333,000","2,441,719,246,000","17,384,122,000","79,449,347,000","96,833,469,000","106,852,180,000","2,238,749,274,000","2,344,885,777,000",3447410000,-5633375000,-18902066000,-27653422000,-27653422000,-26099986000.0
10060,OCI,에너지_화학,2024,Q3,2024-11-14,"451,753,831,000","1,973,806,662,000","2,425,560,493,000","9,867,275,000","77,008,841,000","86,876,116,000","106,852,180,000","2,241,040,263,000","2,338,684,377,000",3552803000,-4187116000,-398509000,2315993000,2315993000,4825605000.0
10060,OCI,에너지_화학,2024,Q4,2025-03-29,"422,684,401,000","1,968,408,004,000","2,391,092,405,000","79,642,614,000","25,158,873,000","104,801,487,000","106,852,180,000","2,180,419,485,000","2,286,290,918,000",3331118000,-4557298000,-21731380000,-18317518000,-18317518000,-32238173000.0
