year,quarter,disclosure_date,code,name,sector,url
2023,Q2,2023-08-09,42700,한미반도체,정보기술,https://www.youtube.com/watch?v=rc-28FQJxvU
2023,Q3,2023-11-10,42700,한미반도체,정보기술,https://www.youtube.com/watch?v=LRp_BN41E4g
2023,Q4,2024-03-14,42700,한미반도체,정보기술,https://www.youtube.com/watch?v=ufYMrtfTMwc
2024,Q1,2024-05-08,42700,한미반도체,정보기술,https://www.youtube.com/watch?v=TLo8ZyhhbTs
2024,Q2,2024-08-09,42700,한미반도체,정보기술,https://www.youtube.com/watch?v=oi9GfUXXdyU
2024,Q3,2024-11-14,42700,한미반도체,정보기술,https://www.youtube.com/watch?v=dqMKfdaTQwo
2016,Q1,2016-05-16,47050,대우인터내셔널,산업재,
2016,Q2,2016-08-12,47050,대우인터내셔널,산업재,
2016,Q3,2016-11-10,47050,대우인터내셔널,산업재,
2016,Q4,2017-03-31,47050,대우인터내셔널,산업재,
2017,Q1,2017-05-15,47050,대우인터내셔널,산업재,
2017,Q2,2017-08-14,47050,대우인터내셔널,산업재,
2017,Q3,2017-11-14,47050,대우인터내셔널,산업재,
2017,Q4,2018-03-30,47050,대우인터내셔널,산업재,
2018,Q1,2018-05-15,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=-8xpRKk6aes
2018,Q2,2018-08-14,47050,대우인터내셔널,산업재,
2018,Q3,2018-11-14,47050,대우인터내셔널,산업재,
2018,Q4,2019-04-01,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=FWx5ZDxeeGs
2019,Q1,2019-05-15,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=eD2KgYglRq4
2019,Q2,2019-08-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=6YnckGjYE8k
2019,Q3,2019-11-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=mrBcy3KZKmQ
2019,Q4,2020-03-30,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=25wfTchfVHU
2020,Q1,2020-05-15,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=h3dfbFD8Gx8
2020,Q2,2020-08-13,47050,대우인터내셔널,산업재,
2020,Q3,2020-11-16,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=SDk44Q-Jxfk
2020,Q4,2021-03-05,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=ZF8AAf1KBHY
2021,Q1,2021-05-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=censLQ1UCm4
2021,Q2,2021-08-13,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=WWXKl0zU50o
2021,Q3,2021-11-12,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=9Gkqp3D_Zzk
2021,Q4,2022-03-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=6CcdNW-klfI
2022,Q1,2022-05-13,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=8bGfudrVJnE
2022,Q2,2022-08-16,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=g4PfqJB9BuA
2022,Q3,2022-11-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=CIttcuqO6JI
2022,Q4,2023-03-10,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=xlGyQwoVgWE
2023,Q1,2023-05-15,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=Udb0XAgJPg4
2023,Q2,2023-08-11,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=mlIqucJQfCo
2023,Q3,2023-11-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=4sKJOCy5XSA
2023,Q4,2024-03-15,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=Y0dU6tVBnsE
2024,Q1,2024-05-16,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=HZUYExel6Eg
2024,Q2,2024-08-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=471qR7IxAK8
2024,Q3,2024-11-14,47050,대우인터내셔널,산업재,https://www.youtube.com/watch?v=tThT5okvjrM&t=38s
2016,Q1,2016-05-16,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=GTQWrVN1ye8
2016,Q2,2016-08-16,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=Mzkvk2uj3oQ
2016,Q3,2016-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=AhQe9DZByVI
2016,Q4,2017-03-31,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=lCuXlTT7_rU
2017,Q1,2017-05-15,47810,한국항공우주,산업재,
2017,Q2,2017-08-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=7OdRSAW7Uk0
2017,Q3,2017-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=S3AcihXHij4
2017,Q4,2018-04-02,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=1Ir3PIU8YUw
2018,Q1,2018-05-15,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=XJ7COTW3rrg
2018,Q2,2018-08-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=XbeleHP0Yy8
2018,Q3,2018-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=cfhRzrubdcA
2018,Q4,2019-04-01,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=LZynXtRaAis
2019,Q1,2019-05-15,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=A4xcab-qcSM
2019,Q2,2019-08-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=9YsXsSnLQkQ
2019,Q3,2019-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=aRcsEWga0NQ
2019,Q4,2020-03-30,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=rL9FyyOCrVM
2020,Q1,2020-05-15,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=Ww1eljV9eLg
2020,Q2,2020-08-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=t8GI-8stFwM
2020,Q3,2020-11-16,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=g0CJTE670Q4
2020,Q4,2021-03-17,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=08F6H7xGiJI
2021,Q1,2021-05-17,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=rnd6ZjxwSbo
2021,Q2,2021-08-17,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=WK1wEOl7SHQ
2021,Q3,2021-11-15,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=EzXPLk9rJyE
2021,Q4,2022-03-22,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=ipqwXsFi3gs
2022,Q1,2022-05-16,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=3UlgAPZ1qkg
2022,Q2,2022-08-16,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=2M7b8ovL1wk
2022,Q3,2022-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=2yngZ1mBees
2022,Q4,2023-03-21,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=rqnJopZts3o
2023,Q1,2023-05-15,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=pk3w-dR43rY
2023,Q2,2023-08-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=pB-5OU9J7ak
2023,Q3,2023-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=unpnggbyIos
2023,Q4,2024-03-20,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=D26Vkicpius
2024,Q1,2024-05-16,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=nM1VT7sBCpo
2024,Q2,2024-08-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=zkhWJCKeB2M
2024,Q3,2024-11-14,47810,한국항공우주,산업재,https://www.youtube.com/watch?v=aHvbPoMPrUU
2016,Q1,2016-05-16,51600,한전KPS,산업재,
2016,Q2,2016-08-16,51600,한전KPS,산업재,
2016,Q3,2016-11-14,51600,한전KPS,산업재,
2016,Q4,2017-03-31,51600,한전KPS,산업재,
2017,Q1,2017-05-15,51600,한전KPS,산업재,
2017,Q2,2017-08-14,51600,한전KPS,산업재,
2017,Q3,2017-11-14,51600,한전KPS,산업재,
2017,Q4,2018-04-02,51600,한전KPS,산업재,
2018,Q1,2018-05-15,51600,한전KPS,산업재,
2018,Q2,2018-08-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=UyPe-JVED9k
2018,Q3,2018-11-14,51600,한전KPS,산업재,
2018,Q4,2019-04-01,51600,한전KPS,산업재,
2019,Q1,2019-05-15,51600,한전KPS,산업재,
2019,Q2,2019-08-14,51600,한전KPS,산업재,
2019,Q3,2019-11-14,51600,한전KPS,산업재,
2019,Q4,2020-03-30,51600,한전KPS,산업재,
2020,Q1,2020-05-15,51600,한전KPS,산업재,https://www.youtube.com/watch?v=606RK3Igc-U
2020,Q2,2020-08-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=yJiFgYZDKN0
2020,Q3,2020-11-16,51600,한전KPS,산업재,https://www.youtube.com/watch?v=Y8enMJ9pSGw
2020,Q4,2021-03-19,51600,한전KPS,산업재,
2021,Q1,2021-05-17,51600,한전KPS,산업재,https://www.youtube.com/watch?v=8SxK8i8Ec_w
2021,Q2,2021-08-17,51600,한전KPS,산업재,
2021,Q3,2021-11-15,51600,한전KPS,산업재,
2021,Q4,2022-03-21,51600,한전KPS,산업재,https://www.youtube.com/watch?v=4WV9u3hR9dY
2022,Q1,2022-05-16,51600,한전KPS,산업재,
2022,Q2,2022-08-16,51600,한전KPS,산업재,https://www.youtube.com/watch?v=d7Aowya8wso
2022,Q3,2022-11-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=5XDgQzM96BQ
2022,Q4,2023-03-20,51600,한전KPS,산업재,https://www.youtube.com/watch?v=nMRy8YHfB3c
2023,Q1,2023-05-15,51600,한전KPS,산업재,https://www.youtube.com/watch?v=jWzstPaFWA0
2023,Q2,2023-08-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=3MkeNexqZso
2023,Q3,2023-11-14,51600,한전KPS,산업재,
2023,Q4,2024-03-20,51600,한전KPS,산업재,https://www.youtube.com/watch?v=aOfAX7VUHYQ
2024,Q1,2024-05-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=al1K8XLpV3s
2024,Q2,2024-08-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=yW_5dL62DjI
2024,Q3,2024-11-14,51600,한전KPS,산업재,https://www.youtube.com/watch?v=ME2x9LFBlOA
2016,Q1,2016-05-16,66570,LG전자,정보기술,https://www.youtube.com/watch?v=O9EQWMMMJ7w
2016,Q2,2016-08-11,66570,LG전자,정보기술,https://www.youtube.com/watch?v=Q-ZSyY85tZ8
2016,Q3,2016-11-10,66570,LG전자,정보기술,https://www.youtube.com/watch?v=d-tk157LG4A
2016,Q4,2017-03-25,66570,LG전자,정보기술,https://www.youtube.com/watch?v=4XiLUaTG3M8
2017,Q1,2017-05-11,66570,LG전자,정보기술,https://www.youtube.com/watch?v=OX9UVhuXjAg
2017,Q2,2017-08-09,66570,LG전자,정보기술,https://www.youtube.com/watch?v=qNB9qmRQouk
2017,Q3,2017-11-09,66570,LG전자,정보기술,https://www.youtube.com/watch?v=pWOQ_LQnoJM
2017,Q4,2018-04-01,66570,LG전자,정보기술,https://www.youtube.com/watch?v=3OlC0W6q9tQ
2018,Q1,2018-05-09,66570,LG전자,정보기술,https://www.youtube.com/watch?v=jXwwmdc-12E
2018,Q2,2018-08-14,66570,LG전자,정보기술,https://www.youtube.com/watch?v=XIy27L10khA
2018,Q3,2018-11-09,66570,LG전자,정보기술,https://www.youtube.com/watch?v=vDsCJJoD6uc
2018,Q4,2019-03-26,66570,LG전자,정보기술,https://www.youtube.com/watch?v=QhiN72F33pk
2019,Q1,2019-05-10,66570,LG전자,정보기술,https://www.youtube.com/watch?v=iFmjmg2_56E
2019,Q2,2019-08-12,66570,LG전자,정보기술,https://www.youtube.com/watch?v=NnupMflfBjQ
2019,Q3,2019-11-13,66570,LG전자,정보기술,https://www.youtube.com/watch?v=cfXztIxZpug
2019,Q4,2020-03-27,66570,LG전자,정보기술,https://www.youtube.com/watch?v=NASNJzSQhWQ
2020,Q1,2020-05-10,66570,LG전자,정보기술,https://www.youtube.com/watch?v=YB94bCtzb-4
2020,Q2,2020-08-11,66570,LG전자,정보기술,https://www.youtube.com/watch?v=sK54Yhhrwqk
2020,Q3,2020-11-13,66570,LG전자,정보기술,https://www.youtube.com/watch?v=7CENe3SGSmc
2020,Q4,2021-03-16,66570,LG전자,정보기술,https://www.youtube.com/watch?v=2njYWpsCHTY
2021,Q1,2021-05-16,66570,LG전자,정보기술,https://www.youtube.com/watch?v=1XCOCbVHVcA
2021,Q2,2021-08-13,66570,LG전자,정보기술,https://www.youtube.com/watch?v=IIqUk5_6lSQ
2021,Q3,2021-11-09,66570,LG전자,정보기술,https://www.youtube.com/watch?v=_f7g6J_xSnM
2021,Q4,2022-03-11,66570,LG전자,정보기술,https://www.youtube.com/watch?v=5E5vKlMYF4U
2022,Q1,2022-05-11,66570,LG전자,정보기술,https://www.youtube.com/watch?v=pmNap1qNLXo
2022,Q2,2022-08-14,66570,LG전자,정보기술,https://www.youtube.com/watch?v=r78PHdhDIYc
2022,Q3,2022-11-14,66570,LG전자,정보기술,https://www.youtube.com/watch?v=lbApiT9EJ08
2022,Q4,2023-03-12,66570,LG전자,정보기술,https://www.youtube.com/watch?v=BRFJNet0nuk
2023,Q1,2023-05-13,66570,LG전자,정보기술,https://www.youtube.com/watch?v=IFYRpSvNYC8
2023,Q2,2023-08-10,66570,LG전자,정보기술,https://www.youtube.com/watch?v=b85JGaFB0fo
2023,Q3,2023-11-14,66570,LG전자,정보기술,https://www.youtube.com/watch?v=j1i5VZypGcU
2023,Q4,2024-03-12,66570,LG전자,정보기술,https://www.youtube.com/watch?v=aXbm6erJuJI
2024,Q1,2024-05-15,66570,LG전자,정보기술,https://www.youtube.com/watch?v=2iEm8cqo2oY
2024,Q2,2024-08-09,66570,LG전자,정보기술,https://www.youtube.com/watch?v=K_Db-Xg1Ex0
2024,Q3,2024-11-12,66570,LG전자,정보기술,https://www.youtube.com/watch?v=5CaZwb1l79g
2016,Q1,2016-05-16,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=DfoaLAfJFew
2016,Q2,2016-08-16,86280,현대글로비스,산업재,
2016,Q3,2016-11-14,86280,현대글로비스,산업재,
2016,Q4,2017-03-31,86280,현대글로비스,산업재,
2017,Q1,2017-05-15,86280,현대글로비스,산업재,
2017,Q2,2017-08-14,86280,현대글로비스,산업재,
2017,Q3,2017-11-14,86280,현대글로비스,산업재,
2017,Q4,2018-03-28,86280,현대글로비스,산업재,
2018,Q1,2018-04-30,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=Zw8mzazaFuE
2018,Q2,2018-08-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=lNFD2_n0nEw
2018,Q3,2018-11-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=cxNFRNn8Bj0
2018,Q4,2019-04-01,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=IEMFvIeJ-x4
2019,Q1,2019-05-15,86280,현대글로비스,산업재,
2019,Q2,2019-08-14,86280,현대글로비스,산업재,
2019,Q3,2019-11-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=i55xKTHW3Ko
2019,Q4,2020-03-30,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=ivNUcaSLT1E
2020,Q1,2020-05-15,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=D-dH5wzVss0
2020,Q2,2020-08-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=mggi95Q6a7w
2020,Q3,2020-11-16,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=lS1abBUe_JY
2020,Q4,2021-03-16,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=P8MJUrTgBG8
2021,Q1,2021-05-17,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=ZzX_B33Li74
2021,Q2,2021-08-17,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=nHKQCk_DevU
2021,Q3,2021-11-15,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=frAkbFW1Gi0
2021,Q4,2022-03-15,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=4EHAkyl0Q7o
2022,Q1,2022-05-16,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=zHW5t_d_ODU
2022,Q2,2022-08-16,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=-FONW2IrAxE
2022,Q3,2022-11-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=izOsujxqrz8
2022,Q4,2023-03-21,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=9sghr9WAFRY
2023,Q1,2023-05-15,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=z8PfJQ3yrVY
2023,Q2,2023-08-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=cePjXCbPtSI
2023,Q3,2023-11-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=SAnfze_tXsE
2023,Q4,2024-03-12,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=Ueh5rtvtzUI
2024,Q1,2024-05-16,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=gIYj9niQeok
2024,Q2,2024-08-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=r0xivfkc4VE
2024,Q3,2024-11-14,86280,현대글로비스,산업재,https://www.youtube.com/watch?v=H12lp_J9sYI
2016,Q1,2016-05-16,660,SK하이닉스,정보기술,
2016,Q1,2016-05-16,3550,LG,정보기술,
2016,Q1,2016-05-16,4710,한솔테크닉스,정보기술,
2016,Q1,2016-05-16,5930,삼성전자,정보기술,
2016,Q1,2016-05-16,6400,삼성SDI,정보기술,
2016,Q2,2016-08-16,660,SK하이닉스,정보기술,
2016,Q2,2016-08-16,3550,LG,정보기술,
2016,Q2,2016-08-12,4710,한솔테크닉스,정보기술,
2016,Q2,2016-08-16,5930,삼성전자,정보기술,
2016,Q2,2016-08-16,6400,삼성SDI,정보기술,
2016,Q3,2016-11-14,660,SK하이닉스,정보기술,
2016,Q3,2016-11-14,3550,LG,정보기술,
2016,Q3,2016-11-14,4710,한솔테크닉스,정보기술,
2016,Q3,2016-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=9ZZiZFFmHeQ
2016,Q3,2016-11-14,6400,삼성SDI,정보기술,
2016,Q4,2017-03-31,660,SK하이닉스,정보기술,
2016,Q4,2017-03-31,3550,LG,정보기술,
2016,Q4,2017-03-31,4710,한솔테크닉스,정보기술,
2016,Q4,2017-03-31,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=K1-UBTjV6Zg
2016,Q4,2017-03-31,6400,삼성SDI,정보기술,
2017,Q1,2017-05-15,660,SK하이닉스,정보기술,
2017,Q1,2017-05-15,3550,LG,정보기술,
2017,Q1,2017-05-12,4710,한솔테크닉스,정보기술,
2017,Q1,2017-05-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=YcVCKV2kalk
2017,Q1,2017-05-15,6400,삼성SDI,정보기술,
2017,Q2,2017-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=DJMUEyB4Gds
2017,Q2,2017-08-14,3550,LG,정보기술,
2017,Q2,2017-08-11,4710,한솔테크닉스,정보기술,
2017,Q2,2017-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=F_B3xzOmFwA
2017,Q2,2017-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=EWUvx5Ee1jo
2017,Q3,2017-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=KcaRS_JKJcI
2017,Q3,2017-11-14,3550,LG,정보기술,
2017,Q3,2017-11-13,4710,한솔테크닉스,정보기술,
2017,Q3,2017-11-14,5930,삼성전자,정보기술,
2017,Q3,2017-11-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=BwExIXP7M54
2017,Q4,2018-04-02,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=IoXI71ln248
2017,Q4,2018-04-02,3550,LG,정보기술,
2017,Q4,2018-03-23,4710,한솔테크닉스,정보기술,
2017,Q4,2018-04-02,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=E41twlRzio0
2017,Q4,2018-03-30,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=div0_WnaYHE
2018,Q1,2018-05-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=GlxC3CDREQk
2018,Q1,2018-05-15,3550,LG,정보기술,
2018,Q1,2018-05-14,4710,한솔테크닉스,정보기술,
2018,Q1,2018-05-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=pDSGWnY3ZdI
2018,Q1,2018-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=W-9dSnWL1og
2018,Q2,2018-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=iYqDHZoHAQw
2018,Q2,2018-08-14,3550,LG,정보기술,
2018,Q2,2018-08-13,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=SxQOHZVpeiQ
2018,Q2,2018-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=gSeN3U58beQ
2018,Q2,2018-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=uRbz0lcKLdg
2018,Q3,2018-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=zQSxBl5ueeo
2018,Q3,2018-11-14,3550,LG,정보기술,
2018,Q3,2018-11-12,4710,한솔테크닉스,정보기술,
2018,Q3,2018-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=PVmm1EsHIqs
2018,Q3,2018-11-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=lm6x1WaDuO8
2018,Q4,2019-04-01,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=cVvlU59UAv0
2018,Q4,2019-04-01,3550,LG,정보기술,
2018,Q4,2019-03-29,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=AHZa-7VsArE
2018,Q4,2019-04-01,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=FFm-OUQwc0Y
2018,Q4,2019-03-29,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=F05Uh6w_GAA
2019,Q1,2019-05-15,660,SK하이닉스,정보기술,
2019,Q1,2019-05-15,3550,LG,정보기술,
2019,Q1,2019-05-07,4710,한솔테크닉스,정보기술,
2019,Q1,2019-05-15,5930,삼성전자,정보기술,
2019,Q1,2019-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=kRkMnXzsk20
2019,Q2,2019-08-14,660,SK하이닉스,정보기술,
2019,Q2,2019-08-14,3550,LG,정보기술,
2019,Q2,2019-08-13,4710,한솔테크닉스,정보기술,
2019,Q2,2019-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=4ptpoVzOKnA
2019,Q2,2019-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=1Pu1EqjCCSQ
2019,Q3,2019-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=215pNfBdrkE
2019,Q3,2019-11-14,3550,LG,정보기술,
2019,Q3,2019-11-12,4710,한솔테크닉스,정보기술,
2019,Q3,2019-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=C6sDIuvZ5Oc
2019,Q3,2019-11-14,6400,삼성SDI,정보기술,
2019,Q4,2020-03-30,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=-vXA5NuyICQ&t=53s
2019,Q4,2020-03-30,3550,LG,정보기술,
2019,Q4,2020-03-30,4710,한솔테크닉스,정보기술,
2019,Q4,2020-03-30,5930,삼성전자,정보기술,https://www.youtube.com/watch?app=desktop&v=YSZzSxLm0Uo
2019,Q4,2020-03-30,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=CfK8L6K3S4g
2020,Q1,2020-05-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=OD5Rq5Gw8pc
2020,Q1,2020-05-15,3550,LG,정보기술,
2020,Q1,2020-05-11,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=2F0a_sfe4bs
2020,Q1,2020-05-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=tAP_koIHVpA
2020,Q1,2020-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=tTDoesNRSbo
2020,Q2,2020-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=2w19Pz80D8o
2020,Q2,2020-08-14,3550,LG,정보기술,https://www.youtube.com/watch?v=5c8o62yt0Fs
2020,Q2,2020-08-13,4710,한솔테크닉스,정보기술,
2020,Q2,2020-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=2WdmZHeEiJY
2020,Q2,2020-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=FOXR4xCjn_U
2020,Q3,2020-11-16,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=11k0r44LGIA
2020,Q3,2020-11-16,3550,LG,정보기술,
2020,Q3,2020-11-13,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=Jyuu0VSwzlM
2020,Q3,2020-11-16,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=ih5cOH1K5As
2020,Q3,2020-11-16,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=P6v8SMzg-Gc
2020,Q4,2021-03-22,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=f4v_91iergU
2020,Q4,2021-03-11,3550,LG,정보기술,
2020,Q4,2021-03-16,4710,한솔테크닉스,정보기술,
2020,Q4,2021-03-09,5930,삼성전자,정보기술,
2020,Q4,2021-03-09,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=_TSSsVjIp3I
2021,Q1,2021-05-17,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=rF_wGRqR33M
2021,Q1,2021-05-17,3550,LG,정보기술,
2021,Q1,2021-05-14,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=5yamaChF-us
2021,Q1,2021-05-17,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=y3b8ucposUg
2021,Q1,2021-05-17,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=M5I8LzXK_sg
2021,Q2,2021-08-17,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=oM9GEFYfDQc
2021,Q2,2021-08-17,3550,LG,정보기술,https://www.youtube.com/watch?v=9JJihR6D6_U
2021,Q2,2021-08-11,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=rl3jFE6DqzQ
2021,Q2,2021-08-17,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=NA-QoO689Lo
2021,Q2,2021-08-17,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=41fwVgIML9c
2021,Q3,2021-11-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=qedKfLX8L0o
2021,Q3,2021-11-15,3550,LG,정보기술,https://www.youtube.com/watch?v=l2u1DVPx5CQ
2021,Q3,2021-11-12,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=s97nq-Ov9pA
2021,Q3,2021-11-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=t7zeASoZcio
2021,Q3,2021-11-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=Se2ZQTUz6J8
2021,Q4,2022-03-22,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=7OYFNNhRVfA
2021,Q4,2022-03-21,3550,LG,정보기술,
2021,Q4,2022-03-15,4710,한솔테크닉스,정보기술,
2021,Q4,2022-03-08,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=WADP-aQD5oM
