code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,Relative Return,Label,Code
1800,오리온,2024,Q3,생활소비재,0.33955521166578295,0.0009271792326763784,0.0022369088804032877,0.053437859233810725,0.003328223742850245,0.03103512203275849,0.0,-0.005184301363211574,-0.0009453792454753307,0.04884833417063006,0.8849493396922199,2.5384920257752914,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12731873388248122,-0.12474259231334706,001800
1800,오리온,2024,Q2,생활소비재,-0.6955458508538106,0.0010536108177958692,-0.0077275297866395976,-0.12614817137714085,-1.2205710953727689e-05,-0.07392410839670294,0.0,0.0580691164683147,0.00017266688949968412,-0.7899815470531018,-0.9343777045908297,-0.9802847790575435,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1064926806430334,0.12731873388248122,001800
1800,오리온,2024,Q1,생활소비재,2.857256954724034,0.0012711798063707036,0.01070460720282429,0.6293575630715458,-0.00921173292604116,0.28615394848172127,0.0,25.925782992271746,-0.014484603328560941,3.6423587374146438,9.29627917868436,16.814037949170494,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005094542641011161,0.1064926806430334,001800
1800,오리온,2023,Q4,생활소비재,0.3873533481208291,0.0004928422253624998,0.0014151905326533765,0.058768422440265145,-0.02001967470144128,0.014913717057831288,0.0,0.05463193572173286,0.00019867870248235775,-0.00851523584716829,-0.15443764456845077,-0.2981659442429828,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.0037299784195738983,0.8299155609167672,0.0,0.0,-5.8129050141686456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22410267205819728,-0.005094542641011161,001800
1800,오리온,2023,Q3,생활소비재,-0.08259368328199213,0.0024569212130651774,0.002235394565961668,0.01974656981138634,0.0043341107601491125,0.011109873282791005,0.0,0.06838789522540623,0.0014432566163897764,0.07764086580874863,1.0013927105972225,1.8792747425188683,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09904749246854505,-0.22410267205819728,001800
1800,오리온,2023,Q2,생활소비재,-0.723661232046156,0.004950204766872357,-0.0019042817912587884,-0.03888384826002356,0.01923993166240967,-0.0071564875524158245,0.0,-0.03585836004098364,-0.0014327660363950834,-0.7464010918413524,-0.9255040037130009,-0.9634138518845846,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10112309208470176,0.09904749246854505,001800
1800,오리온,2023,Q1,생활소비재,2.395030682054421,0.0010006887586466728,0.007685510683720809,1.3293990970451999,0.0010007809600640627,0.35085195595677865,0.0,-0.9434818744753767,-0.014783462706485895,2.521082735955617,5.822828313814628,6.887196777087754,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011134679133489672,-0.10112309208470176,001800
1800,오리온,2022,Q4,생활소비재,-0.09394928848429984,0.03978035289763504,0.03935200357209423,0.19033291570114197,3.2428251193503366,1.5324719787899124,0.0,0.005013610747107045,0.0007205294926670991,0.03233184670521361,-0.19310459343529252,-0.26986886976590296,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.05745843154974939,0.35016286644951133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10855591507111939,0.011134679133489672,001800
1800,오리온,2022,Q3,생활소비재,0.11113849065133752,0.0031242688693531306,0.00343671355571451,0.27158457451097706,-0.0034073849574335346,0.13400322248030672,0.0,0.008317968410022525,0.00045639803937502776,0.1369698926587004,2.5188679067456534,-0.4014496696486154,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074771304231540416,0.10855591507111939,001800
1800,오리온,2022,Q2,생활소비재,-0.7652106530875189,-0.000968387875192489,-0.023974586539266762,-0.6976804083716084,-0.022999462649111346,-0.5380934819168897,0.0,0.008424818935703682,0.0014689463527814972,-0.7075019099455933,-0.9361239316040989,-0.7067600880715197,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11705508667435624,-0.0074771304231540416,001800
1800,오리온,2022,Q1,생활소비재,3.509611214323507,-0.0037931931973068655,0.005681155894883272,0.7780987257581282,-0.00843714842080312,0.49718518461559036,0.0,9.468226499093175,-0.010396642162661673,2.3781730038538362,6.006456225253842,7.712667568585347,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05552237888351503,0.11705508667435624,001800
1800,오리온,2021,Q4,생활소비재,0.12463879201339534,7.716800276091895e-05,0.00037321262561329505,-0.00879137405135788,-0.06980858259304012,-0.03148176342447084,0.0,0.10134816901972954,0.0014506661039928037,0.0882933446530414,0.6787995507065689,-0.05816784435636202,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.01873013429888626,-0.26642771804062126,0.14281542718751128,0.14285714285714302,0.14285714285714302,0.14285714285714302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041456974598205895,0.05552237888351503,001800
1800,오리온,2021,Q3,생활소비재,0.06090939836316589,0.003449369446522743,0.00353085428943567,-0.0676488740648562,0.008205447039801639,-0.04081246355999868,0.0,0.800574194613731,0.005102505813871616,0.214837875991706,3.3849944457679797,8.657845119813922,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05424610026085463,-0.041456974598205895,001800
1800,오리온,2021,Q2,생활소비재,-0.7231088297616965,-0.01408291294095787,-0.005946547631824228,-0.22347239093726456,0.015417692572460062,-0.15297133803333451,0.0,0.018303062223848032,0.00020678414247088384,-0.7730164939555919,-0.9796958095036115,-0.9845633049830144,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09462936248817799,0.05424610026085463,001800
1800,오리온,2021,Q1,생활소비재,2.0970580725362766,0.005407977172865008,0.010938454448414126,1.6496816464403818,0.025645294177804923,0.805820999436101,0.0,-0.17144698001206238,-0.00734864241045452,2.8611977549904237,-65.80098851307947,6.728258960319417,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25740770673074453,-0.09462936248817799,001800
1800,오리온,2020,Q4,생활소비재,0.2974000398991703,-0.0009674412784755893,-0.0003595933219435743,-0.04785588391393791,-0.05849621095695523,-0.053414513491549465,0.0,0.046578488805371965,0.000931066520990731,-0.011378728109333047,-1.1320799749483914,0.2637299585135726,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.49552312138308197,-0.37303370786516854,0.0008121860332375164,0.0006269592476488839,-3.650121092768632e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.9999563719326483,-0.46153846153846156,-0.5540549503875347,-0.16134826788168088,0.25740770673074453,001800
1800,오리온,2020,Q3,생활소비재,0.06679620933382702,-1.0150307015455162e-05,0.00011744385929035595,-0.03801718118595343,0.004958899181755294,-0.016034993394523633,0.0,0.07492009562557977,0.0005169919044392124,0.10284296372664126,1.477514384721922,1.9524001197350445,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106244623528609,-0.16134826788168088,001800
1800,오리온,2020,Q2,생활소비재,-0.7429033868258481,0.00011534396437551386,-0.005374701227856882,-0.33538654337617957,0.021003750506474628,-0.19093343359523418,0.0,0.04545643577955438,0.0003002018167896914,-0.7489127660268626,-0.9507852202671486,-0.963850611838452,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3138914687046589,-0.106244623528609,001800
1800,오리온,2020,Q1,생활소비재,1.188592169719287,-8.383369734199508e-05,0.003945050221383806,1.3204782187406257,-0.0033552706477012473,0.5083845892012593,0.0,0.43009542142673385,-0.006218952959116009,2.761429112895022,22.039350268680746,2.7376876779220987,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17173407717340772,-0.3138914687046589,001800
1800,오리온,2019,Q4,생활소비재,-0.6245241925341836,0.0070893392689685975,0.0013799504942515473,1.8298712792363192,-0.029336599325929136,0.3010996787218281,0.0,-0.42290713552775494,-0.0032465029972893467,-0.11929344676583042,-0.7109621044324965,0.39434810743991977,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.008209018828129855,0.09247135842880527,-0.37499946830043474,-0.375,-0.3744918515978223,-0.37460815047021945,0.0,1.1049367536708488e-05,1.8022391919947367e-05,0.0,1.876801871092404e-05,0.12498464253320485,-0.06249999999999989,-0.08876701670979636,-0.1504634047634513,0.17173407717340772,001800
1800,오리온,2019,Q3,생활소비재,-0.44810018086276926,0.007800447084038931,0.0003309419155439475,-0.1944883953431532,0.00709350737493275,-0.0357919704334313,0.0,0.12956335298577826,0.0009097569549059159,0.36448215843734566,1.60427633747544,1.4123365598365152,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02043666881706442,-0.1504634047634513,001800
1800,오리온,2019,Q2,생활소비재,-0.5653462112577672,0.008681741168615309,-0.012681564741285789,-0.7880199418236868,0.012051938215189795,-0.43867130600904636,0.0,-0.06903521523804668,-0.0005278328520369469,-0.8178953119476994,-0.9553899173462133,-0.9407032587837294,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10415342262919178,0.02043666881706442,001800
1800,오리온,2019,Q1,생활소비재,1.7135735933438596,-0.005230914790510743,0.018785209895539,2.8645539610828554,10.900807128853279,4.480502986397194,1.8022391919947367e-05,-0.5166194444124357,-0.004340914074241864,3.6069549576686217,10.356225525900761,1.1790902867316215,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05690690037991064,-0.10415342262919178,001800
1800,오리온,2018,Q4,생활소비재,0.892893141460338,-0.0034949823676022618,0.003142587572776856,0.16512260867406603,-0.03550112612611245,0.11834578395897921,0.0,0.2031017832477573,0.0026072594948924888,-0.020182672774677335,-0.1346450880051806,2.862582811325437,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.06605198778417254,26.772727272727273,31.70654158298008,2.13623595505618,0.3999999999999999,-0.05780590717299561,0.0,2.348852469191698e-06,3.831169736123741e-06,0.0,3.989674456583714e-06,-0.8888581517438646,7.666666666666666,6.56561532423357,0.1597081438005444,0.05690690037991064,001800
1800,오리온,2018,Q3,생활소비재,-0.6182585792168214,0.011894281022110764,-0.0003250784142833085,-0.21738986205355648,-0.0771484492285407,-0.1886420117141372,3.831169736123741e-06,0.060717868070167214,0.0007542653833323421,0.04854605330645878,0.8380870366162474,-0.7954348534870844,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22787220034605282,0.1597081438005444,001800
1800,오리온,2018,Q2,생활소비재,-0.1053127125756127,-0.0016968180027330249,-0.006859316770163604,-0.6978999600000437,0.035240385842717714,-0.6465966103225812,0.0,0.40838072667411685,0.003552862552165026,-0.7508102572193525,-0.9300917494509591,-0.24213692745489301,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02112350920796012,-0.22787220034605282,001800
1800,오리온,2018,Q1,생활소비재,0.5278800195208506,-0.0005003488068403561,0.008102394581522399,6.393965883260188,0.9084235137684953,5.1557784364029615,0.0,-0.9926994593784183,-0.005433963134464093,1.508125899389872,5.254026280471426,-58.94208828248153,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10431789820217621,-0.02112350920796012,001800
1800,오리온,2017,Q4,생활소비재,-0.13281877161259503,2.0868898080065463,1.967496836303066,-0.41884494405150263,-0.9829185932862967,-0.9312553452367078,2.0482464739048005,0.0017108290075638077,2.337575327179428,0.45155240496746574,0.4521814558579045,-1.1448990495325388,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,4.88244115995303,-0.4522821576763485,0.14669387142267287,0.14045449994994486,25.699217618759246,2.8041733547351524,9.0,16.005685174259188,9.42601825600177,2.4332346997192738,10.385434359225744,61252.573406778356,-0.9,-0.8779388334973055,-0.011359168765704857,-0.10431789820217621,001800
1800,오리온,2017,Q3,생활소비재,-0.15166286465031253,-0.000543316425905549,-0.009090794847287809,-0.5187201700667978,0.016827463751495797,-0.07721949363540104,0.0,-0.20209759924062287,0.0003381100038715168,0.986058306694559,-1.591143741923669,-1.8133799890794364,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005459134665010176,-0.011359168765704857,001800
1800,오리온,2017,Q2,생활소비재,0.8623562521378949,1.165631959954108,-0.538788536202881,-0.9952565911544548,47.92166337625026,-0.9764598962855463,-0.6579666918257416,3.6149592305155203,-1.2931706250082364,0.36595567151290775,0.2867179953906869,-4.68358155228902,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2537593226356348,-0.005459134665010176,001800
1800,오리온,2017,Q1,생활소비재,-0.8919393522327732,-0.7696462711201559,-0.007193034795925701,7.402403097750327,-0.9902833315029703,5.918292805466778,0.0,-0.028670908285533314,-3.0845097405311144,-0.9915628284685032,-1.0645388864626724,-0.9895774795211478,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027978559900321075,-0.2537593226356348,001800
1800,오리온,2016,Q4,생활소비재,0.14842006376373917,-0.010088811730867397,0.00790835669991452,0.2689760933724219,-0.4638347754422316,-0.0844492334837108,2.2635358193801025e-05,0.06025186098059532,0.06363068434894026,0.11556074782093728,1.1705523407574985,3.8626683184868407,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,-0.18630724912122487,0.18137254901960786,-0.009142493183228795,-0.009027777777777857,0.00335713749483868,-0.0021023125437981127,0.0,0.005412233515185827,0.005412233515185827,9.795346244789727e-05,0.0061457666231152785,2.8125925330013795,0.0,-0.02553215059694569,-0.17317446296599925,0.027978559900321075,001800
1800,오리온,2016,Q3,생활소비재,-0.028601864426049617,-0.031217306569349512,-0.02091715764963109,-0.13524174512083387,-0.1605360508029724,-0.14762843971542128,0.005389476164268547,0.024592276178315498,0.0755485636073463,-0.03838856466582008,-0.2727874488290898,-0.31802019502549705,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18535685414290062,-0.17317446296599925,001800
1800,오리온,2016,Q2,생활소비재,-0.07009901755355874,0.006360994631070316,-0.003005362623729413,-0.03246192746496923,0.018276932877049568,-0.008262550622297526,0.0,0.0011200660028105602,0.0010344717346546517,-0.041603277527825555,-0.3052714073143963,1.1650950645064202,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15338178941590255,-0.18535685414290062,001800
1800,오리온,2016,Q1,생활소비재,0.04457173338870235,0.0069245978447773915,0.01138987712132522,0.4478718944364499,-0.15696619219238073,0.07874454349306403,0.0,-0.0486670575465713,-0.03491479220056504,-0.7542702563119487,-0.7491739573323553,-0.8567831898883268,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10012761001946362,-0.15338178941590255,001800
2790,아모레G,2024,Q4,생활소비재,-0.006077562339636633,-0.001125570006486054,-0.0020701716734358167,0.3390427444207642,-0.20890693526841175,-0.1134783984826434,0.0,0.001926091093780613,-0.0012974367581352064,-0.36875322094422436,0.4974399219870822,0.5036833356711379,-0.9823188526045352,-0.9867743612540549,-0.9787222354226307,-0.9860613238832158,-0.9843025533203915,-0.9874082736737536,-0.9814451882911512,-0.9791566887931403,-0.9795373475841944,-0.9794638087795466,-0.9840388211222149,-0.984325962181797,-0.9845008169470694,-0.984674538254341,-0.9844886974814043,-0.9701978659789366,-0.9840388211222149,-0.9855036287973227,-0.09334782864194635,-0.09334782864194635,002790
2790,아모레G,2024,Q3,생활소비재,0.003044942863073885,0.01158448294716008,0.009944345385440867,-0.3565726404633178,0.6141843204715436,0.2783051232784155,0.0,0.0014327920366696834,0.008475881390487716,0.5560349858958995,-0.429601428399477,-0.027274925447010268,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063917608834866135,-0.09334782864194635,002790
2790,아모레G,2024,Q2,생활소비재,-0.054416573357274345,-0.02110643985469285,-0.02768497669416914,-0.8774309371266971,-0.4400941589448568,-0.7494320908599703,0.0,0.0014948848475409005,-0.012114187832392154,-0.9254733221248838,-1.0870666593176603,-0.9274970752791104,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2562303020917185,0.0063917608834866135,002790
2790,아모레G,2024,Q1,생활소비재,0.10326372272631823,-0.008844912977743924,0.011453333286793432,4.558919057777783,-0.1427736363344846,1.1337188290589033,0.0,0.007428406960557465,0.00010506466564108585,-0.0949463499400448,-13.608444024144623,-7.3406418910425195,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30261872870898676,-0.2562303020917185,002790
2790,아모레G,2023,Q4,생활소비재,-0.026536271048365312,-0.010849931723876494,-0.013727450898118665,0.12278080334634467,-0.3093289660383861,-0.22874241473449541,0.0,-0.004556039264380973,-0.010939236231286786,0.6828350568059056,0.701950300565304,-1.6745069736171327,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,0.019767685660306844,0.1287128712871286,-0.04439890701014293,-0.04940260501065341,-0.047188657909522425,-0.0486022977360121,0.0,0.0,0.0,-0.000936155652713988,6.537528523109515e-05,0.0,0.0,0.0,-0.2113172777498022,0.30261872870898676,002790
2790,아모레G,2023,Q3,생활소비재,-0.003127705350009169,0.004821176994932896,0.003353545060663432,-0.6122649652072905,0.052095060638998714,-0.2026856366875761,0.0,0.005912931268771127,0.006727113428855125,0.001536970756202738,-0.503452789422156,9.581751182603815,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0855900374796735,-0.2113172777498022,002790
2790,아모레G,2023,Q2,생활소비재,-0.05493165694162527,-0.04071284878663106,-0.04337023667787132,-0.6331673489510705,-0.4243677732782719,-0.5275062521837133,0.0,0.0004715397525256737,-0.027047129640232703,0.0357939571240633,-1.1236691008079802,-0.972369425231777,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006872790240209092,-0.0855900374796735,002790
2790,아모레G,2023,Q1,생활소비재,0.0724017050573662,-0.013512016011962724,0.0014827700099622199,1.4718858688983847,-0.12938145685483704,0.2802888687440712,0.0,0.005373371118110093,-0.005816781289047168,-0.06495491256885289,-0.777891329448626,-0.7858992187434195,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21228938790982174,-0.0006872790240209092,002790
2790,아모레G,2022,Q4,생활소비재,0.15652829654136302,0.042376921615041585,0.06064841625422113,-0.5349971082074986,0.14783534822077682,-0.16562911265909053,0.0,0.1017160969475237,0.06823318327282735,-0.08410115026958798,-32.69608720422283,-141.48871777387623,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,0.04851517318430476,-0.1255411255411255,-0.18397880974088954,-0.19234932181408637,-0.18259637015791252,-0.1867967955113452,0.0,0.0,0.0,-0.0008492551397794035,5.936062697653455e-05,0.0,0.0,0.0,0.36847177590264235,-0.21228938790982174,002790
2790,아모레G,2022,Q3,생활소비재,-0.251601621991029,0.09604203388727894,0.020188661948944198,0.03254731112719922,0.278924755592441,0.1526641348106843,0.0,-0.0006477277815708504,0.016273550416525895,0.027791565633209725,-0.026072311989457364,-1.4114237054926442,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1733895665421122,0.36847177590264235,002790
2790,아모레G,2022,Q2,생활소비재,-0.11668036929230186,0.004279962555753691,-0.024856329164699598,-0.6334263301096036,0.026931841443550653,-0.46602340002228404,0.0,-0.0008303513930537632,-0.00045048487301380113,0.05652954876225125,-1.1313674333613974,-0.9205995623793068,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1529368295026173,-0.1733895665421122,002790
2790,아모레G,2022,Q1,생활소비재,0.039546206335441036,-0.00013677098251163589,0.009142292923508766,0.5449049020805175,-0.014996901701187393,0.35032574532154737,0.0,-0.007209428689631703,-0.0047688912843733,0.038634652475603604,-5.16477236330467,-1.82452083682968,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058838877200013344,-0.1529368295026173,002790
2790,아모레G,2021,Q4,생활소비재,-0.017050397151691765,-0.0016863648177930513,-0.00532180059958498,0.8700208201358073,0.002873976094922792,0.4379350176402588,0.0,-0.028702787116539508,-0.017668486032112907,0.0821910913123658,0.5511813540535162,-2.7360767893493705,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,-0.03150653779597601,0.4171779141104295,-0.0040571792516176375,-0.016353661109938633,-0.002944698036903559,-0.012977262977262982,0.0,0.0,0.0,4.78363995082276e-07,-3.3436326485336565e-08,0.0,0.0,0.0,-0.00833068060234668,0.058838877200013344,002790
2790,아모레G,2021,Q3,생활소비재,-0.18134703014660214,0.08861735067847731,0.009821642254190355,-0.2811768633250725,0.4087790155799227,-0.04912912535517466,0.0,0.018567930205739547,0.011568502559422322,0.06935953638339876,1.0288646889652249,-0.7858977716274244,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08556041872996603,-0.00833068060234668,002790
2790,아모레G,2021,Q2,생활소비재,0.35240745329177137,-0.06471048662524626,0.02781523048411816,-0.21186113674510854,-0.40732011009860714,-0.2905499939730456,0.0,0.06835195042653153,0.0416668767579953,0.06500957703954069,-1.0860481033949232,1.053139969168574,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22996209341337234,-0.08556041872996603,002790
2790,아모레G,2021,Q1,생활소비재,0.09965715980494494,0.0040864641186941775,0.023824157803691737,1.426200766840474,-0.014029784058219308,0.5277710292794275,0.0,0.015300913132181071,0.009338471383921298,0.0722948670142789,-18.304194851846464,-2.0494824905731113,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14850054123881173,-0.22996209341337234,002790
2790,아모레G,2020,Q4,생활소비재,0.0494394899967332,-0.03888027979852082,-0.021879671214122487,0.04348085856529038,0.011850582515684716,0.023521992031312777,0.0,-0.03755802216495441,-0.023125240237849676,0.015353938940949385,0.434781299262347,268.8252048295047,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,0.038288000973946135,-0.10439560439560436,0.06290363344075334,0.18593593593593583,-0.003764568929116363,-0.01624815361890697,0.0,0.0,0.0,6.378190668954176e-07,-4.458176661170654e-08,-0.6743109999999426,0.0,0.0,0.07840385046972537,0.14850054123881173,002790
