,name,year,quarter,sector,Relative Return,국제유가 변화율,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,매출액 변화율,소비자물가지수 변화율,Label,Code
33,롯데칠성,2016,Q3,생활소비재,-0.04036610090069271,0.005784579336604034,0.13336283085808542,0.018555124496791864,0.018941164879079375,0.07508514352341855,-0.1224419591674838,-0.208945235739463,005300
33,현대그린푸드,2016,Q3,생활소비재,-0.06730279186944621,0.005784579336604034,0.030166099784161515,0.019720730260001984,-0.028787918353178954,0.06097844578411937,-0.1224419591674838,-0.18310686026381745,005440
33,삼립식품,2016,Q3,생활소비재,-0.08257330918951808,0.005784579336604034,-0.4663016180226891,0.02211577162651479,0.05875043309831973,-0.011490910736430826,-0.1224419591674838,0.15027343740866905,005610
33,크라운제과,2016,Q3,생활소비재,-0.20353549157697867,0.005784579336604034,-0.15061214695296998,0.00913437778955739,0.07138020417287705,-0.05041407813200105,-0.1224419591674838,0.03330212457718697,005740
33,GS리테일,2016,Q3,생활소비재,-0.01442743672275524,0.005784579336604034,0.36956666668815674,-0.05054044103852384,-0.16255403805763158,0.07976666722864967,-0.1224419591674838,-0.04133650312588509,007070
33,오뚜기,2016,Q3,생활소비재,-0.17209549331982874,0.005784579336604034,0.13748167236197695,0.03866694768792689,0.004465816828976621,0.07027212192090149,-0.1224419591674838,0.04818200962376175,007310
33,아이에스동서,2016,Q3,건설,-0.18481327166520314,0.005784579336604034,-0.17157611380029847,0.12136591433031807,0.010255487661161578,-0.11648690993973598,-0.1224419591674838,-0.15739864160906342,010780
33,현대산업,2016,Q3,건설,0.06545321633288634,0.005784579336604034,-0.10619739652015026,0.039674657814171566,-0.04811617727395634,-0.0354565313666525,-0.1224419591674838,-0.29298896140738145,012630
33,한국전력,2016,Q3,생활소비재,-0.22526467783428658,0.005784579336604034,0.467263465209695,0.05629705268722707,-0.0031957093662793312,0.21757837199931784,-0.1224419591674838,-0.09982619946331711,015760
33,삼성엔지니어링,2016,Q3,건설,-0.05733214760499251,0.005784579336604034,-0.5456598760431466,-0.1981112252044418,-0.011963762549198842,-0.1995230461949452,-0.1224419591674838,0.1877029336552789,028050
33,KT&G,2016,Q3,생활소비재,-0.10410088890544986,0.005784579336604034,0.08223300493439889,0.39259406030563504,0.004248354666054555,0.011164332424518086,-0.1224419591674838,-0.18682754603796783,033780
33,무학,2016,Q3,생활소비재,-0.022529302909010077,0.005784579336604034,-0.15980179054835109,0.08008946014636709,0.01921501748116672,-0.0740072783592427,-0.1224419591674838,-0.1610136296638855,033920
33,한국가스공사,2016,Q3,생활소비재,0.003573029335047398,0.005784579336604034,5.280938831382203,-0.00714254969567496,-0.007316689425116318,0.02466161518778165,-0.1224419591674838,-0.08167581703302781,036460
33,팜스코,2016,Q3,생활소비재,-0.15791100369136207,0.005784579336604034,0.038826853280079954,0.08412934460294252,-0.10328136465057236,-0.002040048188361898,-0.1224419591674838,-0.056758347454124905,036580
33,대우건설,2016,Q3,건설,0.06518944236306617,0.005784579336604034,-0.07326684940865236,0.06939503859292073,0.029489946704740255,-0.07168121926408677,-0.1224419591674838,-0.028748295485192324,047040
33,동원F&B,2016,Q3,생활소비재,-0.1043702443845416,0.005784579336604034,4.911351553852989,-0.05061352277248388,-0.0035388197560863865,0.33344590407667996,-0.1224419591674838,0.012064274627888005,049770
33,LG생활건강,2016,Q3,생활소비재,-0.1205356677915323,0.005784579336604034,0.09952570843442654,0.1006314843397591,0.010216617182770227,0.007954781495749463,-0.1224419591674838,-0.14670661495958995,051900
33,한전기술,2016,Q3,건설,-0.26105645367625596,0.005784579336604034,-1.061726340376881,-0.011995459769662209,0.002353461311948024,-0.20208171486348991,-0.1224419591674838,0.029857739630720317,052690
33,에이블씨엔씨,2016,Q3,생활소비재,-0.22232169398249998,0.005784579336604034,-0.9862196884957369,-0.02306969009956905,-0.006771142983362899,-0.17920189615953874,-0.1224419591674838,0.13080745708407376,078520
33,아모레퍼시픽,2016,Q3,생활소비재,-0.04223509512476246,0.005784579336604034,-0.27849851625588506,0.03714748546911517,0.028048668003799904,-0.022077565889600415,-0.1224419591674838,-0.33883019855786173,090430
33,CJ제일제당,2016,Q3,생활소비재,-0.05723364738805751,0.005784579336604034,0.5749601078879303,0.031443136148381345,0.011301427397757413,0.12472747330064782,-0.1224419591674838,-0.1466937667737538,097950
33,LG하우시스,2016,Q3,건설,-0.2470997956416369,0.005784579336604034,-0.2911096619932616,0.019309257189954243,-0.032028043344300317,-0.059677146330578745,-0.1224419591674838,-0.0411936734727648,108670
33,락앤락,2016,Q3,생활소비재,0.12702067764508873,0.005784579336604034,-0.2581132749399453,0.11813718707160792,-0.002580991132729138,0.10424588424014969,-0.1224419591674838,-0.097978548455144,115390
33,이마트,2016,Q3,생활소비재,0.15427269156707332,0.005784579336604034,2.4517141534927944,0.08742372921295849,0.013598501001148788,0.19326592734592185,-0.1224419591674838,0.001773946808808033,139480
33,삼양사,2016,Q3,생활소비재,0.04814952025985293,0.005784579336604034,-0.05725715714464308,-0.050601224554648994,0.019987966450727646,0.029667727601211613,-0.1224419591674838,-0.2081990990132944,145990
33,한국콜마,2016,Q3,생활소비재,-0.14048568583865312,0.005784579336604034,-0.32018041311958756,0.08174046943209778,0.13459054450036034,-0.11527498000302794,-0.1224419591674838,-0.164350161287377,161890
33,코스맥스,2016,Q3,생활소비재,-0.11849363321463642,0.005784579336604034,-0.25553434236133976,0.13499865557758617,0.17101816612851728,-0.03403583149859246,-0.1224419591674838,-0.038787551117069954,192820
