,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,환율 변화율,수출액 변화율,Label,Code
28,대교,2017,Q4,경기소비재,0.043758050651445425,-0.9216449640411181,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.023176632305907868,019680
28,한섬,2017,Q4,경기소비재,0.16834146222945656,1.0517282149680458,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.038747731152722675,020000
28,코웨이,2017,Q4,경기소비재,-0.04664038977928104,-0.42211432025992,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.010008958569819083,021240
28,롯데쇼핑,2017,Q4,경기소비재,0.0793924893035656,-2.480699030779248,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.051348459880846714,023530
28,삼성물산,2017,Q4,경기소비재,0.06341150130294225,8.674140319890677,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.08957878696409087,028260
28,세종공업,2017,Q4,경기소비재,0.09097407081446915,-1.0444394156640138,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.039820768619866505,033530
28,강원랜드,2017,Q4,경기소비재,-0.18326573216788106,-0.33173635017524816,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.011524773654505684,035250
28,한라홀딩스,2017,Q4,경기소비재,-0.22360296064587828,-1.7102926595900865,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.06009632361685735,060980
28,S&T모티브,2017,Q4,경기소비재,-0.025163579232281408,-1.1052393718289812,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.17184426697764327,064960
28,현대백화점,2017,Q4,경기소비재,0.10615495552808046,0.34526131534727234,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.16678846650001888,069960
28,금호타이어,2017,Q4,경기소비재,-0.18942922889687622,-5.169300371940932,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.18608317162264223,073240
28,현대리바트,2017,Q4,경기소비재,0.01667530193102297,-0.2171315402409325,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.090993701998795,079430
28,베이직하우스,2017,Q4,경기소비재,-0.15324969968206167,0.09536239056309048,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.00589793366981508,084870
28,LF,2017,Q4,경기소비재,0.07534998786104102,1.7775941894821257,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.07725068952967529,093050
28,풍산,2017,Q4,철강_소재,-0.11710753599660606,1.3479969618616545,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.08335828385377464,103140
28,한국철강,2017,Q4,철강_소재,0.011178623263612596,-12.58698579204748,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.1848574580313291,104700
28,한세실업,2017,Q4,경기소비재,-0.11439540494577818,-1.21319888542351,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.048517023628670906,105630
28,영원무역,2017,Q4,경기소비재,-0.10659174740423205,-1.8790140550251406,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,0.11258461600337473,111770
28,GKL,2017,Q4,경기소비재,-0.1135006732299349,-0.5747842372126866,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.041900324567956115,114090
28,한국타이어,2017,Q4,경기소비재,0.03971758269836728,-0.3192416355744553,0.094065934065934,0.18077144502014986,-0.0267857142857143,-0.023583906836809665,-0.08093468978807206,-0.10909638114390649,161390
