,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,F_파생상품자산 변화율,F_파생상품관련손익 변화율,F_파생상품부채 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_영업비용 변화율,F_차입부채 변화율
20,9240,Hanssem,유통,2019,Q3,0.16072312919683918,-0.008799449861513375,0.06111971534517191,0.19989876713803334,-0.040400751159331394,0.15760758926298257,-0.012036434779854721,-0.014015320316383084,0.02560981732931722,0.00502005791983251,-0.003897656148738271,0.18630108556758507,0.18630108556758507,-0.0,0.013889370650751465,,0.013889370650751465,,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.013889370650751576,-0.0,0.013889370650751576,0.0,0.013889370650751576,0.013889370650751465,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.20344139595423663,-0.16428567650159193,009240,,0.013889370650751687
21,9240,Hanssem,유통,2019,Q2,0.032913128091549004,0.011470918702341515,0.020428870173226255,-0.05526663491960604,0.3908242475822441,0.06520725973805797,-0.015014342176861373,-0.01752608208984907,0.06941329462564405,0.42468945350671594,0.411580553237481,0.41007420377336856,0.41007420377336856,-0.0,-0.05878808793384782,,-0.05878808793384782,,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.05878808793384782,-0.0,-0.05878808793384782,0.0,-0.05878808793384782,-0.05878808793384782,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.30014239605088283,-0.20344139595423663,009240,,-0.05878808793384804
22,9240,Hanssem,유통,2019,Q1,-0.14992348913402664,-0.17391670734831144,-0.1637722984433032,-0.32183825506073016,-1.0622096578497868,-0.46376266175386816,0.0072657191202355476,0.008470900538049553,0.0987287209297486,0.11858027502840718,0.22502167596293954,-0.01463792002484765,-0.01463792002484765,-0.0,0.0988046928175571,,0.09880469281755722,,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.09880469281755722,-0.0,0.09880469281755722,0.0,0.09880469281755722,0.0988046928175571,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.01573645526111589,0.30014239605088283,009240,,0.09880469281755733
23,9240,Hanssem,유통,2018,Q4,-0.06363467627505082,0.13997078691812337,0.06423484113442912,0.20655195462709308,0.09455105403682407,0.18728090077309634,-0.02132649630387551,-0.024854160490094923,-0.09917753021541542,-0.7420669992232338,-1.1073754059181478,-0.08582608443319484,-0.08582608443319484,-0.0,0.008260142202353049,,0.008260142202352938,,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008260142202352827,0.19934287505706738,0.008260142202352938,0.0,0.008260142202352938,0.008260142202352938,-0.08913687459731556,0.041210130798980726,0.019289491323452812,0.049491714773921225,0.028183950895009025,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.27512315490518213,0.01573645526111589,009240,,0.008260142202352827
24,9240,Hanssem,유통,2018,Q3,-0.09987792041201593,0.0044645456473558776,-0.03195112982363435,-0.030775291529615556,-0.06936308894351861,-0.037215169087521094,-0.02398438090082533,-0.02817303501906121,0.10839422984637226,0.472425143060321,0.44643890330367453,0.3132776497514187,0.3132776497514187,-0.0,-0.048619791556105296,,-0.048619791556105296,,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.048619791556105296,-0.0,-0.04861979155610552,0.0,-0.048619791556105296,-0.048619791556105296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2610887955630272,-0.27512315490518213,009240,,-0.048619791556105296
25,9240,Hanssem,유통,2018,Q2,0.18902496854668382,-0.001411047636694196,0.07444191639753561,0.23853744437696234,-0.07119942309756766,0.19992933461018259,-0.036189839742492236,-0.04296549388593651,-0.029468040148915797,-0.5911012866047753,-0.45604634214177464,-0.45776721420937583,-0.45776721420937583,-0.0,-0.022624268726613384,,-0.022624268726613384,,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.022624268726613384,-0.0,-0.022624268726613384,0.0,-0.022624268726613384,-0.022624268726613384,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.10990561749517577,-0.2610887955630272,009240,,-0.022624268726613384
26,9240,Hanssem,유통,2018,Q1,-0.19559616499390797,0.015844799586029024,-0.05873391829945418,-0.1566102923706234,-0.07653796708469351,-0.1459855630771547,0.010032939930328277,0.011669235562566382,0.006032043544465626,0.5634292702479181,0.4606004137722286,0.47606244081176663,0.47606244081176663,-0.0,-0.02429939680524562,,-0.02429939680524562,,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.02429939680524562,-0.0,-0.0242993968052454,0.0,-0.02429939680524562,-0.02429939680524562,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.18527532644822903,-0.10990561749517577,009240,,-0.0242993968052454
27,9240,Hanssem,유통,2017,Q4,0.08057260982669201,0.004260483345329802,0.03258197191775647,0.10178530849070777,0.209894516003181,0.1178022281497555,-0.04785328867819971,-0.0491991984428628,0.1091371290436901,0.1975795695654743,0.2679477610095887,0.27104301916019413,0.27104301916019413,-0.0,0.08093043886483509,,0.0809304388648352,,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.0809304388648352,0.00398865048382846,0.08093043886483509,0.0,0.0809304388648352,0.0809304388648352,-0.13629002591498485,-0.0075602071254243786,0.015192950470981459,0.006917780594200895,0.00678802838630066,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0825027294652998,0.02488998213065219,0.0,0.0,0.0,-0.18419514754098354,0.18527532644822903,009240,,0.08093043886483509
28,9240,Hanssem,유통,2017,Q3,-0.2311937117570526,-0.0044554162549035325,-0.07814355743308576,-0.06613074138945452,-0.08911496724681323,-0.06947456166314381,-0.07230290682485885,-0.08659589586989735,-0.09483202448174,-0.49026905264809373,-0.37391669974126107,-0.4125447736364405,-0.4125447736364405,-0.18136091755001038,-0.03424863065442674,,-0.03424863065442674,,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.03424863065442674,-0.0,-0.03424863065442674,0.0,-0.03424863065442674,-0.03424863065442674,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2748770327312099,-0.18419514754098354,009240,,-0.03424863065442674
29,9240,Hanssem,유통,2017,Q2,0.22089783052943568,-0.3943738446253682,-0.10959395651991666,-0.14636630898982128,-2.7864454634905833,-0.2757779617139524,-0.053947655729384536,0.015449305828355908,0.02583976834239743,0.19461002464405586,0.12462571127074196,0.1246191455103004,0.1246191455103004,-0.040700916285550504,-0.040700916285550504,,-0.040700916285550504,,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.040700916285550504,-0.0,-0.040700916285550726,0.0,-0.040700916285550504,-0.040700916285550726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.023729781433573044,-0.2748770327312099,009240,,-0.040700916285550726
30,9240,Hanssem,유통,2017,Q1,0.2125845018270558,-0.20512371879732605,0.0324440613546193,-0.06841252788439234,-0.36062748369280606,-0.07977976239379037,-0.023644701203793472,0.10262136508220754,0.06367824607381645,0.26185993317806855,0.27830036308897743,0.2742791242380296,0.2742791242380296,-0.05748117454685686,-0.05748117454685686,,-0.05748117454685686,,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.05748117454685686,-0.0,-0.05748117454685686,0.0,-0.05748117454685686,-0.05748117454685664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.12875511015515254,0.023729781433573044,009240,,-0.05748117454685664
31,9240,Hanssem,유통,2016,Q4,-0.1260764707363735,-0.020830190095591394,-0.07813994165456739,-0.07400996909953106,0.10078027914047749,-0.06594986713190876,-0.08773327068852455,-0.08590550977346245,-0.11253374192392007,-0.3070857713315005,-0.3403726849149893,-0.2912144284672733,-0.2912144284672733,-0.08866150932566175,-0.08866150932566175,,-0.08866150932566175,,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.08866150932566175,0.006459609379967368,-0.08866150932566152,0.0,-0.08866150932566175,-0.08866150932566175,0.030691701545211836,0.08241659265404899,0.08228331818557388,0.028424085986197944,0.05036463081130371,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.045422000362192766,0.12875511015515254,009240,,-0.08866150932566175
32,9240,Hanssem,유통,2016,Q3,-0.06735618992476611,-0.027239287551547253,-0.04870236712111131,0.002389630557914635,-0.24360086256098157,-0.006793719579052615,-0.07904261698658077,-0.07726867094136458,-0.09175230360022435,-0.38160344562414994,-0.36095653669562866,-0.41258731009709426,-0.41258731009709426,0.0506146336633293,0.0506146336633293,,0.05061463366332919,,0.1224419591674838,0.036025820210948356,-0.003894683630669471,0.16954353663214605,0.05062240034318399,-0.08411214953271018,-0.005784579336604034,0.0506146336633293,-0.0,0.05061463366332919,0.0,0.0506146336633293,0.05061463366332919,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2921090958413702,0.045422000362192766,009240,,0.05061463366332919
33,9240,Hanssem,유통,2016,Q2,0.066972842464041,-0.10860784135743007,-0.007201851078528332,0.04534467811903797,0.31197885359543587,0.058959289807249404,-0.05930779879724857,-0.05789969265667927,-0.042779043134178796,-0.04190669935763136,-0.04617008397242928,-0.02751088079198616,-0.02751088079198616,-0.008472235252609428,-0.00847223525260965,,-0.008472235252609428,,0.027027232119385514,0.03230381641886115,-0.012538958150480006,0.08606485539000996,-0.008471446426447704,0.044642857142857095,-0.3509743792660007,-0.00847223525260965,-0.0,-0.008472235252609428,0.0,-0.008472235252609428,-0.008472235252609428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.05355707960855328,-0.2921090958413702,009240,,-0.008472235252609428
34,9240,Hanssem,유통,2016,Q1,-0.05126106887037296,-0.014897266281300281,-0.03558589524528655,-0.060237737935531,-0.20300271845748896,-0.066701531017201,-0.013263236301712666,-0.012944259835946381,0.74429906583132,0.7887753673998512,0.7884641586853628,0.7826895409858577,0.7826895409858577,0.024393609863147314,0.024393609863147647,,0.024393609863147536,,0.03306613361493349,-0.038799175276764686,-0.0038272110826311767,0.1254024221983725,0.02437748355156011,-0.05660377358490565,0.22660852268380383,0.024393609863147536,-0.0,0.024393609863147425,0.0,0.024393609863147536,0.024393609863147425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05355707960855328,009240,,0.024393609863147536
0,23530,Lotte_Shopping,유통,2024,Q3,-0.08415392943231326,0.00015992884265614293,-0.008674364478706842,-0.001193302757789949,-0.01955644746342511,-0.010929627904900485,-0.004812882378783856,-0.005200429494970793,-0.024496832367274957,-2.8474794009292577,1.6428387320132065,1.4328478280160049,1.4328478280160049,-0.0,1.6595180700453758,,,,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1433879997007562,-0.1433879997007562,023530,,
1,23530,Lotte_Shopping,유통,2024,Q2,0.14023527495508048,-0.00026600688177436105,0.016572968302118962,0.15314035983785923,-0.13309674869864208,0.022170943058467785,0.008859556078459785,0.00782350648968988,0.02869816607234521,0.7502433236481603,2.5927147645029307,2.6236744713447435,2.6236744713447435,-0.0,2.8204723318707114,,,,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08839525292483795,-0.1433879997007562,023530,,
2,23530,Lotte_Shopping,유통,2024,Q1,-0.09650549593093749,-0.01387768762997399,-0.023117782365728257,-0.08795041774119161,0.0041132277135838,-0.043799547774894476,0.008912569530770909,0.007614946345487317,0.02532867922704385,0.4885136417361182,-8.98097775142232,-0.22432287907967718,-0.22432287907967718,-0.0,0.735134766080404,,,,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-4.793791574279378,0.008869179600886956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.050345986311855766,-0.08839525292483795,023530,,
3,23530,Lotte_Shopping,유통,2023,Q4,0.01077064406320094,0.01962502765536478,0.018642740042971284,-0.069484562967985,0.11889961465726584,0.029976352437864118,0.0022129980389659076,0.001303377392771421,0.010819907883317215,-0.813324059932454,0.9544595166665176,0.6131229903290145,0.6131229903290145,-0.0,-0.48146020903555264,,,,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.06925943692114678,0.0738266896072789,-0.0,0.0,0.6407805655117482,-0.16990920881971472,-0.06477748373384484,-0.10522573278157177,-0.10526315789473695,-0.10530416085762195,-0.10526315789473695,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07906667473163481,-0.050345986311855766,023530,,
4,23530,Lotte_Shopping,유통,2023,Q3,-0.13779108312824584,0.005538083751811973,-0.008556511955092105,-0.05174743705775997,0.029931137287862786,-0.006982741061002384,-0.0117893054023126,-0.01097377630186247,-0.03195493269005856,-2.324610059307754,-2.0886072067126062,-0.3646650312643669,-0.3646650312643669,-0.0,-1.3849106778289961,,,,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,0.2159529275658819,-0.06726093507513653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2101357030646802,0.07906667473163481,023530,,
5,23530,Lotte_Shopping,유통,2023,Q2,0.2134260907302047,0.014145066188419375,0.03810965720235726,-0.021536467248775892,0.12755817671080028,0.06594674006066881,-0.008824783170085393,-0.008033764769694862,-0.0017218549426043506,0.7444949243227048,0.7649241144628386,0.3069900128912936,0.3069900128912936,-0.0,-0.026111782652147086,,,,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.043685535080271176,-0.04025233808640594,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.19747135962267043,-0.2101357030646802,023530,,
6,23530,Lotte_Shopping,유통,2023,Q1,0.0513418746439992,-0.0022523154714566562,0.004510827937349804,0.057317211250501154,-0.031820081310221404,0.006981591898282402,0.00014472215181748904,0.00038803540588927543,0.04144699746085079,0.13351023026837594,1.2609173458602954,1.2635567162679424,1.2635567162679424,-0.0,0.056173707774862414,,,,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.07233826817422617,0.06922081969443694,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02068504678016055,-0.19747135962267043,023530,,
7,23530,Lotte_Shopping,유통,2022,Q4,0.06734459156172745,0.028076284320072364,0.033212966179124837,0.03615052444975764,0.026077832732613437,0.030488257468945124,0.039979373819602815,0.037725559327569824,0.019370195792039357,-0.5036209013593191,-1.8435690191746592,-1.0931453608605546,-1.0931453608605546,-0.0,0.07715649763497434,,,,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.15375487900078066,-0.0017623433804589972,0.0015768302380136934,0.0,0.08987538625352887,0.08744962492637265,-0.032422702309532925,-0.2708900952939608,-0.2709622310462645,-0.28567075037856315,-0.2857142857142856,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08362480797390302,0.02068504678016055,023530,,
8,23530,Lotte_Shopping,유통,2022,Q3,-0.10590673604278344,0.0052478002131235435,-0.008005130222390466,-0.10685083723978539,0.02807861126449318,-0.026724664098982664,0.0223464078681872,0.02154028414579867,-0.038696142996426985,-2.878140684357729,110.3252976033068,-472.18284593649446,-472.18284593649446,-0.0,-0.024278152761772143,,,,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.030929298211138878,-0.029653583621972235,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24841136828388535,-0.08362480797390302,023530,,
9,23530,Lotte_Shopping,유통,2022,Q2,0.0811031443299105,0.0031076472638208452,0.013095283503689492,-0.03789874479308453,0.05750008594926492,0.020949623708710785,-0.0003368551069595771,0.0004389163833200538,-0.01961706752733816,0.5424229086404633,0.9926269232854606,1.0017662123175282,1.0017662123175282,-0.0,-0.046901210306339314,,,,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.06458434380222178,-0.06114920432483828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17806287023185724,0.24841136828388535,023530,,
10,23530,Lotte_Shopping,유통,2022,Q1,0.007910822085056335,-0.07245855407124702,-0.061447432383375356,-0.14382561979953712,-0.06910893606991553,-0.09655227375283504,-0.015138040632199923,-0.009377085396739648,-0.024546882615897436,0.4843408645488264,1.670599638971332,1.6087105957724885,1.6087105957724885,-0.0,-0.04166193145704855,,,,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03658167775077925,-0.03756259800623618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13590258797990082,0.17806287023185724,023530,,
11,23530,Lotte_Shopping,유통,2021,Q4,0.11608008354562327,0.027802510958650717,0.04092544056043357,0.013512744300954505,0.059326980898378734,0.04300250992924615,0.036983506094502294,0.03782790417271609,0.02070266596886594,2.7756389011890326,-6.185825373143827,1.9694364722386926,1.9694364722386926,-0.0,-0.06335275926755757,,,,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.3377192982456141,-0.05492623466468882,0.0006403604541804775,0.0,-0.09861136150077221,-0.09160458881843159,-0.07219768264870119,0.092396017694373,0.0924459290387849,0.10305493274520872,0.10300402212166893,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02665629701460326,-0.13590258797990082,023530,,
12,23530,Lotte_Shopping,유통,2021,Q3,0.05240839620068238,-0.01388032685766527,-0.0034453238392275765,0.06404792048889141,-0.004728984702535577,0.0209070931589439,-0.045328992854744676,-0.04209916255046964,-0.033805866906024606,-2.639419385276531,18.84775400538877,-155.49096094777613,-155.49096094777613,-0.0,-0.05943554567192044,,,,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.07775837287219889,-0.07406887019398956,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13208061301402216,-0.02665629701460326,023530,,
13,23530,Lotte_Shopping,유통,2021,Q2,-0.009941383408104354,0.03688346976960377,0.029802490262558656,0.1033919153989089,0.01265061121315536,0.04854285034936834,-0.0005510216285584679,-0.0015082836002957567,0.026869897959127198,1.3133512296811518,0.9861409015959557,0.9857032013351216,0.9857032013351216,-0.0,-0.04823935344026653,,,,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.07990691547972073,-0.07337500508891526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15182005916168995,-0.13208061301402216,023530,,
14,23530,Lotte_Shopping,유통,2021,Q1,-0.05607820865497093,-0.03838593901151288,-0.04102327110323811,-0.20390568257158637,0.01811860484555372,-0.059141931430646055,-0.0119093965266297,-0.012095868280348698,-0.02974100058549456,0.6269610523015802,1.448586812468636,1.3564533968371757,1.3564533968371757,-0.0,-0.06583604271469579,,,,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07867264530577711,-0.07599947857409739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.032114570416792165,0.15182005916168995,023530,,
15,23530,Lotte_Shopping,유통,2020,Q4,-0.058694608193341935,0.06185999680465082,0.04566066134456892,0.07448231247872428,0.021288723564947154,0.040479219053843774,0.04953906174312572,0.053818108565292455,0.08924436725190388,-1.7072180192985105,6.101631128073666,17.83704073717107,17.83704073717107,-0.0,-0.00272098527806075,,,,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,-0.2061993362875294,-0.03766099092253494,-0.3466983971786337,0.0,-0.027404343542983378,-0.022162176925464294,-0.03960129585659722,0.6878056735532212,0.6878227143832645,0.6938112346240909,0.6938280726869703,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11788604864949057,0.032114570416792165,023530,,
16,23530,Lotte_Shopping,유통,2020,Q3,-0.2292306434273368,0.008294927239187566,-0.01814123530691414,-0.09036208286037706,0.00892567228185781,-0.024738256267222702,-0.019574676436266536,-0.007925562356887905,-0.06528038463471142,1.689560691019217,1.1312447292971728,1.0526540052101425,1.0526540052101425,-0.0,-0.09814935856862372,,,,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.11021778690854411,-0.0,-0.10281747051060575,0.0,-0.14414613682128063,-0.13406225567290275,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13437524207232543,-0.11788604864949057,023530,,
17,23530,Lotte_Shopping,유통,2020,Q2,-0.28717589374491337,0.04339571851651547,0.015248041782148558,-0.12339678950338473,0.04644399226411711,-0.0050761275553794505,0.05746349077806723,0.04514789615155457,0.062282180757505246,7.8144560918889665,-15.44862335410399,-148.91221995272193,-148.91221995272193,-0.0,0.12079049222609539,,,,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.132400153602375,-0.0,0.12531874751144867,0.0,0.163450204637968,0.15445593902006916,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.25148443741142257,-0.13437524207232543,023530,,
