video_id,published_at,view_count
I8tBKroMyuQ,2024-05-08T10:19:19Z,9167
O9f9gQKc5Ws,2024-05-08T07:41:55Z,2015
2OPiVGM6xtE,2024-05-08T07:42:49Z,3468
atdoT6PdtoI,2024-05-08T07:42:28Z,1002
6XrKKvdohlQ,2024-05-08T07:43:41Z,2688
oSYSeJi9Cgg,2024-05-08T03:18:49Z,2753
JU7uExUI4po,2024-05-08T03:15:16Z,1657
zCKfQbvUE00,2024-05-08T01:59:47Z,6401
mev2eViOxng,2024-05-08T01:15:32Z,3484
D6WUTf-xTxs,2024-05-07T23:52:03Z,1098
y-n9Vv-YHKg,2024-05-07T23:21:31Z,2792
Y5xWRi0__NA,2024-05-07T10:06:52Z,2061
E-xsAtEgWp0,2024-05-07T10:06:48Z,2827
TLbH__HUVzk,2024-05-07T10:04:40Z,2477
ITS5L7evc1Q,2024-05-07T10:04:27Z,5277
pzVI9S4l6Y0,2024-05-07T09:28:50Z,2153
NGz0jtyCWuc,2024-05-07T07:53:20Z,2297
Kr8unJd2Bbc,2024-05-07T07:49:56Z,1907
F7J8BSKa4fA,2024-05-07T07:44:03Z,1809
T6D_RLyxgdA,2024-05-07T07:44:58Z,2185
vUfZe1tn1cE,2024-05-07T07:15:33Z,9795
odhxtRu3qdQ,2024-05-07T05:24:35Z,2016
OYJJAnOaJog,2024-05-07T05:25:01Z,3418
JSXS6CwUrAE,2024-05-07T05:24:28Z,2289
WtbhLxHeO0Y,2024-05-04T03:49:54Z,2602
cBOld_R-yNw,2024-05-04T03:02:56Z,2078
jdEs6Le6XBI,2024-05-04T02:52:44Z,1691
l73BaqMRp04,2024-05-04T02:51:06Z,1449
OZv6wkqCpmk,2024-05-03T10:15:45Z,136486
BBC5FKt-T2w,2024-05-03T09:22:06Z,8272
A7dkkTyL9EY,2024-05-03T09:21:05Z,3329
OrUz6IuWAdI,2024-05-03T09:20:34Z,6249
9Tm2qdgisXA,2024-05-03T08:58:47Z,5833
ALMcCRZw1hc,2024-05-03T08:03:09Z,1053
KmI2M3S2qyA,2024-05-03T07:59:03Z,1547
bZMEa7qzqxY,2024-05-03T07:45:17Z,3029
SXSsuedf35c,2024-05-03T05:52:36Z,3411
2V4ZDXC89qQ,2024-05-03T05:51:42Z,6114
YY1hbAOel-s,2024-05-03T03:19:39Z,3528
jPi4WsJrxUo,2024-05-03T03:03:45Z,1403
S7EVIKGlwPo,2024-05-03T01:59:49Z,2989
GSsQDt-4HKc,2024-05-02T10:02:02Z,2011
_niQgXEA2KU,2024-05-02T10:01:40Z,3640
PlhYHZv6k98,2024-05-02T09:55:09Z,5593
GBkzrrMsh1k,2024-05-02T09:55:27Z,5311
yPZB9iTMwwk,2024-05-02T09:51:21Z,2223
5clSmdg4oSU,2024-05-02T07:50:09Z,1593
KbAarzrldwE,2024-05-02T07:45:04Z,1288
GdD3lvHVM6k,2024-05-02T07:42:42Z,1745
G8ayyfD4GcI,2024-05-02T07:41:26Z,2881
hT-lUZgwwdM,2024-05-02T05:30:47Z,5834
wMdo9x07sQA,2024-05-02T03:13:11Z,3413
MciCu4yXf20,2024-05-02T03:11:29Z,2277
y6HXOKqeyNI,2024-05-02T03:11:09Z,1592
bF7uHGxXWos,2024-05-02T03:08:55Z,2051
UlonaxQvtvQ,2024-05-02T01:11:49Z,1522
A_-XNObY6fI,2024-05-01T23:31:00Z,1304
s3BqPvDNYSU,2024-05-01T02:00:18Z,2308
9Ubu8CPodYI,2024-04-30T10:05:47Z,5681
gZzsO3b2wwM,2024-04-30T10:04:17Z,8798
l59vi-k4e6s,2024-04-30T10:03:22Z,3277
FexnJTd-wC0,2024-04-30T07:57:56Z,4362
CDrnl1InIkE,2024-04-30T07:52:49Z,4782
Nu8ZJVjKpww,2024-04-30T07:45:21Z,3044
3p0EyX8P5QQ,2024-04-30T07:43:33Z,1712
DylIWkmQJC0,2024-04-30T05:43:10Z,3648
eg5C37QkOlc,2024-04-30T05:41:40Z,4599
WVd0b50FxH4,2024-04-30T05:20:01Z,1550
xf7m7__D3WE,2024-04-30T05:11:37Z,1404
2GLDJS6i5Eo,2024-04-30T01:12:47Z,5976
m3ZSdgFhE9U,2024-04-29T10:08:57Z,3170
kcE7zlF2fOU,2024-04-29T10:01:12Z,4246
PIFg8s9m5uQ,2024-04-29T09:51:28Z,2055
toTY4PnfdF8,2024-04-29T09:42:04Z,3265
RQwmvr7UiaY,2024-04-29T07:48:44Z,1035
bhobQlZqfUk,2024-04-29T07:42:54Z,7933
iZaawTKooGs,2024-04-29T05:40:46Z,7939
2xW_-92A19g,2024-04-29T05:28:52Z,5760
k9vmjsF6GKE,2024-04-29T03:06:43Z,3614
uEro3--wMOE,2024-04-29T03:07:18Z,1912
tLn1fjCJ8ls,2024-04-29T01:49:13Z,1919
x4TapovX_vA,2024-04-28T23:51:55Z,1934
-5ZQ4T_bFc4,2024-04-27T03:08:17Z,1137
NF6rsyl-JXg,2024-04-27T02:55:56Z,1746
8FobXo6HzEA,2024-04-26T10:15:37Z,2060
Gu_KUi8fhoM,2024-04-26T09:32:34Z,9782
f2Q_hZywtBo,2024-04-26T09:30:06Z,1308
YFZUW7iBwYg,2024-04-26T09:27:46Z,1046
bikBaoPgwHM,2024-04-26T07:53:36Z,12121
DPvOtm_OSfs,2024-04-26T07:45:22Z,2508
-tsLll9tVcA,2024-04-26T07:45:24Z,9109
nFYt3iMAKiU,2024-04-26T05:32:32Z,1687
Rst3k_KCBFY,2024-04-26T05:29:39Z,1446
2ntzf2YRjHI,2024-04-26T03:22:37Z,4012
ITvxnxruqZU,2024-04-26T03:18:43Z,2271
Mc8ybOtlp0E,2024-04-26T02:46:50Z,2354
Y4XoSxQh3JY,2024-04-25T10:05:04Z,1497
D0ANW88tG-E,2024-04-25T07:51:45Z,1321
BaoTiZtA_xk,2024-04-25T07:44:02Z,1403
o9aOwJnGm_s,2024-04-25T03:19:33Z,1016
apMMRGiJeyw,2024-04-25T03:17:30Z,5062
SYmgM_jS020,2024-04-25T03:13:26Z,1306
