,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
33,한화케미칼,2016,Q3,에너지_화학,-0.07329964740484654,-0.030530114545184395,-0.1519597432416151,-0.022980659698235262,-0.03639113544168504,0.027530202516238278,-0.03254546666001118,009830
33,OCI,2016,Q3,에너지_화학,-0.08019995721843763,-0.022435480311527534,-0.8587091110482227,-0.038988220222630154,-0.008698576153691406,-0.003966911971252429,-0.106069802875772,010060
33,S-Oil,2016,Q3,에너지_화학,0.13137804526155245,0.1446951238210885,-0.8186836935473553,0.24629121920788943,0.0007415613572416824,0.025318409136926734,0.052281094137023046,010950
33,LG이노텍,2016,Q3,정보기술,-0.10697649706752957,0.21357332162082843,-1.1966137990474899,0.2570739803901321,0.15378093558245198,-0.20752924478167234,0.7022363716956747,011070
33,롯데케미칼,2016,Q3,에너지_화학,0.03567162649136499,0.027343876839168946,-0.07397176887832624,0.19251788525177815,-0.07537014732700897,0.04562814788117575,0.052782709557332705,011170
33,금호석유,2016,Q3,에너지_화학,0.178539035203508,-0.054518125893946556,-0.6917322672873063,0.013444444311431214,-0.24103645869302703,0.013689269970752926,-0.04270229543123574,011780
33,SKC,2016,Q3,에너지_화학,-0.012310610291791764,-0.03528742150230124,-0.7913215243705617,-0.067396330697578,-0.024367827856245472,-0.0019248659273066737,-0.08921682342724523,011790
33,한솔케미칼,2016,Q3,에너지_화학,-0.023393262799784063,-0.04867404159460942,0.15115835558245272,0.2987267653153205,-0.5011022144639175,0.09664994593693432,-0.23323614915817706,014680
33,동원시스템즈,2016,Q3,에너지_화학,0.04719676204808745,-0.05642456266926743,-0.03803952300682789,-0.20486169137491417,0.07151298563021324,0.21622897820230502,-0.18031479788544857,014820
33,유니드,2016,Q3,에너지_화학,0.05530676296054313,0.019716797605515923,-0.23093284701738237,-0.08641627116683537,0.5551982169050551,0.0201822105774887,-0.20319557636778934,014830
33,삼성에스디에스,2016,Q3,정보기술,-0.16251481540448273,0.06192476956439208,0.04099597341020633,0.02848049414952114,0.27988327639484956,0.015493926936973157,-0.18896429817472,018260
33,일진머티리얼즈,2016,Q3,정보기술,-0.278990304761328,-0.19215011727912434,-0.21072680176748437,-0.26592051164915487,-0.03202776400594942,0.10152801358234287,0.1701028630281196,020150
33,남해화학,2016,Q3,에너지_화학,-0.07088510526180938,-0.17267764207390202,-0.5270314565859129,-0.18027657556506593,0.24061395478836567,0.020197367392865706,0.029847434659263455,025860
33,신도리코,2016,Q3,정보기술,0.052313075151563165,0.10927307482889614,-1.1424959376527308,0.13667323763146833,0.041574095777622944,0.0007333084492606723,-0.1761236273151812,029530
33,LG디스플레이,2016,Q3,정보기술,-0.11853559606636194,0.08687229409853447,-3.0572795791614173,0.11140608929794205,0.044175374648425914,0.016732703175232677,-0.010848458177553769,034220
33,SK,2016,Q3,정보기술,0.019303366413699084,-0.013986069977635296,0.5629651438572387,-0.2264468633671306,0.04834124630297687,0.006995080489404337,-0.052853187063608864,034730
33,한미반도체,2016,Q3,정보기술,-0.057284077974767214,0.6462201012092414,-0.2296503749009423,-0.248535078385962,6.611078668254757,0.02147621998506466,0.10217607495223895,042700
33,LG화학,2016,Q3,에너지_화학,-0.08704468603024589,0.01049195156837568,-0.2576468985885406,-0.004627412884804172,0.2453092270106343,0.024404266056518464,0.1329710533935885,051910
33,LG전자,2016,Q3,정보기술,-0.11748908641648959,0.0077938680719298326,-1.5129533950261478,-0.03473049514685922,0.06956471338479098,-0.010516681382106041,0.3294163164824904,066570
33,휴켐스,2016,Q3,에너지_화학,0.20940753308036575,-0.02532928958173364,-0.18730786941236954,-0.050719343131085726,0.0017537692872904298,0.04483897832719563,-0.07566020460746851,069260
33,GS,2016,Q3,에너지_화학,0.10081430080733725,-0.026517559900595455,0.15347400326416416,0.19102478799911982,-0.1456064407620833,0.0032320294566003938,-0.049149483359905155,078930
33,휴비스,2016,Q3,에너지_화학,-0.05072403428346787,-0.08433603152760505,-0.8459761774939107,-0.12019216417917433,-0.008628139515026723,0.009293716391529427,-0.10419276681321762,079980
33,후성,2016,Q3,에너지_화학,-0.06880889913750857,-0.22181028366296018,0.10809192508489285,-0.35573069770977006,-0.11665564803845618,-5.641617385959944,-0.07637972166864676,093370
33,SK이노베이션,2016,Q3,에너지_화학,0.051667529023881956,0.03241926434779674,-0.5854302713046367,0.27729596956848335,-0.002891290284650072,-0.00583457769061102,-0.09458998284383087,096770
33,코오롱인더,2016,Q3,에너지_화학,-0.1350028536819947,0.06035211035085353,-0.3110959038358607,0.07541786975251785,0.030172711513898554,0.004593075945039438,-0.13083527098628683,120110
