,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,유동부채 변화율,비유동부채 변화율,이익잉여금 변화율,Label,Code
2,한화케미칼,2024,Q2,에너지_화학,-0.04264879492101605,-0.0012468062685135894,0.7355720888076223,-0.0014336706607488425,-0.0009173997913426435,-0.013771070335748314,-0.2414832138755157,009830
2,OCI,2024,Q2,에너지_화학,-0.2171507704200646,-0.43609541294174237,-1.0191001816807146,-0.824009312457985,0.0892282854935631,-0.012221740358350552,-0.1191115966435922,010060
2,S-Oil,2024,Q2,에너지_화학,-0.013388768674356087,-0.02611821106789003,-0.6474951654123566,-0.032205286979537506,-0.007490776934864218,-0.0031327482345312463,-0.05363911926143122,010950
2,LG이노텍,2024,Q2,정보기술,0.1075534805657655,-0.0733182830609993,-0.5715481171548118,-0.1447615074215003,0.03931914077396925,-0.008970668949790817,-0.25267422180303534,011070
2,롯데케미칼,2024,Q2,에너지_화학,-0.26910866888493923,0.001953333357380238,-0.48637716198759684,0.06406826022620127,-0.110559074978407,-0.0019522302710692774,0.04915451021900591,011170
2,금호석유,2024,Q2,에너지_화학,-0.05750911088488723,0.08843016740913145,0.41543862854746405,0.016948925538910364,0.3288496157060148,0.02518069433251169,-0.08354305760830244,011780
2,SKC,2024,Q2,에너지_화학,0.14374381996085936,-0.02482198083136078,0.7307936625128626,0.20375141515523687,-0.25078444791258125,-0.03233498206178598,0.01559470582586818,011790
2,한솔케미칼,2024,Q2,에너지_화학,-0.116695200507837,-0.23857693459186924,-0.013224034104035387,-0.04497065279371104,-0.4822590143144845,0.0369864279300236,-0.20445172140632356,014680
2,동원시스템즈,2024,Q2,에너지_화학,-0.0024224415432997776,-0.04951188948227114,0.867271444073469,0.04345914633760417,-0.29465025041496073,0.18242343314281917,0.19999148706067277,014820
2,유니드,2024,Q2,에너지_화학,-0.1550034915625242,-0.05011108531660691,0.30178117353958056,-0.15972761633925758,0.8547257667389765,0.020852345419390295,-0.16423103730031866,014830
2,삼성에스디에스,2024,Q2,정보기술,-0.0688738226729983,-0.1357518780924074,-0.10219725239478461,-0.1651707731692773,-0.06042362328264206,0.022461359493793243,0.060844780178995965,018260
2,일진머티리얼즈,2024,Q2,정보기술,-0.2064863183738475,-0.07736998796425898,-0.516977089281462,-0.8600957672107149,2.937165587077289,0.0017953329458606504,-0.013344156443558255,020150
2,남해화학,2024,Q2,에너지_화학,0.007477249223327605,0.18244532514113465,-0.35082767585536967,0.19972125464820478,-0.09251859753047764,0.023890306702334385,0.030924357925593268,025860
2,신도리코,2024,Q2,정보기술,0.05250804077341569,-0.2615689470470619,-0.4134416764545432,-0.2861868574286567,-0.05666908811637028,0.028801613597154718,0.14739875270247443,029530
2,LG디스플레이,2024,Q2,정보기술,0.06870928476030173,0.007633871386800717,-0.2899088117614218,0.06443555478254148,-0.13774984175422011,-0.7015702066185645,-0.016816672104377678,034220
2,SK,2024,Q2,정보기술,-0.10748432094858457,-0.03804529796532152,-0.784663972952915,-0.059123611474501625,-0.021018877371066114,-0.00334639405142656,0.12210989641145588,034730
2,한미반도체,2024,Q2,정보기술,-0.15253733602420821,0.04021926901858519,0.8745190675520158,0.3215903948720724,-0.3709942529921023,-0.05444577428475594,-0.19476319905215403,042700
2,LG화학,2024,Q2,에너지_화학,-0.22643493370525397,0.023574530725790188,2.5436175666438823,0.0995449189425861,-0.05413370834080233,0.005495880287949895,0.10172354717191566,051910
2,LG전자,2024,Q2,정보기술,0.009470725120391758,0.011351255514969072,1.077848526877653,-0.03571004780495368,0.09208874811997081,0.09101756733020117,0.03059741145357381,066570
2,휴켐스,2024,Q2,에너지_화학,-0.02123740846212225,-0.14494406079796474,-0.318188546702596,-0.16990573456597013,0.008238967309109446,0.03278567204369964,0.09038181990938945,069260
2,GS,2024,Q2,에너지_화학,0.05051795633282552,-0.390704192813801,-0.9652990367211267,-0.36601145898156695,-0.4207963514071873,0.002187011363355529,0.013343954393894034,078930
2,휴비스,2024,Q2,에너지_화학,-0.10933233090677294,0.05334979584555444,-0.4631621703240707,-0.026504198711775118,0.2218774895595672,-0.6170913227295232,-0.13919425521309284,079980
2,후성,2024,Q2,에너지_화학,-0.11886519922213967,-0.03153917676673479,-3.9084564939610433,-0.07620033397520587,-0.0055897574440724185,0.099809722150497,-0.06854425521309285,093370
2,SK이노베이션,2024,Q2,에너지_화학,-0.034405499691087096,-0.02825157534357714,-0.9494615861003429,-0.08301970577271878,-0.01795186605350141,-0.0031516965115366835,0.12187734555836327,096770
2,코오롱인더,2024,Q2,에너지_화학,-0.07580406579956045,-0.018293887244412277,0.8143469687761786,-0.05078444804029547,0.0819735853025092,0.012032566665970412,-0.08915894447862957,120110
