code,name,year,quarter,sector,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_금리 변화율,M_실업률 변화율,M_국제유가 변화율,Relative Return,Label,Code
17670,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.11029912630563865,-0.003648748977655325,-0.02220332698282801,-0.14241104452101316,-0.01145480547824973,-0.0639505102429363,0.011504946173900521,0.009620214523502035,0.012626733157718117,-0.09979230379250004,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,-0.03069438790843103,-0.07615511704422152,017670
17670,SK텔레콤,2019,Q1,커뮤니케이션서비스,0.10494557182599906,0.015735966993598582,0.030206472034496112,0.2334054878953622,-0.010327443684959525,0.07481362039293216,-0.0021061115126019825,-0.0013864703493183805,-0.013154394822742388,0.17899644451985597,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.06716970112969795,-0.03069438790843103,017670
17670,SK텔레콤,2018,Q4,커뮤니케이션서비스,-0.15189157848700907,0.12163372674857986,0.0658735802080499,0.265780109882952,0.10349797179570941,0.15523577006004552,0.009221490368607643,0.01051178399762187,-0.02593612462793604,-0.16521375225341228,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,-0.07653364974184323,0.06716970112969795,017670
17670,SK텔레콤,2018,Q3,커뮤니케이션서비스,0.03247544295497429,-0.004888432243591478,0.002507384770977561,-0.03503735417546738,0.011892405624494007,-0.0035575512644350216,0.00574980303912076,0.00630192075598246,-0.005528182239996515,-0.1565090597074501,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.09907619067919897,-0.07653364974184323,017670
17670,SK텔레콤,2018,Q2,커뮤니케이션서비스,-0.12209372050103517,-0.0021514953556308614,-0.028425972783139297,-0.29334512525508194,0.06711944148177951,-0.08631735955097675,0.013493541272320275,0.011678571102223811,-0.015627373652267407,-0.0026485618417524392,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.25329261677180526,0.09907619067919897,017670
17670,SK텔레콤,2018,Q1,커뮤니케이션서비스,0.6154245457522602,-0.004092260538874237,0.08724679959191661,0.015354487696755514,0.12944612665644084,0.07789031245204447,0.10304683751091126,0.09382436960561624,-0.04026284613603526,-0.01606245919767646,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,-0.06036099655273837,0.25329261677180526,017670
17670,SK텔레콤,2017,Q4,커뮤니케이션서비스,0.037929439711723134,0.020317736934436725,0.022876677739433138,0.053217123202783156,0.026278426737371907,0.03827884831800432,0.010236818087558275,0.01231973225323002,-0.0135030932642618,-0.10790862413235713,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.019053309746288723,-0.06036099655273837,017670
17670,SK텔레콤,2017,Q3,커뮤니케이션서비스,0.04984995735995512,0.019482056724001717,0.023784896207182715,0.05645290973579309,-0.01260316816671836,0.017010845729057644,0.02944475190956619,0.028480324168502325,0.01508410968507512,-0.0901225916409285,0.33935999397302363,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.14516512165094828,-0.019053309746288723,017670
17670,SK텔레콤,2017,Q2,커뮤니케이션서비스,-0.05072632255985299,-0.006305445592696524,-0.01285058584558374,-0.0642462529516441,-0.06538800873722472,-0.06489871949743153,0.02242256388268582,0.026762935124215348,0.007018882393401871,0.05223534124115825,0.0031979269889852446,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.1017951925832758,-0.14516512165094828,017670
17670,SK텔레콤,2017,Q1,커뮤니케이션서비스,-0.005001754929850555,-0.032454863139386725,-0.02850536929888492,0.025680979176373686,-0.09240203583521867,-0.04530059097789241,-0.01827381256794125,-0.015321224996587612,0.00964902098942444,-0.49732529778656376,-0.014466991451362876,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.1265149732385295,0.1017951925832758,017670
17670,SK텔레콤,2016,Q4,커뮤니케이션서비스,0.12460758233859415,0.037885425998522626,0.049528650685828124,0.2900757314357416,0.005719066125057681,0.10266720133522633,0.0158317790634106,0.011272637202128566,-0.013972599648267026,2.2754381725318,0.04640924420919723,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.04982150810956108,-0.1265149732385295,017670
17670,SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.08554314573090449,0.06983629724931584,0.045974956774350595,0.02658651482792207,0.11333649565181214,0.08215901897629174,0.018909219990580706,0.021387877360414587,0.0031685116501098953,-0.4419340168183319,0.031068692388493746,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.01600971733972347,0.04982150810956108,017670
17670,SK텔레콤,2016,Q2,커뮤니케이션서비스,0.13215845161126172,-0.01770561813547422,0.002676648924128555,-0.027738886590991774,-0.01474734601230332,-0.019456211735974005,0.02078781277190256,0.018294949240986735,-0.0020246841696035522,0.1124901419329023,0.0020153696988072234,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,0.003591069211464598,-0.01600971733972347,017670
17670,SK텔레콤,2016,Q1,커뮤니케이션서비스,0.15879727100760666,-0.022408740273466843,-0.0011658560483588376,-0.006979623098061327,0.03778104596630394,0.021098523829247595,-0.019388903598981155,-0.016301509638258715,-0.7532638224528367,0.5331823426338183,-0.022764512415763827,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,0.032929691692332404,0.003591069211464598,017670
30000,제일기획,2024,Q4,커뮤니케이션서비스,0.2993049200856277,-0.13242883929203608,0.14156555001869853,0.3472651482805591,-0.06031112338234135,0.33121187827808907,-0.030709852620139144,-0.03082291638723167,0.05727746544896717,-0.48564492702846485,0.0,-0.994560691568474,-0.9959313757581579,-0.9934543328454053,-0.9957120215420353,-0.07174559595334251,-0.07174559595334251,030000
30000,제일기획,2024,Q3,커뮤니케이션서비스,0.019957069056848464,-0.023913105525204537,0.0034787408108447604,-0.044648762288098776,-0.11785662488479332,-0.047761331244943306,0.0442610613555523,0.055086593650148785,-0.03084957707970004,0.3232092108282014,0.0,-0.2377021247854798,-0.11983510689291532,-0.09523809523809512,-0.05674568795778523,0.14019050476377237,-0.07174559595334251,030000
30000,제일기획,2024,Q2,커뮤니케이션서비스,-0.10442260320081476,0.01432360956832901,-0.0632299250303392,-0.1679893938911874,0.2246163064497455,-0.156491795665489,0.0424512655515219,0.05415895897610734,0.20776368592727157,3.355280056921444,0.0,-0.110334699467731,0.02546205269366908,-3.3306690738754696e-16,0.01979840167061564,-0.05285491260701005,0.14019050476377237,030000
30000,제일기획,2024,Q1,커뮤니케이션서비스,-0.15846026658595225,-0.01795677429789866,-0.114512244246884,-0.07349167177832172,-0.15602727270641892,-0.07613755544677547,-0.13277631799308598,-0.15850796286100288,-0.1496869789609433,-0.7094246593806505,0.0,-0.11265192787422551,-0.12136131985833976,-0.011764705882352788,-0.008599753155233536,0.03465818367887934,-0.05285491260701005,030000
30000,제일기획,2023,Q4,커뮤니케이션서비스,0.27254319590224907,-0.11227460018553848,0.1206005913372068,0.4276508779626098,-0.14611202184982097,0.3975466628148432,-0.07283682502893873,-0.08685851950533419,0.21478620181307329,-0.2593973654058588,0.0,0.10965773361610065,0.00757180156657955,0.0625,-0.03388722209400741,-0.22514020518944383,0.03465818367887934,030000
30000,제일기획,2023,Q3,커뮤니케이션서비스,0.19333946784640532,-0.03462633401029647,0.09156297767869992,0.1662498094438305,0.05413660886702765,0.15977794300597248,0.03660892562807083,0.045498562585777336,-0.07373510307417508,0.06914010929744885,0.0,-0.028955398190522508,0.11207897793263655,0.03896103896103886,0.106533304958502,0.10887430073332618,-0.22514020518944383,030000
30000,제일기획,2023,Q2,커뮤니케이션서비스,-0.08756971420243853,0.007954113520346473,-0.04725870094247164,-0.18009841111671931,-0.008969106596473653,-0.1718433079886782,0.04881886590343987,0.06047130699394221,0.10223772615755466,5.5832743116618495,0.0,-0.3075171004307199,0.0022310602386272915,-0.04938271604938271,-0.03519218134034163,-0.021654007406326094,0.10887430073332618,030000
30000,제일기획,2023,Q1,커뮤니케이션서비스,-0.2408839965092454,0.006126323116726562,-0.15314703349718706,-0.16828315398882965,-0.050276122859960304,-0.1632678750954245,-0.12269132531253912,-0.14419592461734254,-0.121192904736103,-0.7911847592282029,0.0,-0.11353477832962133,-0.12061758935426237,-0.05813953488372092,-0.08337411073888668,-0.08124400252393199,-0.021654007406326094,030000
30000,제일기획,2022,Q4,커뮤니케이션서비스,0.09833112622041051,0.0011243776547245066,0.06171406790343914,0.1760886629754297,0.00755461555565784,0.16778690896649096,-0.015176625670299648,-0.017235586433532735,-0.058870403120793724,-0.36290426556176814,0.0,-0.11456608043309557,0.11445954938682568,0.023809523809523725,-0.12070563315019511,-0.1466436054507237,-0.08124400252393199,030000
30000,제일기획,2022,Q3,커뮤니케이션서비스,0.1189880854043488,0.04545803813005622,0.0901069422358649,0.1261978527667671,0.9106812650167952,0.14944479561248003,0.04135100886677101,0.049771705735969674,0.06328292242083311,0.09199399702363609,0.0,0.09093510066157107,0.0359464250541639,-0.023255813953488302,-0.11299650647329962,0.06391421923812787,-0.1466436054507237,030000
30000,제일기획,2022,Q2,커뮤니케이션서비스,-0.0853386743668183,0.039504957280382724,-0.0400556505457883,-0.14838857637521152,0.2331005967536235,-0.1405089220678315,0.03498190674739776,0.04279054587673503,0.12912124102287814,1.1921778872352817,0.0,0.38636857995042173,0.2746673361787626,-0.033707865168539186,0.13207484462760455,-0.05083642078624897,0.06391421923812787,030000
30000,제일기획,2022,Q1,커뮤니케이션서비스,-0.10559891392204301,-0.00788041488060831,-0.07246188589211944,-0.011026302672022426,-0.29501004096888794,-0.01918689621873526,-0.09562325610677491,-0.11223097043996388,-0.056999417177961864,-0.09522728146889159,0.0,0.09364288108448604,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.15199566637072034,-0.05083642078624897,030000
30000,제일기획,2021,Q4,커뮤니케이션서비스,0.19106938571835563,-0.059907613707981144,0.09219154680740549,0.25867686911420007,-0.16489745294566327,0.24059480314205328,0.0014701417902929226,0.0026574838961159752,0.172430466255999,-0.39869773904664585,0.0,0.4025512712822732,0.16812521036687933,0.02083333333333348,0.08325393584683072,0.053170724149639484,0.15199566637072034,030000
30000,제일기획,2021,Q3,커뮤니케이션서비스,-0.04733319342278597,-0.0033254684378952737,-0.03046754859409928,-0.12904180288434608,0.2941167944549572,-0.1167121636173667,0.025481375185991917,0.030220739722238044,0.01764023978494622,-0.045546423509974066,0.0,0.01761921683046319,-0.05306772908366497,-0.1504424778761062,0.06736077481840197,0.06907797004025064,0.053170724149639484,030000
30000,제일기획,2021,Q2,커뮤니케이션서비스,0.07211221069232643,0.005300448741417663,0.045483612118683237,-0.00611021268251144,-0.1427418317682173,-0.010704443838659872,0.07520321783527661,0.08900687748166147,0.2915962481673817,2.013867402893098,0.0,0.7421096287815034,0.11734330484330613,-0.11023622047244086,0.131754905184698,0.020513327195747593,0.06907797004025064,030000
30000,제일기획,2021,Q1,커뮤니케이션서비스,-0.10998181434949894,-0.003523179407943222,-0.07039909607685957,-0.02318066897029747,-0.1252797673390882,-0.02699947357864252,-0.0868289798769365,-0.10144435722397349,-0.12047238255195003,-0.6497747714262587,0.0,2.0127382750040668,0.17195325542571194,0.016000000000000014,0.3732219462632649,0.079842253040428,0.020513327195747593,030000
30000,제일기획,2020,Q4,커뮤니케이션서비스,0.09317418808947142,0.04905118185682733,0.07634189120056178,0.09120409688833675,-0.3794402905943912,0.06110366987805471,0.07299878269505466,0.08751362380338445,0.046614108852829794,0.38855740543086137,0.0,-0.3780443147289393,0.13205764233403983,0.04166666666666674,0.030879044146171264,-0.2504967954104901,0.079842253040428,030000
30000,제일기획,2020,Q3,커뮤니케이션서비스,0.05673008917488542,0.022168900859796503,0.043273271388527546,0.06725738196190845,0.09704175623939038,0.06911377110020611,0.021565903880423676,0.025108371050389433,-0.008522793723607314,-0.3073844132950123,0.0,29.267844017171594,-0.01328671328671327,-0.032258064516129115,0.464159945473134,0.0917477094704256,-0.2504967954104901,030000
30000,제일기획,2020,Q2,커뮤니케이션서비스,-0.0757605080207524,0.035362922255029794,-0.03545259494108499,-0.15808641084629116,0.31131999934405075,-0.13887374181052836,0.04282272612230442,0.0534889375567853,0.007545498586065236,3.3668808186800074,0.0,-0.9744470971009336,-0.0835291604358025,0.15887850467289732,-0.41825270948982285,-0.182698934053911,0.0917477094704256,030000
30000,제일기획,2020,Q1,커뮤니케이션서비스,-0.08926163329303816,0.005414290402709687,-0.057053448603500145,0.007701549799054241,-0.07144147473566254,0.0041983769826046125,-0.08582726173434307,-0.10405129185296658,-0.32599964913221413,-0.720841749030648,0.0,2.326416414584117,-0.060040160642572116,0.00943396226415083,-0.20454187036744997,0.026178521617852196,-0.182698934053911,030000
30000,제일기획,2019,Q4,커뮤니케이션서비스,0.09309723343974885,-0.02723915249269826,0.04895303625478031,0.05981698186772855,-0.0649327504356404,0.05359513309707009,0.036459502227314644,0.04541884817579378,0.1893288738765202,0.8054966944387512,0.0,5.380260221408914,0.191387559808615,-0.05357142857142849,0.023897949297593923,-0.1738042851186514,0.026178521617852196,030000
30000,제일기획,2019,Q3,커뮤니케이션서비스,0.09967298803388558,-0.044303822691770134,0.042082411654702945,0.05259056014491437,-0.044953532821404685,0.04725587116391061,0.03171588394201885,0.03817782146576243,-0.13991169573652307,-0.5150833881039572,0.0,-0.9303677156060576,-0.21649484536082508,-0.05084745762711873,-0.10146539633409102,-0.1747267235072112,-0.1738042851186514,030000
30000,제일기획,2019,Q2,커뮤니케이션서비스,-0.08803262870788953,0.05400286279822342,-0.03607400279173811,-0.14259431798291444,0.007710511939543974,-0.13554269923169837,0.045734051421142174,0.055597797357381795,0.23905154283726993,4.94347044149858,0.0,0.17798441463015324,-0.10064059339177356,0.017241379310344973,0.09107698802174014,0.060018604420123745,-0.1747267235072112,030000
30000,제일기획,2019,Q1,커뮤니케이션서비스,-0.0874624260629091,0.035906136793417254,-0.04589620911811021,0.00045826249044567113,0.3178387953850108,0.011891462891695737,-0.0789937885732368,-0.09360183709435288,-0.1857472201902226,-0.656398503907373,0.0,-0.6874179652905958,-0.09282764948769218,0.01754385964912264,-0.06709658363690052,0.08636396622511665,0.060018604420123745,030000
30000,제일기획,2018,Q4,커뮤니케이션서비스,0.11132612469908376,-0.0005557753452948289,0.07093370663778575,0.14070550713672603,0.058827332191587756,0.13753669890376563,0.01619339899477268,0.021556650050054138,0.094962274908718,0.089077228131621,0.0,0.1528942253920036,-0.10693799508331026,-0.08800000000000008,-0.09983604378074207,0.05476177228069047,0.08636396622511665,030000
30000,제일기획,2018,Q3,커뮤니케이션서비스,0.04485568634754,0.00885074124226759,0.03156426141783264,0.025920015260298745,-0.15752681434478555,0.01734665861202589,0.03435573133410097,0.042363875153523356,-0.16516160011991254,-0.5645843098024066,0.0,0.0442397512820667,-0.09246405552800974,0.11607142857142883,0.009709172259507959,0.1817587279625133,0.05476177228069047,030000
30000,제일기획,2018,Q2,커뮤니케이션서비스,-0.04397717547131341,-0.0025096289699270136,-0.02907691553433056,-0.126826344523974,0.1397698100584206,-0.11717580399095018,0.04121324587667563,0.05055692012147861,0.254748586121782,3.9585017986757265,0.0,0.3971853095173552,-0.0044422507403751865,0.009009009009008917,0.11515816784752042,0.1291982357360479,0.1817587279625133,030000
30000,제일기획,2018,Q1,커뮤니케이션서비스,-0.0842692007859005,0.0039306365864122395,-0.05441892465624454,-0.011304725803776616,1.0944769930920866,0.00795873541451897,-0.08741173775061994,-0.10451152018512588,-0.1212545250925886,-0.6329989130409787,0.0,-0.2528409114579355,0.08530869157626775,0.01834862385321112,0.08575762500677153,0.07672048559557727,0.1291982357360479,030000
30000,제일기획,2017,Q4,커뮤니케이션서비스,0.12500038207036956,-0.017580467437628755,0.0723292179156485,0.15700479275525603,-0.5619326942757024,0.12484538547706991,0.029247002417571055,0.03357778067484363,0.11581637379242937,0.22682460129969795,0.0,-0.3500195788744318,0.094065934065934,-0.0267857142857143,0.18077144502014986,-0.03791708898999439,0.07672048559557727,030000
30000,제일기획,2017,Q3,커뮤니케이션서비스,0.06596135095965439,0.10146721389446056,0.07880783581835527,0.12894438740419822,0.17985609952771386,0.1311277064690739,0.03646499677654935,0.04320223494102171,-0.01532109333546261,-0.4476295466558581,0.18116135033724334,0.15372330132051748,0.03346456692913535,0.018181818181818077,0.04912421985101645,-0.08097144900981183,-0.03791708898999439,030000
30000,제일기획,2017,Q2,커뮤니케이션서비스,0.06774097588216099,0.02016083781438005,0.0500219571156264,0.04250603383373841,0.0016044264337238268,0.04068355565306314,0.045443534504876704,0.05647350785534577,0.3749717652915874,1.212199265310217,0.040697780874909606,-0.1259798444991046,0.01678214010777368,-0.00900900900900925,-0.07470193740685538,0.0015425676114256687,-0.08097144900981183,030000
30000,제일기획,2017,Q1,커뮤니케이션서비스,-0.22855484173205887,0.006219445027110693,-0.15514505828069824,-0.2968984068317426,0.29628036573400585,-0.28226406103438084,-0.0315944992528826,-0.0373565811428449,-0.3260885088268225,-0.6830715968718473,0.05745864964893732,0.5158067335463936,0.13548951048950886,0.0277777777777779,0.09135267010029824,-0.05491420964243015,0.0015425676114256687,030000
30000,제일기획,2016,Q4,커뮤니케이션서비스,0.262058341221147,-0.06076714085593282,0.13958421026194578,0.31767639502267886,0.1277908213287382,0.3122256027177701,0.012940930547204577,0.015756367652222103,0.274688246507905,3.820757737937172,0.08866831924039786,0.9720054193181309,0.3210161662817601,-0.06896551724137923,0.07425742574257432,0.06370995993432076,-0.05491420964243015,030000
30000,제일기획,2016,Q3,커뮤니케이션서비스,0.03489865436104589,-0.005538247226896442,0.019176368445905867,0.022362462701954078,-0.2716441877838547,0.01065176511445709,0.020290752147207103,0.025379782463581524,-0.16269055296871737,-0.7211066050468025,-0.050614426651635736,-0.1224419591674838,-0.16954353663214605,0.08411214953271018,0.005784579336604034,-0.06592390631357364,0.06370995993432076,030000
30000,제일기획,2016,Q2,커뮤니케이션서비스,0.03379728514131464,0.020765483854511713,0.028691044821660627,0.005435228844991702,0.21583511553798207,0.012413605453642784,0.03404434101615217,0.04086918170111686,0.3848425924816208,3.261049199451511,0.008474710027922772,-0.027027232119385514,-0.08606485539000996,-0.044642857142857095,0.3509743792660007,-0.01956933386482041,-0.06592390631357364,030000
30000,제일기획,2016,Q1,커뮤니케이션서비스,-0.15924175928551088,-0.04742025935222427,-0.11870567956107692,-0.19536543275997342,-0.3406268155061084,-0.20120209700157177,-0.036704231450991553,-0.04490884000103679,-0.751569782640028,-0.8335603280296989,-0.02439525107265128,-0.03306613361493349,-0.1254024221983725,0.05660377358490565,-0.22660852268380383,-0.0030696829258132045,-0.01956933386482041,030000
