video_id,published_at,view_count
LThgSwKfDd4,2020-08-06T08:23:50Z,3273
U_X7r2keWnI,2020-08-06T08:24:24Z,1237
mcdJhBPANyw,2020-08-06T07:22:11Z,1251
x3L5l0QDahM,2020-08-06T06:40:44Z,3347
7vEexGwrD0Y,2020-08-06T06:38:10Z,1880
jH7DJjuDH8E,2020-08-06T06:38:35Z,8635
xBd7Prq8h48,2020-08-06T05:04:33Z,1943
iUR5jSGMEwk,2020-08-06T04:59:45Z,2060
HQwA9aZscuE,2020-08-06T01:31:55Z,2487
3IDBeIB7a98,2020-08-06T01:23:27Z,2801
cNBO4eSTfk4,2020-08-05T23:46:19Z,1061
_tD163QV54A,2020-08-05T23:39:15Z,1614
o8BiS62eBWw,2020-08-05T23:31:30Z,1050
Ngg3-c5YzZM,2020-08-05T23:29:34Z,1383
dBZj4BKnmYA,2020-08-05T09:06:46Z,3103
NMPHo_G1IyQ,2020-08-05T07:55:13Z,1024
hnRTWlfkRic,2020-08-05T06:53:14Z,15955
bGsjgYMXZF8,2020-08-05T06:38:44Z,7545
02Ew5XWBGQg,2020-08-05T06:36:18Z,5904
1Z2yzIcaHpk,2020-08-05T06:33:35Z,2129
abnzCO3NQn8,2020-08-05T05:09:48Z,1187
RF461BuwqQ0,2020-08-05T05:03:12Z,1433
RZybzYQ5Bzw,2020-08-05T04:58:14Z,2105
4vSwQ1cAVcQ,2020-08-05T02:40:23Z,1257
1HEmB3g4syo,2020-08-04T23:20:50Z,1323
ns92IL78DAQ,2020-08-04T23:12:54Z,1608
vtD2phHUpvc,2020-08-04T06:52:40Z,4806
p_amLQvTJyQ,2020-08-04T06:51:20Z,7506
LmRIe8y-ZnQ,2020-08-04T05:03:57Z,1907
lQDdMzt54zs,2020-08-04T04:59:36Z,2032
1hi5anRF-lw,2020-08-04T04:59:17Z,2064
B0hisNAti4w,2020-08-04T04:58:37Z,1712
bnsDbn0cNNU,2020-08-03T07:17:55Z,1447
SZIIKf9o30Q,2020-08-03T06:31:11Z,4968
ZjxE8Asi2lI,2020-08-03T06:25:50Z,3751
3SYKK5RUFrI,2020-08-03T06:26:38Z,2339
SAuNxHReWl4,2020-08-03T05:10:46Z,2356
nfYOkCeLtn8,2020-08-03T04:57:42Z,1031
wsU3MHB5ig4,2020-08-03T01:30:34Z,1169
ejGQaS4BHTE,2020-08-02T23:27:36Z,1040
qy6gyG4ZWi0,2020-08-02T23:19:39Z,1432
0c5B76tRc9A,2020-08-02T23:18:11Z,1916
KA_Wm1KINRs,2020-07-31T08:38:32Z,1086
kKc3oflsA1U,2020-07-31T08:15:10Z,7240
agP5AohE_Ec,2020-07-31T08:13:09Z,3770
UXaZzCH2gi4,2020-07-31T08:05:51Z,4005
10W06RXWbyQ,2020-07-31T08:06:37Z,3166
KtugSoLEIp0,2020-07-31T07:50:59Z,1834
jI9fPFWJiqU,2020-07-31T07:43:16Z,8232
ByKWex0NGqY,2020-07-31T05:15:08Z,7709
05iKOdPGl5I,2020-07-31T05:06:21Z,1125
Hz7bitljhYI,2020-07-31T05:07:59Z,1548
anyQ5_v3IPU,2020-07-31T01:29:31Z,1194
3IYApJmheck,2020-07-30T08:58:21Z,1652
h6k6j9vpRGY,2020-07-30T06:56:26Z,14663
-NsBaxNvASA,2020-07-30T06:53:38Z,6647
cdGnf-A6k40,2020-07-30T06:48:01Z,6858
GTAuXbvDVuw,2020-07-30T05:02:18Z,3543
erm4yQYE7Cs,2020-07-30T04:52:43Z,1303
8Np2ta5gG_U,2020-07-30T02:41:58Z,1091
JxQUDjMPou4,2020-07-30T01:21:28Z,1095
uUiCFiAdMCA,2020-07-29T23:20:14Z,1112
KlUu-jmIKWI,2020-07-29T23:18:18Z,1672
Ljwehp6liqk,2020-07-29T08:36:32Z,1273
ttySfmPzIjM,2020-07-29T08:24:05Z,4481
F65wZUMwguw,2020-07-29T07:52:29Z,6929
-q0rG35690g,2020-07-29T07:45:16Z,1803
p2c_c265mKk,2020-07-29T06:38:13Z,4293
i5chQTxgUgU,2020-07-29T06:28:30Z,3213
Bdxyq8mqwPY,2020-07-29T05:12:02Z,1413
VMIsISy_CXg,2020-07-29T05:03:54Z,1426
J5NG5uiIdQI,2020-07-28T23:42:16Z,2015
rQokTR5D5mM,2020-07-28T07:48:27Z,2116
ja8xtSKBnAg,2020-07-28T07:16:54Z,2246
1CizFMBYV0Q,2020-07-28T07:14:25Z,10121
mEF5zW-mzhA,2020-07-28T05:00:56Z,2215
LgbZVBrKnEg,2020-07-28T04:53:31Z,3426
YfOV9tVNygI,2020-07-28T01:47:51Z,2592
