code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),총포괄손익
001680,대상,생활소비재,2018,Q4,2019-04-01,"660,797,750,855","1,169,567,401,371","1,830,365,152,226","484,915,248,012","425,604,774,876","910,520,022,888","36,018,248,000","648,333,823,121","919,845,129,338",531721366026,7751362752,-2530138924,-4733451231,
001680,대상,생활소비재,2019,Q1,2019-05-15,"849,550,900,458","1,189,206,483,134","2,038,757,383,592","543,099,362,249","565,594,053,172","1,108,693,415,421","36,018,248,000","653,350,509,316","930,063,968,171",555505322303,31100415147,32526665873,24794094309,
001680,대상,생활소비재,2019,Q2,2019-08-14,"888,231,321,720","1,321,352,697,925","2,209,584,019,645","609,946,905,889","634,236,673,584","1,244,183,579,473","36,018,248,000","696,204,759,772","965,400,440,172",607121787316,27250018944,52791724529,42854250456,
001680,대상,생활소비재,2019,Q3,2019-11-14,"784,573,003,275","1,369,023,124,723","2,153,596,127,998","664,164,328,819","495,032,946,627","1,159,197,275,446","36,018,248,000","718,466,013,337","994,398,852,552",677914899342,35730393617,28434835912,22261253565,
001680,대상,생활소비재,2019,Q4,2020-03-30,"872,766,785,104","1,335,229,766,705","2,207,996,551,809","680,451,302,783","522,307,396,621","1,202,758,699,404","36,018,248,000","735,515,959,314","1,005,237,852,405",616513164084,9341023637,37115896697,24843805616,
001680,대상,생활소비재,2020,Q1,2020-05-15,"1,093,570,829,677","1,325,317,896,067","2,418,888,725,744","812,759,076,291","573,149,266,580","1,385,908,342,871","36,018,248,000","783,623,537,366","1,032,980,382,873",642892326874,39420352716,86774759282,60231475136,
001680,대상,생활소비재,2020,Q2,2020-08-14,"1,103,769,894,785","1,363,906,155,240","2,467,676,050,025","775,430,950,148","611,026,568,953","1,386,457,519,101","36,018,248,000","808,764,386,393","1,081,218,530,924",649592154118,50142619335,45816676821,25357101389,
001680,대상,생활소비재,2020,Q3,2020-11-16,"1,008,224,386,577","1,353,381,736,591","2,361,606,123,168","644,273,362,191","615,571,574,204","1,259,844,936,395","36,018,248,000","846,870,728,735","1,101,761,186,773",701115995184,47024747408,48942279344,38104520721,
001680,대상,생활소비재,2020,Q4,2021-03-18,"1,071,090,999,506","1,258,134,496,209","2,329,225,495,715","649,132,893,559","604,649,516,068","1,253,782,409,627","36,018,248,000","830,476,766,958","1,075,443,086,088",611321865701,-1046418887,-7794645798,-8540789561,
001680,대상,생활소비재,2021,Q1,2021-05-17,"1,193,080,600,009","1,266,573,094,815","2,459,653,694,824","739,683,242,548","631,328,538,788","1,371,011,781,336","36,018,248,000","839,760,292,862","1,088,641,913,488",674965042511,44095930695,40021433985,34510001734,
001680,대상,생활소비재,2021,Q2,2021-08-17,"1,198,597,084,191","1,284,583,438,210","2,483,180,522,401","727,621,815,418","635,534,239,016","1,363,156,054,434","36,018,248,000","871,709,977,149","1,120,024,467,967",698904073070,40679008537,40573211474,31042990302,
001680,대상,생활소비재,2021,Q3,2021-11-15,"1,201,877,351,151","1,337,246,112,858","2,539,123,464,009","737,796,878,328","643,842,119,258","1,381,638,997,586","36,018,248,000","894,760,000,629","1,157,484,466,423",744714392905,28533572284,28523899178,23050023480,
001680,대상,생활소비재,2021,Q4,2022-03-17,"1,235,762,992,276","1,391,643,801,708","2,627,406,793,984","785,907,572,466","632,210,020,995","1,418,117,593,461","36,018,248,000","946,035,255,931","1,209,289,200,523",756688349081,15753434077,64735582720,51407122367,
001680,대상,생활소비재,2022,Q1,2022-05-16,"1,312,551,006,645","1,439,938,291,194","2,752,489,297,839","765,306,938,700","774,268,571,867","1,539,575,510,567","36,018,248,000","945,629,193,817","1,212,913,787,272",812927911428,43461409512,38129523379,28369930867,
001680,대상,생활소비재,2022,Q2,2022-08-16,"1,324,102,552,461","1,519,683,155,577","2,843,785,708,038","769,919,938,749","820,987,043,763","1,590,906,982,512","36,018,248,000","975,852,523,822","1,252,878,725,526",829237816974,45686480179,40641557273,30362110607,
001680,대상,생활소비재,2022,Q3,2022-11-14,"1,409,118,190,353","1,555,075,115,387","2,964,193,305,740","828,200,527,052","854,017,756,659","1,682,218,283,711","36,018,248,000","983,424,442,597","1,281,975,022,029",843734060224,33298728782,13326284295,7571918775,
001680,대상,생활소비재,2022,Q4,2023-03-16,"1,355,152,474,623","1,503,777,957,483","2,858,930,432,106","766,106,968,153","804,102,032,407","1,570,209,000,560","36,018,248,000","1,026,822,328,820","1,288,721,431,546",803734024985,6812914721,23522494378,18435882450,
001680,대상,생활소비재,2023,Q1,2023-05-15,"1,386,903,837,650","1,573,720,055,608","2,960,623,893,258","763,211,157,660","906,289,825,663","1,669,500,983,323","36,018,248,000","1,014,072,842,948","1,291,122,909,935",817288564989,22776672169,18454636112,16032493370,
001680,대상,생활소비재,2023,Q2,2023-08-11,"1,398,605,765,998","1,589,074,435,544","2,987,680,201,542","733,150,339,395","929,617,830,156","1,662,768,169,551","36,018,248,000","1,047,151,779,067","1,324,912,031,991",837956846231,31586090539,38200101678,33120761119,
001680,대상,생활소비재,2023,Q3,2023-11-14,"1,472,130,496,758","1,599,842,238,801","3,071,972,735,559","787,771,158,285","932,878,489,852","1,720,649,648,137","36,018,248,000","1,074,778,302,808","1,351,323,087,422",926582191366,42756310849,37814079659,27626523741,26411055431
001680,대상,생활소비재,2023,Q4,2024-03-14,"1,393,438,558,520","1,596,421,643,820","2,989,860,202,340","745,024,088,114","922,221,026,557","1,667,245,114,671","36,018,248,000","1,059,201,369,882","1,322,615,087,669",813108917979,-7063150512,5206303629,7525166792,36310901322
001680,대상,생활소비재,2024,Q1,2024-05-16,"1,446,164,100,398","1,609,135,538,822","3,055,299,639,220","935,839,616,288","789,120,143,869","1,724,959,760,157","36,018,248,000","1,059,973,781,434","1,330,339,879,063",863373420121,43100893641,37156709324,29609347964,36553092024
001680,대상,생활소비재,2024,Q2,2024-08-14,"1,456,935,264,743","1,620,517,189,076","3,077,452,453,819","978,718,822,589","744,632,328,612","1,723,351,151,201","36,018,248,000","1,082,180,587,977","1,354,101,302,618",863643006620,33587796834,28664094265,22206806543,23761423555
001680,대상,생활소비재,2024,Q3,2024-11-14,"1,419,912,836,325","1,637,042,187,461","3,056,955,023,786","912,680,710,501","745,907,471,176","1,658,588,181,677","36,018,248,000","1,123,417,338,923","1,398,366,842,109",905580269204,46256160651,50881976808,41236750946,44265539491
001680,대상,생활소비재,2024,Q4,2025-03-19,"1,413,742,626,639","1,668,547,958,701","3,082,290,585,340","926,018,674,808","723,048,073,827","1,649,066,748,635","36,018,248,000","1,146,280,738,268","1,433,223,836,705",852423390738,26561487588,23410860127,18290340246,41826969350
001680,대상,생활소비재,2025,Q1,2025-05-15,"1,412,708,828,956","1,691,420,330,876","3,104,129,159,832","953,920,181,456","711,479,459,877","1,665,399,641,333","36,018,248,000","1,156,603,178,478","1,438,729,518,499",913856870086,56772505722,53753449220,40941916358,36134894824
001680,대상,생활소비재,2025,Q2,2025-08-14,"1,336,077,824,309","1,685,417,512,924","3,021,495,337,233","853,809,881,387","731,393,515,206","1,585,203,396,593","36,018,248,000","1,177,467,650,105","1,436,291,940,640",883243005732,34669862997,26418372406,20840358528,-2437577859
