,name,year,quarter,sector,Relative Return,자본금 변화율,Label,Code
31,팜스코,2017,Q1,생활소비재,-0.05020742474204881,0.0,-0.06096342456772376,036580
31,대우조선해양,2017,Q1,중공업,0.0,-0.12394988902722914,0.0,042660
31,두산인프라코어,2017,Q1,중공업,-0.05394518758055367,-0.001574853478076843,-0.11239710964220126,042670
31,한미반도체,2017,Q1,정보기술,0.12138398787809404,-0.05053049098977258,-0.05422343559557907,042700
31,대우건설,2017,Q1,건설,0.017384365568766415,-0.017779366821388698,-0.07214100872307247,047040
31,대우인터내셔널,2017,Q1,산업재,-0.04027023292948792,0.1040371063719443,-0.04366249078850408,047050
31,한국항공우주,2017,Q1,산업재,0.05962125489303439,0.0,-0.41103735527460894,047810
31,동원F&B,2017,Q1,생활소비재,0.0989024494119185,-0.026667267075520806,-0.2286470140673431,049770
31,한전KPS,2017,Q1,산업재,-0.16436966646630802,0.013452070179893028,-0.15239433098220867,051600
31,LG생활건강,2017,Q1,생활소비재,0.11507100709921253,0.1533329056223227,0.0016072670555496108,051900
31,LG화학,2017,Q1,에너지_화학,-0.10419961035131921,0.052875375715772055,0.19258765328568772,051910
31,한전기술,2017,Q1,건설,-0.2067921877794011,0.0,-0.2592446028034107,052690
31,한라홀딩스,2017,Q1,경기소비재,-0.1021957416697249,-0.021671913394505804,0.05662452937092134,060980
31,현대로템,2017,Q1,중공업,0.019221061027493984,0.0,-0.15882906004624808,064350
31,S&T모티브,2017,Q1,경기소비재,-0.11247093076321286,0.0,0.11208294821693737,064960
31,LG전자,2017,Q1,정보기술,0.13136100855079683,0.0,-0.11669096039191877,066570
31,휴켐스,2017,Q1,에너지_화학,-0.004768996206077472,0.06597758035350454,-0.03989788818198102,069260
31,대웅제약,2017,Q1,헬스케어,0.08004819637260743,-0.014062322202053501,-0.0003172633130357431,069620
31,현대백화점,2017,Q1,경기소비재,0.037015750944246854,0.0,-0.11902430488957984,069960
31,금호타이어,2017,Q1,경기소비재,-0.07293272730507593,-0.011736678080482621,-0.15339541323329092,073240
31,에이블씨엔씨,2017,Q1,생활소비재,0.13429772545505658,0.09832192113295268,-0.253690633644007,078520
31,GS,2017,Q1,에너지_화학,0.00961403319906571,0.04212448149165482,0.15696626809613234,078930
31,현대리바트,2017,Q1,경기소비재,-0.021015261874869247,0.010348343670977256,-0.18183364167151939,079430
31,휴비스,2017,Q1,에너지_화학,-0.06413412879612414,0.007424777377551317,0.04440642236662876,079980
31,두산엔진,2017,Q1,중공업,0.10010000691024792,0.00382403590061009,0.0024219262425977522,082740
31,베이직하우스,2017,Q1,경기소비재,-0.033214937048016896,-0.020722246561453606,0.30675324314178054,084870
31,현대글로비스,2017,Q1,산업재,-0.016697783682392824,0.0,0.06391622056542583,086280
31,아모레퍼시픽,2017,Q1,생활소비재,0.16589264307931617,0.03945721376275024,-0.21285698170773493,090430
31,LF,2017,Q1,경기소비재,0.1818703100665439,-0.058634241357687134,0.18590504045239806,093050
31,후성,2017,Q1,에너지_화학,-0.01482954434294586,0.0,0.3119915010323048,093370
31,SK이노베이션,2017,Q1,에너지_화학,-0.021575196265928485,0.03686602963029184,-0.028323131633851178,096770
31,한진중공업,2017,Q1,중공업,-0.03522811246341301,-0.01701955256580756,0.12428388375794037,097230
31,CJ제일제당,2017,Q1,생활소비재,-0.05189363471174286,0.002279681164912173,-0.008414881660580582,097950
31,풍산,2017,Q1,철강_소재,-0.03965446938268989,-0.009344034708715032,0.31121273990611337,103140
31,한국철강,2017,Q1,철강_소재,0.005729494479534837,0.0,0.022062474605313236,104700
31,한세실업,2017,Q1,경기소비재,0.02035724021918365,0.0,0.024166465091946178,105630
31,LG하우시스,2017,Q1,건설,-0.032759136992307994,0.0,-0.059193781531659224,108670
31,영원무역,2017,Q1,경기소비재,-0.011286650760633982,0.0,-0.07557396979023398,111770
31,GKL,2017,Q1,경기소비재,0.004488625696999232,0.0,0.03135287704189706,114090
31,락앤락,2017,Q1,생활소비재,-0.0750493671288299,0.0,-0.08572963193987047,115390
31,코오롱인더,2017,Q1,에너지_화학,-0.034621769607500845,0.029150953685337377,-0.07299427959474722,120110
31,한미약품,2017,Q1,헬스케어,0.22556129134254177,0.06979714925888181,-0.1135130908570594,128940
31,이마트,2017,Q1,생활소비재,0.03623838776016725,0.0,0.04740203493257829,139480
31,삼양사,2017,Q1,생활소비재,-0.04819484205349735,0.035635636927604075,-0.026816931333303352,145990
31,한국타이어,2017,Q1,경기소비재,0.07002997740896577,-0.002627831487686305,0.020594901778440887,161390
31,한국콜마,2017,Q1,생활소비재,0.08648838776016723,0.11047715587515783,-0.18239824431224655,161890
31,동아에스티,2017,Q1,헬스케어,-0.011747162235888509,-0.040019392827159384,-0.1825340328542464,170900
31,종근당,2017,Q1,헬스케어,0.0750055499277125,0.011288186301497083,-0.146260401266196,185750
31,코스맥스,2017,Q1,생활소비재,-0.09780248980519052,-0.015984351416762133,-0.16122897208418904,192820
