F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,Relative Return
0.10294448562130938,-0.060242649000152505,-0.04619226082356789,0.010320049944651317,-0.027774784100594932,-0.0013592006590344386,-0.03779973737889942,-0.006593142401582838,-0.024725474236801857,0.4075982643556567,1.0,0.05223837376674077,-0.020456217705873494,-0.020456217705873494,-0.0032278447495218856,0.0025623544018103547,0.006321255362741667,0.020614548302060696,0.011012744993708546,-0.0046831756381203625,0.014799722404711307,0.00030130283095679343,0.04185657766254406,0.007974693361458703,0.07934723834820737,0.07739984166168658,0.029843908844777355,0.01576087918157414,-0.030906995158935458,0.0029843577710925643,0.02995810789019162,-0.0001619091909760225,0.028564669491119368,-0.4391118070967607,0.004346495253474536,-0.027595772183276038
-0.01090641351123394,-0.02004928017702815,-0.03582453505152432,-0.010540428693274033,0.015223046433368217,-0.018617595456739695,-0.026023136828049014,-0.0036312473761833256,-0.013012753881133876,0.10140137582007128,0.05223837376674077,1.0,-0.40885048989879874,-0.40885048989879874,0.009992203462113642,0.003783294317876329,0.016936092782888216,0.022885407473158023,-0.009272670418218928,0.0026505212610236687,0.0183273080635115,0.015265788118655855,-0.0036700356454168553,0.011013530147581383,-0.010655146186845625,-0.007114497688487992,0.0026629340834470167,-0.00807456207434168,-0.001680666330573644,0.0028393698493257976,0.013775912524651197,-0.002195229846911902,0.00869716860241621,-0.11021691997715581,0.012445767442733175,-0.002253121918093418
0.010097828177020788,0.008758311619718864,0.019423201616868436,-0.0037755875231930435,0.012363921921775052,0.0015188531216465708,0.00394982007061494,0.0008292078316726964,0.014674944503608367,-0.0009182384188709752,-0.020456217705873494,-0.40885048989879874,1.0,1.0,0.00926817836459517,0.0010351541253897005,-0.0034562988826107987,-0.01693156300461795,0.014462965524057396,-0.0004722472335468936,-0.025435978140148953,-0.0062222457074911815,0.02214496864802331,-0.03293154452432688,0.0006143986564625398,5.0169927198655026e-05,0.0013694277479278012,0.0005039234967054839,-0.00010680973420763027,-6.365913993777561e-05,-0.00010062611548496441,-0.001049879400532839,0.004531534853260906,0.0005973068493700387,-0.0037489123233327586,0.004005260596702699
0.010097828177020788,0.008758311619718864,0.019423201616868436,-0.0037755875231930435,0.012363921921775052,0.0015188531216465708,0.00394982007061494,0.0008292078316726964,0.014674944503608367,-0.0009182384188709752,-0.020456217705873494,-0.40885048989879874,1.0,1.0,0.00926817836459517,0.0010351541253897005,-0.0034562988826107987,-0.01693156300461795,0.014462965524057396,-0.0004722472335468936,-0.025435978140148953,-0.0062222457074911815,0.02214496864802331,-0.03293154452432688,0.0006143986564625398,5.0169927198655026e-05,0.0013694277479278012,0.0005039234967054839,-0.00010680973420763027,-6.365913993777561e-05,-0.00010062611548496441,-0.001049879400532839,0.004531534853260906,0.0005973068493700387,-0.0037489123233327586,0.004005260596702699
0.01486197740352392,-0.01824267778846407,-0.005839954576255045,0.0002715191451801932,-0.017749082721704838,0.006023926882645553,0.04027460575086897,0.00905523732200555,-0.0006720189350637283,0.006693289467673469,-0.0032278447495218856,0.009992203462113642,0.00926817836459517,0.00926817836459517,1.0,0.027093275970315883,0.08385957425345061,0.08131762169470447,0.18514559860411617,0.012834523415187642,0.3894640355472011,0.08005804137667691,0.01863708297210494,0.03945531911355534,0.017088045936861994,0.010383746682564206,-0.0065261950523397535,0.0017226312174948302,0.018199740882016036,0.011628302810377992,0.011617547345158555,-0.011472427648814357,0.01035988368740975,-0.006218134143326744,0.05940115670163696,0.03217858774327958
-0.03545633388726191,-0.026828975892502046,-0.0235298725845333,-0.008064893613702643,-0.003295164771263042,-0.045304960573868285,0.012407834315782731,-0.004772287863593525,-0.0021139078416240785,-0.005121520729576034,0.0025623544018103547,0.003783294317876329,0.0010351541253897005,0.0010351541253897005,0.027093275970315883,1.0,0.9768998263342136,0.7542877524828583,0.9325650370840468,0.8727549439068105,0.6226876061824523,0.974325481314143,0.4290278361920371,0.7047971706345796,0.37111969184628085,0.33346380921279967,0.11815395930537072,0.2109442234808166,0.37954301779921046,0.34679591657438913,0.34548473845222016,0.017381946656770786,0.32047460919070125,0.005730864300904266,0.7416260171000157,-0.02703716169418464
-0.022950263884209073,-0.012672974575541047,-0.01017346044279595,0.0005969800602390677,0.004822327910445441,-0.03341405527697986,0.031922944200309965,-0.006719640070181963,0.014222551432802178,-0.0038919353165881854,0.006321255362741667,0.016936092782888216,-0.0034562988826107987,-0.0034562988826107987,0.08385957425345061,0.9768998263342136,1.0,0.767558959924348,0.9441826094418206,0.8846856282985524,0.7006798268308171,0.9923032930023056,0.4407426473418527,0.7146361671668153,0.3806047091192256,0.34125285119406823,0.12453520314452855,0.218047918223215,0.39212168713106477,0.35512224006982573,0.3546484354561729,0.019568861491019007,0.32864510927739965,0.005171148786501999,0.7575749613165116,-0.016495949452924777
-0.036420792349023276,0.01044953404733795,0.02298554908412785,0.017707727795684743,-0.019605966832408464,-0.020596193563647027,0.0741376509948975,-0.02329742956880629,0.0033970854408640356,0.0029018174911259647,0.020614548302060696,0.022885407473158023,-0.01693156300461795,-0.01693156300461795,0.08131762169470447,0.7542877524828583,0.767558959924348,1.0,0.7961604106942909,0.6218385011686014,0.7003256216792018,0.7563601953967882,0.3420248483559646,0.5927750831912012,0.30794785473955416,0.261660803601516,0.10567589969114499,0.17496220068227267,0.30577749199722465,0.27335738052311465,0.27512256009225,0.02759473162963272,0.25436597513482945,0.0025571251188794652,0.5686996052435781,-0.017176523183644203
-0.01850998016368705,-0.019662128583938742,-0.00416564416868899,-0.0017955341426503452,0.00805458382676287,-0.020465049376402446,0.05514044189420098,-0.016730703940912174,0.003269668567300483,-0.015469206450041214,0.011012744993708546,-0.009272670418218928,0.014462965524057396,0.014462965524057396,0.18514559860411617,0.9325650370840468,0.9441826094418206,0.7961604106942909,1.0,0.7722860412632611,0.7801873834304939,0.9313515927010743,0.4185296978006999,0.6725888398127892,0.34208579989896737,0.302434076585874,0.10452821530924501,0.18611795121882876,0.3730898245386919,0.3418067840914163,0.3407575654908015,0.018827500719557518,0.3162264275320119,0.014165038544615927,0.7073993640871348,0.00060607208442469
-0.03158184567531265,-0.013881936000492635,-0.018994942015773692,0.008973234314839255,-0.0007877974344555165,-0.0383902131796199,0.012718219715667872,-0.009497595858683275,0.012386196280978829,-0.02135751026961509,-0.0046831756381203625,0.0026505212610236687,-0.0004722472335468936,-0.0004722472335468936,0.012834523415187642,0.8727549439068105,0.8846856282985524,0.6218385011686014,0.7722860412632611,1.0,0.4886404813367089,0.8939111206284371,0.39232885835983056,0.6334880092534947,0.31591827219914775,0.29365439910088564,0.10887050301649555,0.19006886321202024,0.35581061216829446,0.3214801706787975,0.31855395885653015,0.0365826415531651,0.2964014233694549,0.018966533091005613,0.691611070345626,-0.03363835098341707
-0.023687648266323403,-0.013086215858103184,-2.9510979689646838e-05,0.005985965620200626,0.0015380524907302206,-0.023221313519132734,0.0653959281849179,-0.01128257096669075,0.03171637654144227,0.008939642192621501,0.014799722404711307,0.0183273080635115,-0.025435978140148953,-0.025435978140148953,0.3894640355472011,0.6226876061824523,0.7006798268308171,0.7003256216792018,0.7801873834304939,0.4886404813367089,1.0,0.6789454368040484,0.2856118086802182,0.48198916000703856,0.24622842500786749,0.22765521417823714,0.09365103856601692,0.15783960485085302,0.2520113641704671,0.2271397342078842,0.22922214507171965,-0.00522346980154689,0.21131949320800403,-0.005801336126041018,0.5110617074139134,0.033125716952666015
-0.025507790747834033,-0.008344123745222348,-0.004216631553430097,-0.00265774822345203,0.008319209418464627,-0.029412538491672503,0.03307373282525782,-0.008790278979090375,0.01907287202750188,-0.0028616406190275544,0.00030130283095679343,0.015265788118655855,-0.0062222457074911815,-0.0062222457074911815,0.08005804137667691,0.974325481314143,0.9923032930023056,0.7563601953967882,0.9313515927010743,0.8939111206284371,0.6789454368040484,1.0,0.43874274438931404,0.7112452444497026,0.38081641364049235,0.3436636932656486,0.12692064068480452,0.22097656217304784,0.3908159663097022,0.3536883077029209,0.3531391582858057,0.018116816310646253,0.3270099860082847,0.0036915373250994772,0.7557717715255639,-0.010965205027984712
-0.018047285147790058,0.15941197135243323,0.157860938907218,0.007692514029390878,0.0978526965991833,0.05818098691798369,0.2678942452356434,-0.09945236170555943,0.10922444101230043,-0.08062523855888155,0.04185657766254406,-0.0036700356454168553,0.02214496864802331,0.02214496864802331,0.01863708297210494,0.4290278361920371,0.4407426473418527,0.3420248483559646,0.4185296978006999,0.39232885835983056,0.2856118086802182,0.43874274438931404,1.0,0.279673120259046,0.235431949531322,0.1755311778856608,0.43475360940988045,0.12252391369573808,0.9426291489034172,0.9573926690205621,0.9692562210534041,0.04337111376093494,0.9624336317367097,-0.07921147936951436,0.3306146613999529,-0.029172375326384534
-0.006552555902890195,-0.11695069628389393,-0.10794650481851698,-0.018918907146977887,-0.09839774379058314,-0.11458593419260589,-0.05310371509725162,-0.0003087125299066422,-0.02173682415181202,-0.0012542432336151552,0.007974693361458703,0.011013530147581383,-0.03293154452432688,-0.03293154452432688,0.03945531911355534,0.7047971706345796,0.7146361671668153,0.5927750831912012,0.6725888398127892,0.6334880092534947,0.48198916000703856,0.7112452444497026,0.279673120259046,1.0,0.2804777190427207,0.25977222874131006,0.0856736796066448,0.1686948731627396,0.2397258189255325,0.22469789630198728,0.22534624959438998,0.0360929692841502,0.20660298288207457,0.016702366180073557,0.5168317851736536,0.022043070497754152
-0.0015396208929858409,0.09323957851803145,0.093392913104549,-0.0005455063503384511,0.09000870618045408,0.03389402059805313,0.21821470335457907,-0.056868708272836466,0.09165114707145088,0.0033081899843388734,0.07934723834820737,-0.010655146186845625,0.0006143986564625398,0.0006143986564625398,0.017088045936861994,0.37111969184628085,0.3806047091192256,0.30794785473955416,0.34208579989896737,0.31591827219914775,0.24622842500786749,0.38081641364049235,0.235431949531322,0.2804777190427207,1.0,0.9262501762055355,0.6959232076755951,0.8229172696766073,0.22457116729984614,0.19648355198015852,0.2194344590206433,0.07210224133591696,0.2033600151944889,-0.005632982622198949,0.3011443549041165,-0.04753556108425667
-0.006997003749197896,-0.03307148192550505,-0.02309214634727807,-0.011921765917102969,-0.015239316074879498,-0.04103019902826149,0.1461360823479153,0.007356090710262889,0.03377204707599277,0.003834984590529426,0.07739984166168658,-0.007114497688487992,5.0169927198655026e-05,5.0169927198655026e-05,0.010383746682564206,0.33346380921279967,0.34125285119406823,0.261660803601516,0.302434076585874,0.29365439910088564,0.22765521417823714,0.3436636932656486,0.1755311778856608,0.25977222874131006,0.9262501762055355,1.0,0.8023512232750909,0.9369929679535564,0.18701973661137997,0.1502623006957658,0.1782496597108553,0.06677558603548292,0.16506235253777216,-0.004649829450773555,0.2563020174422332,-0.038525262007601105
-0.0026875342821866053,0.029257163876229602,0.0419706345706889,-0.007939668061730455,0.009610898884991075,-0.008769176097566172,0.27788783782652937,-0.021586936725209026,0.06595035164880285,-0.07343474272024672,0.029843908844777355,0.0026629340834470167,0.0013694277479278012,0.0013694277479278012,-0.0065261950523397535,0.11815395930537072,0.12453520314452855,0.10567589969114499,0.10452821530924501,0.10887050301649555,0.09365103856601692,0.12692064068480452,0.43475360940988045,0.0856736796066448,0.6959232076755951,0.8023512232750909,1.0,0.8986695944920452,0.4692078425226317,0.4557742453244121,0.48928604423831795,0.05671451693024886,0.4859717802403897,-0.007882287614783262,0.08791793777713319,-0.04664136330406143
-0.00033439957646665174,-0.021034757795345766,-0.007250758167403349,-0.009707272195243167,-0.010932866855441018,-0.027305936036285214,0.18651570415445112,0.0040880054778552385,0.036042389052321946,-0.06354545747001596,0.01576087918157414,-0.00807456207434168,0.0005039234967054839,0.0005039234967054839,0.0017226312174948302,0.2109442234808166,0.218047918223215,0.17496220068227267,0.18611795121882876,0.19006886321202024,0.15783960485085302,0.22097656217304784,0.12252391369573808,0.1686948731627396,0.8229172696766073,0.9369929679535564,0.8986695944920452,1.0,0.15960854903925906,0.11997271028666127,0.14891290191398143,0.05188954344616155,0.13892939593965375,0.061984667647201425,0.16515688160379435,-0.03824352518536712
-0.022237869486666242,0.19164411385942978,0.18014931902984196,0.009285178158468618,0.11394106764847495,0.07064268319923743,0.3100921046990546,-0.005037889954511549,0.11557683969684308,-0.24861429368490995,-0.030906995158935458,-0.001680666330573644,-0.00010680973420763027,-0.00010680973420763027,0.018199740882016036,0.37954301779921046,0.39212168713106477,0.30577749199722465,0.3730898245386919,0.35581061216829446,0.2520113641704671,0.3908159663097022,0.9426291489034172,0.2397258189255325,0.22457116729984614,0.18701973661137997,0.4692078425226317,0.15960854903925906,1.0,0.9620427071881416,0.9616883776956483,0.024648939478080147,0.9581549572696899,0.08767922998315605,0.29265412492529774,-0.04389391584326681
-0.020167741556722955,0.15261819188276785,0.14744614621759847,0.005218413827483796,0.07926845602885327,0.04577165141768999,0.28901483844702547,-0.07206897515316005,0.095482531121463,-0.1877626200956228,0.0029843577710925643,0.0028393698493257976,-6.365913993777561e-05,-6.365913993777561e-05,0.011628302810377992,0.34679591657438913,0.35512224006982573,0.27335738052311465,0.3418067840914163,0.3214801706787975,0.2271397342078842,0.3536883077029209,0.9573926690205621,0.22469789630198728,0.19648355198015852,0.1502623006957658,0.4557742453244121,0.11997271028666127,0.9620427071881416,1.0,0.987490546174956,0.0564494227076707,0.9872029158929297,0.010921111239949148,0.26268899236396137,-0.03873772505846671
-0.01937787886030906,0.1491443593425223,0.1451144160002559,0.005920316755406361,0.07806219601013913,0.0423532989516214,0.28974438254664503,-0.08000539670819978,0.09861107899672682,-0.12605411712667072,0.02995810789019162,0.013775912524651197,-0.00010062611548496441,-0.00010062611548496441,0.011617547345158555,0.34548473845222016,0.3546484354561729,0.27512256009225,0.3407575654908015,0.31855395885653015,0.22922214507171965,0.3531391582858057,0.9692562210534041,0.22534624959438998,0.2194344590206433,0.1782496597108553,0.48928604423831795,0.14891290191398143,0.9616883776956483,0.987490546174956,1.0,0.056883252858174485,0.9987397466465334,-0.052499332119898885,0.25569650958417184,-0.03515900371054792
-0.01571813828863751,-0.007654422741344514,-0.026013850765468114,-0.0007091767001522331,-0.015998747762101407,-0.008364237300930591,-0.002614776539321455,-2.7133299290027385e-05,-0.005555675590695104,0.00021397024648573516,-0.0001619091909760225,-0.002195229846911902,-0.001049879400532839,-0.001049879400532839,-0.011472427648814357,0.017381946656770786,0.019568861491019007,0.02759473162963272,0.018827500719557518,0.0365826415531651,-0.00522346980154689,0.018116816310646253,0.04337111376093494,0.0360929692841502,0.07210224133591696,0.06677558603548292,0.05671451693024886,0.05188954344616155,0.024648939478080147,0.0564494227076707,0.056883252858174485,1.0,0.049685231001470216,-0.004279343000467845,0.013714482459894272,0.013090986180462763
-0.019065764013392505,0.14188534023834648,0.13839615867656066,0.004729104358669649,0.07004874362079097,0.036546074886811435,0.28663105472073896,-0.07406214050032393,0.0963758692522233,-0.13486999941480085,0.028564669491119368,0.00869716860241621,0.004531534853260906,0.004531534853260906,0.01035988368740975,0.32047460919070125,0.32864510927739965,0.25436597513482945,0.3162264275320119,0.2964014233694549,0.21131949320800403,0.3270099860082847,0.9624336317367097,0.20660298288207457,0.2033600151944889,0.16506235253777216,0.4859717802403897,0.13892939593965375,0.9581549572696899,0.9872029158929297,0.9987397466465334,0.049685231001470216,1.0,-0.048171935565192774,0.23330602441180712,-0.036845312832000855
-0.006745757556385435,0.06722938356938028,0.06042630770672395,0.008854833180672159,0.010397146126076933,0.039040352734039455,0.08849197099857982,-0.0014717287494745198,0.02909696430405966,-0.964216091336064,-0.4391118070967607,-0.11021691997715581,0.0005973068493700387,0.0005973068493700387,-0.006218134143326744,0.005730864300904266,0.005171148786501999,0.0025571251188794652,0.014165038544615927,0.018966533091005613,-0.005801336126041018,0.0036915373250994772,-0.07921147936951436,0.016702366180073557,-0.005632982622198949,-0.004649829450773555,-0.007882287614783262,0.061984667647201425,0.08767922998315605,0.010921111239949148,-0.052499332119898885,-0.004279343000467845,-0.048171935565192774,1.0,0.003988202016552359,-0.02904367035819026
0.030248329978483927,0.08388980621601141,0.08067023858234926,0.0012950013558848158,0.10616106694498051,0.030076599541194925,0.08760346980742123,-0.0037001395046539183,0.042520520895272335,0.004031811423259158,0.004346495253474536,0.012445767442733175,-0.0037489123233327586,-0.0037489123233327586,0.05940115670163696,0.7416260171000157,0.7575749613165116,0.5686996052435781,0.7073993640871348,0.691611070345626,0.5110617074139134,0.7557717715255639,0.3306146613999529,0.5168317851736536,0.3011443549041165,0.2563020174422332,0.08791793777713319,0.16515688160379435,0.29265412492529774,0.26268899236396137,0.25569650958417184,0.013714482459894272,0.23330602441180712,0.003988202016552359,1.0,-0.02380549978519341
0.07423417774811022,-0.020502843703111055,0.00358941806760102,-0.009342106182444167,0.019825731444617384,0.039698538114245376,-0.04470877454459069,-0.005181339979624487,0.0068139807691872875,0.04645041520103764,-0.027595772183276038,-0.002253121918093418,0.004005260596702699,0.004005260596702699,0.03217858774327958,-0.02703716169418464,-0.016495949452924777,-0.017176523183644203,0.00060607208442469,-0.03363835098341707,0.033125716952666015,-0.010965205027984712,-0.029172375326384534,0.022043070497754152,-0.04753556108425667,-0.038525262007601105,-0.04664136330406143,-0.03824352518536712,-0.04389391584326681,-0.03873772505846671,-0.03515900371054792,0.013090986180462763,-0.036845312832000855,-0.02904367035819026,-0.02380549978519341,1.0
