,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,비유동부채 변화율,소비자물가지수 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
14,삼성엔지니어링,2021,Q2,건설,0.21766108748527596,-0.0479403100824326,0.042712731214217925,-0.0190853474691971,0.7421096287815034,0.16169340787271058,0.2597379748860069,0.06264068649861534,028050
14,대우건설,2021,Q2,건설,-0.05694473353597176,0.035222436079490826,-0.5232353610775473,0.22585092802458395,0.7421096287815034,-0.4825296307386081,0.31364796308286325,-0.0657980998157826,047040
14,LG화학,2021,Q2,에너지_화학,0.05509229428467009,-0.017901895937870727,0.390751414380196,0.028980311403383086,0.7421096287815034,-0.1299684624357368,0.05008834185663025,-0.07954271961492179,051910
14,한전기술,2021,Q2,건설,0.18215167217584413,-0.08752019656340426,-2.658592177371536,0.03195199977154162,0.7421096287815034,-0.2105535003137331,0.0052474286017545335,1.1542072803850782,052690
14,휴켐스,2021,Q2,에너지_화학,0.13130298307494598,-0.11043334759966583,-0.03893979773763878,0.005763660066928633,0.7421096287815034,-0.024917789866306328,0.046391913632891635,0.01828860568628305,069260
14,GS,2021,Q2,에너지_화학,-0.12488315388403068,-0.11031271763944583,-0.8454396664263586,-0.12434858472038857,0.7421096287815034,-0.8678864658772266,0.0027828935378357844,0.075970406876725,078930
14,휴비스,2021,Q2,에너지_화학,-0.035852208247260944,-0.02818482171181247,-0.9645146318315748,-0.2528772993373333,0.7421096287815034,-0.9678725563551126,0.024554880350748265,-0.07835550500304964,079980
14,후성,2021,Q2,에너지_화학,0.38042568836590457,-0.002920895726213235,0.7818116852349413,0.2319044883064707,0.7421096287815034,0.7361788118523311,0.09656856055421614,0.8714492374896359,093370
14,SK이노베이션,2021,Q2,에너지_화학,-0.09153667843134268,0.05120772334807011,-0.9097273862770385,0.09684374238160798,0.7421096287815034,-3.961166789202232,0.11504180734395253,-5.1346344926719856e-05,096770
14,LG하우시스,2021,Q2,건설,-0.1209457213058214,-0.02067918090097709,-0.008291800820358963,-0.371466126272035,0.7421096287815034,-2.437951540767681,-0.31905509330362924,-0.20270061435176387,108670
14,코오롱인더,2021,Q2,에너지_화학,0.30793020134311766,-0.001986202023678052,0.34789303577663744,0.5756119477947228,0.7421096287815034,0.09787249988829338,0.04976064822953652,0.09379061371841156,120110
