,name,year,quarter,sector,Relative Return,부채총계 변화율,영업이익 변화율,비유동부채 변화율,소비자물가지수 변화율,법인세차감전 순이익 변화율,이익잉여금 변화율,Label,Code
6,롯데케미칼,2023,Q2,에너지_화학,-0.25414156388623677,-0.06356137473792489,-2.7141072700672337,0.006170950461431124,-0.3075171004307199,-1.2301250434431472,-0.00249431344433082,0.060036112667691564,011170
6,금호석유,2023,Q2,에너지_화학,-0.09908015032564269,-0.2109937681482088,-0.393173746024144,-0.08035250054202592,-0.3075171004307199,-0.5981009968261289,0.021601769875120302,0.06366348159390081,011780
6,SKC,2023,Q2,에너지_화학,0.06915617501024422,-0.1274801917824262,-1.3029828702715565,-0.07692132409875763,-0.3075171004307199,-1.4267943300173835,0.013490670601808752,-0.12462022310776313,011790
6,현대산업,2023,Q2,건설,-0.14014061774942949,-0.03954597960650308,-0.8984556868644227,-0.001826022351274048,-0.3075171004307199,-0.8538027373884196,0.0015550190908573125,0.12857257813764267,012630
6,한솔케미칼,2023,Q2,에너지_화학,-0.16692129165087075,-0.05173618737902275,-0.05412053204496692,-0.4169310556874811,-0.3075171004307199,-0.38266449342647724,0.04875538424132131,-0.038264594487301976,014680
6,동원시스템즈,2023,Q2,에너지_화학,-0.1522336995943268,1.530729345700088e-05,0.4605350326415145,-0.037661597755692,-0.3075171004307199,0.481827543822559,0.07330789699169515,-0.1442669942669943,014820
6,유니드,2023,Q2,에너지_화학,-0.13226425763426072,-0.14139574304748936,5.784911551261539,-0.0893140594691999,-0.3075171004307199,7.028022516142141,0.025135281162867118,0.3692847199914338,014830
6,남해화학,2023,Q2,에너지_화학,-0.13154500926763235,0.06517636536708804,2.439003906811707,-0.03793544457348863,-0.3075171004307199,0.5949065378204508,0.00805498603503163,-0.047419668387410345,025860
6,삼성엔지니어링,2023,Q2,건설,0.22446642607790984,-0.01514759220358497,0.3683695750168732,0.22910583504805548,-0.3075171004307199,-0.5999529522060375,0.14652864471468008,-0.29408906514169675,028050
6,대우건설,2023,Q2,건설,0.05478737777618199,0.04021342747816892,0.03449928013155912,0.0831057774817201,-0.3075171004307199,0.24209851995266884,0.08359313375911293,-0.06295348459527567,047040
6,LG화학,2023,Q2,에너지_화학,-0.14147697958152422,-0.038614534824982116,-0.9605774371769737,-0.08210412527688982,-0.3075171004307199,-1.4183741425622127,0.004732273772560358,-0.2186985772512089,051910
6,한전기술,2023,Q2,건설,0.029521178961284117,0.4100317922199892,0.11094009471512578,0.4936255311410611,-0.3075171004307199,0.2775351202128029,0.024454617774912757,-0.19749508046590675,052690
6,휴켐스,2023,Q2,에너지_화학,-0.05408836186878842,-0.38251801849350264,-0.10052719151512013,-0.0035920757367604583,-0.3075171004307199,-0.11180246839402885,0.07003771972610706,0.018362248137529014,069260
6,GS,2023,Q2,에너지_화학,-0.06475395302776282,-0.4364446710408968,-0.9734849514151855,-0.17053360861790445,-0.3075171004307199,-0.9810909525023311,0.00211185607779818,0.13929367243458918,078930
6,휴비스,2023,Q2,에너지_화학,-0.11190420769319956,0.005247334039722107,-0.42305571861541214,0.24016291627467856,-0.3075171004307199,-0.3902973099728355,-0.0769174000593339,-0.0008551094757991498,079980
6,후성,2023,Q2,에너지_화학,-0.09901612818090144,0.0444752551292944,0.7852260053926765,0.19973108617571333,-0.3075171004307199,0.1735300511978426,0.011734253622635027,-0.08897562997241454,093370
6,SK이노베이션,2023,Q2,에너지_화학,0.03912453632181512,0.04634406830937943,-1.0205282600304006,0.5737005280791281,-0.3075171004307199,-1.0383661738268444,0.0033230128801089442,-0.2619666205261195,096770
6,LG하우시스,2023,Q2,건설,0.15290346189240067,-0.06054429193711397,2.23824795341379,-0.11525894447439167,-0.3075171004307199,4.16231438812084,0.5800763284078676,-0.16240975737543248,108670
6,코오롱인더,2023,Q2,에너지_화학,0.2216512831016258,-0.04435489206133458,1.3505060623707412,0.03230262043093379,-0.3075171004307199,0.692460124932265,0.028888855723411044,-0.19522229052615794,120110
