code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),총포괄손익
80,하이트진로,생활소비재,2019,Q4,2020-03-30,"643,041,402,742","2,488,971,259,760","3,132,012,662,502","1,242,828,514,810","807,377,896,908","2,050,206,411,718","368,842,230,000","292,460,521,099","1,081,806,250,784",503945230593,31388925011,12740047261,-18953867771,
80,하이트진로,생활소비재,2020,Q1,2020-05-15,"1,023,479,470,203","2,478,916,403,835","3,502,395,874,038","1,843,977,439,193","596,762,615,452","2,440,740,054,645","368,842,230,000","272,310,089,708","1,061,655,819,393",487224081297,51076451691,39031857760,28754074259,
80,하이트진로,생활소비재,2020,Q2,2020-08-14,"1,671,961,759,273","2,468,912,946,037","4,140,874,705,310","2,298,792,162,847","748,836,999,049","3,047,629,161,896","368,842,230,000","303,899,813,729","1,093,245,543,414",529611508826,46041475425,44174920341,31589724021,
80,하이트진로,생활소비재,2020,Q3,2020-11-13,"1,357,464,911,553","2,441,031,919,415","3,798,496,830,968","1,911,626,106,466","763,620,475,423","2,675,246,581,889","368,842,230,000","333,904,519,394","1,123,250,249,079",565732838428,60136063444,42646247519,30004705665,
80,하이트진로,생활소비재,2020,Q4,2021-03-18,"730,899,228,438","2,370,128,927,364","3,101,028,155,802","1,293,888,958,698","718,288,164,786","2,012,177,123,484","368,842,230,000","299,505,302,633","1,088,851,032,318",466720044946,23514759805,-42167450886,-38228859003,
80,하이트진로,생활소비재,2021,Q1,2021-05-14,"1,330,119,863,169","2,371,309,282,210","3,701,429,145,379","1,877,144,314,275","738,268,961,372","2,615,413,275,647","368,842,230,000","296,670,140,047","1,086,015,869,732",484040280566,43923733523,65506109627,49558474864,
80,하이트진로,생활소비재,2021,Q2,2021-08-13,"883,297,684,065","2,358,229,936,134","3,241,527,620,199","1,421,617,207,054","711,701,827,936","2,133,319,034,990","368,842,230,000","318,862,855,524","1,108,208,585,209",507647928841,40291188812,29976949607,22192715477,
80,하이트진로,생활소비재,2021,Q3,2021-11-12,"878,906,282,366","2,333,634,274,425","3,212,540,556,791","1,379,529,430,136","717,277,942,442","2,096,807,372,578","368,842,230,000","326,387,454,528","1,115,733,184,213",498887496991,37043284885,13273829370,7524599004,
80,하이트진로,생활소비재,2021,Q4,2022-03-17,"1,138,527,809,395","2,292,803,319,398","3,431,331,128,793","1,680,655,622,518","639,965,478,001","2,320,621,100,519","368,842,230,000","321,364,298,589","1,110,710,028,274",486523920861,29248692580,-7165675182,-6737929691,
80,하이트진로,생활소비재,2022,Q1,2022-05-13,"1,324,863,474,416","2,280,643,164,069","3,605,506,638,485","1,788,542,475,395","731,116,553,372","2,519,659,028,767","368,842,230,000","296,501,880,033","1,085,847,609,718",526655853483,49137868984,41857678789,31020350694,
80,하이트진로,생활소비재,2022,Q2,2022-08-12,"943,993,668,635","2,269,540,654,519","3,213,534,323,154","1,444,040,862,779","651,063,352,899","2,095,104,215,678","368,842,230,000","329,084,377,791","1,118,430,107,476",566196528811,53082450665,45800682826,32582497758,
80,하이트진로,생활소비재,2022,Q3,2022-11-11,"1,028,065,225,692","2,269,200,648,600","3,297,265,874,292","1,487,666,477,466","662,893,314,968","2,150,559,792,434","368,842,230,000","357,360,352,173","1,146,706,081,858",583028973307,49409437839,39751172252,28275974382,
80,하이트진로,생활소비재,2022,Q4,2023-03-16,"864,300,195,303","2,243,492,105,032","3,107,792,300,335","1,361,356,359,745","584,127,194,606","1,945,483,554,351","368,842,230,000","372,963,016,299","1,162,308,745,984",546280627984,13844931919,-34607498538,-25031261374,
80,하이트진로,생활소비재,2023,Q1,2023-05-12,"936,016,616,415","2,254,691,484,112","3,190,708,100,527","1,611,585,188,866","460,372,995,733","2,071,958,184,599","368,842,230,000","329,404,186,243","1,118,749,915,928",541162225669,34497280412,30009948997,22898384742,
80,하이트진로,생활소비재,2023,Q2,2023-08-11,"808,326,000,784","2,267,800,964,257","3,076,126,965,041","1,501,415,009,937","464,612,376,872","1,966,027,386,809","368,842,230,000","320,753,848,547","1,110,099,578,232",569937530109,5573668491,-8716689150,-8650337696,
80,하이트진로,생활소비재,2023,Q3,2023-11-13,"883,265,190,742","2,267,723,235,518","3,150,988,426,260","1,492,228,500,061","535,926,589,454","2,028,155,089,515","368,842,230,000","333,487,607,060","1,122,833,336,745",573052911241,33111000057,19223152880,12733758513,12733758513.0
80,하이트진로,생활소비재,2023,Q4,2024-03-14,"823,120,318,341","2,283,812,010,400","3,106,932,328,741","1,455,154,343,099","562,578,254,930","2,017,732,598,029","368,842,230,000","196,919,601,027","1,089,199,730,712",562596343890,28652079335,6991256511,-5658543385,-19492609135.0
80,하이트진로,생활소비재,2024,Q1,2024-05-14,"795,827,052,154","2,261,406,017,846","3,057,233,070,000","1,381,875,249,983","621,859,631,987","2,003,734,881,970","368,842,230,000","154,578,058,345","1,053,498,188,030",545373594745,40722675018,38993064158,30648621968,30648621968.0
80,하이트진로,생활소비재,2024,Q2,2024-08-13,"875,855,944,166","2,261,771,822,487","3,137,627,766,653","1,487,452,487,108","558,681,668,002","2,046,134,155,110","368,842,230,000","192,573,481,858","1,091,493,611,543",597342862258,64912300291,51613587069,37995423513,37995423513.0
80,하이트진로,생활소비재,2024,Q3,2024-11-13,"805,585,182,609","2,383,482,860,245","3,189,068,042,854","1,527,153,423,974","531,464,652,128","2,058,618,076,102","368,842,230,000","231,529,837,067","1,130,449,966,752",617307388650,66703956747,47139679468,38956355209,38956355209.0
80,하이트진로,생활소비재,2024,Q4,2025-03-13,"836,685,888,084","2,351,610,834,373","3,188,296,722,457","1,488,407,680,338","592,936,128,708","2,081,343,809,046","368,842,230,000","208,032,783,726","1,106,952,913,411",569010825640,29174067818,-15273290349,-12387569641,-23497053341.0
80,하이트진로,생활소비재,2025,Q1,2025-05-15,"879,918,353,232","2,356,347,794,343","3,236,266,147,575","1,511,088,884,778","631,699,035,887","2,142,787,920,665","368,842,230,000","189,667,097,225","1,093,478,226,910",546194737435,60160143601,48045920739,35429819149,35429819149.0
80,하이트진로,생활소비재,2025,Q2,2025-08-13,"745,247,836,997","2,357,852,149,183","3,103,099,986,180","1,342,522,892,990","638,878,200,192","1,981,401,093,182","368,842,230,000","217,887,763,313","1,121,698,892,998",573788691476,59570894639,38863490666,28220666088,28220666088.0
