code,name,sector,year,quarter,disclosure_date,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익(손실),총포괄손익
15760,한국전력,생활소비재,2021,Q3,2021-11-15,"8,520,744,000,000","105,564,301,000,000","114,085,045,000,000","21,537,782,000,000","42,171,765,000,000","63,709,547,000,000","4,053,578,000,000","32,706,455,000,000","50,375,498,000,000",16116214000000,-1239375000000,-1293498000000,-1026168000000,
15760,한국전력,생활소비재,2021,Q4,2022-03-21,"9,334,187,000,000","106,244,330,000,000","115,578,517,000,000","24,153,183,000,000","44,378,744,000,000","68,531,927,000,000","4,053,578,000,000","29,387,880,000,000","47,046,590,000,000",15283956000000,-4181149000000,-4376125000000,-3375075000000,
15760,한국전력,생활소비재,2022,Q1,2022-05-16,"10,520,179,000,000","108,451,136,000,000","118,971,315,000,000","28,297,063,000,000","50,043,922,000,000","78,340,985,000,000","4,053,578,000,000","22,975,398,000,000","40,630,330,000,000",16015549000000,-9162365000000,-9030686000000,-6476612000000,
15760,한국전력,생활소비재,2022,Q2,2022-08-16,"10,324,374,000,000","110,869,904,000,000","121,194,278,000,000","28,072,773,000,000","56,729,822,000,000","84,802,595,000,000","4,053,578,000,000","18,745,371,000,000","36,391,683,000,000",14855937000000,-5842698000000,-5953417000000,-4334010000000,
15760,한국전력,생활소비재,2022,Q3,2022-11-14,"11,473,469,000,000","114,329,101,000,000","125,802,570,000,000","33,231,580,000,000","62,678,581,000,000","95,910,161,000,000","4,053,578,000,000","12,244,105,000,000","29,892,409,000,000",19247360000000,-8942513000000,-9126595000000,-6576039000000,
15760,한국전력,생활소비재,2022,Q4,2023-03-20,"13,763,529,000,000","117,260,198,000,000","131,023,727,000,000","36,208,559,000,000","72,754,499,000,000","108,963,058,000,000","4,053,578,000,000","4,417,224,000,000","22,060,669,000,000",18832700000000,-9960999000000,-10547401000000,-7911051000000,
15760,한국전력,생활소비재,2023,Q1,2023-05-15,"10,965,358,000,000","119,820,138,000,000","130,785,496,000,000","34,603,042,000,000","79,150,439,000,000","113,753,481,000,000","4,053,578,000,000","-608,602,000,000","17,032,015,000,000",20910409000000,-6347198000000,-6708404000000,-4932002000000,
15760,한국전력,생활소비재,2023,Q2,2023-08-14,"10,520,148,000,000","121,082,624,000,000","131,602,772,000,000","37,950,864,000,000","77,741,127,000,000","115,691,991,000,000","4,053,578,000,000","-1,728,754,000,000","15,910,781,000,000",19089564000000,-878875000000,-1522424000000,-1143029000000,
15760,한국전력,생활소비재,2023,Q3,2023-11-14,"11,335,354,000,000","121,979,196,000,000","133,314,550,000,000","42,834,123,000,000","75,452,297,000,000","118,286,420,000,000","4,053,578,000,000","-2,608,720,000,000","15,028,130,000,000",23893276000000,-679945000000,-1245067000000,-932258000000,-882651000000.0
15760,한국전력,생활소비재,2023,Q4,2024-03-18,"16,791,769,000,000","122,046,573,000,000","138,838,342,000,000","52,800,583,000,000","67,380,667,000,000","120,181,250,000,000","3,209,820,000,000","1,018,517,000,000","18,657,092,000,000",21932344000000,1402100000000,4335313000000,3758056000000,-2520926000000.0
15760,한국전력,생활소비재,2024,Q1,2024-05-16,"12,467,944,000,000","123,258,586,000,000","135,726,530,000,000","53,673,368,000,000","62,796,824,000,000","116,470,192,000,000","3,209,820,000,000","2,183,894,000,000","19,256,338,000,000",22782168000000,1261893000000,742473000000,592838000000,599246000000.0
15760,한국전력,생활소비재,2024,Q2,2024-08-14,"10,955,362,000,000","124,337,040,000,000","135,292,402,000,000","59,006,654,000,000","57,543,894,000,000","116,550,548,000,000","3,209,820,000,000","1,648,435,000,000","18,741,854,000,000",20212052000000,-92757000000,-640549000000,-456247000000,-514484000000.0
15760,한국전력,생활소비재,2024,Q3,2024-11-14,"12,307,663,000,000","124,885,455,000,000","137,193,118,000,000","59,134,944,000,000","60,330,919,000,000","119,465,863,000,000","3,209,820,000,000","635,828,000,000","17,727,255,000,000",25669732000000,-773718000000,-1309878000000,-967821000000,-1014599000000.0
15760,한국전력,생활소비재,2024,Q4,2025-03-18,"13,357,685,000,000","126,114,418,000,000","139,472,103,000,000","53,002,627,000,000","67,080,441,000,000","120,083,068,000,000","3,209,820,000,000","2,309,117,000,000","19,389,035,000,000",22982630000000,2771240000000,2208299000000,1660569000000,1661780000000.0
15760,한국전력,생활소비재,2025,Q1,2025-05-15,"13,504,215,000,000","128,303,111,000,000","141,807,326,000,000","51,367,957,000,000","68,411,248,000,000","119,779,205,000,000","3,209,820,000,000","4,934,564,000,000","22,028,121,000,000",23861484000000,1900916000000,3211747000000,2823993000000,2775824000000.0
15760,한국전력,생활소비재,2025,Q2,2025-08-14,"12,087,784,000,000","129,608,955,000,000","141,696,739,000,000","50,087,932,000,000","69,246,369,000,000","119,334,301,000,000","3,209,820,000,000","5,211,811,000,000","22,362,438,000,000",21600000000000,956576000000,380889000000,260583000000,334317000000.0
