,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,F_자본금 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
20,3620,SsangYong_Motor,운송장비·부품,2019,Q3,0.35580622360241665,0.019638518185609133,0.13058993988402257,0.2028840092522779,-0.0627398127810801,0.1188329581109887,-0.6763822509510684,0.013929888273372049,0.10384116105012353,-1.221842000520529,-1.1561809823623737,-1.1561809823623737,-1.1561809823623737,0.013929888273371938,-0.0,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.013929888273371938,-0.0,0.013929888273371938,0.0,0.01392988827337216,0.01392988827337216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.203576677339518,-0.277547517524627,003620
21,3620,SsangYong_Motor,운송장비·부품,2019,Q2,-0.024644692322283612,0.013520391755239114,0.0012423264351599794,-0.03663516733406902,-0.006061518097375318,-0.026761726220901005,-0.45708976757862363,-0.058770390028948905,0.011245608878181823,-0.6237081526479142,-0.8277343416366099,-0.8277343416366099,-0.8277343416366099,-0.05877039002894868,-0.0,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.058770390028948905,-0.0,-0.058770390028948905,0.0,-0.05877039002894913,-0.058770390028948905,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.23810023250744164,-0.203576677339518,003620
22,3620,SsangYong_Motor,운송장비·부품,2019,Q1,-0.3808469360624329,-0.027999757992966057,-0.12007709261235155,-0.19512292048446134,-0.09518441239469833,-0.16091189207773549,-0.33349672950679654,0.0987391731547359,0.10846302852905176,-79.35562578203034,-9.658173848664982,-9.658173848664982,-9.658173848664982,0.0987391731547359,-0.08619541907961681,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.0987391731547359,-0.0,0.0987391731547359,0.0,0.0987391731547359,0.0987391731547358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.000696678209410273,0.23810023250744164,003620
23,3620,SsangYong_Motor,운송장비·부품,2018,Q4,0.00613329635471771,-0.013301477696061381,-0.008156949007902092,-0.009160303278824777,-0.06671070360838494,-0.028148815715661746,-0.37766413893733075,0.008243895489485231,-0.17242846667963008,0.9839038288217956,0.8646559507146662,0.8646559507146662,0.8646559507146662,0.008243895489485231,-0.0,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008243895489485342,-0.07437353680806824,0.008243895489485231,0.0,0.008243895489485231,0.008243895489485342,-1086.3239436619717,0.4999992497336705,0.5026767330130405,0.4999492319783677,0.4999309964118134,-0.0,-0.5,-0.5,-0.5,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.0,-0.0,-0.0,-0.016465892967825288,0.000696678209410273,003620
24,3620,SsangYong_Motor,운송장비·부품,2018,Q3,-0.1342253511343019,-0.018340848959451872,-0.046647771736771704,-0.12263213939622997,-0.01719554479379415,-0.08550749172071681,-0.4674350906065312,-0.12855369976529651,0.040432061335787584,-1.806924134684071,-1.8774350685626144,-1.8774350685626144,-1.8774350685626144,-0.04862401552327911,-0.0,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.04862401552327911,-0.0,-0.04862401552327911,0.0,-0.04862401552327911,-0.048624015523278885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.026356284240653588,-0.016465892967825288,003620
25,3620,SsangYong_Motor,운송장비·부품,2018,Q2,0.16172385656051047,0.007103231055591186,0.049909992297263006,0.11191755934978687,-0.01694498485737972,0.07044355396625268,-0.19403155982385822,0.009732759878135377,-0.16495313817982726,0.7430496454141386,0.8060468274127369,0.8060468274127369,0.8060468274127369,-0.022605386599624744,-0.0,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.022605386599624744,-0.0,-0.022605386599624744,0.0,-0.022605386599624744,-0.022605386599624744,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0020423737477506185,-0.026356284240653588,003620
26,3620,SsangYong_Motor,운송장비·부품,2018,Q1,0.07033876115561821,0.002111017555591066,0.021982391824451608,0.01837303331648732,-0.005198566979313313,0.01090814852568378,0.24456587986118994,0.04294900327644391,0.10534682991688826,-0.2704377382500316,-0.012706193005938449,-0.012706193005938449,-0.012706193005938449,-0.02427603555548874,-0.0,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.024276035555488962,-0.0,-0.02427603555548874,0.0,-0.02427603555548874,-0.02427603555548874,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.008757764568513836,0.0020423737477506185,003620
27,3620,SsangYong_Motor,운송장비·부품,2017,Q4,-0.06812497674851903,-0.02475443249257192,-0.0370182618893129,-0.11779386999526076,0.027286847451600593,-0.0673768993610313,-0.4025813958262887,0.01597084839703422,-0.002647168154669366,-0.4144081006420568,-0.8834938771706329,-0.8834938771706329,-0.8834938771706329,0.08088602392386146,-0.0,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08088602392386157,-0.0,0.08088602392386146,0.0,0.08088602392386146,0.08088602392386146,0.006993006993006978,-0.0,-0.0,-0.0,0.005353466026081,-0.0,-0.000527476930390014,-0.0,-0.0,0.0,0.0,0.0,-0.005314819193830145,0.0,-0.005314819193830145,0.8015102451523475,-0.0,0.19850498338870437,-0.2547674856843467,-0.008757764568513836,003620
28,3620,SsangYong_Motor,운송장비·부품,2017,Q3,0.03267441995387521,-0.010314007294901284,0.0022244176322584464,0.058692801299894404,-0.1714612724902762,-0.010283694436995283,-1.2498665310323633,0.02333015599149013,0.0023357815630854484,-1.6965580939075742,-3.025587788116481,-3.025587788116481,-3.025587788116481,-0.03423137384979613,-0.022651554660708006,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.03423137384979613,-0.0,-0.03423137384979613,0.0,-0.03423137384979613,-0.03423137384979613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2524177445507181,-0.2547674856843467,003620
29,3620,SsangYong_Motor,운송장비·부품,2017,Q2,0.02151226824214869,-0.03447074710717768,-0.017491319638094582,-0.04502644675669765,-0.01821050175102834,-0.03684272454470072,-0.45060472616746616,0.013573797930972575,-0.14525273894146284,0.5988016435303984,0.700244545228986,0.700244545228986,0.700244545228986,-0.040691891779316425,-0.040691891779316425,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.04069189177931665,-0.0,-0.040691891779316425,0.0,-0.040691891779316425,-0.040691891779316425,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.07412918608269903,-0.2524177445507181,003620
30,3620,SsangYong_Motor,운송장비·부품,2017,Q1,0.0461972833200216,0.0015256598867766646,0.01551029423146455,0.03173739435193956,0.009366008423632555,0.02501793916341344,2.9898717377218174,-0.00014641233624534955,0.21422416096678365,2.589092132849758,1.7029207871508225,1.7029207871508225,1.7029207871508225,-0.05744847094238392,-0.05744847094238392,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.05744847094238392,-0.0,-0.05744847094238392,0.0,-0.057448470942384144,-0.05744847094238392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0031542257723026143,-0.07412918608269903,003620
31,3620,SsangYong_Motor,운송장비·부품,2016,Q4,-0.2955693157283945,-0.019374421005802667,-0.0922705734667133,-0.20720043960611512,0.08360988709701378,-0.10214703356771171,1.0878040005132927,-0.07638665892816077,-0.17852373093996432,2.3749426512410015,-0.22684384083253395,-0.22684384083253395,-0.22684384083253395,-0.08866347507395478,-0.08866347507395456,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.08866347507395456,-0.005190705179336064,-0.08866347507395456,0.0,-0.08866347507395456,-0.08866347507395478,-0.07518796992481214,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0745828678327957,-0.0031542257723026143,003620
32,3620,SsangYong_Motor,운송장비·부품,2016,Q3,0.14997044090104028,-0.015755565142338224,0.03395437428357473,0.09776008670537217,0.003124104098813585,0.06572008529736129,0.2333034242198535,-0.021925719429159107,0.11690269843874435,1.3825318442039363,-0.05135147608955459,-0.05135147608955459,-0.05135147608955459,0.050618792758059694,0.05061879275805958,0.1224419591674838,0.036025820210948356,-0.003894683630669471,0.16954353663214605,0.05062240034318399,-0.08411214953271018,-0.005784579336604034,0.050618792758059805,-0.0,0.050618792758059694,0.0,0.050618792758059694,0.05061879275805958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.14657160374342862,0.0745828678327957,003620
33,3620,SsangYong_Motor,운송장비·부품,2016,Q2,-0.25140707096259685,0.0070053726677841155,-0.05856134116148226,-0.11976034263721846,-0.012493800558101897,-0.08098739932661325,0.18160679997935747,-0.021289592896998055,-0.18544239919407413,-1.2236019472800663,-6.925794970515136,-6.925794970515136,-6.925794970515136,-0.008494324798232089,-0.008494324798232089,0.027027232119385514,0.03230381641886115,-0.012538958150480006,0.08606485539000996,-0.008471446426447704,0.044642857142857095,-0.3509743792660007,-0.008494324798232089,-0.0,-0.008494324798232089,0.0,-0.008494324798232089,-0.008494324798231867,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.019532684628604562,-0.14657160374342862,003620
34,3620,SsangYong_Motor,운송장비·부품,2016,Q1,0.18587785754296005,-0.00585464489056986,0.05086138357366976,0.117969954507541,0.010787799810489829,0.08201721001460827,0.02237003055405873,-0.005876927372022944,0.7601638376494312,1.259507625006309,1.0352159115062463,1.0352159115062463,1.0352159115062463,0.02447240368384973,0.02447240368384962,0.03306613361493349,-0.038799175276764686,-0.0038272110826311767,0.1254024221983725,0.02437748355156011,-0.05660377358490565,0.22660852268380383,0.02447240368384984,-0.0,0.02447240368384984,0.0,0.02447240368384973,0.02447240368384973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.019532684628604562,003620
0,5380,Hyundai_Motor,운송장비·부품,2024,Q3,0.08617514852860775,-0.01463280929561983,0.010966992320989744,0.12253400517269442,0.0039823098374973664,0.09446484998943705,-0.00811058555863653,-0.02114446148147997,0.11296835437026997,0.4052210871606756,0.6441631936458994,0.6599993387553171,0.6599993387553171,0.5145269202806299,-0.0,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,0.9768472906403941,0.9684418145956607,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.24115519120265563,0.24115519120265563,005380
1,5380,Hyundai_Motor,운송장비·부품,2024,Q2,0.0016085985828115934,-0.03617243936155523,-0.02630979642730713,0.010723580509074182,-0.018943724086082803,0.003856512246183108,-0.04239285924040215,-0.0384032669846639,-0.1547476310653424,-0.4618179802625473,0.270356456031846,0.30618545927818897,0.30618545927818897,0.2938013131150714,-0.0,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,-24.52303359485013,-15.591399960730413,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.10240342694314886,0.24115519120265563,005380
2,5380,Hyundai_Motor,운송장비·부품,2024,Q1,-0.05238914890348023,-0.026351568298557337,-0.03302353557386106,-0.03936855382834503,-0.024162880338783888,-0.03580888549076744,-0.032004079574385225,-0.031911109398761406,0.11709143167077596,0.32458061842458097,-1.8625009640817178,-3.9705884385394308,-3.9705884385394308,0.22184500307842037,-0.0,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,0.0,2.3764864864864865,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02722121169952256,0.10240342694314886,005380
3,5380,Hyundai_Motor,운송장비·부품,2023,Q4,0.03113450921752703,-0.016633719896874677,-0.003950162220111686,0.003701623352911798,0.0053564984492457945,0.00408952528795703,-0.004321114950607052,-0.007197481090390756,-0.1603185891386152,-0.7555986075605945,0.219813923689953,0.5106847372730772,0.5106847372730772,-1.9959971267754226,-0.0,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.17883109903727357,0.0037487909378368656,0.009999995928266059,0.0,1.0,1.9635416666666667,-0.1333333333333333,0.07690311011488138,0.07692307692307698,0.07684691651860065,0.06749751269832949,-0.0,-0.0,-0.13276344614439983,0.0,-0.13276344614439983,0.0,0.0,0.009999990683870918,0.27771201982271265,-0.006013600713177025,0.0,0.0,0.0,-0.03921365589319007,-0.02722121169952256,005380
4,5380,Hyundai_Motor,운송장비·부품,2023,Q3,0.0663599343630662,-0.013752137327849967,0.008830179649281233,0.09891267428147932,0.016399159893143,0.08083865796445888,-0.025296907894128084,-0.023558274787988998,0.1345040421500232,0.2915128491958897,0.3930068765668998,0.4321847731375217,0.4321847731375217,0.3108255028156055,-0.0,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,0.8224442736356649,0.9082802547770701,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.07293280071542572,-0.03921365589319007,005380
5,5380,Hyundai_Motor,운송장비·부품,2023,Q2,0.03703569163848919,-0.029194006839611708,-0.00962038319397851,0.10595645144072718,-0.012528187943560365,0.08243737692596798,-0.06052631787765672,-0.057334131113869535,-0.12776297008249582,-0.5158314442407161,-0.9310803893573447,-0.9838406499543881,-0.9838406499543881,-0.03636681860578572,-0.0,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.32501026610306183,-1.1956400906967652,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.09859820957465207,0.07293280071542572,005380
6,5380,Hyundai_Motor,운송장비·부품,2023,Q1,-0.05055775538110607,-0.0008998366856154405,-0.015080201134247018,-0.08034514209245147,0.07654612294300944,-0.04509997528974519,0.006913180022832699,-0.00018950489738145393,0.05440582917801595,0.43551734058921454,-0.20049446697555817,-0.13238467676426402,-0.13238467676426402,0.36840703126813557,-0.0,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.08006205733829808,0.06448872789331561,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1733678124466347,0.09859820957465207,005380
7,5380,Hyundai_Motor,운송장비·부품,2022,Q4,-0.0017693809904446578,-0.021052152375026445,-0.015470434749230488,0.021106252253385693,0.1026572233958829,0.04069153510914125,-0.0347481613681897,-0.045841318882382964,-0.18347019218968907,-3.867935804852525,-0.6983520579449629,-0.6822058083739648,-0.6822058083739648,-0.4104554116427772,-0.0,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,-0.019472248868237285,0.03154254435535986,-0.0,0.0,0.09765100824968309,0.0764339019202438,-0.11428571428571432,0.16665644584553407,0.16666666666666663,0.16664864107593458,0.16666666666666663,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.13245532567208884,-0.00921685871835054,0.0,0.0,0.0,0.061075786487457,-0.1733678124466347,005380
8,5380,Hyundai_Motor,운송장비·부품,2022,Q3,0.023359610389471652,-0.02928289554470931,-0.013470007917720572,0.00046550193537842066,-0.05778214310649554,-0.012930102950830857,-0.015016554531746884,-0.013762213862593908,-0.011277616434721915,0.23953802670032798,-0.35977713874910133,-0.5636734253952467,-0.5636734253952467,-0.025924490752521567,-0.0,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.030700884706451603,-0.028129693981757464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1700193373141941,0.061075786487457,005380
9,5380,Hyundai_Motor,운송장비·부품,2022,Q2,-0.09575876734692113,-0.002400345608189358,-0.02872809763139994,-0.13341157944139104,0.07777159876412842,-0.07670896105255043,-0.010790825381520097,-0.0045015207478988906,-0.24315365950826906,2.636321795210004,0.2506001663656856,0.4462781534891951,0.4462781534891951,-0.05838795896697491,-0.0,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.07042004623319276,-0.06638675773664815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06713308699806447,0.1700193373141941,005380
10,5380,Hyundai_Motor,운송장비·부품,2022,Q1,0.047668988392144174,-0.0024863096309946098,0.012184863518906464,0.035291028528485424,-0.008239793269320339,0.023976483209867228,0.0017379217574677863,0.006122105866819716,0.1478053104326399,13.989901935766104,1.8660834768910894,1.8127159799415744,1.8127159799415744,-2.3274507933385444,-0.0,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.04626300850245202,-0.034747450038679295,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06892126025858154,-0.06713308699806447,005380
11,5380,Hyundai_Motor,운송장비·부품,2021,Q4,-0.0553102037565083,-0.0018925728076000237,-0.016950047231298226,-0.2368592210717,0.08579635100188421,-0.13292959141052485,0.029730396023319727,0.03390066109424483,-0.24536137461167296,1.093749145591251,156.45887131872914,1.9995205862860792,1.9995205862860792,0.6674168594553436,-0.0,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.8256171858216972,-0.030622788736698325,-0.0,0.0,-0.11081754067371818,-0.09647785954810728,-0.10062893081761004,-0.11010438778821152,-0.10982142857142829,-0.10000762177166012,-0.09999999999999987,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0801201159074143,0.00513507910248745,0.0,0.0,0.0,-0.07552776098040685,0.06892126025858154,005380
12,5380,Hyundai_Motor,운송장비·부품,2021,Q3,0.09433989858096514,-0.00448511118368744,0.025489641004378893,0.0931043807281895,0.013870111142487374,0.06900952190532039,0.0030283564392237228,0.005098661725606357,0.15080167235262065,1.7529748425083378,0.9933605857864715,-0.23166809982458725,-0.23166809982458725,-0.04439828305414717,-0.0,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.08368321838257953,-0.05924336441537936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.033768462339890996,-0.07552776098040685,005380
13,5380,Hyundai_Motor,운송장비·부품,2021,Q2,0.010924375434077316,-0.024268706240598847,-0.013332454813408168,-0.019289982215986212,0.03972552571047405,-0.0005901244175083864,-0.020629832414687188,-0.01941512272728363,-0.08593287711250297,0.2779784466740989,-0.021504656915317444,-0.1021522695180399,-0.1021522695180399,-0.05715416853802946,-0.0,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.08055891070692667,-0.0677915800583273,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05814009502004945,0.033768462339890996,005380
14,5380,Hyundai_Motor,운송장비·부품,2021,Q1,-0.00276762197981939,-0.020526625700489243,-0.01494101980837903,0.010080782913608033,-0.10566954868294132,-0.023883269004116636,-0.010028188774217517,-0.010727204253835998,0.08201960282176546,-11.224872231686541,3.28376705233615,3.673621529514178,3.673621529514178,-0.05796492461243363,-0.0,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.08808893186164779,-0.0701717334055636,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2080132778149843,0.05814009502004945,005380
15,5380,Hyundai_Motor,운송장비·부품,2020,Q4,-0.07150497967775671,0.00023789931845130674,-0.021268931488210407,-0.10617174726465217,-0.05238799686673712,-0.08982878702087049,0.013870271312911298,0.008134180400666824,-0.1491162657272087,1.1348408556306968,-0.17100042100831492,-0.31576788260094313,-0.31576788260094313,-0.0219113371661539,-0.0,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,0.06769244128818486,-0.061385971195626166,-0.26222751500976393,0.0,-0.025101575796302233,-0.026183602744009438,0.08092485549132944,0.09090909090909094,0.09090909090909083,0.08255346167153177,0.08279220779220775,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.10962578317316463,0.006292170040874456,0.0,0.0,0.0,0.7191414129641551,-0.2080132778149843,005380
16,5380,Hyundai_Motor,운송장비·부품,2020,Q3,-0.07014686201679332,-0.012276665646961726,-0.028957065038414775,-0.09295426344396085,-0.15575165827584958,-0.11130227250598046,0.004907238183795459,0.0027342621386465815,-0.04540499591546032,1.5012035172176645,1.5877213195119952,1.5097740001863489,1.5097740001863489,-0.09827137161453847,-0.0,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.14733780779122063,-0.0,-0.06610680789561418,0.0,-0.1572329774420671,-0.12449572482520788,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09183566010616341,0.7191414129641551,005380
17,5380,Hyundai_Motor,운송장비·부품,2020,Q2,-0.029906454431202878,-0.00754007063277351,-0.013886637812956293,0.049435374347430616,-0.24405818081861685,-0.02093733682904797,-0.00960252752191959,-0.011198993354321063,-0.07593327340705724,-0.6298924370673025,0.0831503083185755,0.21361569235328315,0.21361569235328315,0.10990457245224283,-0.0,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.16679443581317466,-0.0,0.06207248214856598,0.0,0.1841819782385693,0.14229943113024368,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.07193212122710371,-0.09183566010616341,005380
