,name,year,quarter,sector,Relative Return,Relative Return,이익잉여금 변화율,매출액 변화율,비유동자산 변화율,유동자산 변화율,비유동부채 변화율,Label,Code
22,조광피혁,2019,Q2,경기소비재,-0.01646950861070466,-0.01646950861070466,0.0238658476924829,0.14140331358561253,0.07096931767783898,0.030107304542845714,0.5764683973349887,-0.01831826709875478,004700
22,현대차,2019,Q2,경기소비재,0.06984532580635265,0.06984532580635265,0.021107258909117688,0.14862047585282956,0.006272393536297383,0.084075944420406,0.0016073528023548,-0.1417448405253282,005380
22,에스엘,2019,Q2,경기소비재,0.09847443145705176,0.09847443145705176,0.05092126531213759,1.4173756003577793,0.14968475829968275,0.8452866536028862,0.5734360448172551,-0.18329210181141964,005850
22,동아타이어,2019,Q2,경기소비재,-0.029564575429748968,-0.029564575429748968,0.0032175118131820835,0.05723969236580917,0.004708057901720464,0.006711585692662503,0.054167322592808986,-0.09927232210918031,007340
22,서연,2019,Q2,경기소비재,-0.17707653956377678,-0.17707653956377678,-0.002047070380313265,-0.5195202423365803,-0.000998575537251356,-0.3167231437506046,-0.04088295418641619,-0.06464138422368734,007860
22,호텔신라,2019,Q2,경기소비재,-0.1919193800760003,-0.1919193800760003,0.0801693187270689,0.02330907892029721,-0.030732689019318582,0.13067048475560328,-0.06625930269475067,-0.04680556927026748,008770
22,한샘,2019,Q2,경기소비재,-0.19278244106564357,-0.19278244106564357,0.015014342176861373,-0.06941329462564405,-0.011470918702341515,-0.032913128091549004,-0.3908242475822441,-0.16050585050771224,009240
22,모토닉,2019,Q2,경기소비재,-0.16976748134182307,-0.16976748134182307,0.032948369882538575,0.22030802507619174,-0.017396494334799506,0.0065420903827486665,-0.3361394402357767,-0.18709948587997355,009680
22,화신,2019,Q2,경기소비재,-0.15038843545059313,-0.15038843545059313,-0.02981199706084825,-0.0628464487448035,-0.038675644819867405,0.010103125277123759,0.4249916871869557,0.4370000987459269,010690
22,현대위아,2019,Q2,경기소비재,0.02117173872446107,0.02117173872446107,0.0011968863482152425,0.02272859320998344,-0.004075911202658156,-0.06987173912978062,0.06464917753711519,0.1819999775308671,011210
22,현대모비스,2019,Q2,경기소비재,0.1718246957533836,0.1718246957533836,0.012965710443863854,0.08431350017425054,0.006322174388265767,0.017233142146982017,0.0923924101138589,-0.080449806445484,012330
22,에스원,2019,Q2,경기소비재,0.14412469127761984,0.14412469127761984,0.035207985664557295,0.10207790810663875,0.002325420994955252,-0.08046500566669168,0.01750890255269466,-0.1794371482176359,012750
22,한온시스템,2019,Q2,경기소비재,0.07554786883229665,0.07554786883229665,-0.02296945461235933,0.0642973788661041,0.010832329772098248,0.056577500496303834,0.38147862589450576,-0.1293516781321658,018880
22,대교,2019,Q2,경기소비재,0.06641395325733304,0.06641395325733304,-0.0008576018439038213,-0.025139105466016498,-0.006154015910827426,-0.012502761761933767,-0.07197549346343801,-0.06449538449051444,019680
22,한섬,2019,Q2,경기소비재,-0.23103502633450368,-0.23103502633450368,0.005272558614629386,-0.14403095289512102,-0.0002289299437410186,-0.045350726687769294,-0.20541581467987458,-0.05796984359243654,020000
22,코웨이,2019,Q2,경기소비재,0.1889217414193268,0.1889217414193268,0.02613185929299844,0.04722364653930611,0.027198423252552173,-0.00905100897339095,0.6016011431301409,-0.04474035868136955,021240
22,롯데쇼핑,2019,Q2,경기소비재,-0.18589528369045813,-0.18589528369045813,-0.004248746898174338,-0.03243624734470474,0.018489938468354783,-0.23353223124762523,-0.009884060497424074,-0.05200631817811021,023530
22,삼성물산,2019,Q2,경기소비재,-0.04888204405178233,-0.04888204405178233,0.03532188452415319,0.0837146127105628,0.014105533875057308,-0.10420843100504595,0.013018990211510095,0.02472392560786746,028260
22,세종공업,2019,Q2,경기소비재,-0.25026559336811777,-0.25026559336811777,0.008866379262656654,0.24203962252318,0.10711430405662004,-0.055504299504951615,1.1967799798570296,-0.08395042255391909,033530
22,강원랜드,2019,Q2,경기소비재,-0.0008365775282295901,-0.0008365775282295901,0.016961861085496244,-0.035495808930528616,-0.10348825851841048,0.05464493551537597,-0.29291130574275803,-0.03683139525655299,035250
22,한라홀딩스,2019,Q2,경기소비재,0.060543674111191825,0.060543674111191825,0.007213152798789091,-0.03445813953334609,0.00032148129108477974,-0.047288870960291884,0.012991086485568015,-0.038793583861200256,060980
22,S&T모티브,2019,Q2,경기소비재,0.47004877389550215,0.47004877389550215,0.03614863884385122,0.1737336027770675,-0.029601289384562413,0.08088531252487696,0.0644512093744789,-0.19372125952385508,064960
22,현대백화점,2019,Q2,경기소비재,-0.15244569586547396,-0.15244569586547396,0.01215567823724828,-0.0077170819400307344,0.014339014248210935,-0.02196416330126172,-0.013352438614555262,0.010888170028474434,069960
22,금호타이어,2019,Q2,경기소비재,0.029010852482139245,0.029010852482139245,-0.019655259687631155,0.12106714066208579,-0.0032474917153600957,-0.011533627630782473,0.0171104619036051,-0.1006318913478629,073240
22,현대리바트,2019,Q2,경기소비재,-0.24191938007600028,-0.24191938007600028,0.01507260206063088,-0.023249351346846248,0.06660868298921829,-0.06937628229199921,-0.14386815764750438,-0.13169521273376494,079430
22,베이직하우스,2019,Q2,경기소비재,0.27481065794681336,0.27481065794681336,-0.0019834227577013586,0.1518101971262018,-0.1738840713796883,0.23906410045892268,-0.3064998290312193,-0.2148817660023473,084870
22,LF,2019,Q2,경기소비재,0.030826951160896985,0.030826951160896985,0.02604560840580894,0.03680082184715894,0.06261132584713769,-0.06908424589998197,0.03662361342921239,-0.23618928496977265,093050
22,한세실업,2019,Q2,경기소비재,-0.2649963031529234,-0.2649963031529234,0.02582825576918002,0.030839033618810463,0.06646328351653641,0.07506901877574212,0.02839391154204529,-0.15246745124793892,105630
22,영원무역,2019,Q2,경기소비재,0.02661687163398603,0.02661687163398603,0.0731604120835978,0.45527627457581943,-0.05354441326455117,0.36392014783112137,-0.36571523358968017,-0.11508437439117786,111770
22,GKL,2019,Q2,경기소비재,-0.05430470117691773,-0.05430470117691773,0.0412853057142446,0.0749097467732518,-0.04786218771474249,-0.017539741613237014,-0.018523557277246194,-0.021515070295557978,114090
22,한국타이어,2019,Q2,경기소비재,-0.1746663354210612,-0.1746663354210612,0.04911462476787576,0.050626623778313506,-0.0027490020573240903,0.003970330119592802,0.03877760392155838,0.16594070766988606,161390
