,name,year,quarter,sector,Relative Return,Relative Return,이익잉여금 변화율,매출액 변화율,비유동자산 변화율,유동자산 변화율,비유동부채 변화율,Label,Code
18,에스원,2020,Q2,경기소비재,-0.2347506819551765,-0.2347506819551765,0.031269892721634385,0.041184423453220376,0.007542465777943486,-0.02715486734818162,0.13470464311190988,-0.16070468602559004,012750
18,한온시스템,2020,Q2,경기소비재,0.16631184857731007,0.16631184857731007,-0.08449093741161362,-0.11643155014223427,0.0027032312681671833,-0.0692253126987118,0.07237085223873985,-0.024379215585989947,018880
18,대교,2020,Q2,경기소비재,-0.3983684909546069,-0.3983684909546069,-0.010701307303707774,-0.08683446327586253,-0.027057041775862545,0.057832156117309186,-0.03971190687219017,-0.07061705019268114,019680
18,한섬,2020,Q2,경기소비재,-0.14375586479422053,-0.14375586479422053,0.013857664209422582,0.020472058496838974,-0.013200175004813741,0.05129176272074121,-0.04897664071088026,-0.17380853955438327,020000
18,코웨이,2020,Q2,경기소비재,0.0898484056234507,0.0898484056234507,0.0878353291456131,0.04274177031384152,-0.004805696392721992,0.006374486705039262,0.03518970479582095,-0.16102127411057132,021240
18,롯데쇼핑,2020,Q2,경기소비재,-0.3172928292488766,-0.3172928292488766,-0.05746349077806723,-0.062282180757505246,-0.04339571851651547,0.28717589374491337,-0.04644399226411711,0.11424839546694987,023530
18,삼성물산,2020,Q2,경기소비재,0.012797346356249184,0.012797346356249184,0.01261182017630813,0.03286386271788144,0.07178026384472647,0.05500194132409342,0.09133652670488712,-0.09047520622104993,028260
18,세종공업,2020,Q2,경기소비재,0.5339625965407107,0.5339625965407107,-0.048071875034276124,-0.1691914942718198,-0.007356456981769233,0.023478192955957322,-0.4287597883153973,0.11064085377997399,033530
18,강원랜드,2020,Q2,경기소비재,-0.22414381798139843,-0.22414381798139843,-0.01467082822718968,-0.8541350826612992,0.06440128939918166,-0.30712171263427257,0.31045908508795983,-0.08440551719894429,035250
18,한라홀딩스,2020,Q2,경기소비재,-0.16840765240233724,-0.16840765240233724,-0.03254429036789419,-0.4295638471131503,0.0067687782896324045,-0.14122742709987257,-0.20374985733313844,0.11353534451464142,060980
18,S&T모티브,2020,Q2,경기소비재,0.25174271993539277,0.25174271993539277,0.013105446173089064,-0.15414162886852045,-0.06846134982216501,0.09564260165400995,-0.023749419709476305,0.006332292549448455,064960
18,현대백화점,2020,Q2,경기소비재,-0.3031387805326159,-0.3031387805326159,0.0030104680860485455,0.08076038367692284,0.017262765272163083,0.3626561032938207,0.05851379612229346,0.08104017309361522,069960
18,금호타이어,2020,Q2,경기소비재,-0.22600396470977235,-0.22600396470977235,0.5465926855894143,-0.13189500563774748,-0.15184414983142824,-0.0053901749102807095,-0.00010943209330049886,0.2513489339114951,073240
18,현대리바트,2020,Q2,경기소비재,-0.05697009550421592,-0.05697009550421592,0.018437523429690073,-0.0467107468737582,0.11156734453448536,0.0037525538503790923,0.2769113014860647,-0.21236882554723344,079430
18,베이직하우스,2020,Q2,경기소비재,-0.09960575441894462,-0.09960575441894462,1.0293242362737658,0.35457825795560494,-0.12307139548481161,0.01740249732492094,-0.052069255245877244,0.12123148829107444,084870
18,LF,2020,Q2,경기소비재,-0.21533969887082877,-0.21533969887082877,0.017897527759170417,0.18147592085623598,0.03286180928720572,0.11910263197346227,0.49673637125425296,0.19331857070010766,093050
18,한세실업,2020,Q2,경기소비재,-0.09216527822846843,-0.09216527822846843,0.025492500726528755,0.1336465196732346,-0.13390458085741486,0.3628179603965598,1.7202405350164272,0.31691717601920244,105630
18,영원무역,2020,Q2,경기소비재,-0.17296613305315692,-0.17296613305315692,0.18596953218325107,0.06246277363176356,0.08320016371660488,0.12094615749937443,0.2810963718214434,0.04976998276363485,111770
18,GKL,2020,Q2,경기소비재,-0.2875490168302921,-0.2875490168302921,-0.04582735565619911,-0.7913788856120344,-0.003261467599182555,-0.24406986936517439,-0.008687964617849597,-0.006899410311288184,114090
18,한국타이어,2020,Q2,경기소비재,0.3444331750214447,0.3444331750214447,0.001569290148517588,-0.2260336601124474,-0.0010330549977261017,-0.0003627262209398019,0.15006906282629684,-0.052189559636131984,161390
