video_id,published_at,view_count
1DwseB_a_TY,2020-11-02T23:44:53Z,4897
lCaMVwmdFZU,2020-11-02T23:40:50Z,1493
2e4H0XxfTPA,2020-11-02T09:50:08Z,3856
tQUuwCh70tg,2020-11-02T09:06:15Z,3966
EGj0arsBzIM,2020-11-02T07:23:04Z,1757
ZLSrCbBLG9c,2020-11-02T06:50:59Z,2611
Z5heDp9O6vs,2020-11-02T06:49:18Z,4848
Vxf7ilFjlrA,2020-11-02T06:48:48Z,3086
ANlbnaJAJoQ,2020-11-02T06:49:48Z,13672
m1NGNFyGpj0,2020-11-02T05:13:36Z,1469
PLNIdps5890,2020-11-02T01:21:04Z,1407
lVeBPD_K9ME,2020-11-01T23:46:54Z,1153
OL-O8FdHepc,2020-11-01T23:44:41Z,6485
B6MEkrkHijM,2020-11-01T23:36:01Z,3772
My_0AukTyHg,2020-10-31T04:55:31Z,2536
pI6aRI_vbx0,2020-10-30T08:26:57Z,3373
2OxmyfSo5K4,2020-10-30T08:23:33Z,5056
b4Hbrv7H6-g,2020-10-30T07:50:43Z,6105
3vYxsRHWA-M,2020-10-30T06:13:04Z,2894
4ly6vBq7AQ4,2020-10-30T06:09:57Z,5749
jKOZ0veManM,2020-10-30T06:09:59Z,4626
Z5v5UsJy3Pw,2020-10-30T05:57:32Z,1342
CaK-IIE0gfc,2020-10-30T04:45:10Z,1614
cdsOplGDmdw,2020-10-30T04:44:35Z,1057
SPalZNTWd4w,2020-10-30T02:43:38Z,1292
jb9D0Veekj8,2020-10-30T02:30:34Z,1656
yl2qUcX_7yE,2020-10-30T01:43:02Z,6668
qTVPMdFICh0,2020-10-29T23:50:37Z,8487
NuAtLB9V-Xw,2020-10-29T23:47:30Z,4443
qoJ0xSAhjlQ,2020-10-29T23:43:51Z,2364
rECG6D2rqRc,2020-10-29T08:27:38Z,1647
3yTk_yMPvX8,2020-10-29T07:41:57Z,5174
-Xe0dL6B420,2020-10-29T06:21:14Z,3439
yigrB7soHS0,2020-10-29T06:19:58Z,2549
H_ybBWXm-tY,2020-10-29T05:02:28Z,1013
5yHgA4D346A,2020-10-29T05:01:43Z,2855
JXPtWiTgJU8,2020-10-29T04:56:11Z,1624
e2phI04ebb4,2020-10-29T03:05:49Z,1808
ODrF3LOZIL0,2020-10-29T02:57:57Z,3181
Vb9it_ly14k,2020-10-29T02:57:20Z,1272
kF-LsgfDeDA,2020-10-28T23:31:58Z,2825
GwCfQ83ltuc,2020-10-28T23:32:13Z,1459
zoU1SGIMOvM,2020-10-28T23:23:33Z,2584
0-gkcvHdO_w,2020-10-28T23:16:11Z,3629
CgvEcw0Bvgc,2020-10-28T08:04:04Z,1831
femdChkC53k,2020-10-28T07:50:42Z,3338
esr_K-B3E0k,2020-10-28T07:40:08Z,2560
y4WAQDC1kU8,2020-10-28T07:38:25Z,1726
SwsO_UFac08,2020-10-28T07:03:32Z,2884
IjZ3ek2dfrI,2020-10-28T06:44:24Z,4154
IUUy-jcj82A,2020-10-28T06:40:01Z,6829
QWKZ-QsYYYw,2020-10-28T06:38:09Z,3524
Br-P8PC3yYM,2020-10-28T02:51:53Z,4129
re2CSY2cyZ0,2020-10-27T23:33:43Z,4914
EB0r2tu4rqM,2020-10-27T23:26:30Z,3232
uuzfkA4mjnI,2020-10-27T10:34:30Z,4398
a7D_JgsEpZA,2020-10-27T10:20:13Z,2063
2zsELeZv6iU,2020-10-27T07:56:15Z,3890
ax8u8z-2Yow,2020-10-27T06:49:31Z,6093
9nEKRv2157s,2020-10-27T06:09:32Z,2483
vlpbWaOLgdc,2020-10-27T06:06:21Z,5739
N3D-kExztgk,2020-10-27T05:14:15Z,1028
i70X9xrdUM0,2020-10-27T04:44:11Z,2718
Ecn2uh9LPq4,2020-10-27T04:41:32Z,3427
bdiKbt_iiBU,2020-10-27T01:49:56Z,5989
YEGuonGV8xc,2020-10-26T23:30:51Z,2991
lEA9wAJXZYI,2020-10-26T23:28:29Z,1885
O0XD8OaMW3Y,2020-10-26T23:28:19Z,10474
Bpf-A6kZvhY,2020-10-26T08:11:36Z,23724
vOpCHhoRfos,2020-10-26T08:10:31Z,1297
xpFNx7K3vGU,2020-10-26T07:58:00Z,4527
VK67kZ0qrDw,2020-10-26T06:51:16Z,6085
IFXSILPK8d8,2020-10-26T06:49:10Z,7914
bSHFUKkZw8M,2020-10-26T06:46:55Z,1549
kB8t1TRLSEc,2020-10-26T05:17:04Z,1422
_own8z2CYCY,2020-10-26T04:54:14Z,1893
YM3BAqK3moc,2020-10-26T03:03:24Z,4541
ZPTXW2wYQBM,2020-10-25T23:32:13Z,4524
mxEELTB-cFM,2020-10-25T23:22:30Z,3380
u8RqoARmjf4,2020-10-23T08:30:47Z,2316
QK9HAilMiZk,2020-10-23T08:20:18Z,5557
SkqLB4wK_AQ,2020-10-23T08:18:30Z,2974
Sq1oBkR5HDY,2020-10-23T08:03:19Z,13098
36IVzraQzoc,2020-10-23T07:35:45Z,5519
Vb62OfljZ9c,2020-10-23T07:37:03Z,4125
up5Nt9u9DKs,2020-10-23T07:35:15Z,5829
_dyINbdA308,2020-10-23T07:33:58Z,3329
nF_Jne86Ewg,2020-10-23T07:32:00Z,1567
chMvRNxMGfY,2020-10-23T02:39:59Z,2758
mXxhnO_HR_Q,2020-10-23T02:38:10Z,1668
-6HFf9P9xA0,2020-10-23T01:15:54Z,2521
bLbX8KxKFg0,2020-10-22T23:21:14Z,1908
ivATz5WUQa4,2020-10-22T23:16:40Z,3280
mV9bokCaCME,2020-10-22T23:16:02Z,1189
2DhZbUv--Zs,2020-10-22T23:14:12Z,1148
RkSc7SBy8HI,2020-10-22T08:42:08Z,2926
2lVvGgCgtHA,2020-10-22T07:43:13Z,2891
_QQx9-srQW0,2020-10-22T07:39:09Z,2830
I1mFGScawW8,2020-10-22T06:23:19Z,4646
7UfAnFmPRtE,2020-10-22T06:24:13Z,2715
xvsd6CVeLwg,2020-10-22T06:23:47Z,4573
FN1OjErAloo,2020-10-22T06:22:49Z,2688
ez_wlzGyLPY,2020-10-22T04:50:36Z,1605
2WOcHRXjkxQ,2020-10-22T04:46:57Z,2083
oiBaZXZNoas,2020-10-22T02:49:10Z,4038
cp-Ti-QPXsk,2020-10-22T02:48:00Z,1527
uYvm1pg4B8A,2020-10-22T02:33:45Z,1521
