,name,year,quarter,sector,Relative Return,금리 변화율,국제유가 변화율,주택가격 변화율,실업률 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
20,LG전자,2019,Q4,정보기술,-0.1049964682469918,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.002679899028320512,066570
20,휴켐스,2019,Q4,에너지_화학,-0.1877437238460887,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.11028201138921201,069260
20,대웅제약,2019,Q4,헬스케어,-0.22784965535248733,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.19327775825907356,069620
20,현대백화점,2019,Q4,경기소비재,-0.11216492702835382,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.03970793338255807,069960
20,금호타이어,2019,Q4,경기소비재,-0.11743188229530907,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.11378213043386226,073240
20,에이블씨엔씨,2019,Q4,생활소비재,-0.09882021227518836,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.18765802250911778,078520
20,GS,2019,Q4,에너지_화학,-0.06119148290974841,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.11031486643504339,078930
20,현대리바트,2019,Q4,경기소비재,-0.33155886642229326,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,1.1460030830213608,079430
20,휴비스,2019,Q4,에너지_화학,-0.21726767868282962,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.33215682783395567,079980
20,두산엔진,2019,Q4,중공업,-0.31651613137955814,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2631350433569826,082740
20,베이직하우스,2019,Q4,경기소비재,-0.3979986160310569,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.07292783291261803,084870
20,현대글로비스,2019,Q4,산업재,-0.24324388512739695,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.05401192526478418,086280
20,아모레퍼시픽,2019,Q4,생활소비재,0.11571830085487406,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.05371070295415184,090430
20,LF,2019,Q4,경기소비재,-0.3083489898790833,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.06553749597682654,093050
20,후성,2019,Q4,에너지_화학,-0.05693400304658763,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.11608133988801739,093370
20,SK이노베이션,2019,Q4,에너지_화학,-0.27427566545257964,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.005144453465299001,096770
20,한진중공업,2019,Q4,중공업,0.010169528639435182,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.3110660471802244,097230
20,CJ제일제당,2019,Q4,생활소비재,-0.02972957150851893,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.37294419818550895,097950
20,풍산,2019,Q4,철강_소재,-0.03890384237774755,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.013408986504103437,103140
20,한국철강,2019,Q4,철강_소재,-0.17810207629883643,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2499548228360139,104700
20,한세실업,2019,Q4,경기소비재,-0.3446181455405536,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.15557246101179156,105630
20,LG하우시스,2019,Q4,건설,-0.22093328285553318,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.4879588246481552,108670
20,영원무역,2019,Q4,경기소비재,-0.2170333537851926,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.057069531959936526,111770
20,GKL,2019,Q4,경기소비재,-0.1690956803446493,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.060763834271872125,114090
20,락앤락,2019,Q4,생활소비재,-0.18738151123320126,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.18625294386618746,115390
20,코오롱인더,2019,Q4,에너지_화학,-0.3212230539363793,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.10121253522329438,120110
20,한미약품,2019,Q4,헬스케어,-0.024137604777819954,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.08863229393828863,128940
20,이마트,2019,Q4,생활소비재,-0.019998122799292778,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,-0.024471884886212852,139480
20,삼양사,2019,Q4,생활소비재,-0.2579080727714995,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2858026744213026,145990
20,한국타이어,2019,Q4,경기소비재,-0.3217294519455759,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.02173407717340775,161390
20,한국콜마,2019,Q4,생활소비재,-0.07094011115565063,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.08847361165387174,161890
20,동아에스티,2019,Q4,헬스케어,-0.06196697671199214,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.03913915501463555,170900
20,종근당,2019,Q4,헬스케어,0.01864554738401633,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2622179475173498,185750
20,코스맥스,2019,Q4,생활소비재,0.07952925417604215,0.191387559808615,0.023897949297593923,0.001389274009692798,-0.05357142857142849,5.380260221408914,-0.015711916865137066,0.2093873333086102,192820
