,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,실업률 변화율,국제유가 변화율,소비자물가지수 변화율,환율 변화율,Label,Code
11,현대로템,2022,Q1,중공업,-0.03253498502405815,0.28888189088100025,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.4349775264621344,064350
11,S&T모티브,2022,Q1,경기소비재,0.1283931401326397,0.3369579058797929,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.01819095389340683,064960
11,LG전자,2022,Q1,정보기술,-0.11011471494634989,0.6837512736193001,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.023240817189192013,066570
11,휴켐스,2022,Q1,에너지_화학,0.11068047288144184,0.7256112194980224,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.07538744731747352,069260
11,대웅제약,2022,Q1,헬스케어,0.03283575678619291,0.7164398366276674,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.10015367822365204,069620
11,현대백화점,2022,Q1,경기소비재,0.0628408030113646,0.47362442302449614,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.12032978233614441,069960
11,금호타이어,2022,Q1,경기소비재,0.10649287988589434,-0.9755705877417952,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.05174205637350437,073240
11,에이블씨엔씨,2022,Q1,생활소비재,-0.018200180565223326,-0.17415142344152412,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.20376928896607693,078520
11,GS,2022,Q1,에너지_화학,0.23407546546309105,24.206382978723404,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.03789663624175677,078930
11,현대리바트,2022,Q1,경기소비재,-0.09805862861773823,5.578558486636927,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.07390647215228782,079430
11,휴비스,2022,Q1,에너지_화학,0.08904498675688936,-0.9720016160314342,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09360819131611647,079980
11,두산엔진,2022,Q1,중공업,0.1344756368995814,-0.6819715096025388,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.18668551948422235,082740
11,베이직하우스,2022,Q1,경기소비재,0.08457968983111136,-1.108456883368054,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.035447795870710855,084870
11,현대글로비스,2022,Q1,산업재,0.2762352845826353,0.3920353892277073,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04074932541132024,086280
11,아모레퍼시픽,2022,Q1,생활소비재,0.08752471738103038,7.194835949105531,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.19462244117933306,090430
11,LF,2022,Q1,경기소비재,0.11558250575306733,0.2953015059072397,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.04545355691846683,093050
11,후성,2022,Q1,에너지_화학,0.07703372729030927,0.44943530490705697,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.11566837914012207,093370
11,SK이노베이션,2022,Q1,에너지_화학,-0.0204152961084699,0.8725016399134295,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.03610704782834237,096770
11,한진중공업,2022,Q1,중공업,0.05843379035784438,-0.8899841767486658,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.06468503145376733,097230
11,CJ제일제당,2022,Q1,생활소비재,0.19318561101359816,0.5317742624205797,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.0660073367602374,097950
11,풍산,2022,Q1,철강_소재,-0.03505685227643174,-0.11270305500523059,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.014954835966665171,103140
11,한국철강,2022,Q1,철강_소재,0.034021433979840005,-0.21892558226365433,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.11535558103560725,104700
11,한세실업,2022,Q1,경기소비재,0.0585084272566598,0.6491898616974066,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.25335997034938906,105630
11,LG하우시스,2022,Q1,건설,-0.15134630798517185,1.7099402498642045,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.02413203606206226,108670
11,영원무역,2022,Q1,경기소비재,0.06151415048307723,0.29045273914841885,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.029492339475463016,111770
11,GKL,2022,Q1,경기소비재,0.03343657626456341,-0.665171553793297,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.11459178286916438,114090
11,락앤락,2022,Q1,생활소비재,-0.02311112502918556,-8.541906153454612,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.10792438754829758,115390
11,코오롱인더,2022,Q1,에너지_화학,0.14693863764798074,-2.1676834147520108,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.101920054495242,120110
11,한미약품,2022,Q1,헬스케어,0.1106898560947257,0.8977987964891432,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.10682624900382529,128940
11,이마트,2022,Q1,생활소비재,-0.059160582938435215,-20.86301312291016,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.09212274454057562,139480
11,삼양사,2022,Q1,생활소비재,0.023922936317915817,-3.125455837082643,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.12848526317521378,145990
11,한국타이어,2022,Q1,경기소비재,0.07620482825857539,-0.8286523978663234,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.14308016920839545,161390
11,한국콜마,2022,Q1,생활소비재,0.02577391300348608,0.38288440440476545,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.052890818263467414,161890
11,동아에스티,2022,Q1,헬스케어,0.001248375176212048,-1.7629042146594474,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.045443421874404526,170900
11,종근당,2022,Q1,헬스케어,-0.029772261093295935,65.87750100332941,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,0.0404391585526802,185750
11,코스맥스,2022,Q1,생활소비재,-0.05175925639376642,-15.564346118234935,0.14767324592997877,-0.09183673469387776,0.2602194672474454,0.09364288108448604,0.018637728474920623,-0.01890709525701096,192820
