,name,year,quarter,sector,Relative Return,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
29,SK텔레콤,2017,Q3,커뮤니케이션서비스,-0.14516512165094828,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.019053309746288723,017670
29,현대엘리베이,2017,Q3,중공업,-0.0012386623707284494,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.48308545217253007,017800
29,삼성에스디에스,2017,Q3,정보기술,0.04872766082613314,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.3633987004836898,018260
29,한온시스템,2017,Q3,경기소비재,0.1296065762071523,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.06939085903204953,018880
29,대교,2017,Q3,경기소비재,-0.12845793992187995,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.043758050651445425,019680
29,한섬,2017,Q3,경기소비재,-0.2910923485240305,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.16834146222945656,020000
29,일진머티리얼즈,2017,Q3,정보기술,-0.01814832852091175,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.03964166923822829,020150
29,코웨이,2017,Q3,경기소비재,-0.07198191375085689,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.04664038977928104,021240
29,롯데쇼핑,2017,Q3,경기소비재,-0.09302999369366169,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.0793924893035656,023530
29,한국단자,2017,Q3,산업재,-0.08213517779674952,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.19060520775301398,025540
29,남해화학,2017,Q3,에너지_화학,-0.14348033349663597,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.6698487100673508,025860
29,삼성엔지니어링,2017,Q3,건설,0.1238958183741534,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.48502412230596204,028050
29,삼성물산,2017,Q3,경기소비재,-0.039808897962141904,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.06341150130294225,028260
29,신도리코,2017,Q3,정보기술,-0.02085740965232627,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.1118675755158587,029530
29,제일기획,2017,Q3,커뮤니케이션서비스,-0.08097144900981183,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.03791708898999439,030000
29,KT,2017,Q3,커뮤니케이션서비스,-0.2128665420724176,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.00493876419356485,030200
29,LG유플러스,2017,Q3,커뮤니케이션서비스,-0.2689573504888074,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.0437630148841488,032640
29,세종공업,2017,Q3,경기소비재,-0.05583529207241759,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.09097407081446915,033530
29,KT&G,2017,Q3,생활소비재,-0.11074925009064832,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.05911545936527179,033780
29,무학,2017,Q3,생활소비재,-0.25373412198109335,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.0029167028065701928,033920
29,두산중공업,2017,Q3,중공업,-0.16326812765249488,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.02916919858377489,034020
29,SBS,2017,Q3,커뮤니케이션서비스,-0.1968680539354869,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.09360478545121158,034120
29,LG디스플레이,2017,Q3,정보기술,-0.1126612215939316,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.06413068386881884,034220
