,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,환율 변화율,수출액 변화율,Label,Code
21,대한유화,2019,Q3,에너지_화학,-0.06653316451771263,-5.414148839264528,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.16662238439374627,006650
21,GS리테일,2019,Q3,생활소비재,-0.08304177194964817,0.22106891792162542,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1010458152912597,007070
21,오뚜기,2019,Q3,생활소비재,-0.15989466455750517,-0.003920272972573802,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.02672794854789709,007310
21,동아타이어,2019,Q3,경기소비재,-0.09927232210918031,0.15977853540076747,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.02806646941370841,007340
21,일양약품,2019,Q3,헬스케어,0.0009108570242173653,0.9705027232991938,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.533506131293737,007570
21,국도화학,2019,Q3,에너지_화학,-0.048881088299342665,-0.21983883456238318,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.055327016144239044,007690
21,서연,2019,Q3,경기소비재,-0.06464138422368734,27.164247487197517,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.13214314346151854,007860
21,대덕전자,2019,Q3,정보기술,-0.026854043612573375,-0.4087637112322533,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.18100158147013987,008060
21,서흥,2019,Q3,헬스케어,-0.015601577909270123,-0.48307303897683485,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.18604052287442419,008490
21,호텔신라,2019,Q3,경기소비재,-0.04680556927026748,-0.34635782472216836,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.038472413327468785,008770
21,삼성전기,2019,Q3,정보기술,0.1282414232109355,-0.04269245558973711,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.07248153761811083,009150
21,한샘,2019,Q3,경기소비재,-0.16050585050771224,0.003897656148738271,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.010532636845680649,009240
21,광동제약,2019,Q3,헬스케어,0.003166220848214024,-0.152800011706422,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.14322553308895988,009290
21,현대중공업,2019,Q3,중공업,0.09847951844903076,-1.3002845150282796,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1571627311565927,009540
21,무림P&P,2019,Q3,철강_소재,0.009717781359828884,-0.7264119144002976,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.24961119541443214,009580
21,모토닉,2019,Q3,경기소비재,-0.18709948587997355,-0.5931847507217234,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.09938381401139176,009680
21,한화케미칼,2019,Q3,에너지_화학,-0.03333126474648297,1.0790037810155395,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1158108083338096,009830
21,OCI,2019,Q3,에너지_화학,-0.18451559841813958,3.5216120907218134,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2930081071585504,010060
21,LS산전,2019,Q3,산업재,0.030747183579599116,0.43382689097976956,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.18167880305954145,010120
21,고려아연,2019,Q3,철강_소재,-0.14105694574294525,-0.17368476600144822,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.021251591094046646,010130
21,삼성중공업,2019,Q3,중공업,-0.07738286074076976,1.0528861058225103,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.291525323445354,010140
21,현대미포조선,2019,Q3,중공업,0.002390528022572974,0.39657405293108927,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.21085323187779612,010620
21,화신,2019,Q3,경기소비재,0.4370000987459269,-51.92174748705277,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.3629334821447351,010690
