,code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),총포괄손익,자본금,영업비용
22,5490,POSCO_Holdings,Metal,2021,Q2,21057743395812.0,37942906522967.0,59000649918779.0,5347755646162.0,6850031810265.0,12197787456427.0,47464668539092.0,46802862462352.0,9277353281119.0,1608072665540.0,1830453470384.0,1318159603103.0,1318159603103.0,,482403125000.0,
23,5490,POSCO_Holdings,Metal,2021,Q3,24842655660060.0,38510944972349.0,63353600632409.0,6270412022556.0,8764362173631.0,15034774196187.0,48997388311193.0,48318826436222.0,11314723632472.0,2295695564204.0,2474422454328.0,1840068246557.0,1840068246557.0,,482403125000.0,
24,5490,POSCO_Holdings,Metal,2021,Q4,25918879999015.0,38323878956874.0,64242758955889.0,7868269046806.0,7339064914051.0,15207333960857.0,49734491732778.0,49035424995032.0,11527677352540.0,1672947839547.0,1372722151953.0,1070823996567.0,1070823996567.0,,482403125000.0,
25,5490,POSCO_Holdings,Metal,2022,Q1,5875723628951.0,47458142280986.0,53333865909937.0,1740014138694.0,4467709468629.0,6207723607323.0,47871560957884.0,47126142302614.0,,1069678186525.0,1078155662943.0,-1404227032116.0,-1404227032116.0,,482403125000.0,
26,5490,POSCO_Holdings,Metal,2022,Q2,4060603659405.0,47422658774188.0,51483262433593.0,345619300214.0,4318126500164.0,4663745800378.0,47747804045007.0,46819516633215.0,,76280879367.0,215450148693.0,179077627009.0,179077627009.0,,482403125000.0,
27,5490,POSCO_Holdings,Metal,2022,Q3,3457736374418.0,47402753865253.0,50860490239671.0,125078244418.0,4201026696794.0,4326104941212.0,46810082297279.0,46534385298459.0,,11860252914.0,-174795888670.0,31677793765.0,31677793765.0,,482403125000.0,
28,5490,POSCO_Holdings,Metal,2022,Q4,4308290115146.0,46840829094141.0,51149119209287.0,118993021955.0,3858263509655.0,3977256531610.0,47409674639879.0,47171862677677.0,,517073549878.0,200673550029.0,725619325043.0,725619325043.0,,482403125000.0,
29,5490,POSCO_Holdings,Metal,2023,Q1,4666743175229.0,47262011404127.0,51928754579356.0,228123536969.0,4003858338544.0,4231981875513.0,47809907948646.0,47696772703843.0,,493890425693.0,513147642359.0,551741289484.0,551741289484.0,,482403125000.0,
30,5490,POSCO_Holdings,Metal,2023,Q2,4345961818052.0,47416513215299.0,51762475033351.0,98217049584.0,4014972762191.0,4113189811775.0,47800453913423.0,47649285221576.0,,145821846196.0,133510948720.0,180304455340.0,180304455340.0,,482403125000.0,
31,5490,POSCO_Holdings,Metal,2023,Q3,4957066012104.0,47180102192066.0,52137168204170.0,1976339117099.0,2446182055679.0,4422521172778.0,47764108381834.0,47714647031392.0,,395955304680.0,,,,249934662566.0,482403125000.0,
32,5490,POSCO_Holdings,Metal,2023,Q4,4657898827934.0,46988298811561.0,51646197639495.0,1819669592063.0,2326663248427.0,4146332840490.0,47505885055039.0,47499864799005.0,1454079239690.0,70961796111.0,37064629216.0,67531814033.0,67531814033.0,786524306047.0,482403125000.0,347449867010.0
33,5490,POSCO_Holdings,Metal,2024,Q1,5425698472010.0,47050945175731.0,52476643647741.0,1881578229568.0,2362309715882.0,4243887945450.0,48275652734902.0,48232755702291.0,898737655367.0,813075762109.0,980404911157.0,941339021421.0,941339021421.0,922581420786.0,482403125000.0,85661893258.0
34,5490,POSCO_Holdings,Metal,2024,Q2,4801184518556.0,47400701049334.0,52201885567890.0,1661506864478.0,2355692986063.0,4017199850541.0,48278005140151.0,48184685717349.0,159860638389.0,56013681197.0,165805778085.0,192238563525.0,192238563525.0,144187845858.0,482403125000.0,103846957192.0
35,5490,POSCO_Holdings,Metal,2024,Q3,3234070359383.0,47514555642079.0,50748626001462.0,110703415562.0,2369527984628.0,2480231400190.0,47992190576093.0,48268394601272.0,402269511667.0,309822127360.0,348506624572.0,334994032159.0,334994032159.0,365710511443.0,482403125000.0,92447384307.0
0,10130,Korea_Zinc,Metal,2015,Q4,2148288029899.0,3275474279229.0,5423762309128.0,321292365287.0,135735626069.0,457027991356.0,4810147060268.0,4966734317772.0,4087039959406.0,636975990114.0,635098710611.0,490113814505.0,490113814505.0,,,
1,10130,Korea_Zinc,Metal,2016,Q1,2597964369017.0,2984861265327.0,5582825634344.0,495327767974.0,133232841224.0,628560609198.0,4802582069805.0,4954265025146.0,1165572929514.0,176108612982.0,187758038481.0,142666049537.0,142666049537.0,,,
2,10130,Korea_Zinc,Metal,2016,Q2,2613288969058.0,2953083411574.0,5566372380632.0,347577158328.0,133514182076.0,481091340404.0,4929901204352.0,5085281040228.0,1227474381446.0,163406206549.0,167508970343.0,127319134547.0,127319134547.0,,,
3,10130,Korea_Zinc,Metal,2016,Q3,2786865735851.0,2945760033059.0,5732625768910.0,410241849372.0,134163076242.0,544404925614.0,5037362488108.0,5188220843296.0,1264301358931.0,138113008936.0,145093727011.0,107461283756.0,107461283756.0,,,
4,10130,Korea_Zinc,Metal,2016,Q4,2399095958795.0,3480561856041.0,5879657814836.0,411098641498.0,125225591913.0,536324233411.0,5191209256866.0,5343333581425.0,1387493128219.0,210757514520.0,211259733649.0,160042657660.0,160042657660.0,,,
5,10130,Korea_Zinc,Metal,2017,Q1,2695845440830.0,3206209224809.0,5902054665639.0,426623569855.0,126370574285.0,552994144140.0,5188668535248.0,5349060521499.0,1338544821997.0,208047167557.0,196337509169.0,147690318382.0,147690318382.0,,,
6,10130,Korea_Zinc,Metal,2017,Q2,2757484875645.0,3294704928946.0,6052189804591.0,408056607487.0,131420379961.0,539476987448.0,5339321396921.0,5512712817143.0,1388023675768.0,217692259415.0,242879701093.0,150652861673.0,150652861673.0,,,
7,10130,Korea_Zinc,Metal,2017,Q3,3165742370512.0,3144514754277.0,6310257124789.0,496251837423.0,143353339141.0,639605176564.0,5474838728659.0,5670651948225.0,1341906071044.0,164433931121.0,178630385632.0,135517331738.0,135517331738.0,,94350000000.0,
8,10130,Korea_Zinc,Metal,2017,Q4,3148167178974.0,3155950025306.0,6304117204280.0,408245888340.0,141463638548.0,549709526888.0,5574440117506.0,5754407677392.0,1383918734134.0,171016386771.0,148943893234.0,96788129213.0,96788129213.0,,94350000000.0,
9,10130,Korea_Zinc,Metal,2018,Q1,3025337064956.0,3191247857218.0,6216584922174.0,410258251596.0,126941443148.0,537199694744.0,5533601725902.0,5679385227430.0,1318262274163.0,159945506014.0,169676060442.0,124903360086.0,124903360086.0,,94350000000.0,
10,10130,Korea_Zinc,Metal,2018,Q2,3121725951604.0,3203178152284.0,6324904103888.0,407578945287.0,116377966487.0,523956911774.0,5666301921483.0,5800947192114.0,1482943194949.0,183890846166.0,185373592742.0,132700195581.0,132700195581.0,,94350000000.0,
11,10130,Korea_Zinc,Metal,2018,Q3,3148854632629.0,3173223019412.0,6322077652041.0,300145560479.0,112114403771.0,412259964250.0,5787241485915.0,5909817687791.0,1428721963893.0,164172315020.0,169220158196.0,120939564432.0,120939564432.0,,94350000000.0,
12,10130,Korea_Zinc,Metal,2018,Q4,3303665348799.0,3150788099717.0,6454453448516.0,369025268049.0,108073726242.0,477098994291.0,5861787168275.0,5977354454225.0,1297811030566.0,139494657467.0,113191821672.0,82019440003.0,82019440003.0,,94350000000.0,
13,10130,Korea_Zinc,Metal,2019,Q1,3242368938774.0,3171729633638.0,6414098572412.0,382612821370.0,112817268329.0,495430089699.0,5801921975513.0,5918668482713.0,1193965501509.0,153700100100.0,185566782705.0,134551447238.0,134551447238.0,,94350000000.0,
14,10130,Korea_Zinc,Metal,2019,Q2,3605711650798.0,3172822428730.0,6778534079528.0,575760666655.0,111786740606.0,687547407261.0,5977598736729.0,6090986672267.0,1372409803663.0,229736307148.0,241929954822.0,175676761216.0,175676761216.0,,94350000000.0,
15,10130,Korea_Zinc,Metal,2019,Q3,3751682037952.0,3201670427816.0,6953352465768.0,607180078307.0,111311776357.0,718491854664.0,6122331395445.0,6234860611104.0,1305928654790.0,182625777139.0,199910407230.0,144732658716.0,144732658716.0,,94350000000.0,
16,10130,Korea_Zinc,Metal,2019,Q4,3764016044185.0,3178401509382.0,6942417553567.0,494119577656.0,103269948144.0,597389525800.0,6225793487192.0,6345028027767.0,1346518705415.0,163185509475.0,155731811458.0,112105499050.0,112105499050.0,,94350000000.0,
17,10130,Korea_Zinc,Metal,2020,Q1,3655523764214.0,3240373848721.0,6895897612935.0,582925982595.0,88241718741.0,671167701336.0,6116279018202.0,6224729911599.0,1337647132922.0,196861840057.0,190516461190.0,137924891010.0,137924891010.0,,94350000000.0,
18,10130,Korea_Zinc,Metal,2020,Q2,3547367564205.0,3454427360387.0,7001794924592.0,558342065755.0,88273619850.0,646615685605.0,6246133682958.0,6355179238987.0,1253358699929.0,170172587426.0,170638105834.0,122652820389.0,122652820389.0,,94350000000.0,
19,10130,Korea_Zinc,Metal,2020,Q3,3683251216695.0,3488482662311.0,7171733879006.0,574798695795.0,86685804682.0,661484500477.0,6415878365391.0,6510249378529.0,1414010401232.0,211847109422.0,214051853238.0,153460098858.0,153460098858.0,,94350000000.0,
20,10130,Korea_Zinc,Metal,2020,Q4,3984718306504.0,3530939488442.0,7515657794946.0,768473804488.0,85143320780.0,853617125268.0,6562178283289.0,6662040669678.0,1647133233458.0,201888013261.0,201593208557.0,147246891392.0,147246891392.0,,94350000000.0,
21,10130,Korea_Zinc,Metal,2021,Q1,3652461783407.0,3743161832036.0,7395623615443.0,709878338691.0,93506406368.0,803384745059.0,6497674748946.0,6592238870384.0,1684309920814.0,232611962495.0,270969543090.0,200170667133.0,200170667133.0,,94350000000.0,
22,10130,Korea_Zinc,Metal,2021,Q2,3753908229366.0,3898740274969.0,7652648504335.0,782722158802.0,94882950745.0,877605109547.0,6678315911064.0,6775043394788.0,1819122500525.0,223843387727.0,248741460396.0,180641162118.0,180641162118.0,,94350000000.0,
23,10130,Korea_Zinc,Metal,2021,Q3,4017076054123.0,3947580079724.0,7964656133847.0,911789424480.0,84510269367.0,996299693847.0,6897776178747.0,6968356440000.0,1705841344379.0,218873476339.0,251070627501.0,185739513536.0,185739513536.0,,94350000000.0,
24,10130,Korea_Zinc,Metal,2021,Q4,4444333507426.0,3876895987632.0,8321229495058.0,1078792942084.0,81863433500.0,1160656375584.0,7088266823279.0,7160573119474.0,1953232311813.0,249261562541.0,261734002899.0,187415051401.0,187415051401.0,,94350000000.0,
25,10130,Korea_Zinc,Metal,2022,Q1,4247402470979.0,4008747948600.0,8256150419579.0,1185499261142.0,74026866526.0,1259526127668.0,6897331509042.0,6996624291911.0,1816658375255.0,220707460235.0,232802353875.0,162361654659.0,162361654659.0,,94350000000.0,
26,10130,Korea_Zinc,Metal,2022,Q2,4246527908541.0,4333718975198.0,8580246883739.0,1337855354052.0,53854454285.0,1391709808337.0,7142329917428.0,7188537075402.0,2051822474249.0,347989877908.0,331816721389.0,244998408386.0,244998408386.0,,94350000000.0,
27,10130,Korea_Zinc,Metal,2022,Q3,4752913689631.0,4812928278289.0,9565841967920.0,1777068826106.0,55389430680.0,1832458256786.0,7247327157916.0,7733383711134.0,2048462680607.0,206390110290.0,137565339603.0,104997240488.0,104997240488.0,,99315790000.0,
28,10130,Korea_Zinc,Metal,2022,Q4,4685834531698.0,5405400812916.0,10091235344614.0,1675608941646.0,15168808296.0,1690777749942.0,7397618088919.0,8400457594672.0,2164434104954.0,156276635243.0,174714184909.0,143836402940.0,143836402940.0,,99315790000.0,
29,10130,Korea_Zinc,Metal,2023,Q1,4184031638791.0,5577161770120.0,9761193408911.0,1561035430872.0,27089657286.0,1588125088158.0,7145554134156.0,8173068320753.0,1814888130440.0,154869497788.0,191741432916.0,145199205237.0,145199205237.0,,99315790000.0,
30,10130,Korea_Zinc,Metal,2023,Q2,3956586852778.0,5669504424681.0,9626091277459.0,1272989275957.0,29546625597.0,1302535901554.0,7287193766723.0,8323555375905.0,1787398880287.0,164623039107.0,188005037672.0,141639632567.0,141639632567.0,,99315790000.0,
31,10130,Korea_Zinc,Metal,2023,Q3,4483655581921.0,5636960772953.0,10120616354874.0,1410082239436.0,29027486623.0,1439109726059.0,7189605675944.0,8681506628815.0,1782937382607.0,166649827192.0,133288762524.0,101043489221.0,101043489221.0,29421552540.0,104542940000.0,
32,10130,Korea_Zinc,Metal,2023,Q4,4223804225522.0,5953891567061.0,10177695792583.0,1354938343062.0,32230613620.0,1387168956682.0,7347731321071.0,8790526835901.0,1905845070841.0,221250098774.0,272393886263.0,197712625446.0,197712625446.0,481264610319.0,104542940000.0,
33,10130,Korea_Zinc,Metal,2024,Q1,4146982032044.0,5999258774134.0,10146240806178.0,1345616217478.0,31668026293.0,1377284243771.0,7383749716744.0,8768956562407.0,1813648823870.0,190660942895.0,161796444309.0,140041875673.0,140041875673.0,129616124506.0,104542940000.0,
34,10130,Korea_Zinc,Metal,2024,Q2,4454306393635.0,6388791649631.0,10843098043266.0,1964045116422.0,30274289732.0,1994319406154.0,7482886296875.0,8848778637112.0,1987733251629.0,257373550889.0,266140995864.0,198182960131.0,198182960131.0,165515595205.0,104542940000.0,
35,10130,Korea_Zinc,Metal,2024,Q3,4902346437819.0,6501405659235.0,11403752097054.0,2653573649770.0,83861374693.0,2737435024463.0,7472468353905.0,8666317072591.0,2029279408179.0,179207100712.0,263255951510.0,195115985305.0,195115985305.0,199470722479.0,104542940000.0,
0,18880,Hanon_Systems,Machines,2015,Q4,777060219117.0,1563043245687.0,2340103464804.0,721231543874.0,29569094314.0,750800638188.0,1322499632431.0,1589302826616.0,2273904955757.0,48610853916.0,162106507741.0,133578096331.0,133578096331.0,,,
1,18880,Hanon_Systems,Machines,2016,Q1,881409202183.0,1564677030774.0,2446086232957.0,550866104102.0,344545830725.0,895411934827.0,1280783985974.0,1550674298130.0,570595609339.0,40258142090.0,76773555305.0,61876100765.0,61876100765.0,,,
2,18880,Hanon_Systems,Machines,2016,Q2,890400232916.0,1568056309185.0,2458456542101.0,510587392710.0,398114347531.0,908701740241.0,1277900525348.0,1549754801860.0,589040601068.0,-4075127296.0,26124279740.0,24655621851.0,24655621851.0,,,
3,18880,Hanon_Systems,Machines,2016,Q3,906073844493.0,1582363697013.0,2488437541506.0,480972974816.0,349918549739.0,830891524555.0,1333185532966.0,1657546016951.0,522541378804.0,40048608854.0,94891040870.0,81951072427.0,81951072427.0,,,
4,18880,Hanon_Systems,Machines,2016,Q4,865459820042.0,1692336648578.0,2557796468620.0,628376318764.0,342073350753.0,970449669517.0,1336230467219.0,1587346799103.0,632477845737.0,11777206753.0,40089583628.0,27218067607.0,27218067607.0,,,
5,18880,Hanon_Systems,Machines,2017,Q1,1101459586649.0,1717558226041.0,2819017812690.0,556582598299.0,629099998570.0,1185682596869.0,1303352586600.0,1633335215821.0,617827235761.0,31623994327.0,8668818403.0,7157119381.0,7157119381.0,,,
6,18880,Hanon_Systems,Machines,2017,Q2,1082587704445.0,1707628497434.0,2790216201879.0,482678469860.0,635129673781.0,1117808143641.0,1383183654449.0,1672408058238.0,666717972025.0,80073273681.0,147389564069.0,119722997835.0,119722997835.0,,,
7,18880,Hanon_Systems,Machines,2017,Q3,1056097696539.0,1703517686340.0,2759615382879.0,453966485192.0,650949481226.0,1104915966418.0,1384280540566.0,1654699416461.0,620974342012.0,46511004190.0,46885492399.0,41343528798.0,41343528798.0,,53380000000.0,
8,18880,Hanon_Systems,Machines,2017,Q4,1113428447551.0,1766017797330.0,2879446244881.0,523321391003.0,627764807114.0,1151086198117.0,1413409391685.0,1728360046764.0,543218746242.0,45910247157.0,67907676162.0,58982283507.0,58982283507.0,,53380000000.0,
9,18880,Hanon_Systems,Machines,2018,Q1,1104240154774.0,1787659436156.0,2891899590930.0,708221759534.0,478103180694.0,1186324940228.0,1401134392617.0,1705574650702.0,593289819340.0,41690991728.0,39375224775.0,31151386853.0,31151386853.0,,53380000000.0,
10,18880,Hanon_Systems,Machines,2018,Q2,1012361975505.0,1798477678109.0,2810839653614.0,639078329991.0,482079028227.0,1121157358218.0,1406402813787.0,1689682295396.0,677746955027.0,44730638311.0,58602652571.0,49119389024.0,49119389024.0,,53380000000.0,
11,18880,Hanon_Systems,Machines,2018,Q3,1109058018544.0,1822319129139.0,2931377147683.0,764094483279.0,487633262545.0,1251727745824.0,1396095196758.0,1679649401859.0,649511143886.0,39975500409.0,40948727764.0,31914729068.0,31914729068.0,,53380000000.0,
12,18880,Hanon_Systems,Machines,2018,Q4,1640151379702.0,1878223372525.0,3518374752227.0,905830356803.0,1075995775600.0,1981826132403.0,1256896721358.0,1536548619824.0,684123072783.0,-64560588125.0,-115307777591.0,-94590894933.0,-94590894933.0,,53380000000.0,
13,18880,Hanon_Systems,Machines,2019,Q1,1004847033826.0,3227708536446.0,4232555570272.0,1162461491582.0,1571383856318.0,2733845347900.0,1226877462116.0,1498710222372.0,635745564965.0,25395058395.0,9606899042.0,10544880228.0,10544880228.0,,53380000000.0,
14,18880,Hanon_Systems,Machines,2019,Q2,1061698767381.0,3262672139721.0,4324370907102.0,691683617330.0,2170833210579.0,2862516827909.0,1198696755935.0,1461854079193.0,676622338418.0,23830876182.0,-3385571244.0,6873031752.0,6873031752.0,,53380000000.0,
15,18880,Hanon_Systems,Machines,2019,Q3,937818681891.0,3276646701948.0,4214465383839.0,621814263209.0,2174884562733.0,2796698825942.0,1161075864690.0,1417766557897.0,623861341632.0,-6091528859.0,5524046066.0,4701257811.0,4701257811.0,,53380000000.0,
16,18880,Hanon_Systems,Machines,2019,Q4,1126949233707.0,3290249892341.0,4417199126048.0,808193044222.0,2172277037435.0,2980470081657.0,1162288565332.0,1436729044391.0,732622846006.0,77931286082.0,57915601449.0,45309680838.0,45309680838.0,,53380000000.0,
17,18880,Hanon_Systems,Machines,2020,Q1,1155312113664.0,3307535459614.0,4462847573278.0,1045093285551.0,2047138928118.0,3092232213669.0,1119621816576.0,1370615359609.0,643792860152.0,16116209841.0,5077855942.0,4819539014.0,4819539014.0,,53380000000.0,
18,18880,Hanon_Systems,Machines,2020,Q2,1075335271331.0,3316476492889.0,4391811764220.0,912810958867.0,2195292116997.0,3108103075864.0,1025023919747.0,1283708688356.0,568835059474.0,-61394719312.0,-82470397643.0,-62128168988.0,-62128168988.0,,53380000000.0,
19,18880,Hanon_Systems,Machines,2020,Q3,1363246753273.0,3317087102296.0,4680333855569.0,926893524498.0,2496223537879.0,3423117062377.0,991750959141.0,1257216793192.0,686311626889.0,16383410819.0,-8495074642.0,1470111275.0,1470111275.0,,53380000000.0,
20,18880,Hanon_Systems,Machines,2020,Q4,1467877083033.0,3346877013021.0,4814754096054.0,1179179135641.0,2332595903810.0,3511775039451.0,994463824293.0,1302979056603.0,781145141450.0,85499675383.0,38173987353.0,32782819065.0,32782819065.0,,53380000000.0,
21,18880,Hanon_Systems,Machines,2021,Q1,1339815662560.0,3342254642325.0,4682070304885.0,1298228264463.0,2142387999707.0,3440616264170.0,947977888088.0,1241454040715.0,703769165219.0,19124004215.0,4989074797.0,13523309442.0,13523309442.0,,53380000000.0,
22,18880,Hanon_Systems,Machines,2021,Q2,1184805050971.0,3342739727267.0,4527544778238.0,1378961047764.0,1900703494266.0,3279664542030.0,955673229687.0,1247880236208.0,748154670513.0,28413614789.0,67646701425.0,54123856944.0,54123856944.0,,53380000000.0,
23,18880,Hanon_Systems,Machines,2021,Q3,1499976083026.0,3349684571563.0,4849660654589.0,1351633657430.0,2308803188796.0,3660436846226.0,916748675990.0,1189223808363.0,680357512032.0,26671717431.0,10627494045.0,9530449509.0,9530449509.0,,53380000000.0,
24,18880,Hanon_Systems,Machines,2021,Q4,1366162865751.0,3335042625559.0,4701205491310.0,1153229881770.0,2403281965622.0,3556511847392.0,866534194414.0,1144693643918.0,728597643835.0,-31221058246.0,-6152344809.0,-5828628971.0,-5828628971.0,,53380000000.0,
25,18880,Hanon_Systems,Machines,2022,Q1,1264177780527.0,3378340146796.0,4642517927323.0,1071491644954.0,2503258781477.0,3574750426431.0,793699189806.0,1067767500892.0,761004639655.0,-11685866711.0,-27872722391.0,-21217466868.0,-21217466868.0,,53380000000.0,
26,18880,Hanon_Systems,Machines,2022,Q2,1076242224426.0,3371252450869.0,4447494675295.0,1167848427750.0,2278157738907.0,3446006166657.0,749554053723.0,1001488508638.0,825039497953.0,31859619205.0,13735471718.0,10868755142.0,10868755142.0,,53380000000.0,
27,18880,Hanon_Systems,Machines,2022,Q3,1128213669769.0,3389674040313.0,4517887710082.0,1485046898535.0,2147822514914.0,3632869413449.0,666518361284.0,885018296633.0,741153539245.0,-37360442905.0,-49029541259.0,-35750871967.0,-35750871967.0,,53380000000.0,
28,18880,Hanon_Systems,Machines,2022,Q4,1645555165730.0,3372542351402.0,5018097517132.0,1998490647286.0,2154205599042.0,4152696246328.0,584752900612.0,865401270804.0,875678123068.0,8476002351.0,-57996431686.0,-45908064709.0,-45908064709.0,,53380000000.0,
29,18880,Hanon_Systems,Machines,2023,Q1,1497164017385.0,3359717869132.0,4856881886517.0,1947539678494.0,2092460420370.0,4040000098864.0,544883731008.0,816881787653.0,878218259523.0,24939653695.0,5412371529.0,9344877533.0,9344877533.0,,53380000000.0,
30,18880,Hanon_Systems,Machines,2023,Q2,1625970957783.0,5183684092211.0,6809655049994.0,1752969566126.0,2367199706077.0,4120169272203.0,2274843565728.0,2689485777791.0,890022585686.0,62986970169.0,101748453539.0,95825622412.0,95825622412.0,,53380000000.0,
31,18880,Hanon_Systems,Machines,2023,Q3,1827704613295.0,5135083885261.0,6962788498556.0,1862654734291.0,2485639777268.0,4348294511559.0,2168183094421.0,2614493986997.0,866297794645.0,18038604794.0,-54927666537.0,-57250417472.0,-57250417472.0,-27225451592.0,53380000000.0,
32,18880,Hanon_Systems,Machines,2023,Q4,1721876251022.0,5161146827955.0,6883023078977.0,1871198953922.0,2496519382393.0,4367718336315.0,2053371294475.0,2515304742662.0,897028973011.0,-34566085048.0,-17585838666.0,-5592046409.0,-5592046409.0,344391416787.0,53380000000.0,
33,18880,Hanon_Systems,Machines,2024,Q1,1936258614271.0,5212474545059.0,7148733159330.0,1791111307018.0,2794610440167.0,4585721747185.0,2026013199078.0,2563011412145.0,882567089160.0,17922809939.0,11182046683.0,7988390863.0,7988390863.0,85355098409.0,53380000000.0,
34,18880,Hanon_Systems,Machines,2024,Q2,1872494391464.0,5216144583838.0,7088638975302.0,2197038728761.0,2294661361634.0,4491700090395.0,1978684357600.0,2596938884907.0,951145073867.0,15849219724.0,-46679155926.0,-48476689996.0,-48476689996.0,33927472762.0,53380000000.0,
35,18880,Hanon_Systems,Machines,2024,Q3,1906353460655.0,5178780910993.0,7085134371648.0,2241664314175.0,2317266829595.0,4558931143770.0,1972079759754.0,2526203227878.0,874995679021.0,10451401381.0,-22208812900.0,-5241716998.0,-5241716998.0,-70735657029.0,53380000000.0,
0,10950,S_Oil,Chemistry,2015,Q4,5688480000000.0,5096466000000.0,10784946000000.0,3222157000000.0,2180898000000.0,5403055000000.0,3735106000000.0,5381891000000.0,17890272000000.0,817604000000.0,808529000000.0,628136000000.0,628136000000.0,,,
1,10950,S_Oil,Chemistry,2016,Q1,6245218000000.0,5165052000000.0,11410270000000.0,3540668000000.0,2200717000000.0,5741385000000.0,4022115000000.0,5668885000000.0,3428420000000.0,491804000000.0,577201000000.0,438452000000.0,438452000000.0,,,
2,10950,S_Oil,Chemistry,2016,Q2,7065394000000.0,5209281000000.0,12274675000000.0,3613182000000.0,2550025000000.0,6163207000000.0,4464696000000.0,6111468000000.0,4198364000000.0,640869000000.0,584102000000.0,442578000000.0,442578000000.0,,291512000000.0,
3,10950,S_Oil,Chemistry,2016,Q3,7817082000000.0,5462446000000.0,13279528000000.0,4503077000000.0,2551916000000.0,7054993000000.0,4577735000000.0,6224535000000.0,4137920000000.0,116200000000.0,226314000000.0,171250000000.0,171250000000.0,,291512000000.0,
4,10950,S_Oil,Chemistry,2016,Q4,7973051000000.0,5977625000000.0,13950676000000.0,4832781000000.0,2732648000000.0,7565429000000.0,4739108000000.0,6385247000000.0,4557139000000.0,368016000000.0,189748000000.0,154803000000.0,154803000000.0,,291512000000.0,
5,10950,S_Oil,Chemistry,2017,Q1,8767756000000.0,6211203000000.0,14978959000000.0,5698095000000.0,3161958000000.0,8860053000000.0,4472723000000.0,6118906000000.0,5200155000000.0,333453000000.0,524414000000.0,397309000000.0,397309000000.0,,291512000000.0,
6,10950,S_Oil,Chemistry,2017,Q2,7161208000000.0,6649127000000.0,13810335000000.0,4469029000000.0,3156260000000.0,7625289000000.0,4538766000000.0,6185046000000.0,4665003000000.0,117267000000.0,69946000000.0,66043000000.0,66043000000.0,,291512000000.0,
7,10950,S_Oil,Chemistry,2017,Q3,7104798000000.0,7288565000000.0,14393363000000.0,4486353000000.0,3463644000000.0,7949997000000.0,4797101000000.0,6443366000000.0,5211848000000.0,553241000000.0,526073000000.0,398040000000.0,398040000000.0,,291512000000.0,
8,10950,S_Oil,Chemistry,2017,Q4,6769402000000.0,8308161000000.0,15077563000000.0,4543391000000.0,3695073000000.0,8238464000000.0,5194501000000.0,6839099000000.0,5814334000000.0,370688000000.0,527727000000.0,387764000000.0,387764000000.0,,291512000000.0,
9,10950,S_Oil,Chemistry,2018,Q1,7103580000000.0,8860234000000.0,15963814000000.0,5559423000000.0,3919666000000.0,9479089000000.0,4838259000000.0,6484725000000.0,5410906000000.0,253418000000.0,260324000000.0,191039000000.0,191039000000.0,,291512000000.0,
10,10950,S_Oil,Chemistry,2018,Q2,7609642000000.0,9250541000000.0,16860183000000.0,6510141000000.0,3703899000000.0,10214040000000.0,4999994000000.0,6646143000000.0,6003077000000.0,401821000000.0,212507000000.0,161735000000.0,161735000000.0,,291512000000.0,
11,10950,S_Oil,Chemistry,2018,Q3,7519286000000.0,9521816000000.0,17041102000000.0,6379692000000.0,3857560000000.0,10237252000000.0,5157817000000.0,6803850000000.0,7187882000000.0,313222000000.0,312646000000.0,227675000000.0,227675000000.0,,291512000000.0,
12,10950,S_Oil,Chemistry,2018,Q4,5850562000000.0,10230950000000.0,16081512000000.0,5790228000000.0,3829695000000.0,9619923000000.0,4815325000000.0,6461589000000.0,6861257000000.0,-331613000000.0,-462088000000.0,-326672000000.0,-326672000000.0,,291512000000.0,
13,10950,S_Oil,Chemistry,2019,Q1,6201903000000.0,10326005000000.0,16527908000000.0,6052595000000.0,3916974000000.0,9969569000000.0,4912782000000.0,6558339000000.0,5426029000000.0,269952000000.0,158756000000.0,115016000000.0,115016000000.0,,291512000000.0,
14,10950,S_Oil,Chemistry,2019,Q2,6840546000000.0,10428721000000.0,17269267000000.0,6607281000000.0,4256746000000.0,10864027000000.0,4763575000000.0,6405240000000.0,6257197000000.0,-90543000000.0,-198239000000.0,-149207000000.0,-149207000000.0,,291512000000.0,
15,10950,S_Oil,Chemistry,2019,Q3,6576345000000.0,10461645000000.0,17037990000000.0,6455329000000.0,4140124000000.0,10595453000000.0,4802818000000.0,6442537000000.0,6234570000000.0,230966000000.0,72835000000.0,50886000000.0,50886000000.0,,291512000000.0,
16,10950,S_Oil,Chemistry,2019,Q4,5623541000000.0,10831892000000.0,16455433000000.0,5758293000000.0,4211020000000.0,9969313000000.0,4837585000000.0,6486120000000.0,6476184000000.0,9675000000.0,72889000000.0,45907000000.0,45907000000.0,,291512000000.0,
17,10950,S_Oil,Chemistry,2020,Q1,5546748000000.0,10876015000000.0,16422763000000.0,6270303000000.0,4578227000000.0,10848530000000.0,3945835000000.0,5574233000000.0,5150835000000.0,-1007419000000.0,-1208449000000.0,-880012000000.0,-880012000000.0,,291512000000.0,
