,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_영업비용 변화율,F_이자비용 변화율
3,1040,CJ_Corp,기타금융,2023,Q4,0.2027014086288017,8.031505320604815e-05,0.0035608733677963134,0.28043084818023334,-0.21945773678406533,0.046213193736154734,-0.0,-0.004543680757163937,-0.0028438460482544947,-2.3022260317799876,-1.6515244887590685,0.2523888062270738,0.23247035080521739,0.23247035080521739,-7.474371877035429,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.32592774235736477,0.04522139925967783,-0.0,0.0,-0.0771379766237279,0.9228620233762721,0.030033370411568394,-0.025762931959695257,-0.05461507456670711,-0.0004136840037760603,-0.002293139690426216,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.35268798576114657,-0.01199360160550969,001040,-1.733047807041174,
4,1040,CJ_Corp,기타금융,2023,Q3,0.0016518990129023026,-0.0316585615253433,-0.031067612466071592,-0.5659782043414197,-0.025254475159158796,-0.255685799315158,-0.0,-0.006561338116065185,-0.004096622552653084,-0.0015527611823289433,0.14509910933414283,-0.1634556802666809,-0.1314460256165466,-0.1314460256165466,0.7867715284243354,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,-0.026734608515290637,-4.204943084998896,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3908602830322851,0.35268798576114657,001040,-0.0015527611823289433,
5,1040,CJ_Corp,기타금융,2023,Q2,0.5851004834611846,0.0001804902428939048,0.02457635543452852,0.3948144540532834,-0.02287837532444903,0.20959955712256473,-0.0,-0.005832896904294893,-0.003633852539001392,-0.035782236675157675,0.857424106651499,0.8623895956315449,0.871818942701947,0.871818942701947,-0.035782236675157675,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.035782236675157675,-0.0357822366751579,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1377941856033683,-0.3908602830322851,001040,-0.035782236675157675,
6,1040,CJ_Corp,기타금융,2023,Q1,0.40505401502802074,0.0006821353075396885,0.028229920665161945,-0.01872050713954465,0.33243002944431554,0.17395235033850798,-0.0,0.0021971101494422385,0.0013699184548650045,0.06493417023886217,-6.539313764554192,-7.512720602874477,-8.65533393792772,-8.65533393792772,0.06493417023886228,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06493417023886228,0.06493417023886239,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.18965648161490598,0.1377941856033683,001040,0.06493417023886228,
7,1040,CJ_Corp,기타금융,2022,Q4,-2.091669684890398,0.008030520405196917,-0.04009122593313563,-0.8219965586978846,-0.06137434687826837,-0.30776618733785854,-0.0,-0.0036583103570728692,-0.00227785293683902,0.08407574800363316,-2.1376614948970563,-4.3611276291525245,-2.084826665377334,-2.084826665377334,0.08407574800363304,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.10782783717165234,-0.12239189823247609,-0.0,0.0,0.08407574800363316,0.08407574800363304,0.01533406352683464,-0.014474518480920961,-0.057319411890048855,-0.025762931959695257,-0.05461507456670711,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-9.377375114194564e-07,5.964640414912736e-08,-0.0,-0.0,-0.0,-0.02827562295174267,0.18965648161490598,001040,0.08407574800363316,
8,1040,CJ_Corp,기타금융,2022,Q3,-0.6682829414240496,-0.007009046459044432,-0.01624097555229942,-0.4027446157629164,-0.04540291952661257,-0.13942931576511053,-0.0,-0.0015323501314974397,-0.0009535689376702905,-0.027777525284195415,0.7609286832989623,0.8548740316200487,0.7545048411411951,0.7545048411411951,-0.027777525284195193,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.027777525284195193,-0.027777525284195193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08097439349396938,-0.02827562295174267,001040,-0.027777525284195193,
9,1040,CJ_Corp,기타금융,2022,Q2,0.6201263376623947,-0.0021656217953611723,0.020241452214556865,0.45921487289168916,-0.0068316136831265695,0.1792772536382813,-0.0,-0.006281080295398311,-0.0038994137993966227,-0.05650243483926021,0.8329166881356315,0.8581785232192509,0.8714565535447982,0.8714565535447982,-0.05650243483926021,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.05650243483926043,-0.05650243483926021,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08659892155545425,0.08097439349396938,001040,-0.05650243483926021,
10,1040,CJ_Corp,기타금융,2022,Q1,-0.7509315154456013,0.0006623326478456537,-0.015026197894472126,-0.289992319917026,-0.006478284676215251,-0.10331126988394934,-0.0,-0.004591037336294068,-0.002845249961662688,-0.0386214517431398,-4.060620788272118,-4.711137577021406,-6.649295723057482,-6.649295723057482,-0.0386214517431398,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03862145174313958,-0.03862145174313958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1356138871337087,0.08659892155545425,001040,-0.03862145174313958,
11,1040,CJ_Corp,기타금융,2021,Q4,-0.6314449998291984,0.0007903595871687763,-0.00735836031585424,-0.10216475467240249,-0.005331462099485984,-0.036431988970620166,-0.0,-0.005618432515553717,-0.0034745447164747922,-0.08215760099279557,0.3170238126470596,0.3775108302736526,0.4954607055369078,0.4954607055369078,-0.08215760099279557,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.6343591332745346,0.05254381203929259,-0.0,0.0,-0.08215760099279557,-0.08215760099279557,-0.10000000000000009,-0.005666151614349024,-0.0219947735191639,-0.014474518480920961,-0.057319411890048855,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-4.6886897542286476e-07,2.982320124189641e-08,-8.785669782219976,-0.0,0.927007299270073,0.004967582981369761,-0.1356138871337087,001040,-0.08215760099279557,
12,1040,CJ_Corp,기타금융,2021,Q3,-0.5950172492230819,0.0010171429316341296,-0.0038175772185380374,0.07908017512600174,-0.0010053258070599203,0.02619335590160765,-0.0,-0.01294688481611983,-0.00796723750606021,-0.06931758286512513,-1.1887310916577118,-1.5274439073273611,-2.0166830503291355,-2.0166830503291355,-0.06931758286512513,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.06931758286512513,-0.06931758286512513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08348176592034653,0.004967582981369761,001040,-0.06931758286512513,
13,1040,CJ_Corp,기타금융,2021,Q2,0.7362116454738805,0.0007537298294607586,0.022852213815106492,0.38609047645700334,-0.002965295604362206,0.17466993914802442,-0.0,-0.004313370435528929,-0.0026499600898397535,-0.06495424376401848,0.7980999170942884,0.8277499091172497,0.8665676456388651,0.8665676456388651,-0.06495424376401848,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.06495424376401848,-0.06495424376401848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05045245468937586,0.08348176592034653,001040,-0.06495424376401848,
14,1040,CJ_Corp,기타금융,2021,Q1,-1.1727056624056167,0.003895211083354999,-0.012581206382162868,0.482723410840749,-123.34687381617577,-0.12735480735355797,-0.0,0.007214015153665154,0.004444363009906471,-0.07224485885911602,-1.7313009398847683,194.70825058922964,7.319832628828513,7.319832628828513,-0.07224485885911602,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07224485885911602,-0.0722448588591158,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.12989862404368988,-0.05045245468937586,001040,-0.07224485885911602,
15,1040,CJ_Corp,기타금융,2020,Q4,0.05884590879432072,-0.059975094260653394,-0.05810443522786346,-0.8590345216197321,0.734842390154945,-0.8055627791399302,-0.0,0.0050442249377706805,0.0031136428423581552,-0.01539596742675764,-1.3820054865879405,1.0313992583484346,2.2237881291746557,2.2237881291746557,-0.01539596742675764,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,-0.10451659899644095,0.07110625905725432,-0.41134896117123354,0.0,-0.01539596742675764,-0.01539596742675764,-0.31955484896661357,-0.07297175785463628,-0.8407647240209681,0.1284227243935765,0.11427119628339144,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-9.377388303644096e-07,5.964639882005685e-08,-0.0,-0.0,-0.0,-0.15970799481926284,-0.12989862404368988,001040,-0.01539596742675764,
16,1040,CJ_Corp,기타금융,2020,Q3,0.5096334876889275,-0.028091312762146492,-0.010643591654905693,-0.1194935278021283,-0.16877726657579273,-0.12107943523391107,-0.0,-0.004145719267162118,-0.0025549693357740377,-0.12116312390848805,-0.4990164908230561,0.3344038402106567,0.27304741486505135,0.27304741486505135,-0.12116312390848805,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.12116312390848805,-0.0,-0.12116312390848805,0.0,-0.12116312390848805,-0.12116312390848805,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.17187990213474197,-0.15970799481926284,001040,-0.12116312390848782,
17,1040,CJ_Corp,기타금융,2020,Q2,0.49300131934525815,0.0011872682805297297,0.0316660705239904,0.04093459166402802,0.9378830697842654,0.34519415950650945,-0.0,-0.0057355844982820425,-0.003527026651674703,0.1428747113710509,0.8903748248152804,0.6811123722043968,0.778388800601962,0.778388800601962,0.1428747113710509,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.1428747113710508,-0.0,0.1428747113710508,0.0,0.1428747113710508,0.1428747113710508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1372881091127359,0.17187990213474197,001040,0.1428747113710508,
18,1040,CJ_Corp,기타금융,2020,Q1,-1.3863098183290754,0.005106075742739247,-0.03219210316312271,-1.2247649084124022,-0.01088315041454413,-0.5808348739613105,-0.0,0.010545275190710912,0.0065111253775759215,-0.017967049158073456,-4.3176920899013735,-1.4665342005717106,-1.7728645599045887,-1.7728645599045887,-0.017967049158073678,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.017967049158073678,-0.0,-0.017967049158073678,0.0,-0.017967049158073456,-0.017967049158073678,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10366045440800392,-0.1372881091127359,001040,-0.017967049158073678,
19,1040,CJ_Corp,기타금융,2019,Q4,-1.1646464112768622,-0.04463898819980927,-0.05933151514543211,-1.0400536101543802,0.04370474166381266,-0.27409581398444205,-0.0,-0.008625523468160257,-0.046883053015542187,0.02432452763753956,0.12717008443991185,-0.09924160118006253,-0.27760104430489263,-0.27760104430489263,0.024324527637539672,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.024324527637539672,-0.03112638190022965,0.02432452763753956,0.0,0.02432452763753956,0.024324527637539672,0.07363770250368185,0.38435679416909774,0.38433061616772857,0.238775042098349,-0.30614566852144853,-0.0,0.11892091625345269,-0.0,-0.0,-0.0,0.0,-0.0,0.1491678049405193,0.5093974325748014,0.10748393995391092,-46.48819506545672,-0.0,0.10729800173761939,-0.17447536974659686,0.10366045440800392,001040,0.024324527637539672,
20,1040,CJ_Corp,기타금융,2019,Q3,-0.367948153752653,-0.0034708583210154575,-0.0069905273136972035,-0.37304746261271826,0.0386824568722437,-0.05399816217322417,-0.0,-0.0073445635061542,-0.00439403950484718,0.013868698943666047,-0.70620321634364,2.665059076982682,2.501320687214073,2.501320687214073,0.013868698943665936,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.013868698943665936,-0.0,0.013868698943666047,0.0,0.013868698943666158,0.013868698943665936,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18221531021202186,-0.17447536974659686,001040,0.013868698943665825,
21,1040,CJ_Corp,기타금융,2019,Q2,0.5923063002199069,0.0036122138302684403,0.01731476542362087,0.6571164876359635,-0.009852810818969271,0.29766981456041075,-0.13382253380794373,0.004868252584626087,-0.004840766483536596,-0.058731527908221226,0.8519344699982798,1.2221882936739483,1.1913260258684892,1.1913260258684892,-0.058731527908221226,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.058731527908221226,-0.0,-0.05873152790822145,0.0,-0.05873152790822145,-0.058731527908221226,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02093198411440638,-0.18221531021202186,001040,-0.058731527908221226,
22,1040,CJ_Corp,기타금융,2019,Q1,-0.2362859835375084,-0.006704233237018853,-0.011074554574949325,-0.9362419793743542,-0.03278340876927266,-0.3158812349784681,-0.0,0.010962648062234681,0.007100958434155924,0.0987325084457692,-4.275578278197231,-2.4244923121743223,-4.006691181244878,-4.006691181244878,0.09873250844576908,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.09873250844576931,-0.0,0.0987325084457692,0.0,0.0987325084457692,0.09873250844576931,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08214202488759925,-0.02093198411440638,001040,0.09873250844576908,
23,1040,CJ_Corp,기타금융,2018,Q4,0.33104090094839744,-0.014525718565627788,-0.0046465245728328775,-0.26288294648312394,0.019385911893585295,-0.05446581688529828,-0.0,-0.0028189272266914145,-0.0018241234889764257,0.008244132080895139,0.2252471600072561,-1.4269870691136215,-1.1776374024099105,-1.1776374024099105,0.008244132080895139,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008244132080895139,-0.019492015829405185,0.008244132080895139,0.0,0.008244132080895139,0.008244132080895139,-3.682758620689655,0.375,0.375,0.3742046742833466,0.37427695511337344,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09680552172912638,0.01010988096799359,-0.1798932516247005,-0.0,-0.02506361323155204,-0.04379072301480451,0.08214202488759925,001040,0.00824413208089525,
24,1040,CJ_Corp,기타금융,2018,Q3,0.2902781258363495,-0.004808694719706352,0.006994592218023343,-0.6436565268626224,-0.013721652492711067,-0.12669865818272608,-0.0,-0.002320086147986844,0.013625374566606285,-0.04857485525011618,0.011584521347804189,0.8084160777596769,0.793887775889445,0.793887775889445,-0.04857485525011618,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.0485748552501164,-0.0,-0.04857485525011618,0.0,-0.0485748552501164,-0.04857485525011618,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.056529233683688423,-0.04379072301480451,001040,-0.0485748552501164,
25,1040,CJ_Corp,기타금융,2018,Q2,0.26247127625359823,-0.008568491446708126,0.006042346088141137,0.8516915351992727,-11.84440231271691,0.21456283434544954,-0.0,-0.01138457721680819,-0.007219893552173673,-0.0226131150841431,0.7599482977293289,6.61759529912177,-3.4896232569280325,-3.4896232569280325,-0.0226131150841431,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.02261311508414332,-0.0,-0.0226131150841431,0.0,-0.022613115084142876,-0.0226131150841431,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08982418208883033,-0.056529233683688423,001040,-0.0226131150841431,
26,1040,CJ_Corp,기타금융,2018,Q1,-1.8278484137290367,0.03821583594984923,0.0027409889020075795,-0.2672515575443688,-0.2198254107251465,-0.2647838509458065,-0.0,0.019818424766712694,0.01597892675759849,-0.024257298353758117,-5.191425229235256,1.665770586400051,0.30185045694777835,0.30185045694777835,-0.024257298353758117,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.024257298353758117,-0.0,-0.024257298353758117,0.0,-0.02425729835375834,-0.02425729835375834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.060061376717955764,-0.08982418208883033,001040,-0.02425729835375834,
27,1040,CJ_Corp,기타금융,2017,Q4,-0.11908537919480722,-0.0005426634733078917,-0.00256157200706153,-0.05820501734940153,0.34741853558148783,-0.025052965128609106,-0.0,-0.004043668339337225,-0.0014742302808898877,-1.1747153250748212,0.04129277746012028,0.010248276554823521,-0.06849080550860465,-0.06849080550860465,0.0808616760206019,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08086167602060179,-0.0028788058968145513,0.0808616760206019,0.0,0.08086167602060201,0.08086167602060201,-0.058394160583941535,-0.0,0.0016170016170015122,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-6.72791310218912e-07,7.026288251221757e-08,-0.0837207925049599,-0.0,-0.028148818957059785,-0.11938968598491993,0.060061376717955764,001040,0.0808616760206019,
28,1040,CJ_Corp,기타금융,2017,Q3,-0.04068843810667566,-0.002500345078888744,-0.003127254857281825,-0.005254671807464195,-0.29995213758692696,-0.024231980577862133,-0.0,-0.0033566203062684874,-0.0021289695142534537,-0.06213034521950944,-0.07720992908927116,-0.08198127230446617,-0.05440294982274474,-0.05440294982274474,-0.034216809350642974,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.034216809350642974,-0.0,-0.034216809350642974,0.0,-0.034216809350642974,-0.034216809350642974,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.018375548318126406,-0.11938968598491993,001040,-0.034216809350642974,
29,1040,CJ_Corp,기타금융,2017,Q2,0.3545420901324746,-6.742038822782348e-07,0.008936072327945022,-1.3772806905667263,0.9234042174282954,0.18981400456780662,-0.0,-0.0031935988091149614,-0.0016415527122002338,0.5853995723223742,0.836325297712728,0.8500881165783496,0.8692320934202226,0.8692320934202226,-0.0406546518513522,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.04065465185135242,-0.0,-0.04065465185135242,0.0,-0.04065465185135242,-0.04065465185135242,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15872093368045864,-0.018375548318126406,001040,-0.04065465185135242,
30,1040,CJ_Corp,기타금융,2017,Q1,-0.6607942325209006,0.0010828105331858184,-0.009053655372479374,-0.7561337656596336,-0.008132782545407613,-0.16656770250602126,-0.0,-0.0018463894371840706,-0.001148499711225437,-1.2479839027137793,8.981830070734741,-7.188970547380016,-8.58713692516625,-8.58713692516625,-0.05743332401296408,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.05743332401296386,-0.0,-0.05743332401296386,0.0,-0.05743332401296386,-0.05743332401296386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0034555521805285727,-0.15872093368045864,001040,-0.05743332401296386,
31,1040,CJ_Corp,기타금융,2016,Q4,0.7489162279916598,0.0029915826804676193,0.04637876733845314,0.825972003474537,0.05063288656725573,0.5115601538842177,-9.499694774817158e-05,-0.002232409014018666,-0.0014896240139863348,-0.09710737526274893,1.507780598108885,0.43119664947067027,0.43830879223159,0.43830879223159,-0.08854396065905812,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.08854396065905812,0.01762762288284414,-0.08854396065905812,0.0,-0.08854396065905812,-0.08854396065905812,0.05517241379310345,-0.0,0.0016143911439115977,-0.0,0.0016170016170015122,-0.0,-0.0005866440585122756,-0.0,-0.0,-0.0,0.0,-0.0,-0.0013776530531928177,-1.3455844309895326e-06,-0.001521606077979909,0.6821509956789568,-0.0,-0.08983025665787614,-0.13262803475489274,0.0034555521805285727,001040,-0.08854396065905812,
32,1040,CJ_Corp,기타금융,2016,Q3,-0.08310912825388472,0.0006186861606024552,-0.0038952190870920056,-0.011462646777816499,-0.007249193258550113,-0.009749785234711927,-0.0005924984875447237,-0.004574507703857478,-0.003296618965649145,-0.04539967464922845,-0.008895097874344726,-0.028864798176029716,-0.010936815200249583,-0.010936815200249583,0.0505666562549143,0.1224419591674838,0.036025820210948356,-0.003894683630669471,0.16954353663214605,0.05062240034318399,-0.08411214953271018,-0.005784579336604034,0.05056665625491441,-0.0,0.0505666562549143,0.0,0.0505666562549143,0.0505666562549143,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03915629593514758,-0.13262803475489274,001040,0.0505666562549143,
33,1040,CJ_Corp,기타금융,2016,Q2,0.13979043045618333,-2.998635143214301e-05,0.00865707558108475,0.18165927953728633,-0.0072292199775858546,0.1141234131634089,-0.00027890058151402997,-0.004545587279831453,-0.003558826977634766,0.5946921647564738,0.7366765580435821,0.7669861265716806,0.7944807063809485,0.7944807063809485,-0.008460082986490036,0.027027232119385514,0.03230381641886115,-0.012538958150480006,0.08606485539000996,-0.008471446426447704,0.044642857142857095,-0.3509743792660007,-0.008460082986490036,-0.0,-0.008460082986490036,0.0,-0.008460082986490036,-0.008460082986490036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2375133813102118,0.03915629593514758,001040,-0.008460082986490036,
34,1040,CJ_Corp,기타금융,2016,Q1,-0.1888697401795656,0.0007438857420923872,-0.009257020929942517,-0.16085089597896163,-0.0011539542745053755,-0.09821653249964535,-0.0004042522645735236,0.0007255670168015982,0.0001242599386843679,0.4765896394266991,0.20218102130330573,0.12975343627060276,0.1565429316029725,0.1565429316029725,0.024349174606958846,0.03306613361493349,-0.038799175276764686,-0.0038272110826311767,0.1254024221983725,0.02437748355156011,-0.05660377358490565,0.22660852268380383,0.024349174606958623,-0.0,0.024349174606958623,0.0,0.024349174606958734,0.024349174606958623,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2375133813102118,001040,0.024349174606958846,
