video_id,published_at,view_count
SOoT4ADr-MM,2022-08-03T06:52:41Z,1686
L19mshAluIg,2022-08-03T03:12:08Z,2540
SIXRbTf34Fs,2022-08-03T03:12:05Z,1840
TasIABlbjmE,2022-08-03T01:12:06Z,1592
D-EILhueA4w,2022-08-03T00:05:58Z,3635
rN4CwasIkRY,2022-08-03T00:05:52Z,26007
WmP7goOPIb0,2022-08-03T00:06:06Z,3230
jSQzcdzTkrc,2022-08-02T08:24:50Z,6248
XhonydtT9cg,2022-08-02T08:05:14Z,2187
UEdehiKv8lQ,2022-08-02T07:36:41Z,1666
UQrVyTpPpkw,2022-08-02T07:02:13Z,2358
HddYkpbNM0w,2022-08-02T06:58:10Z,3797
02jl6s3J6ow,2022-08-02T06:56:58Z,3095
aq2SWDDF2NE,2022-08-02T03:17:41Z,2058
RkZPnMx-KlY,2022-08-02T01:20:14Z,1665
sIgBciGfK8s,2022-08-02T00:08:13Z,3266
aoprGNL2hrU,2022-08-01T23:49:50Z,6214
p4a17xtwqy8,2022-08-01T07:37:08Z,1269
hHOjSlNKMX0,2022-08-01T06:58:23Z,2833
1djyTzqefFw,2022-08-01T03:11:02Z,4164
VnmtC5TpDg0,2022-08-01T01:18:02Z,1325
4SHKy20yKfw,2022-07-31T23:56:56Z,6070
-ddAA9JczC4,2022-07-29T09:45:00Z,3972
jdeeGQCGnRQ,2022-07-29T07:40:08Z,4269
8Cy8E8ob14Y,2022-07-29T06:58:22Z,5194
Y7ETfcQVL54,2022-07-29T06:56:02Z,5119
fP6OGfpswHE,2022-07-29T03:30:26Z,10722
g9Q9ZVPWM3s,2022-07-28T23:50:14Z,1255
qb_0ouswb-M,2022-07-28T23:44:11Z,1520
q_3NffMYMBo,2022-07-28T06:52:45Z,3690
VaVOACovdM8,2022-07-28T00:02:01Z,1460
JKYkMrsTx70,2022-07-27T23:56:57Z,1423
X5TWxDSjt0o,2022-07-27T23:51:08Z,1029
HKhRajCIv_Q,2022-07-27T07:38:47Z,3212
aKE_741KRAs,2022-07-27T07:00:07Z,2050
cS2ulQF_DJU,2022-07-27T07:00:15Z,2181
6hPdnEX7ar0,2022-07-27T03:01:03Z,1207
n2pa7hdPx5E,2022-07-27T02:56:54Z,3119
ZayNDW2lZPc,2022-07-27T01:14:37Z,1004
kQDs9CuQ93M,2022-07-27T01:15:31Z,1849
iKzaoddQeTQ,2022-07-27T00:03:34Z,2282
F0inobJKbzs,2022-07-27T00:03:05Z,3243
