,name,year,quarter,sector,Relative Return,보유 주식 수 변화율,1인평균급여 변화율,기초 소유 주식 수 변화율,금리 변화율,국제유가 변화율,증자주식수 변화율,Label,Code
8,대한유화,2022,Q4,에너지_화학,0.20518004141177604,-0.0009936595919637359,-0.12777777777777777,-0.0645390293509307,0.11445954938682568,-0.12070563315019511,0.0,-0.1975938177386253,006650
8,GS리테일,2022,Q4,생활소비재,0.013185223195090315,-0.01198228647585553,0.01473922902494329,0.7957917558763905,0.11445954938682568,-0.12070563315019511,0.0,-0.10480710195193943,007070
8,오뚜기,2022,Q4,생활소비재,0.011826179063082597,0.17088652976268515,0.10989010989010994,-0.04366837828292136,0.11445954938682568,-0.12070563315019511,4.031897998321947,0.006792620522862752,007310
8,동아타이어,2022,Q4,경기소비재,0.1420023270632949,0.06689005276611648,0.24514912537743183,-0.16666666666666674,0.11445954938682568,-0.12070563315019511,0.0,-0.010042012977869802,007340
8,일양약품,2022,Q4,헬스케어,-0.032175523882569446,0.04200985492367959,0.008196721311475308,0.1354227286482459,0.11445954938682568,-0.12070563315019511,0.0,-0.03270437844605266,007570
8,국도화학,2022,Q4,에너지_화학,0.0366671962723125,-0.09656789805855825,0.15755195862465277,0.7813991596638656,0.11445954938682568,-0.12070563315019511,0.0,-0.06171496759203285,007690
8,서연,2022,Q4,경기소비재,0.4854545034186941,0.003827805965167075,0.32237457785734636,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.1357405586895126,007860
8,대덕전자,2022,Q4,정보기술,0.07393474034507283,0.03399002391061545,0.3350253807106598,-0.14273113829365358,0.11445954938682568,-0.12070563315019511,0.0,-0.07024964463828759,008060
8,서흥,2022,Q4,헬스케어,-0.1258111825675394,0.07072338798322764,0.05263157894736836,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.07148922121958703,008490
8,호텔신라,2022,Q4,경기소비재,0.08616230172227207,0.008201061243682028,-0.05217391304347829,-0.004392997145052591,0.11445954938682568,-0.12070563315019511,0.0,0.027152477936989855,008770
8,삼성전기,2022,Q4,정보기술,0.08820273536102646,0.007483048584714158,-0.11707317073170731,0.13774469054541671,0.11445954938682568,-0.12070563315019511,0.0,-0.11883706181507349,009150
8,한샘,2022,Q4,경기소비재,0.2280126134690762,-0.02163585726663586,-0.1895674300254453,-0.9254223163205549,0.11445954938682568,-0.12070563315019511,0.0,-0.09954028325980965,009240
8,광동제약,2022,Q4,헬스케어,-0.0623101367041075,0.012979660744786958,-0.008333333333333304,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.04456560647099108,009290
8,현대중공업,2022,Q4,중공업,-0.03636472058907966,0.04510714055384479,0.25528816145363753,0.4165627624992092,0.11445954938682568,-0.12070563315019511,0.0,0.13813599448168395,009540
8,무림P&P,2022,Q4,철강_소재,-0.17689267089963867,0.0,0.22972972972972983,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.034432687876599546,009580
8,모토닉,2022,Q4,경기소비재,0.1380744008389,-0.03807204909183082,0.04924337168584292,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.00043641934367581736,009680
8,한화케미칼,2022,Q4,에너지_화학,-0.1473234003091938,0.013133569303681147,0.11521204175634647,-0.0668608955115273,0.11445954938682568,-0.12070563315019511,0.3803681863919639,0.0,009830
8,OCI,2022,Q4,에너지_화학,-0.05636970465540751,-0.01951232749399523,0.10000000000000009,-0.03668733650664724,0.11445954938682568,-0.12070563315019511,0.0,0.19513661772793411,010060
8,LS산전,2022,Q4,산업재,0.05904909069189029,0.019162459182543445,0.03489702517162474,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.11277501706591203,010120
8,고려아연,2022,Q4,철강_소재,-0.07582018643055709,0.23749244017630722,0.10875690211274525,-0.1329333733307897,0.11445954938682568,-0.12070563315019511,-0.013427885959159669,-0.13914484232180235,010130
8,삼성중공업,2022,Q4,중공업,-0.04737300184618838,0.056341661617589356,0.13178294573643412,0.5971432141138033,0.11445954938682568,-0.12070563315019511,0.13229414529642214,0.04196396712869172,010140
8,현대미포조선,2022,Q4,중공업,-0.27948332984046154,0.08929427714407034,0.11970834156297316,0.14280711448375372,0.11445954938682568,-0.12070563315019511,0.0,0.040972294643167435,010620
8,화신,2022,Q4,경기소비재,0.16628078205642297,0.04116481282523332,0.22522522522522515,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.33871152305409663,010690
8,아이에스동서,2022,Q4,건설,0.26009935173087906,-0.05983014294248434,-0.04418604651162794,-0.1240737080599622,0.11445954938682568,-0.12070563315019511,0.0,-0.1481796641342082,010780
8,S-Oil,2022,Q4,에너지_화학,-0.11698942330035286,0.0,0.4977307747473192,0.2856306392923087,0.11445954938682568,-0.12070563315019511,0.0,-0.105243000952106,010950
8,LG이노텍,2022,Q4,정보기술,-0.07709220687362783,-0.015126662051501705,0.10865874363327666,-0.5,0.11445954938682568,-0.12070563315019511,0.0,-0.03873947684560829,011070
8,롯데케미칼,2022,Q4,에너지_화학,0.07556030412620193,0.0232395645916319,-0.10869565217391308,-0.03839293814464606,0.11445954938682568,-0.12070563315019511,2.519058184108016,-0.015133810228318691,011170
8,현대상선,2022,Q4,산업재,-0.023952222418711335,-0.06423061571143873,0.19768994197741585,1.4563355292203166,0.11445954938682568,-0.12070563315019511,0.06653280048344423,-0.06938492671878113,011200
8,현대위아,2022,Q4,경기소비재,-0.08536472003780006,0.0,0.06331168831168821,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.04138724448866944,011210
8,금호석유,2022,Q4,에너지_화학,0.0199229160207485,-0.051511009978339684,0.3761169780666125,0.18538636629908245,0.11445954938682568,-0.12070563315019511,0.0,-0.13991940004791373,011780
8,SKC,2022,Q4,에너지_화학,-0.08949755266928017,-0.28946311478397235,0.13300492610837433,-0.14835759130777137,0.11445954938682568,-0.12070563315019511,0.0,-0.10057633428543933,011790
8,현대모비스,2022,Q4,경기소비재,0.024720731635329344,-0.023477203410682046,0.10465116279069764,2.2714999152073645e-05,0.11445954938682568,-0.12070563315019511,0.0,-0.004036470219109925,012330
8,한화테크윈,2022,Q4,중공업,0.3113547396980872,-0.023267054553800293,0.27659574468085113,-0.20000000000000007,0.11445954938682568,-0.12070563315019511,0.0,0.08066978507345099,012450
8,현대산업,2022,Q4,건설,0.17791898315387147,-0.08086145877876705,-0.47777777777777775,-0.15529070076800366,0.11445954938682568,-0.12070563315019511,0.0,-0.07444094751314137,012630
8,에스원,2022,Q4,경기소비재,-0.11639364341564651,0.038401544191213555,0.05263157894736836,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.004050059905922039,012750
8,한솔케미칼,2022,Q4,에너지_화학,-8.921347989637035e-05,0.06024990853156709,0.10526315789473695,-0.2962598948409205,0.11445954938682568,-0.12070563315019511,0.0,0.01637658282379737,014680
8,동원시스템즈,2022,Q4,에너지_화학,-0.1384377264475745,-0.12025660307724828,0.17592492738619048,0.1701545398001949,0.11445954938682568,-0.12070563315019511,-0.39305112936020103,0.006889979758286119,014820
8,유니드,2022,Q4,에너지_화학,0.0,-0.321514777577544,0.25210178460155475,-0.10567338348668431,0.11445954938682568,-0.12070563315019511,0.05033455462063041,-0.286849925909164,014830
8,한국전력,2022,Q4,생활소비재,-0.03004031582717491,-0.10652330859362613,-0.013010696565905588,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.05526042307158455,015760
8,SK텔레콤,2022,Q4,커뮤니케이션서비스,-0.05874943564335185,-0.026265959513008252,-0.11604095563139927,1.8036324870204337,0.11445954938682568,-0.12070563315019511,0.0,0.032823120372152716,017670
8,현대엘리베이,2022,Q4,중공업,-0.024815802144115995,-0.07772076685554341,0.06666666666666665,-0.0006283963126697545,0.11445954938682568,-0.12070563315019511,0.7402381013353541,0.5753496570938968,017800
8,삼성에스디에스,2022,Q4,정보기술,-0.016487149282385566,0.10351362668691189,0.11111111111111116,0.2732160867551716,0.11445954938682568,-0.12070563315019511,0.0,-0.07979013098223055,018260
8,한온시스템,2022,Q4,경기소비재,0.05138460650563711,-0.08414558488577306,0.12006885571597703,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.10636061757194201,018880
8,대교,2022,Q4,경기소비재,0.10892748720312813,-0.04954433619034182,-0.044619422572178435,0.12487363352300695,0.11445954938682568,-0.12070563315019511,0.0,-0.04212243357621947,019680
8,한섬,2022,Q4,경기소비재,-0.0025610501554348755,-0.11511082951923446,0.0856141932311727,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.01419732671902986,020000
8,일진머티리얼즈,2022,Q4,정보기술,0.04704875107561876,-0.0002957957496753094,0.12631578947368416,-0.5714285714285714,0.11445954938682568,-0.12070563315019511,0.0,-0.1345877356486627,020150
8,코웨이,2022,Q4,경기소비재,-0.09228379109716646,0.058873047242516297,0.026902368824848644,0.14268989992851,0.11445954938682568,-0.12070563315019511,0.0,-0.04274815674428206,021240
8,롯데쇼핑,2022,Q4,경기소비재,-0.0596959442468507,0.0017623433804589972,0.032422702309532925,0.2708900952939608,0.11445954938682568,-0.12070563315019511,0.0,-0.012205086867058443,023530
8,한국단자,2022,Q4,산업재,-0.014199258311691606,-0.08395796784731258,0.12942415992242573,-0.09300793122897832,0.11445954938682568,-0.12070563315019511,0.0,0.1496668195291516,025540
8,남해화학,2022,Q4,에너지_화학,0.0032727109984504524,0.05434017536275748,0.11068087794738024,-0.00030544062703152797,0.11445954938682568,-0.12070563315019511,0.0,-0.04513299901708809,025860
8,삼성엔지니어링,2022,Q4,건설,0.005657714566308777,-0.016794068854097732,0.08823529411764697,-0.0021267562227859083,0.11445954938682568,-0.12070563315019511,0.0,0.07749482344260783,028050
8,삼성물산,2022,Q4,경기소비재,-0.07638541067999186,-0.014773500126511463,0.1004784688995215,-0.06565430496960922,0.11445954938682568,-0.12070563315019511,0.0,-0.023137648077198036,028260
8,신도리코,2022,Q4,정보기술,0.024462058572148785,-0.1513258839644558,0.004667919815691812,0.14393375569967004,0.11445954938682568,-0.12070563315019511,0.0,0.02003855357259586,029530
8,제일기획,2022,Q4,커뮤니케이션서비스,-0.1466436054507237,0.05122823865589887,0.028340080971659853,-0.0008618868700974724,0.11445954938682568,-0.12070563315019511,0.0,-0.08124400252393199,030000
8,KT,2022,Q4,커뮤니케이션서비스,-0.1392767187364564,0.010307521304083078,0.08743169398907114,0.08524528371546336,0.11445954938682568,-0.12070563315019511,0.0,0.010661895697450643,030200
8,LG유플러스,2022,Q4,커뮤니케이션서비스,-0.05470524741470588,0.006017710774586904,0.09142857142857141,0.00015809394641563834,0.11445954938682568,-0.12070563315019511,0.0,-0.016454861470923503,032640
8,세종공업,2022,Q4,경기소비재,0.09190221673647223,0.048625681847741964,0.2594346332838824,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.41996850497005983,033530
8,KT&G,2022,Q4,생활소비재,0.024287988770526243,-0.08988061328901387,0.024539877300613577,-0.2618834276294457,0.11445954938682568,-0.12070563315019511,0.0,-0.11801050185888873,033780
8,무학,2022,Q4,생활소비재,0.031195378885913425,0.4496235956986898,0.08823529411764697,0.0035234006511013494,0.11445954938682568,-0.12070563315019511,0.0,0.09152075309320146,033920
8,두산중공업,2022,Q4,중공업,0.062203017359733444,0.4329066287507819,0.15596330275229353,0.3007719571693097,0.11445954938682568,-0.12070563315019511,-0.5949601390084844,-0.1538476240086925,034020
8,SBS,2022,Q4,커뮤니케이션서비스,0.3599824512713839,-0.09346463004853622,0.029288702928870203,0.0,0.11445954938682568,-0.12070563315019511,-0.08414558488946733,-0.20884391983456269,034120
8,LG디스플레이,2022,Q4,정보기술,0.00046341436467545183,0.011528630015272379,0.21126760563380276,0.4999557665654213,0.11445954938682568,-0.12070563315019511,0.0,-0.03526271081562244,034220
8,SK,2022,Q4,정보기술,-0.23456398079473367,-0.04530634441716097,0.11224489795918369,-0.1457539976158192,0.11445954938682568,-0.12070563315019511,-0.6299226995236016,-0.02972122647696558,034730
8,강원랜드,2022,Q4,경기소비재,-0.16316983941119673,-0.07911236941611854,-0.04276349882474273,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.09722541744959796,035250
8,NAVER,2022,Q4,커뮤니케이션서비스,0.07535334644320188,-0.0074726695904347995,0.03297657727367831,-0.2272965080496745,0.11445954938682568,-0.12070563315019511,0.0,0.00631858920626744,035420
8,한국가스공사,2022,Q4,생활소비재,-0.2132611802953765,-0.025177154462298734,0.0688993951319048,0.05531083048150043,0.11445954938682568,-0.12070563315019511,0.0,-0.043305680653114534,036460
8,엔씨소프트,2022,Q4,커뮤니케이션서비스,-0.1420235943519082,0.08377331913038555,0.06666666666666665,-0.0002739291970911273,0.11445954938682568,-0.12070563315019511,-0.10000000000000009,-0.050681063999825866,036570
8,팜스코,2022,Q4,생활소비재,-0.02478788675794809,0.0182352626707476,-0.02771362586605086,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.0454691207593151,036580
8,대우조선해양,2022,Q4,중공업,0.17984957799043527,-0.003527970423904514,0.09821428571428581,1.5065731284735762e-07,0.11445954938682568,-0.12070563315019511,-0.9619800651148044,0.09363447692183444,042660
8,두산인프라코어,2022,Q4,중공업,0.0655944428706901,-0.0041093350647726234,0.030120481927710774,3.355657786017539,0.11445954938682568,-0.12070563315019511,-0.16500359545779208,0.24954563002999428,042670
8,한미반도체,2022,Q4,정보기술,0.18264724034507282,0.9753979288607921,0.07561055443516462,-0.004057636587094904,0.11445954938682568,-0.12070563315019511,0.14824163037500604,0.3726371736468788,042700
8,대우건설,2022,Q4,건설,-0.10162679664252264,-0.04488098637361004,0.06927710843373491,-1.0,0.11445954938682568,-0.12070563315019511,0.0,-0.030223112328398756,047040
8,대우인터내셔널,2022,Q4,산업재,0.004689950966088274,-0.12434206432550088,0.17989417989418,-0.0019180649701288077,0.11445954938682568,-0.12070563315019511,0.0,0.20314542316747272,047050
8,한국항공우주,2022,Q4,산업재,-0.05323195121243898,0.07695529521564715,0.044182621502209196,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.13746408010837835,047810
8,동원F&B,2022,Q4,생활소비재,0.21799513746955249,0.12797408556298295,-0.9989646246764452,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.038776095566564445,049770
8,한전KPS,2022,Q4,산업재,0.1062847810720499,-0.04719331062808474,0.010231296617192687,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.03036839994891402,051600
8,LG생활건강,2022,Q4,생활소비재,-0.04894261119604944,0.056979889443345755,0.03863987635239563,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.04558158822589467,051900
8,LG화학,2022,Q4,에너지_화학,-0.016287500511859593,-0.02430275568784257,0.19160839160839171,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.0472218674266497,051910
8,한전기술,2022,Q4,건설,0.18721311985413114,0.0706625698793999,0.044303797468354444,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.14834382949614142,052690
8,한라홀딩스,2022,Q4,경기소비재,-0.03200931989221556,0.0025734140684354756,0.15544041450777213,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.04639098597599858,060980
8,현대로템,2022,Q4,중공업,0.015380278662781301,-0.09646045210285559,0.015898251192368873,0.249938006098138,0.11445954938682568,-0.12070563315019511,0.0,0.2726016443656294,064350
8,S&T모티브,2022,Q4,경기소비재,0.06905931342222485,-0.09236933544249126,-0.038461538461538436,0.026567197477635807,0.11445954938682568,-0.12070563315019511,0.0,0.013432648144472314,064960
8,LG전자,2022,Q4,정보기술,0.28720289175600294,0.01078243359274067,0.1573033707865168,-0.3334528154993679,0.11445954938682568,-0.12070563315019511,0.0,-0.09705128688246607,066570
8,휴켐스,2022,Q4,에너지_화학,-0.06810707200923953,-0.11972231196221828,0.18181818181818188,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.12884360917004642,069260
8,대웅제약,2022,Q4,헬스케어,-0.27721589401366126,-0.022864485020741454,0.07874015748031504,0.0485267769290334,0.11445954938682568,-0.12070563315019511,0.0,0.01965366423819441,069620
8,현대백화점,2022,Q4,경기소비재,-0.07868827140159483,-0.011215482589468473,0.09375,0.0,0.11445954938682568,-0.12070563315019511,0.0,-0.05568660044513515,069960
8,금호타이어,2022,Q4,경기소비재,0.02641936837357102,0.10462853024081076,0.040322580645161255,0.0,0.11445954938682568,-0.12070563315019511,0.0,0.43124905149881104,073240
