,name,year,quarter,sector,Relative Return,비유동자산 변화율,영업이익 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
20,유니드,2019,Q4,에너지_화학,-0.1105350100648009,-0.012123578364548027,-1.1866906027648785,-0.12381572366742155,-0.09784934519897792,-0.016780417014491178,-0.18775017134688254,0.10676047754071721,014830
20,삼성에스디에스,2019,Q4,정보기술,-0.08633409967080893,-0.01346139489428444,0.7012694143859435,-0.09666982448281802,0.05753343300129399,-0.21450394979601195,-0.05485974514522707,0.09045764503192369,018260
20,일진머티리얼즈,2019,Q4,정보기술,-0.04097030756640763,0.7400150186415595,-0.555205047318612,-0.05176518673683139,-0.09256466329839375,0.0836462514566878,-0.17354008578027058,0.2907399251266241,020150
20,남해화학,2019,Q4,에너지_화학,-0.1469837030236004,0.028581219077412623,1.948327711453481,0.23893730565256366,0.09940066173660078,0.31922357258192213,0.22687981737015872,0.22523649263234496,025860
20,신도리코,2019,Q4,정보기술,-0.28160462578843937,-0.020506789349662213,-1.4254959791799204,0.05639822623664181,0.01530360439020928,-0.3539613674205745,0.2065944635028667,0.18616272382954258,029530
20,LG디스플레이,2019,Q4,정보기술,-0.04806081581326507,-0.0602062426635942,-0.03145140065190544,-0.03528596424416108,0.08718115706866714,-0.08525806633502497,0.010467961235456125,-0.1678129688754333,034220
20,SK,2019,Q4,정보기술,-0.21643341839361938,0.012437324558915108,-0.7202975498367958,0.10326256806958134,-0.008730407331512202,-0.014054793652547026,0.3947798718838198,0.04683232654818445,034730
20,한미반도체,2019,Q4,정보기술,0.24713102901755674,-0.009227566001862475,-0.1257941721497443,0.3050204652162274,-0.04138947928166725,0.32277410340866663,0.3017639187721859,0.0741773931405178,042700
20,LG화학,2019,Q4,에너지_화학,0.12656886761095262,0.02930026088163662,-1.5913997665287063,0.043036013512766536,-0.06407131118608123,-0.04120753557242329,0.1572709198786144,0.06669398553537798,051910
20,LG전자,2019,Q4,정보기술,-0.1049964682469918,0.002631524642029648,0.639212070846102,-0.030398016876545086,-0.023434356935009615,-0.052395961837707006,-0.01291809053338866,0.002679899028320512,066570
20,휴켐스,2019,Q4,에너지_화학,-0.1877437238460887,0.21711767861118347,-0.6063216414712413,0.20515603315491138,-0.08358556988924526,-0.02727784486624285,0.34567597454343013,0.11028201138921201,069260
20,GS,2019,Q4,에너지_화학,-0.06119148290974841,-0.0003034250936779781,0.030233545647558424,-0.05171327727395436,0.5395088591855766,0.008255529717427823,-0.11268393751039729,-0.11031486643504339,078930
20,휴비스,2019,Q4,에너지_화학,-0.21726767868282962,0.03348865781504795,-89.73173549691855,-0.008445621620606136,0.0034629881574066435,-0.16602478668541398,0.08629433167028999,0.33215682783395567,079980
20,후성,2019,Q4,에너지_화학,-0.05693400304658763,-0.003866998248843845,-0.46804375011901633,-0.023881146303407097,-0.10041133837043104,-0.025795411721909467,-0.01922743221803591,0.11608133988801739,093370
20,SK이노베이션,2019,Q4,에너지_화학,-0.27427566545257964,0.0098457100814342,1.694024396961472,0.14579497446787726,0.09392778631354637,-0.018169168503589406,1.3049662109932152,0.005144453465299001,096770
20,코오롱인더,2019,Q4,에너지_화학,-0.3212230539363793,-0.049938870078564235,-0.38793123614499514,-0.030346625318426246,0.0664966904414881,-0.020685590263913145,-0.03350823645213041,0.10121253522329438,120110
