,name,year,quarter,sector,Relative Return,비유동자산 변화율,영업이익 변화율,부채총계 변화율,매출액 변화율,비유동부채 변화율,유동부채 변화율,Label,Code
19,삼성SDI,2020,Q1,정보기술,0.17155230146981043,-0.0179960051895649,-0.41361778195554466,-0.06646583311317755,-0.1629927689411944,-0.03460977096733331,-0.08723149279660114,0.26047152241687693,006400
19,대한유화,2020,Q1,에너지_화학,0.5424903809961943,-0.006897795289609876,-5.516210813727163,0.22722331365627402,-0.12481723735437023,-0.0627512084087064,0.5539271538839148,-0.32922377240158424,006650
19,국도화학,2020,Q1,에너지_화학,-0.011764380981889533,0.010874388857879058,1.5672441905968832,0.31511345579874384,0.10005198073859667,-0.005038797603885148,0.48434480467447694,-0.29537811190717145,007690
19,대덕전자,2020,Q1,정보기술,0.134552061293167,-0.711906373959555,-1.0412818430581938,4.7783172407151815,-1.0013849350595037,-0.9885205908437414,4.3099951823962845,0.0,008060
19,삼성전기,2020,Q1,정보기술,0.1276368549511855,0.004446415610027232,-0.2764451577343824,0.18439798582624634,0.046834683797202015,0.16576353318163806,0.18650768332564738,-0.12990878472197492,009150
19,한화케미칼,2020,Q1,에너지_화학,0.12495321479892457,0.18685837643871128,-7.5597306730679,0.848851275068913,0.7500713101084424,0.522301862147915,1.2544745872610932,0.7838498818384908,009830
19,OCI,2020,Q1,에너지_화학,0.021689422510466544,0.019434252992879264,0.8369486495745095,-0.012441479827275614,-0.1539467773124481,-0.042428832386288806,0.013297491701703246,0.4917559278891737,010060
19,S-Oil,2020,Q1,에너지_화학,0.06550201485278453,0.004073434262453768,-105.12599483204134,0.08819233582093378,-0.20464968259085903,0.08720143813137904,0.08891697591630021,-0.2894843714025981,010950
19,LG이노텍,2020,Q1,정보기술,0.2512662409160978,0.00973448285916878,-0.38503740149531707,-0.04583299708162236,-0.3258920725054716,-0.05214925368215639,-0.04233855930989827,-0.15756930251612492,011070
19,롯데케미칼,2020,Q1,에너지_화학,-0.003038084516126832,-0.0040017269259369215,-1.426295304046429,0.2529224230783713,0.22201410944141142,0.20329716279887244,0.303882030927785,-0.24213961465469966,011170
19,금호석유,2020,Q1,에너지_화학,0.11732794690520851,-0.02863449237152782,3.0527365171168945,0.018563854774316324,0.02506317373223399,0.09923252102356761,-0.011715568528944953,0.08131378581094045,011780
19,SKC,2020,Q1,에너지_화학,0.2387315211667922,0.07339123440059514,-1.124579860974858,-0.18095267806523108,-0.23562220715932336,-0.7088273909735721,0.6085653867930811,0.5346921766869935,011790
19,한솔케미칼,2020,Q1,에너지_화학,0.06965238048735697,0.016789939815566424,0.8570697220537147,-0.08447404111162626,0.09366543094136648,0.021341886636876195,-0.22266983241076022,0.5427163429593325,014680
19,동원시스템즈,2020,Q1,에너지_화학,0.2760968690493155,0.038625237157252634,28.85679040717297,0.16621425278158397,0.08467291869172544,0.005785021747197083,0.44340848486091455,-0.2948525501321687,014820
19,유니드,2020,Q1,에너지_화학,0.10676047754071721,-0.010985122511624201,-8.541710089182843,0.08970879080291416,0.1767946959313118,-0.10358234590093574,0.22946808271705277,-0.058523366729380466,014830
19,삼성에스디에스,2020,Q1,정보기술,0.09045764503192369,-0.011391031975465093,-0.4233310564207027,0.11728966163203158,-0.12612520315749387,0.029542954808339017,0.14316514552678705,-0.30309961655303336,018260
19,일진머티리얼즈,2020,Q1,정보기술,0.2907399251266241,0.02724420855511056,0.6267139479905437,0.06592743456287242,0.01937646292987627,-0.0014537778308838512,0.1453798285781378,-0.007013161826352032,020150
19,남해화학,2020,Q1,에너지_화학,0.22523649263234496,-0.01198414679851556,2.4169242502657347,0.2649786136923882,0.0534872165339475,-0.0316857447397032,0.3128854329483013,-0.09714490430708778,025860
19,신도리코,2020,Q1,정보기술,0.18616272382954258,-0.0002465321375698659,-14.604463030493497,-0.02313675164938367,-0.07324584919490451,0.0710629760701893,-0.04159715858305557,-0.38990878472197493,029530
19,LG디스플레이,2020,Q1,정보기술,-0.1678129688754333,0.021646579761881002,-0.03548796165007784,0.014982364522136082,-0.24123330925125852,-0.0966928384298843,0.10754453566622235,0.02031230420065827,034220
19,SK,2020,Q1,정보기술,0.04683232654818445,0.0030395751591605347,25.34400981668837,0.03413207564524323,1.5508507190244005,0.008399430735799074,0.07933157102661514,0.02800550806970209,034730
19,한미반도체,2020,Q1,정보기술,0.0741773931405178,0.06913110985457749,-0.041097862834047594,0.8130948030511931,0.059413832898216334,0.11256652329110661,0.9436664967095618,0.15102532043720257,042700
19,LG화학,2020,Q1,에너지_화학,0.06669398553537798,0.032958348228744105,-2.029235064851169,0.12062869031242585,-0.023631923536644783,0.15903495453777938,0.07748137162699842,0.8485051972788076,051910
19,LG전자,2020,Q1,정보기술,0.002679899028320512,-0.00441018336167931,-1.891327825262663,0.011052246902184315,0.03218425182104623,0.029936047734310467,-0.0033529967592346166,0.33889363057490535,066570
19,휴켐스,2020,Q1,에너지_화학,0.11028201138921201,0.006514962410199887,1.1907240269396993,-0.0383803609035539,0.10296049762154813,0.20917779962025995,-0.1465646231464528,-0.28097830343855246,069260
19,GS,2020,Q1,에너지_화학,-0.11031486643504339,-9.043706149813868e-05,6.905201549748578,0.23508292826941934,3.1923030327504742,-0.24102031984578165,0.785116125806745,-0.2999651434575789,078930
19,휴비스,2020,Q1,에너지_화학,0.33215682783395567,0.013039829929687441,-1.7348305562589075,0.029188193119173977,-0.19478806987410469,0.0469785773617879,0.020976639572966027,0.00305461571470228,079980
19,후성,2020,Q1,에너지_화학,0.11608133988801739,-0.01119091004851902,-0.7625106023787206,-0.041762849089113874,0.028482957478912496,0.055648925604699695,-0.2769918477998611,0.005317986447123779,093370
19,SK이노베이션,2020,Q1,에너지_화학,0.005144453465299001,0.017569894894978066,-19.893950473511723,-0.026511076509670217,4.362094745389844,0.016760071077736027,-0.1568185211696118,0.6515544294969795,096770
19,코오롱인더,2020,Q1,에너지_화학,0.10121253522329438,-0.03511795589421418,0.41816484750935046,-0.07707095386124574,-0.0810604522676166,-0.06821725235533849,-0.08000680247755554,-0.07256381181408811,120110
