,Unnamed: 0,year,quarter,disclosure_date,code,name,sector,url,upload_date
843,843,2017,Q4,2018-04-02,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=E41twlRzio0,2018-03-29
844,844,2017,Q4,2018-03-30,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=div0_WnaYHE,2018-03-29
845,845,2018,Q1,2018-05-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=GlxC3CDREQk,2018-05-08
846,846,2018,Q1,2018-05-15,3550,LG,정보기술,,
847,847,2018,Q1,2018-05-14,4710,한솔테크닉스,정보기술,,
848,848,2018,Q1,2018-05-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=pDSGWnY3ZdI,2018-05-10
849,849,2018,Q1,2018-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=W-9dSnWL1og,2018-05-14
850,850,2018,Q2,2018-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=iYqDHZoHAQw,2018-08-06
851,851,2018,Q2,2018-08-14,3550,LG,정보기술,,
852,852,2018,Q2,2018-08-13,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=SxQOHZVpeiQ,2018-08-09
853,853,2018,Q2,2018-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=gSeN3U58beQ,2018-08-10
854,854,2018,Q2,2018-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=uRbz0lcKLdg,2018-08-13
855,855,2018,Q3,2018-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=zQSxBl5ueeo,2018-11-14
856,856,2018,Q3,2018-11-14,3550,LG,정보기술,,
857,857,2018,Q3,2018-11-12,4710,한솔테크닉스,정보기술,,
858,858,2018,Q3,2018-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=PVmm1EsHIqs,2018-11-08
859,859,2018,Q3,2018-11-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=lm6x1WaDuO8,2018-11-12
860,860,2018,Q4,2019-04-01,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=cVvlU59UAv0,2019-03-25
861,861,2018,Q4,2019-04-01,3550,LG,정보기술,,
862,862,2018,Q4,2019-03-29,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=AHZa-7VsArE,2019-03-22
863,863,2018,Q4,2019-04-01,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=FFm-OUQwc0Y,2019-03-26
864,864,2018,Q4,2019-03-29,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=F05Uh6w_GAA,2019-03-22
865,865,2019,Q1,2019-05-15,660,SK하이닉스,정보기술,,
866,866,2019,Q1,2019-05-15,3550,LG,정보기술,,
867,867,2019,Q1,2019-05-07,4710,한솔테크닉스,정보기술,,
868,868,2019,Q1,2019-05-15,5930,삼성전자,정보기술,,
869,869,2019,Q1,2019-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=kRkMnXzsk20,2019-05-14
870,870,2019,Q2,2019-08-14,660,SK하이닉스,정보기술,,
871,871,2019,Q2,2019-08-14,3550,LG,정보기술,,
872,872,2019,Q2,2019-08-13,4710,한솔테크닉스,정보기술,,
873,873,2019,Q2,2019-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=4ptpoVzOKnA,2019-08-12
874,874,2019,Q2,2019-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=1Pu1EqjCCSQ,2019-08-07
875,875,2019,Q3,2019-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=215pNfBdrkE,2019-11-11
876,876,2019,Q3,2019-11-14,3550,LG,정보기술,,
877,877,2019,Q3,2019-11-12,4710,한솔테크닉스,정보기술,,
878,878,2019,Q3,2019-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=C6sDIuvZ5Oc,2019-11-12
879,879,2019,Q3,2019-11-14,6400,삼성SDI,정보기술,,
880,880,2019,Q4,2020-03-30,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=-vXA5NuyICQ&t=53s,2020-03-27
881,881,2019,Q4,2020-03-30,3550,LG,정보기술,,
882,882,2019,Q4,2020-03-30,4710,한솔테크닉스,정보기술,,
883,883,2019,Q4,2020-03-30,5930,삼성전자,정보기술,https://www.youtube.com/watch?app=desktop&v=YSZzSxLm0Uo,2020-03-27
884,884,2019,Q4,2020-03-30,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=CfK8L6K3S4g,2020-03-26
885,885,2020,Q1,2020-05-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=OD5Rq5Gw8pc,2020-05-11
886,886,2020,Q1,2020-05-15,3550,LG,정보기술,,
887,887,2020,Q1,2020-05-11,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=2F0a_sfe4bs,2020-05-04
888,888,2020,Q1,2020-05-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=tAP_koIHVpA,2020-05-13
889,889,2020,Q1,2020-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=tTDoesNRSbo,2020-05-14
890,890,2020,Q2,2020-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=2w19Pz80D8o,2020-08-07
891,891,2020,Q2,2020-08-14,3550,LG,정보기술,https://www.youtube.com/watch?v=5c8o62yt0Fs,2020-08-09
892,892,2020,Q2,2020-08-13,4710,한솔테크닉스,정보기술,,
893,893,2020,Q2,2020-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=2WdmZHeEiJY,2020-08-13
894,894,2020,Q2,2020-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=FOXR4xCjn_U,2020-08-12
895,895,2020,Q3,2020-11-16,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=11k0r44LGIA,2020-11-09
896,896,2020,Q3,2020-11-16,3550,LG,정보기술,,
897,897,2020,Q3,2020-11-13,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=Jyuu0VSwzlM,2020-11-10
898,898,2020,Q3,2020-11-16,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=ih5cOH1K5As,2020-11-13
899,899,2020,Q3,2020-11-16,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=P6v8SMzg-Gc,2020-11-13
900,900,2020,Q4,2021-03-22,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=f4v_91iergU,2021-03-15
901,901,2020,Q4,2021-03-11,3550,LG,정보기술,,
902,902,2020,Q4,2021-03-16,4710,한솔테크닉스,정보기술,,
903,903,2020,Q4,2021-03-09,5930,삼성전자,정보기술,,
904,904,2020,Q4,2021-03-09,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=_TSSsVjIp3I,2021-03-03
905,905,2021,Q1,2021-05-17,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=rF_wGRqR33M,2021-05-12
906,906,2021,Q1,2021-05-17,3550,LG,정보기술,,
907,907,2021,Q1,2021-05-14,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=5yamaChF-us,2021-05-12
908,908,2021,Q1,2021-05-17,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=y3b8ucposUg,2021-05-15
909,909,2021,Q1,2021-05-17,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=M5I8LzXK_sg,2021-05-13
910,910,2021,Q2,2021-08-17,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=oM9GEFYfDQc,2021-08-13
911,911,2021,Q2,2021-08-17,3550,LG,정보기술,https://www.youtube.com/watch?v=9JJihR6D6_U,2021-08-13
912,912,2021,Q2,2021-08-11,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=rl3jFE6DqzQ,2021-08-09
913,913,2021,Q2,2021-08-17,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=NA-QoO689Lo,2021-08-12
914,914,2021,Q2,2021-08-17,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=41fwVgIML9c,2021-08-11
915,915,2021,Q3,2021-11-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=qedKfLX8L0o,2021-11-11
916,916,2021,Q3,2021-11-15,3550,LG,정보기술,https://www.youtube.com/watch?v=l2u1DVPx5CQ,2021-11-11
917,917,2021,Q3,2021-11-12,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=s97nq-Ov9pA,2021-11-10
918,918,2021,Q3,2021-11-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=t7zeASoZcio,2021-11-11
919,919,2021,Q3,2021-11-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=Se2ZQTUz6J8,2021-11-12
920,920,2021,Q4,2022-03-22,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=7OYFNNhRVfA,2022-03-21
921,921,2021,Q4,2022-03-21,3550,LG,정보기술,,
922,922,2021,Q4,2022-03-15,4710,한솔테크닉스,정보기술,,
923,923,2021,Q4,2022-03-08,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=WADP-aQD5oM,2022-03-07
924,924,2021,Q4,2022-03-08,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=OW-ckm3Fyno,2022-03-04
925,925,2022,Q1,2022-05-16,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=rpQx9D5cfiU,2022-05-12
926,926,2022,Q1,2022-05-16,3550,LG,정보기술,,
927,927,2022,Q1,2022-05-13,4710,한솔테크닉스,정보기술,,
928,928,2022,Q1,2022-05-16,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=ukFxh2Atmvo,2022-05-12
929,929,2022,Q1,2022-05-16,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=WjTR_VBEMBQ,2022-05-12
930,930,2022,Q2,2022-08-16,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=10xUG0BqDkA,2022-08-10
931,931,2022,Q2,2022-08-16,3550,LG,정보기술,,
932,932,2022,Q2,2022-08-16,4710,한솔테크닉스,정보기술,,
933,933,2022,Q2,2022-08-16,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=G2hoFHmUnrE,2022-08-14
934,934,2022,Q2,2022-08-16,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=bvvDtrrT1rI,2022-08-11
935,935,2022,Q3,2022-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=SC918vHhmZ4,2022-11-08
936,936,2022,Q3,2022-11-14,3550,LG,정보기술,,
937,937,2022,Q3,2022-11-11,4710,한솔테크닉스,정보기술,,
938,938,2022,Q3,2022-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=g6rtlH1oBrw,2022-11-08
939,939,2022,Q3,2022-11-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=Z32DKT6NQjQ,2022-11-10
940,940,2022,Q4,2023-03-21,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=oXiC1teZy9w,2023-03-15
941,941,2022,Q4,2023-03-21,3550,LG,정보기술,https://www.youtube.com/watch?v=EXswA79Yngo,2023-03-16
942,942,2022,Q4,2023-03-20,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=rame2R9lGlo,2023-03-15
943,943,2022,Q4,2023-03-07,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=dWDhkbfJWBA,2023-02-28
944,944,2022,Q4,2023-03-07,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=zec1fVPsPT4,2023-03-06
945,945,2023,Q1,2023-05-15,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=d57-p87Ca_c,2023-05-11
946,946,2023,Q1,2023-05-15,3550,LG,정보기술,https://www.youtube.com/watch?v=VL2UgC-jgxw,2023-05-11
947,947,2023,Q1,2023-05-15,4710,한솔테크닉스,정보기술,,
948,948,2023,Q1,2023-05-15,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=ECEBOKkKfgI,2023-05-12
949,949,2023,Q1,2023-05-15,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=eDlcm-lTsgk,2023-05-14
950,950,2023,Q2,2023-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=Kt5x-liZL0w,2023-08-12
951,951,2023,Q2,2023-08-14,3550,LG,정보기술,,
952,952,2023,Q2,2023-08-11,4710,한솔테크닉스,정보기술,,
953,953,2023,Q2,2023-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=B9NeGhP8zF8,2023-08-09
954,954,2023,Q2,2023-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=cSGs5bHXkw4,2023-08-10
955,955,2023,Q3,2023-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=1EnbXqtJki8,2023-11-10
956,956,2023,Q3,2023-11-14,3550,LG,정보기술,,
957,957,2023,Q3,2023-11-14,4710,한솔테크닉스,정보기술,,
958,958,2023,Q3,2023-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=hWkVnzXvtBw,2023-11-08
959,959,2023,Q3,2023-11-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=j6FGrr4a-6M,2023-11-10
960,960,2023,Q4,2024-03-19,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=I29B-DYbLpo,2024-03-14
961,961,2023,Q4,2024-03-19,3550,LG,정보기술,,
962,962,2023,Q4,2024-03-13,4710,한솔테크닉스,정보기술,,
963,963,2023,Q4,2024-03-12,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=_B93ErSFZIg,2024-03-08
964,964,2023,Q4,2024-03-12,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=5L3gP4zzLj0,2024-03-08
965,965,2024,Q1,2024-05-16,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=_e1XZYOFXtM,2024-05-14
966,966,2024,Q1,2024-05-16,3550,LG,정보기술,,
967,967,2024,Q1,2024-05-13,4710,한솔테크닉스,정보기술,https://www.youtube.com/watch?v=3LaKxR6kv6E,2024-05-10
968,968,2024,Q1,2024-05-16,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=6zMon04hew4,2024-05-15
969,969,2024,Q1,2024-05-16,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=4ewnsIDSz7Y,2024-05-14
970,970,2024,Q2,2024-08-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=T3WXC_PT0sU,2024-08-07
971,971,2024,Q2,2024-08-14,3550,LG,정보기술,https://www.youtube.com/watch?v=XgK3VjT_Qls&t=125s,2024-08-10
972,972,2024,Q2,2024-08-13,4710,한솔테크닉스,정보기술,,
973,973,2024,Q2,2024-08-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=vQAMIWpmE-k,2024-08-12
974,974,2024,Q2,2024-08-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=zVUzxFAglcg,2024-08-12
975,975,2024,Q3,2024-11-14,660,SK하이닉스,정보기술,https://www.youtube.com/watch?v=_KCjPZ0-tEg,2024-11-08
976,976,2024,Q3,2024-11-14,3550,LG,정보기술,,
977,977,2024,Q3,2024-11-13,4710,한솔테크닉스,정보기술,,
978,978,2024,Q3,2024-11-14,5930,삼성전자,정보기술,https://www.youtube.com/watch?v=EumtDz2YY88,2024-11-13
979,979,2024,Q3,2024-11-14,6400,삼성SDI,정보기술,https://www.youtube.com/watch?v=MIonv7MVXBs,2024-11-10
