,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,F_총포괄손익 변화율,F_파생상품자산 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
31,720,Hyundai_E&C,건설,2016,Q4,-0.033862732536899864,0.024582035243341127,-0.016024382164343765,-0.06505597667153418,0.14080468836625648,-0.0011534637001027193,-0.011174555149588095,-0.03617309184826767,-0.19120576671531286,-0.5521103791601398,-0.8862807345814632,-0.7510697700520506,-0.7510697700520506,-0.08765506661042677,-0.08765506661042699,-0.08765506661042699,-0.9720054193181309,-0.034143632958706815,-0.00772594542518501,-0.3210161662817601,-0.08866217088941863,0.06896551724137923,-0.07425742574257432,-0.08765506661042699,0.10891866683997764,-0.08765506661042699,0.0,-0.08765506661042699,-0.08765506661042699,-0.022298456260720467,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08765506661042699,-0.08765506661042699,-0.08765506661042699,0.11702963652030539,0.08024371373992047,000720
32,720,Hyundai_E&C,건설,2016,Q3,0.022397335164079046,0.022512186796494138,0.022432392723240047,0.05986128074863606,-0.03452363188719354,0.032459688691417465,-0.01839996675062472,0.008510043226869435,0.05817396525826446,-0.12382138981552182,0.09090127196796671,0.17241979866940682,0.17241979866940682,0.050219641439941176,0.050219641439941176,0.05021964143994129,0.1224419591674838,0.036025820210948356,-0.003894683630669471,0.16954353663214605,0.05062240034318399,-0.08411214953271018,-0.005784579336604034,0.05021964143994129,-0.0,0.050219641439941176,0.0,0.050219641439941065,0.050219641439941176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.050219641439941176,0.05021964143994129,0.050219641439941176,-0.20659433400204477,0.11702963652030539,000720
33,720,Hyundai_E&C,건설,2016,Q2,-0.04111002382824047,0.0022628444136912895,-0.027476181608819816,-0.04614094880493913,-0.00779332097730423,-0.03471060882237542,-0.022739021498932033,-0.017597702960964634,-0.1482557663727011,-0.14653702594350482,-0.6841181961566936,-1.104868273131629,-1.104868273131629,-0.008817774145409851,-0.008817774145409851,-0.00881777414540963,0.027027232119385514,0.03230381641886115,-0.012538958150480006,0.08606485539000996,-0.008471446426447704,0.044642857142857095,-0.3509743792660007,-0.008817774145409851,-0.0,-0.008817774145409851,0.0,-0.00881777414540963,-0.008817774145409851,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.008817774145409851,-0.008817774145409851,-0.00881777414540963,0.4594083042513074,-0.20659433400204477,000720
34,720,Hyundai_E&C,건설,2016,Q1,-0.008408343914073635,0.04676639581120923,0.009611322078308948,0.0291724818801693,0.031917511890761974,0.029992324606247123,-0.022351135263412036,-0.019642610925199255,0.7719534202778431,0.7897866190334117,0.85235859368317,0.8683279861756935,0.8683279861756935,0.025073748385612715,0.025073748385612826,0.025073748385612493,0.03306613361493349,-0.038799175276764686,-0.0038272110826311767,0.1254024221983725,0.02437748355156011,-0.05660377358490565,0.22660852268380383,0.025073748385612715,-0.0,0.025073748385612826,0.0,0.025073748385612604,0.025073748385612604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.025073748385612604,0.025073748385612715,0.025073748385612604,0.0,0.4594083042513074,000720
0,47040,Daewoo_E&C,건설,2024,Q3,-0.0053703958488273695,-0.02682607526393377,-0.0115284831345277,-0.01621160334144678,-0.012907026887353679,-0.014898268418908511,-0.05960565248234406,-0.003948731174644227,0.1188062523279908,2.130372112755584,-3.9373528974709995,-5.253251246201349,-5.253251246201349,-0.0,-0.11359375922541814,,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,1.0,1.1060666666666668,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.011435138999614868,-0.011435138999614868,047040
1,47040,Daewoo_E&C,건설,2024,Q2,-0.014726381289654311,0.03440173892673293,-0.00012176604263558488,0.070168738433807,-0.12472308770737661,0.001398604194947195,-0.01009816110900874,-0.0035585534786568562,-0.13486720508962202,0.5505132131281614,0.6829832503840216,0.5813675653244668,0.5813675653244668,-0.0,-1.9297977762098686,,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,-7.831841733396137,-7.831841733396137,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.15396748859876855,-0.011435138999614868,047040
2,47040,Daewoo_E&C,건설,2024,Q1,-0.14530822791630982,-0.00018788879990228047,-0.09795064959231237,-0.050355481762385246,-0.3797351954675434,-0.14697413423510253,-0.02459838929580771,-0.0012160842664583615,0.09267061182157132,-91.48956342927211,0.43076487846686173,0.5588783712716847,0.5588783712716847,-0.0,0.957592390274407,,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,0.0,1.2326575342465753,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.12276325830539894,-0.15396748859876855,047040
3,47040,Daewoo_E&C,건설,2023,Q4,0.04216222701774863,-0.024429793500195585,0.0214032981311999,0.04613127108575876,-0.027200321815139317,0.025728934634203116,-0.00884883585152929,0.012754155932358957,0.09558000685442669,0.9944356490035645,0.5015796770193135,0.28361879311196936,0.28361879311196936,-0.0,-0.11308720329102306,,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.04490013606101839,-0.0038821706325791183,-0.0,0.0,1.0,5.770764021784567,-0.05007824726134591,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06668451554715005,-0.12276325830539894,047040
4,47040,Daewoo_E&C,건설,2023,Q3,0.025586840320978244,0.008681316915268189,0.020379018015893147,0.04373796269551056,0.03774742421915589,0.04207877559764761,-0.08021829349498,-0.02609785286800337,0.0751827560666467,-0.10578265691887045,0.22713447489688543,-0.0557820999172951,-0.0557820999172951,-0.0,-1.7363045258514402,,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,-0.001359331861091606,-0.001359331861091606,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.04323599427971824,0.06668451554715005,047040
5,47040,Daewoo_E&C,건설,2023,Q2,-0.04418849674297043,-9.903782344955481e-05,-0.030197781863749773,-0.024669360328836376,-0.0831057774817201,-0.04021342747816892,-0.08359313375911293,-0.009381937993322653,-0.2541601446852624,-0.03449928013155912,-0.24209851995266884,0.07103466710880069,0.07103466710880069,-0.0,-0.035833336002403904,,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.035833336002404126,-0.035833336002403904,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.13992992895348647,-0.04323599427971824,047040
6,47040,Daewoo_E&C,건설,2023,Q1,0.02026511300616074,0.0005707573505333574,0.014100190187301465,0.03627921332507178,0.034489588097010304,0.035803821596936736,-0.09928360939628966,-0.0342861507551504,0.09018522558669995,-2.2441467109111657,3.437317153743359,2.506460634582291,2.506460634582291,-0.0,0.06472044862811721,,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06472044862811732,0.06472044862811721,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.018137974571275115,-0.13992992895348647,047040
7,47040,Daewoo_E&C,건설,2022,Q4,-0.014973404313209926,0.045845851819046435,0.004882191657253676,0.026489877651758476,-0.10932240173149554,-0.0062343901799930546,0.03499466153746733,0.028802675861330895,-0.12439276111343678,0.7032133090605249,1.2534134046927292,1.4268658426176135,1.4268658426176135,-0.0,0.08369108082252019,,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.08267614756171804,0.04488098637361004,0.011397160709999632,0.0,0.08369108082252008,0.08369108082252019,-0.06927710843373491,1.0,1.0,-0.3332375168235677,-0.33307065931179425,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.21307091940038914,-0.018137974571275115,047040
8,47040,Daewoo_E&C,건설,2022,Q3,-0.03417078874191515,-0.02792258960027727,-0.032122611349472585,-0.051485512750613305,0.05609068755845581,-0.023382378081991728,-0.16947111617015742,-0.05144543208449903,-0.0018552647366705255,-0.791316167715477,-1.614990228280941,-1.514144419680456,-1.514144419680456,-0.0,-0.027807816657800855,,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.027807816657800855,-0.027807816657800855,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.01093002875995358,-0.21307091940038914,047040
9,47040,Daewoo_E&C,건설,2022,Q2,-0.01938853720635203,0.027333400238723438,-0.0035860960513587337,-0.0187311579318179,0.06118810239335826,0.003431337614583918,-0.06844089449200785,-0.019456474350681097,-0.08459059924646906,0.6476620095676797,0.7159813544309308,0.7053343286799285,0.7053343286799285,-0.0,-0.056268789733999736,,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.05626878973399996,-0.056268789733999736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.2905116813807096,-0.01093002875995358,047040
10,47040,Daewoo_E&C,건설,2022,Q1,-0.029622493522928117,-0.002830539618228878,-0.020402056635008936,-0.025511925277393654,0.04286878483628109,-0.005589146652376753,-0.3260495351488084,-0.05556738961727059,0.08241704703040309,-0.09744689144813412,-0.836689598939016,-0.7445883175349874,-0.7445883175349874,-0.0,-0.03851639310767885,,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03851639310767885,-0.03851639310767885,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11896512236464317,0.2905116813807096,047040
11,47040,Daewoo_E&C,건설,2021,Q4,-0.04387590360585314,0.025640291597652687,-0.01885931932039564,-0.037411376459185686,0.03245748061238962,-0.016034784915927913,-0.18281012084347847,-0.025627976236517025,-0.19631501976151755,-1.6275208743355738,-1.3850914076143224,-1.478916974316764,-1.478916974316764,-0.0,-0.08187958479105895,,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-3.354690715409757,0.011830521925833448,-0.011528553486843007,0.0,-0.08187958479105895,-0.08187958479105895,-0.020491803278688492,-3.408839095597749e-05,-0.0001970443349752493,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06717621206400388,-0.11896512236464317,047040
12,47040,Daewoo_E&C,건설,2021,Q3,0.04534624026745726,-0.014783588738899178,0.02454614712131009,0.048754257972927095,0.024076209026657858,0.041337476453054744,-0.09826027933367243,-0.018190865236864306,0.021616531956468732,0.3334425770379916,0.5705539236465701,0.5870330202683101,0.5870330202683101,-0.0,-0.06871225724240104,,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.06871225724240104,-0.06871225724240104,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.13772042236541818,-0.06717621206400388,047040
13,47040,Daewoo_E&C,건설,2021,Q2,-0.04438963646188987,-0.014048607088331666,-0.03369077681327948,0.029616567205707267,-0.22585092802458395,-0.035222436079490826,-0.31364796308286325,-0.02981279427851624,-0.0584114917775822,0.5232353610775473,0.4825296307386081,0.4639286529960388,0.4639286529960388,-0.0,-0.06478736524241513,,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.06478736524241513,-0.06478736524241513,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.19347637386148292,0.13772042236541818,047040
14,47040,Daewoo_E&C,건설,2021,Q1,-0.12139524606684549,0.024199983492721344,-0.06534423341421403,-0.050307162930695926,-0.10613277952514455,-0.0639354802904355,-1.4145155200586856,-0.06892776837191739,0.057092996679121266,-1.616193639245818,-192.54870505069465,-46.087719976967136,-46.087719976967136,-0.0,-0.07226094695067609,,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07226094695067586,-0.07226094695067609,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.5327525343520699,0.19347637386148292,047040
15,47040,Daewoo_E&C,건설,2020,Q4,0.09426824311002113,0.04544302739489714,0.0760747765107962,0.07130597730717847,0.19345576171647305,0.10441747553143421,-0.5498387524184207,-0.00481597672039924,-0.07388189659185218,0.16001077549114517,0.9846240880691004,0.9463612767167859,0.9463612767167859,-0.0,-0.014661303390462788,,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,0.5872466088824077,-0.1021767177271733,-0.40502661909719784,0.0,-0.01466130339046301,-0.014661303390462788,-0.05895117540687167,-0.5001448789875376,-0.5,-0.49984551416035594,-0.5002955665024629,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2822698579924797,0.5327525343520699,047040
16,47040,Daewoo_E&C,건설,2020,Q3,-0.06323990986406214,-0.01611146761786153,-0.04517638063282492,-0.018813128539431956,-0.1608678406894084,-0.053767691005012,-6.612851449497893,-0.02140950468349989,0.02152252503768326,-0.30134941259058556,0.016261946901949376,-0.12663400767859945,-0.12663400767859945,-0.0,-0.1206495008755657,,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.12064950087556547,-0.0,-0.12064950087556547,0.0,-0.1206495008755657,-0.1206495008755657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.01911807814649638,-0.2822698579924797,047040
17,47040,Daewoo_E&C,건설,2020,Q2,0.050547475050902846,0.03125878033052387,0.0432459277856988,0.0710975770360821,0.04236373699313056,0.06418834525366834,1.2050286406083073,-0.019894311443768853,0.02483438570466212,0.3570107467503707,0.04389005837856963,0.061621641865075905,0.061621641865075905,-0.0,0.1423024878017769,,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.1423024878017769,-0.0,0.1423024878017769,0.0,0.1423024878017769,0.142302487801777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.18342549043717485,-0.01911807814649638,047040
18,47040,Daewoo_E&C,건설,2020,Q1,-0.05522932943274683,-0.018013181038496917,-0.04082582586359251,-0.11948138754915627,0.14853121748456644,-0.04071272909619106,0.5619692354297146,-0.04116695523320191,0.06992129096140853,2.272607062072254,1.4373207981269531,1.41787542148982,1.41787542148982,-0.0,-0.01816284259984058,,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.01816284259984058,-0.0,-0.01816284259984058,0.0,-0.01816284259984058,-0.01816284259984058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09200490639068178,-0.18342549043717485,047040
19,47040,Daewoo_E&C,건설,2019,Q4,-0.03700383237147675,0.04271469963325958,-0.0046251863226340895,-0.072550729250771,0.03603333517192153,-0.03818105573854469,3.53314438573255,0.08461643024307719,-0.06733798840637406,2.08254616997311,3.9459858004696966,4.242564876485297,4.242564876485297,-0.0,0.024095569829436392,,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.024095569829436614,0.07156655460805594,0.024095569829436503,0.0,0.024095569829436503,0.024095569829436392,-0.055343511450381744,0.8333333333333334,0.8333333333333333,0.8332943846161712,0.8333333333333333,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.012396938374047844,-0.09200490639068178,047040
20,47040,Daewoo_E&C,건설,2019,Q3,0.05969106518338185,0.03604867909939358,0.05022969178578207,0.04357586210997233,0.1381842844485871,0.0756932937182252,22.894710350654474,-0.024857553505619023,0.08919844545583289,-0.11815840346615825,0.17807583747027056,0.1437671686959897,0.1437671686959897,-0.0,0.014184120775617148,,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.014184120775617037,-0.0,0.014184120775616926,0.0,0.014184120775617037,0.014184120775617037,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.024290494362390166,-0.012396938374047844,047040
21,47040,Daewoo_E&C,건설,2019,Q2,0.027623309580416255,-0.04614706093039178,-0.0006136897183637302,0.06097220253616942,-0.11652619406170772,0.007403742833433813,0.9640309499951016,-0.025028016485920457,-0.1050070323280401,0.10911902351124525,0.09178127231286948,0.07053947976061092,0.07053947976061092,-0.0,-0.0583088908780649,,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.0583088908780649,-0.0,-0.05830889087806468,0.0,-0.0583088908780649,-0.05830889087806468,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.11603407453735243,-0.024290494362390166,047040
22,47040,Daewoo_E&C,건설,2019,Q1,-0.21440172349626918,-0.003943637687398915,-0.1241958453843961,-0.05580362828399488,-0.5041911168388207,-0.16017692847882747,0.5090819317596712,-0.02718748488213274,0.11002537801854384,-0.031229396551727184,-13.285992628882044,-1.8396723456453548,-1.8396723456453548,-0.0,0.09745349171218654,,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.09745349171218642,-0.0,0.09745349171218654,0.0,0.09745349171218631,0.09745349171218631,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.03862942697298524,-0.11603407453735243,047040
23,47040,Daewoo_E&C,건설,2018,Q4,0.10062983821129945,-0.010873249105942007,0.055999342803256136,0.05176626732409739,0.14023405391199906,0.07394704026658072,0.10904595074708834,0.0039533208558508726,0.17290789884129587,0.5320002569484596,0.9604131286557904,0.6762603705031676,0.6762603705031676,-0.0,0.008626638161867817,,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008626638161867706,-0.09899560635524751,0.008626638161867706,0.0,0.008626638161867706,0.008626638161867817,-0.06288032454361048,-0.9998103826937537,-1.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.003870923134892493,0.03862942697298524,047040
24,47040,Daewoo_E&C,건설,2018,Q3,0.08208808410669333,-0.0008293371127536808,0.05060498160029958,0.09396513454873334,0.009473639577732507,0.07416481716439682,0.33165036544938464,-0.025035875348615066,0.07896007383297854,-0.29041770111660203,-0.5319819150683118,0.12695231637715265,0.12695231637715265,-0.0,-0.047828890822461556,,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.047828890822461334,-0.0,-0.047828890822461334,0.0,-0.047828890822461334,-0.047828890822461556,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.14349648391922082,0.003870923134892493,047040
25,47040,Daewoo_E&C,건설,2018,Q2,-0.053039399527498254,0.005102283320134515,-0.030180556309230333,0.028312775433137483,-0.27218018927337106,-0.02862519674190822,0.2644914666256174,-0.035206118622086,-0.11627296289896205,0.17599656819839105,0.36773484431062065,0.35155371830984117,0.35155371830984117,-0.0,-0.02267838412811951,,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.02267838412811951,-0.0,-0.02267838412811951,0.0,-0.022678384128119733,-0.02267838412811951,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06346403589156327,0.14349648391922082,047040
26,47040,Daewoo_E&C,건설,2018,Q1,-0.11600633181682918,-0.0029849214692663217,-0.06866144206627034,-0.0944150772454233,-0.21726609505251804,-0.11575184020194573,-0.7936733569394501,0.059583136842037754,0.09409605068218241,2.0054789052032547,1.6220778227992076,1.607844151086328,1.607844151086328,-0.0,-0.024647695842434425,,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.024647695842434425,-0.0,-0.024647695842434425,0.0,-0.024647695842434203,-0.024647695842434203,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.19643259807662394,-0.06346403589156327,047040
27,47040,Daewoo_E&C,건설,2017,Q4,0.11865558295234468,0.008809939794810706,0.07574855603491537,0.07506187291851496,0.08263755111927173,0.07638658216166738,5.468051958415938,0.07400649718281582,0.008245683923955638,4.01528968736196,4.8615274358874565,5.0196045400088956,5.0196045400088956,-0.0,0.08089785192348742,,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08089785192348742,-0.6284014841530008,0.08089785192348742,0.0,0.08089785192348731,0.08089785192348742,-0.008867667121418732,-0.49992889688075315,-0.5,-0.49985778702031514,-0.5,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06710987155963297,-0.19643259807662394,047040
28,47040,Daewoo_E&C,건설,2017,Q3,0.0517201668543259,0.006923519294128377,0.034711688899392135,0.039164713151126906,0.11641197300650219,0.05363217268591669,2.5817981529532754,-0.021023892225438434,0.07350682221947136,0.7758539565880991,0.7150097162594533,0.715833994013507,0.715833994013507,-0.17994477042940682,-0.033714409335595885,,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.033714409335595885,-0.0,-0.03371440933559611,0.0,-0.033714409335595885,-0.03371440933559611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.061938976872261534,-0.06710987155963297,047040
29,47040,Daewoo_E&C,건설,2017,Q2,0.028629457701331296,-0.017909831764996165,0.011469329615495516,0.040604482998144786,0.017343779117713898,0.036332222005645454,0.8867422946878254,-0.06984062012022929,-0.18032059611451712,-0.11926966279908191,0.13080165575612246,0.2624923047116883,0.2624923047116883,-0.04027863816217936,-0.04027863816217958,,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.04027863816217958,-0.0,-0.04027863816217936,0.0,-0.04027863816217958,-0.04027863816217958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.3342177682426183,-0.061938976872261534,047040
