,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,자기주식수 변화율,Label,Code
4,신도리코,2023,Q4,정보기술,0.02830142590748541,0.0,-0.0034763771892899475,0.00757180156657955,0.038560844896879276,0.0,0.03643839299240326,0.0013086710792757292,029530
4,제일기획,2023,Q4,커뮤니케이션서비스,-0.22514020518944383,0.0,-0.009848034820749363,0.00757180156657955,-0.003937007874015741,0.0,0.0,0.03465818367887934,030000
4,KT,2023,Q4,커뮤니케이션서비스,0.03440493118280813,0.0,-0.08535270517033688,0.00757180156657955,0.035175879396984966,0.0,1.2582451032031137,-0.0555379062467407,030200
4,LG유플러스,2023,Q4,커뮤니케이션서비스,-0.12344721092645021,0.0,-0.10560614830989101,0.00757180156657955,-0.005235602094240788,0.0,0.0,-0.052109112061917456,032640
4,세종공업,2023,Q4,경기소비재,0.03486446706733724,0.0,-0.018630118593127798,0.00757180156657955,0.10948316202217101,0.0,0.0,-0.06194140166156326,033530
4,KT&G,2023,Q4,생활소비재,-0.08254307423163569,-5.078749493181434e-07,-0.08522059392929027,0.00757180156657955,0.10778443113772451,0.0,0.0,-0.06309624529958902,033780
4,무학,2023,Q4,생활소비재,-0.17894331698613736,0.0,0.057544493125620155,0.00757180156657955,-0.027027027027026973,0.0,0.0,0.002121091365821323,033920
4,두산중공업,2023,Q4,중공업,0.195240635048068,0.0,-0.007364787364941172,0.00757180156657955,0.05555555555555558,-0.003265011442857624,0.0,-0.0549987010172387,034020
4,SBS,2023,Q4,커뮤니케이션서비스,-0.04232027923808333,0.016362397385750738,0.17518628591640306,0.00757180156657955,-0.08536585365853655,0.2371251476330305,-0.9949441258350903,-0.21123754566672434,034120
4,LG디스플레이,2023,Q4,정보기술,-0.2226266835274046,0.0,-0.015093208767643973,0.00757180156657955,-0.16279069767441856,0.0,0.0,-0.05333620808120056,034220
4,SK,2023,Q4,정보기술,0.061618743903792364,0.0,0.04907464570605424,0.00757180156657955,0.004587155963302836,0.0,-0.03374723416045877,-0.14090738397954344,034730
4,강원랜드,2023,Q4,경기소비재,0.021748695461052403,-0.5443316227142223,0.14341059779037146,0.00757180156657955,-0.07362687305342797,0.0,0.0,-0.10023142195089471,035250
4,NAVER,2023,Q4,커뮤니케이션서비스,-0.14323353031945135,0.0,0.048902164797478775,0.00757180156657955,-0.10951103365513237,0.0,-0.16154515624707877,-0.03821944473012186,035420
4,한국가스공사,2023,Q4,생활소비재,0.07310244983494102,-0.6602940351703426,0.2755508583166797,0.00757180156657955,0.03815850587398106,0.0,0.0,-0.01850490620798552,036460
4,엔씨소프트,2023,Q4,커뮤니케이션서비스,-0.3529001800138427,0.0,-0.03865627101077673,0.00757180156657955,-0.02820121951219512,0.0,0.0,0.13211350864126836,036570
4,팜스코,2023,Q4,생활소비재,-0.05737346969145729,0.0,0.05918394357846579,0.00757180156657955,0.019002375296912177,0.0,0.0,-0.0921304506276493,036580
4,대우조선해양,2023,Q4,중공업,-0.04602264782318254,0.41072246731690276,1.1426377272477746,0.00757180156657955,0.15447154471544722,155.9665130260837,0.0,0.2647486592585876,042660
4,두산인프라코어,2023,Q4,중공업,0.022850825190454768,0.0,0.042090534317076544,0.00757180156657955,-0.007797270955165803,0.051340430826051,0.0,-0.017807118927036666,042670
4,한미반도체,2023,Q4,정보기술,0.6037712706747602,0.0,0.008976322886816046,0.00757180156657955,-0.015500147246490625,0.0,0.0,0.3914876399004474,042700
4,대우건설,2023,Q4,건설,-0.19678400145945252,0.0,0.0038821706325791183,0.00757180156657955,0.05007824726134591,0.0,0.0,-0.023628310586827166,047040
4,대우인터내셔널,2023,Q4,산업재,-0.0936546734822794,0.0,0.22447203112445457,0.00757180156657955,0.058295964125560484,4.531995425134263,280.16877863339505,-0.24271090067905848,047050
4,한국항공우주,2023,Q4,산업재,-0.0018145060863817286,0.0,-0.1159183627996303,0.00757180156657955,0.12552891396332866,0.0,0.0,0.04946272448238216,047810
4,동원F&B,2023,Q4,생활소비재,-0.10548364003736209,0.0,5.291678461433942,0.00757180156657955,1010.1111111111111,2.7499999999999996,0.0,0.12136546534308743,049770
4,한전KPS,2023,Q4,산업재,-0.044531378325202944,0.0,0.05117952248785995,0.00757180156657955,0.025207326531829777,0.0,0.0,-0.03023632796750363,051600
4,LG생활건강,2023,Q4,생활소비재,-0.061355011607819664,0.0,-0.022762492097395448,0.00757180156657955,-0.11904761904761907,0.0,0.0,0.26455102825035887,051900
4,LG화학,2023,Q4,에너지_화학,-0.17609553496280195,0.0,0.03625166557042925,0.00757180156657955,-0.0199530516431925,0.0,0.0,-0.12413056424429195,051910
4,한전기술,2023,Q4,건설,0.13818485055270086,0.0,-0.1210350663254749,0.00757180156657955,0.0,0.0,0.0,-0.014219517188989944,052690
4,한라홀딩스,2023,Q4,경기소비재,-0.05918162085129282,0.0,-0.10124603248205366,0.00757180156657955,0.013452914798206317,0.0,-0.1872374596677171,-0.06401341293330459,060980
4,현대로템,2023,Q4,중공업,0.1508473545029226,0.0,0.047136888670435084,0.00757180156657955,0.08137715179968708,0.0,0.0,0.18465177661154913,064350
