,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,소비자물가지수 변화율,실업률 변화율,환율 변화율,Label,Code
8,현대모비스,2022,Q4,경기소비재,0.024720731635329344,-0.3944506075309181,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.004036470219109925,012330
8,에스원,2022,Q4,경기소비재,-0.11639364341564651,-0.36589709598940623,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.004050059905922039,012750
8,한온시스템,2022,Q4,경기소비재,0.05138460650563711,0.28411034985036565,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.10636061757194201,018880
8,대교,2022,Q4,경기소비재,0.10892748720312813,11.47310708675506,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.04212243357621947,019680
8,한섬,2022,Q4,경기소비재,-0.0025610501554348755,0.8078967981731333,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.01419732671902986,020000
8,코웨이,2022,Q4,경기소비재,-0.09228379109716646,-1.0830213131237674,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.04274815674428206,021240
8,롯데쇼핑,2022,Q4,경기소비재,-0.0596959442468507,1.0931453608605546,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.012205086867058443,023530
8,삼성물산,2022,Q4,경기소비재,-0.07638541067999186,-0.5969161179315381,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.023137648077198036,028260
8,세종공업,2022,Q4,경기소비재,0.09190221673647223,-1.6445825029938836,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.41996850497005983,033530
8,강원랜드,2022,Q4,경기소비재,-0.16316983941119673,-0.8517600606096469,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.09722541744959796,035250
8,한라홀딩스,2022,Q4,경기소비재,-0.03200931989221556,-1.3739335405733208,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.04639098597599858,060980
8,S&T모티브,2022,Q4,경기소비재,0.06905931342222485,-0.6966139379384513,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.013432648144472314,064960
8,대웅제약,2022,Q4,헬스케어,-0.27721589401366126,-1.5207642045135574,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.01965366423819441,069620
8,현대백화점,2022,Q4,경기소비재,-0.07868827140159483,-0.7401302764192839,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.05568660044513515,069960
8,금호타이어,2022,Q4,경기소비재,0.02641936837357102,1.722326054786548,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.43124905149881104,073240
8,현대리바트,2022,Q4,경기소비재,-0.07619375490002152,-49.444597061575486,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.0005452806271700195,079430
8,베이직하우스,2022,Q4,경기소비재,0.08429491889029364,-0.4833432379173581,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.022015551519772324,084870
8,LF,2022,Q4,경기소비재,0.1289149835255759,1.638584542489348,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.004848523634551752,093050
8,한세실업,2022,Q4,경기소비재,0.04649242226806319,-0.6354239241428915,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.05831807565244887,105630
8,영원무역,2022,Q4,경기소비재,-0.04692763550207138,-0.8112044419691501,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.018533018685330617,111770
8,GKL,2022,Q4,경기소비재,0.2178161154878016,-2.954956194123764,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.06650151755693606,114090
8,한미약품,2022,Q4,헬스케어,0.05742923487358205,-0.1194498379348714,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.1040982669244066,128940
8,한국타이어,2022,Q4,경기소비재,0.0014299127151808574,-1.2373340502188703,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.03240137810348083,161390
8,동아에스티,2022,Q4,헬스케어,-0.03320790542035765,-1.819450430908005,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,-0.05285487742783433,170900
8,종근당,2022,Q4,헬스케어,-0.010816597752292663,-0.5867141376149914,0.11445954938682568,-0.12070563315019511,-0.11456608043309557,0.023809523809523725,0.01431559495807777,0.050323351298373425,185750
