,name,year,quarter,sector,Relative Return,당기순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
22,빙그레,2019,Q2,생활소비재,-0.08456857949375865,2.0786743440327418,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.14858969059051724,005180
22,롯데칠성,2019,Q2,생활소비재,-0.06691938007600029,-10.41982435740921,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.10676315554364323,005300
22,현대차,2019,Q2,경기소비재,0.06984532580635265,0.2803551366360151,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.1417448405253282,005380
22,현대그린푸드,2019,Q2,생활소비재,-0.063978033141956,-0.504469662510246,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.10379415904414765,005440
22,삼립식품,2019,Q2,생활소비재,-0.22634560958419703,1.0001178436172826,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.009357330657772722,005610
22,크라운제과,2019,Q2,생활소비재,0.02582255540787068,-1.9805061692533554,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.11345583980642095,005740
22,에스엘,2019,Q2,경기소비재,0.09847443145705176,3.271763029294891,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.18329210181141964,005850
22,GS리테일,2019,Q2,생활소비재,0.1682857665271764,1.5788460826873054,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.08304177194964817,007070
22,오뚜기,2019,Q2,생활소비재,-0.06186157660779219,-0.37154658287973863,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.15989466455750517,007310
22,동아타이어,2019,Q2,경기소비재,-0.029564575429748968,-0.43586243613533815,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.09927232210918031,007340
22,서연,2019,Q2,경기소비재,-0.17707653956377678,-1.2793501640445624,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.06464138422368734,007860
22,호텔신라,2019,Q2,경기소비재,-0.1919193800760003,0.058769711459351726,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.04680556927026748,008770
22,한샘,2019,Q2,경기소비재,-0.19278244106564357,-0.41007420377336856,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.16050585050771224,009240
22,모토닉,2019,Q2,경기소비재,-0.16976748134182307,0.7013588996583486,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.18709948587997355,009680
22,화신,2019,Q2,경기소비재,-0.15038843545059313,-0.6104154307308636,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.4370000987459269,010690
22,현대위아,2019,Q2,경기소비재,0.02117173872446107,-0.5193439865433137,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.1819999775308671,011210
22,현대모비스,2019,Q2,경기소비재,0.1718246957533836,-0.08033813201131346,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.080449806445484,012330
22,에스원,2019,Q2,경기소비재,0.14412469127761984,0.12239343923265067,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.1794371482176359,012750
22,한국전력,2019,Q2,생활소비재,0.006749821444912256,-1.0760458071630221,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.013779777699707618,015760
22,한온시스템,2019,Q2,경기소비재,0.07554786883229665,-0.3482114918906407,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.1293516781321658,018880
22,대교,2019,Q2,경기소비재,0.06641395325733304,-1.1308124957302397,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.06449538449051444,019680
22,한섬,2019,Q2,경기소비재,-0.23103502633450368,-0.7763155949852083,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.05796984359243654,020000
22,코웨이,2019,Q2,경기소비재,0.1889217414193268,-0.06146549387561395,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.04474035868136955,021240
22,롯데쇼핑,2019,Q2,경기소비재,-0.18589528369045813,-1.5046335660219767,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.05200631817811021,023530
22,삼성물산,2019,Q2,경기소비재,-0.04888204405178233,2.6700571622946194,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.02472392560786746,028260
22,세종공업,2019,Q2,경기소비재,-0.25026559336811777,-2.381330349342016,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.08395042255391909,033530
22,KT&G,2019,Q2,생활소비재,0.07808061992399971,0.33676207737072494,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.11894934333958712,033780
22,무학,2019,Q2,생활소비재,-0.06126094386200852,-0.7278461106008196,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.24388159266208032,033920
22,강원랜드,2019,Q2,경기소비재,-0.0008365775282295901,-0.5075394461932481,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.03683139525655299,035250
22,한국가스공사,2019,Q2,생활소비재,-0.00938925959407258,-0.9711841268690136,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.07251407129455897,036460
22,팜스코,2019,Q2,생활소비재,-0.29555632607188115,-0.7435849034378508,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.050135660412831504,036580
22,동원F&B,2019,Q2,생활소비재,-0.06791842099671641,-0.7955333880173823,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.12204010468434175,049770
22,LG생활건강,2019,Q2,생활소비재,-0.0370114046158776,-0.1044197837450066,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.07488168674430822,051900
22,한라홀딩스,2019,Q2,경기소비재,0.060543674111191825,-0.6965919445095237,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.038793583861200256,060980
22,S&T모티브,2019,Q2,경기소비재,0.47004877389550215,69.19590527984626,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.19372125952385508,064960
22,현대백화점,2019,Q2,경기소비재,-0.15244569586547396,-0.3961338819299163,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.010888170028474434,069960
22,금호타이어,2019,Q2,경기소비재,0.029010852482139245,-2.0249978689946535,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.1006318913478629,073240
22,에이블씨엔씨,2019,Q2,생활소비재,-0.04448348264010285,-2.3115106813875608,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.10865373807938705,078520
22,현대리바트,2019,Q2,경기소비재,-0.24191938007600028,-0.3675138676374373,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.13169521273376494,079430
22,베이직하우스,2019,Q2,경기소비재,0.27481065794681336,-14.08982531368786,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.2148817660023473,084870
22,아모레퍼시픽,2019,Q2,생활소비재,-0.2904042285608488,-0.2361259875896753,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.2951988671080346,090430
22,LF,2019,Q2,경기소비재,0.030826951160896985,0.05655551051766494,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.23618928496977265,093050
22,CJ제일제당,2019,Q2,생활소비재,-0.13264102956053636,-0.9264249321781707,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.027707190411728727,097950
22,한세실업,2019,Q2,경기소비재,-0.2649963031529234,-0.20243102045361872,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.15246745124793892,105630
22,영원무역,2019,Q2,경기소비재,0.02661687163398603,0.7753130193914417,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.11508437439117786,111770
22,GKL,2019,Q2,경기소비재,-0.05430470117691773,1.3345946617497928,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.021515070295557978,114090
22,락앤락,2019,Q2,생활소비재,-0.09061253307489035,0.31625007894478707,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.15632992721107136,115390
22,이마트,2019,Q2,생활소비재,-0.22989406362030407,-1.1002448025259257,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.018466781913368466,139480
22,삼양사,2019,Q2,생활소비재,-0.09995046815890185,0.08878873239436613,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.09328960723402935,145990
22,한국타이어,2019,Q2,경기소비재,-0.1746663354210612,0.010444978397545102,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,0.16594070766988606,161390
22,한국콜마,2019,Q2,생활소비재,-0.24045787179486455,0.15324370547098143,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.11437845024538403,161890
22,코스맥스,2019,Q2,생활소비재,-0.34191766551595637,-0.18694008522609606,-0.10064059339177356,0.09107698802174014,0.017241379310344973,0.17798441463015324,-0.0019048826944509656,192820
