,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
29,무림P&P,2018,Q1,철강_소재,0.11432067015732855,0.059582945209205596,0.013828402664965989,-0.012525169150328974,0.027070698014542982,0.012196231599030716,-0.014688345705634598,0.2833996324470188,009580
29,고려아연,2018,Q1,철강_소재,-0.051965645577934316,0.2904822223717878,-0.013037388757968782,0.011184534491663012,-0.007326007768161502,0.13919447624098624,-0.04744242443692703,-0.04972482527977187,010130
29,LG이노텍,2018,Q1,정보기술,0.044742327572851,-1.003471524218645,-0.00248821741365135,0.02613715794565019,-0.007754338759666579,-1.0250001817252103,-0.40354892247558394,0.19759594338246023,011070
29,삼성에스디에스,2018,Q1,정보기술,-0.14997843629684904,-0.02991581198417259,-0.009322027210367234,-0.021996037740237173,-0.013145317125967115,0.030316173466803154,-0.02419236220423171,0.11722591658386199,018260
29,일진머티리얼즈,2018,Q1,정보기술,-0.10289760559339794,-5.020419129500269,-0.0512476266116112,-0.03149524497985012,-0.2597773629575669,7.999068033550792,0.09492264296093689,0.514239452711559,020150
29,신도리코,2018,Q1,정보기술,-0.10366796947587267,0.20740629301375657,-0.010227133362239571,0.08849917253630646,-0.012272952328681419,1.06597449097641,-0.05849014286896603,-0.06183237339879774,029530
29,LG디스플레이,2018,Q1,정보기술,-0.11238137805149839,-1.15869260860207,-0.019046212092781012,0.10841619861852658,-0.026907058660442296,-1.325323096037582,-0.19852809690072792,0.0067287264125395485,034220
29,SK,2018,Q1,정보기술,0.025578234176675697,-9.521608298243812,0.022679297908868357,-0.006090484039561694,0.07957192518973466,-8.068954135597798,0.024028860164374555,-0.06225254146602463,034730
29,한미반도체,2018,Q1,정보기술,-0.07924316405969946,-1.914845718734783,-0.05812355457071017,0.14006494836282557,-0.012595761002845651,-1.976610021862705,-0.0791191615052379,0.009486588968757967,042700
29,LG전자,2018,Q1,정보기술,-0.12048133765081422,71.58695163104612,0.02818460245135146,-0.006298901420015102,0.048416133809105144,-3.0664550082429027,-0.04557992293774071,-0.12646469388621,066570
29,풍산,2018,Q1,철강_소재,0.05518034244124562,0.27364020995799665,0.013563922246657922,-0.0004357390016535012,0.02215137836431369,0.32786532225398046,-0.23011087306796518,-0.15632837084991089,103140
29,한국철강,2018,Q1,철강_소재,0.1848574580313291,-1.0503745105392603,-0.0048018580418418555,0.003362181192047009,-0.03818636292733746,-1.049537249395649,-0.2357106867462092,-0.19597347169858276,104700
