,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,자본총계 변화율,비유동자산 변화율,이익잉여금 변화율,법인세차감전 순이익 변화율,매출액 변화율,Label,Code
5,LG이노텍,2024,Q1,정보기술,0.24839786329145644,-0.8452311773966277,-0.005818776965208383,-0.014007136615492688,-0.008968037712923205,-0.8426752266650201,-0.42947969548252374,0.07001989581387486,011070
5,삼성에스디에스,2024,Q1,정보기술,0.005846949766180406,-0.021575830996639178,-0.01288454165374675,0.0033645974120859456,-0.015305887106609184,-0.022956943215733938,-0.03182030644830236,-0.0688738226729983,018260
5,일진머티리얼즈,2024,Q1,정보기술,0.058735780588118104,-0.11805753123338414,0.013028037103744339,-0.22364091363796434,0.046878945695849605,0.056544280426434,0.00994796444040924,-0.2025574148933351,020150
5,신도리코,2024,Q1,정보기술,-0.08216041907155291,3.418144551253522,0.009192071411845637,0.005593192718556184,0.008939836854807925,7.295478281571885,0.068513910407213,0.05250804077341569,029530
5,LG디스플레이,2024,Q1,정보기술,-0.04083250579242012,5.809772812033814,0.0706813539603155,0.02464558550207041,-0.535673096079295,5.974546224927876,-0.2501773104770312,0.06870928476030173,034220
5,SK,2024,Q1,정보기술,-0.1309049812359748,-2.0483017725783315,0.014351133298647234,-0.017787923265153105,0.023385026222556338,-2.3396215190232015,0.3165860704641086,-0.10748432094858457,034730
5,한미반도체,2024,Q1,정보기술,0.48816991356931294,-0.1855410362694888,0.12238881805097801,0.17154751444137517,0.13437877124104203,-0.1771356890108472,0.48609152065634764,-0.18079242129501535,042700
5,LG전자,2024,Q1,정보기술,0.010509935467044016,-2.0860701327869657,0.07103786422142377,0.02960482935943176,0.10285989373190652,-2.0335556740478418,0.14762871307434855,0.009470725120391758,066570
5,풍산,2024,Q1,철강_소재,0.6034236630850581,0.007180805601978868,0.00869150005091246,0.022429115160915947,0.004574501744654347,-0.027331712528220642,-0.18838603056012426,-0.23848212847762315,103140
5,한국철강,2024,Q1,철강_소재,0.31802791742298403,0.08824556527355276,-0.013731607536616952,-0.003251217879562396,-0.033297222628799084,-0.21494508107150623,-0.31634238771789325,-0.2676913364172515,104700
