,name,year,quarter,sector,Relative Return,금리 변화율,보유 주식 수 변화율,1인평균급여 변화율,기초 소유주식 지분율 변화율,실업률 변화율,기말 소유주식 지분율 변화율,Label,Code
34,세방전지,2016,Q2,경기소비재,-0.14113277323642356,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.006007403880872824,004490
34,조광피혁,2016,Q2,경기소비재,0.22462035887204101,-0.08606485539000996,0.0,0.008471446426485452,0.0,-0.044642857142857095,0.0,-0.1192573210191688,004700
34,현대차,2016,Q2,경기소비재,-0.07099353155767482,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.013784868880418563,005380
34,에스엘,2016,Q2,경기소비재,-0.08397489055776919,-0.08606485539000996,0.0,0.008471446426482787,0.0,-0.044642857142857095,0.0,0.039512190933739505,005850
34,동아타이어,2016,Q2,경기소비재,-0.11504316027811913,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.0994539219401365,007340
34,서연,2016,Q2,경기소비재,-0.13455741865097368,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.034268062157729484,007860
34,호텔신라,2016,Q2,경기소비재,-0.1644319771700335,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.1358966335863009,008770
34,한샘,2016,Q2,경기소비재,-0.1103412805828432,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.06692241403274671,009240
34,모토닉,2016,Q2,경기소비재,-0.0662575665212806,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.015020711167446407,009680
34,화신,2016,Q2,경기소비재,0.19175891665319145,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.15055245051399357,010690
34,아이에스동서,2016,Q2,건설,0.21964518954462248,-0.08606485539000996,0.008471446426480345,0.0,0.0,-0.044642857142857095,0.0,-0.18481327166520314,010780
34,현대위아,2016,Q2,경기소비재,-0.16277061273030213,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.15839698201835667,011210
34,현대모비스,2016,Q2,경기소비재,-0.04971800343283163,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.04558212976950702,012330
34,현대산업,2016,Q2,건설,-0.043726091106808855,-0.08606485539000996,0.008471446426485008,0.0,0.0,-0.044642857142857095,0.0,0.06545321633288634,012630
34,에스원,2016,Q2,경기소비재,0.008427047862904602,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.1134069139601327,012750
34,한온시스템,2016,Q2,경기소비재,-0.026606545994218668,-0.08606485539000996,0.008471446426291385,0.0,0.0,-0.044642857142857095,0.0,-0.08414490944836989,018880
34,대교,2016,Q2,경기소비재,-0.1631910943434729,-0.08606485539000996,0.0,0.008471446426161044,0.0,-0.044642857142857095,0.0,0.03858047484743403,019680
34,한섬,2016,Q2,경기소비재,-0.12235445133964723,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.030681368942144092,020000
34,코웨이,2016,Q2,경기소비재,-0.12033052789467116,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.01503139753479877,021240
34,롯데쇼핑,2016,Q2,경기소비재,-0.21203928702907587,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.1746984284120808,023530
34,삼성엔지니어링,2016,Q2,건설,-0.09026630771118492,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.05733214760499251,028050
34,삼성물산,2016,Q2,경기소비재,0.06310425471402449,-0.08606485539000996,0.008471446426388862,0.0,0.0,-0.044642857142857095,0.0,0.036664477524810196,028260
34,세종공업,2016,Q2,경기소비재,0.12832164601837232,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.08892174181140913,033530
34,강원랜드,2016,Q2,경기소비재,-0.06017062336006495,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.10749089195950665,035250
34,대우건설,2016,Q2,건설,-0.08927410156238276,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.06518944236306617,047040
34,한전기술,2016,Q2,건설,0.01573136135614317,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.26105645367625596,052690
34,한라홀딩스,2016,Q2,경기소비재,0.16139287636064797,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.014371596983079833,060980
34,S&T모티브,2016,Q2,경기소비재,-0.12370645416157881,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.2884021113361442,064960
34,현대백화점,2016,Q2,경기소비재,-0.1585714038070799,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.028696633586300917,069960
34,금호타이어,2016,Q2,경기소비재,0.1494614520552035,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.07491613675355491,073240
34,현대리바트,2016,Q2,경기소비재,-0.14017821001387645,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.0625471673941301,079430
34,베이직하우스,2016,Q2,경기소비재,-0.15869639373854103,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.07913835349014044,084870
34,LF,2016,Q2,경기소비재,-0.1681369795075744,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.009312502563270288,093050
34,한세실업,2016,Q2,경기소비재,-0.3461471143237057,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.29947739538864576,105630
34,LG하우시스,2016,Q2,건설,-0.2013511464513722,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.2470997956416369,108670
34,영원무역,2016,Q2,경기소비재,-0.2020008067694533,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.2686219547384475,111770
34,GKL,2016,Q2,경기소비재,-0.1769417944004608,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,-0.16222562260594148,114090
34,한국타이어,2016,Q2,경기소비재,-0.05182665192567891,-0.08606485539000996,0.0,0.0,0.0,-0.044642857142857095,0.0,0.03831477325780555,161390
