,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code,F_이자수익 변화율,F_영업비용 변화율
10,18260,Samsung_SDS,IT 서비스,2022,Q2,0.025078035289384126,-0.10319743565780204,-0.025222464643486653,0.08499611003335283,-0.6993268563696984,-0.05762131692344896,-0.0,-0.02288003032947561,-0.017426769786942575,-0.022469698113209757,0.10674931813261324,0.12582365918583882,0.14687448747570342,0.14687448747570342,-0.056439900285457645,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.05643990028545787,-0.05643990028545787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.03274047015863914,0.09460255233873473,018260,,
11,18260,Samsung_SDS,IT 서비스,2022,Q1,-0.007188912066917741,4.64228996263083e-05,-0.004339285584294972,-0.12509055676292768,0.08718702161959713,-0.07944479899410228,-0.0,0.014275247560273763,0.012198084698512357,0.034635276373950474,-3.34424394575717,-2.857929465827675,-3.3606478804343567,-3.3606478804343567,-0.03851795709656036,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,-0.03851795709656036,-0.03851795709656036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.002357565737225578,-0.03274047015863914,018260,,
12,18260,Samsung_SDS,IT 서비스,2021,Q4,0.0012183606381546142,-0.04682723741585959,-0.017168206973899425,-0.09585407903977461,-0.17735015903742202,-0.11241150575120251,-0.0,-0.006099429445776794,0.0016528993952624749,-0.0819742825893488,0.7602838393644407,0.6786330474434106,0.7067419291562034,0.7067419291562034,-0.08198187116486766,-0.4025512712822732,-0.020007078311950588,-0.015938933266124167,-0.16812521036687933,-0.08222487497304898,-0.02083333333333348,-0.08325393584683072,-0.4377824747599668,-0.059910265547026276,-0.0,0.0,-0.08198187116486766,-0.08198187116486766,-0.20320855614973254,0.21477855784595368,0.21483922910481557,0.2139839464419604,0.2142857142857143,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04418348527349884,-0.002357565737225578,018260,,
13,18260,Samsung_SDS,IT 서비스,2021,Q3,-0.00825504946318878,-0.003112365868906064,-0.006280779864990205,0.04876137696658844,0.024144616391876705,0.04386107820724927,-0.0,-0.021240626491621395,-0.01681817943071917,-0.015857018720422333,0.10739005070289309,-0.012686056365459386,-0.003930685985866322,-0.003930685985866322,-0.06916092624539738,-0.01761921683046319,-0.034507991437758845,-0.0003381422427111147,0.05306772908366497,-0.06937716438105035,0.1504424778761062,-0.06736077481840197,-0.0,-0.0,-0.0,0.0,-0.06916092624539738,-0.06916092624539738,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09632698669243511,-0.04418348527349884,018260,,
14,18260,Samsung_SDS,IT 서비스,2021,Q2,0.016770334412285925,-0.024275868465569506,0.0014078718536177925,0.09307363732322038,0.015313970411184208,0.07858920197036767,-0.0,-0.021614776995457996,-0.016485541388128633,0.005060431930086096,0.12578892609639258,0.16120506778336974,0.160075655240834,0.160075655240834,-0.06478960762940877,-0.7421096287815034,-0.007129469356493168,-0.013438380398341998,-0.11734330484330613,-0.06502616415047213,0.11023622047244086,-0.131754905184698,-0.0,-0.0,-0.0,0.0,-0.06478960762940877,-0.06478960762940877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.015434341406042648,-0.09632698669243511,018260,,
15,18260,Samsung_SDS,IT 서비스,2021,Q1,-0.0428779813856448,-0.00807493521535707,-0.029574355974120836,-0.2775406118237336,-0.23732406807353668,-0.26985246395753126,-0.0,0.01671557995313866,0.013692391992615627,-0.02311870495284163,0.2508752527369946,0.161847610175488,0.07368343448179482,0.07368343448179482,-0.07208417025789537,-2.0127382750040668,0.003980375432345529,-0.015428372481669506,-0.17195325542571194,-0.07231825865355468,-0.016000000000000014,-0.3732219462632649,-0.0,-0.0,-0.0,0.0,-0.07208417025789515,-0.07208417025789515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.21637727915322452,0.015434341406042648,018260,,
16,18260,Samsung_SDS,IT 서비스,2020,Q4,-0.02973352594597256,-0.0021462724819958368,-0.01901071007266042,-0.05225608454366748,-0.03515577126428027,-0.048943496446541834,-0.0,-0.028083996881200335,-0.013801307158128884,-0.05092456440374549,-0.37527842437787085,-0.28025523363129645,-0.1345205667506928,-0.1345205667506928,-0.015393289409438626,0.3780443147289393,0.058580425595368135,-0.015741758304966824,-0.13205764233403983,-0.015372275387599998,-0.04166666666666674,-0.030879044146171264,-0.11764775277075668,-0.016562581949755906,-0.41066290956104656,0.0,-0.015393289409438626,-0.015393289409438626,0.06030150753768848,0.09101455539154224,0.09106917030847306,0.0914793231275497,0.09138941368599696,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09890643079189235,-0.21637727915322452,018260,,
17,18260,Samsung_SDS,IT 서비스,2020,Q3,-0.02665012946450651,0.0038998013193763947,-0.0145557523841493,0.014493237486486232,0.020495625898888647,0.015661728714458478,-0.0,-0.025382383089988636,-0.020005257958918055,-0.016150821528038817,-0.13577325222687242,-0.09178600536031256,-0.12314625195108153,-0.12314625195108153,-0.1208188797236116,-29.267844017171594,0.026207921096291442,-0.022088428967425466,0.01328671328671327,-0.12128584005311471,0.032258064516129115,-0.464159945473134,-0.12081887972361183,-0.0,-0.12081887972361183,0.0,-0.1208188797236116,-0.1208188797236116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04953195896468987,-0.09890643079189235,018260,,
18,18260,Samsung_SDS,IT 서비스,2020,Q2,0.04294012714468076,-0.0015183764941999467,0.025819943148195246,0.19751390087680287,0.26958040552642093,0.21263688412441095,-0.0,-0.023121896985298207,-0.017728430338884715,0.002777199749802395,0.057526471666675016,0.17128210755912499,2.716467649612447,2.716467649612447,0.14248977531082352,0.9744470971009336,-0.021563322371475513,0.027401632238014395,0.0835291604358025,0.1430043137913488,-0.15887850467289732,0.41825270948982285,0.14248977531082352,-0.0,0.1424897753108234,0.0,0.1424897753108234,0.1424897753108234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.036352440333097064,-0.04953195896468987,018260,,
19,18260,Samsung_SDS,IT 서비스,2020,Q1,0.020673043402886337,0.011391031975465093,0.017119415956018735,-0.14316514552678705,-0.029542954808339017,-0.11728966163203158,-0.0,0.055526577622918905,0.04393011523724388,0.12612520315749387,0.4233310564207027,0.19243464815112188,1.343446763994888,1.343446763994888,-0.017781657872834034,-2.326416414584117,-0.015754379708652122,0.012864053928269836,0.060040160642572116,-0.01797680704196325,-0.00943396226415083,0.20454187036744997,-0.017781657872834256,-0.0,-0.017781657872834034,0.0,-0.017781657872834034,-0.017781657872834034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.05339095075171696,-0.036352440333097064,018260,,
20,18260,Samsung_SDS,IT 서비스,2019,Q4,-0.007294669253187225,0.01346139489428444,0.0007541664498353917,0.05485974514522707,0.21450394979601195,0.09666982448281802,-0.0,-0.03846907281003631,-0.020867639777302882,-0.05753343300129399,-0.7012694143859435,-0.6094119793460115,-0.8510768432420963,-0.8510768432420963,0.02425290498097732,-5.380260221408914,0.015711916865137066,-0.010051895543270017,-0.191387559808615,0.024390380515078802,0.05357142857142849,-0.023897949297593923,0.02425290498097732,-0.0027189786769938884,0.02425290498097732,0.0,0.02425290498097732,0.02425290498097732,-0.07567567567567557,-0.0003626143985939745,-0.000352298749339397,0.00011601093069635304,0.00017608733932039655,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0964524939296034,-0.05339095075171696,018260,,
21,18260,Samsung_SDS,IT 서비스,2019,Q3,-0.037157663204791413,0.016683793849118334,-0.01559355017006303,-0.0023003785818613842,-0.04303576859702973,-0.012658078936629957,-0.0,-0.021223054119902995,-0.016257631510033344,0.11395045447091612,0.29051853004774797,0.3986011941305433,0.41438744138315553,0.41438744138315553,0.013775725368676328,0.9303677156060576,-0.023671710515372757,-0.0021492760114003584,0.21649484536082508,0.013886289168915433,0.05084745762711873,0.10146539633409102,0.01377572536867644,-0.0,0.01377572536867644,0.0,0.01377572536867644,0.01377572536867644,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.07988708956410935,-0.0964524939296034,018260,,
22,18260,Samsung_SDS,IT 서비스,2019,Q2,0.0031661352270748733,-0.01454314861906636,-0.0038518898043820027,0.13747628842444914,-0.07882513639496103,0.09114275050477572,-0.0,-0.03760355915693325,-0.028163232462523613,-0.09270591146098695,-0.2612449123065581,-0.1218025554759552,-0.18410986239920812,-0.18410986239920812,-0.058613750503914375,-0.17798441463015324,-0.03709163042178587,-0.013293335100796,0.10064059339177356,-0.05879535921869561,-0.017241379310344973,-0.09107698802174014,-0.058613750503914375,-0.0,-0.058613750503914375,0.0,-0.058613750503914375,-0.058613750503914375,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.09648385946551702,-0.07988708956410935,018260,,
23,18260,Samsung_SDS,IT 서비스,2019,Q1,-0.0094357904678668,-0.10402229325083101,-0.044912654874621705,-0.13221639256072248,-1.9825539819523037,-0.30573856344163697,-0.0,0.007438196615739523,0.00590696041821237,0.101792630208839,0.23690999694121795,0.05522795970640826,0.016645632007632583,0.016645632007632583,0.0983863129300705,0.6874179652905958,0.0016632023276192953,-0.0005796429835080996,0.09282764948769218,0.09882153156977846,-0.01754385964912264,0.06709658363690052,0.09838631293007039,-0.0,0.09838631293007039,0.0,0.09838631293007027,0.09838631293007027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.010532364393164032,0.09648385946551702,018260,,
24,18260,Samsung_SDS,IT 서비스,2018,Q4,-0.03889461765395463,0.004598999392210978,-0.022143059962152822,-0.10506758473081557,0.23330737718149208,-0.0611481290586009,-0.0,-0.03311565928685334,-0.014874672054599358,-0.13418665489218817,-0.2647661948916207,0.04093057272039291,0.11692416038089748,0.11692416038089748,0.008143071258730705,-0.1528942253920036,-0.005036357567736793,-0.005684653689703056,0.10693799508331026,0.008256951594797224,0.08800000000000008,0.09983604378074207,0.008143071258730705,-0.017699892936211103,0.008143071258730705,0.0,0.008143071258730705,0.008143071258730705,0.06606672519754164,0.09959374503084684,0.09952414522382802,0.09967364704126547,0.09968293112559445,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.14747273631913801,0.010532364393164032,018260,,
25,18260,Samsung_SDS,IT 서비스,2018,Q3,-0.05282389994515313,-0.011596615380832676,-0.03655348051321328,-0.055123677456057285,-0.2981444219244167,-0.08140005242694981,-0.0,-0.038961424373914255,-0.02860455634117276,0.05304291265137384,0.18905345778417104,0.07357768762416828,0.07357768761917693,0.07357768761917693,-0.04857336792828404,-0.0442397512820667,-0.03809438658420561,-0.005201307569219216,0.09246405552800974,-0.04862249558492171,-0.11607142857142883,-0.009709172259507959,-0.04857336792828404,-0.0,-0.04857336792828404,0.0,-0.04857336792828404,-0.04857336792828404,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1739847590345052,0.14747273631913801,018260,,
26,18260,Samsung_SDS,IT 서비스,2018,Q2,-0.02095162240471815,-0.008094906242074318,-0.015838721018530233,0.11130560919946686,-0.6675554149649543,0.0640384148592591,-0.0,-0.043902131238048314,-0.03144099688048141,-0.09891400321057109,-0.4443600728567929,-0.4851976668791793,-0.4473606946317672,-0.4473606946317672,-0.022635523140886127,-0.3971853095173552,-0.007779076758894776,-0.007847684343889938,0.0044422507403751865,-0.0226310282981268,-0.009009009009008917,-0.11515816784752042,-0.022635523140885905,-0.0,-0.022635523140886127,0.0,-0.022635523140886127,-0.022635523140886127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.3116387038344642,-0.1739847590345052,018260,,
27,18260,Samsung_SDS,IT 서비스,2018,Q1,-0.03386670739861719,0.021996037740237173,-0.010903697937244106,-0.13517209903541438,-0.03993475931622048,-0.12889793753015732,-0.0,0.013145317125967115,0.009322027210367234,0.02419236220423171,0.10555061848084923,-0.030316173466803154,0.02991581198417259,0.02991581198417259,-0.024226826841847515,0.2528409114579355,0.030034823661886145,-0.014530287258507357,-0.08530869157626775,-0.024297858795447214,-0.01834862385321112,-0.08575762500677153,-0.024226826841847515,-0.0,-0.024226826841847515,0.0,-0.024226826841847515,-0.024226826841847515,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.16573262564697833,0.3116387038344642,018260,,
28,18260,Samsung_SDS,IT 서비스,2017,Q4,-0.046900761034644134,0.009762719585531099,-0.022841686024634322,-0.07012687215261248,0.5499494521467453,0.018923392320884802,-0.0,-0.03183938802203734,-0.030360387273526523,-0.04549054733376212,-0.0780529689238858,-0.03992939662236061,-0.08122954542441208,-0.08122954542441208,0.08059351288399874,0.3500195788744318,0.023583906836809665,0.002275605061653474,-0.094065934065934,0.08093468978807206,0.0267857142857143,-0.18077144502014986,0.08059351288399874,0.003221811170486699,0.08059351288399863,0.0,0.08059351288399874,0.08059351288399874,-0.20558540954241966,-0.0729786010951623,-0.07291430300279855,-0.11161266045574503,-0.11169858614342232,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09878486720867202,0.16573262564697833,018260,,
29,18260,Samsung_SDS,IT 서비스,2017,Q3,-0.030408667435042336,0.00832035958887356,-0.013600982809056417,0.06845712595161979,-0.2926257133595145,0.02952496688153461,-0.0,-0.030340848727656633,-0.021775067525310554,-0.01654545761479853,-0.328588287624098,-0.1704961638996485,-0.1681242518741164,-0.1681242518741164,-0.03419278469581033,-0.15372330132051748,-0.0010197755396517127,-0.013797360660917635,-0.03346456692913535,-0.03424542911228312,-0.018181818181818077,-0.04912421985101645,-0.03419278469581033,-0.0,-0.03419278469581033,0.0,-0.03419278469581055,-0.03419278469581055,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.2642909936443389,-0.09878486720867202,018260,,
30,18260,Samsung_SDS,IT 서비스,2017,Q2,-0.07608561448346851,0.005423801705181974,-0.03912749533453286,-0.13100496134521822,-0.5256860324216679,-0.16345631745831835,-0.0,-0.026666629732646108,-0.018498289762637787,-0.07781407564875553,-0.3795082392850839,-0.33803334105105276,-0.27786027405457325,-0.27786027405457325,-0.040679287123798646,0.1259798444991046,0.018329085656645816,-0.007378041034466598,-0.01678214010777368,-0.04069603451398307,0.00900900900900925,0.07470193740685538,-0.04067928712379887,-0.0,-0.040679287123798646,0.0,-0.04067928712379887,-0.04067928712379887,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.13498934611908386,0.2642909936443389,018260,,
31,18260,Samsung_SDS,IT 서비스,2017,Q1,-0.00317540429571328,0.02413908082127869,0.009396670455106282,0.07941962751916398,-0.007435259547843298,0.07284736500158606,-0.0,-0.003245916326969578,-0.001981052032709707,0.036310731470997615,-0.06567944743165777,-0.11865254141227966,-0.23476001284166204,-0.23476001284166204,-0.05727004031618188,-0.5158067335463936,0.005897475606975844,-0.011192800453106333,-0.13548951048950886,-0.057487026215818915,-0.0277777777777779,-0.09135267010029824,-0.05727004031618188,-0.0,-0.05727004031618188,0.0,-0.05727004031618188,-0.05727004031618188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.09313191975305,-0.13498934611908386,018260,,
